n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
110,0.5300993258804557,0.3077624971252994,0.6549522358144216,0.8403163321628311,70.16997502755206,44.26554029173142,3.3065212666702,0.7446436907315422,110,-3.454445685752825,100.0,29.256792185013182,10.8014585749479,41.43669264751952,34827,0.001189786448661,32,2032,862.9502115249634
120,0.5300993258804557,0.3077624971252994,0.6549522358144216,0.8403163321628311,78.57313834918037,49.56653355053598,3.3065212666702,0.7446436907315422,120,-3.454445685752825,110.0,35.740623974998016,11.043951919011306,48.71005749254255,39840,0.0012226420053349,32,2032,862.9502115249634
130,0.5300993258804557,0.3077624971252994,0.6549522358144216,0.8403163321628311,86.97630167080868,54.86752680934054,2.5538326230931943,0.7850485788954354,130,-3.454445685752825,120.0,41.793438581051305,7.041885751998052,53.22780269512441,42545,0.0012510941989687,32,2032,862.9502115249634
140,0.5291621287715175,0.3083763164671974,0.6549522358144216,0.8388306822126287,95.37203674268598,60.1638340826004,2.530944919116595,0.8525083581111874,140,-3.454445685752825,130.0,47.21387483202852,11.171560380025769,61.28389367315685,46636,0.0013140898377467,32,2032,862.9502115249634
150,0.4614843912987693,0.3527020019398352,0.6549522358144216,0.7315475649822479,103.22392797866036,65.11706668295184,2.498925317556919,0.9184842743294144,150,-3.454445685752825,140.0,44.69983742397744,10.98864156496711,69.28956427850062,50422,0.0013741930958411,32,2032,862.9502115249634
160,0.4576596443651136,0.3552070284954574,0.6549522358144216,0.7254845553577736,110.50908858036048,69.71278686127125,2.3779187118619545,0.730484423457012,160,-4.0281414369637405,150.0,50.78889524395345,12.136107061989604,78.22783324017655,54612,0.0014324293788943,32,2032,862.9502115249634
170,0.4568616982606802,0.3557296450806155,0.6549522358144216,0.7242196468566593,117.75760959143264,74.28539357440022,2.2506475288590635,0.7011858518986539,170,-4.0281414369637405,160.0,55.74680359597551,12.544536967005117,87.38736049464205,59008,0.0014809408977535,32,2032,862.9502115249634
180,0.4568616982606802,0.3557296450806155,0.6549522358144216,0.7242196468566593,124.99980605999924,78.85401055700702,2.2506475288590635,0.7011858518986539,180,-4.0281414369637405,170.0,66.70329802302876,15.302099533029832,98.72958588955224,64231,0.0015371018027051,32,2032,862.9502115249634
190,0.4555923330361803,0.3565610186724667,0.6549522358144216,0.7222074422045309,132.23194150530517,83.41628071349132,2.298772046286922,0.7227613767813008,190,-4.0281414369637405,180.0,67.70783465303248,8.237730319029652,104.94333114643814,66262,0.0015837634111019,32,2032,862.9502115249634
200,0.4554838816805295,0.3566320491303273,0.6549522358144216,0.7220355245261842,139.4531563389587,87.97166178707486,2.1259691904349687,0.7413720151226251,200,-4.0281414369637405,190.0,71.2319840399432,15.935735723003743,117.17482275213116,71229,0.0016450437708255,32,2032,862.9502115249634
30,0.662276065305424,0.2211930461162562,0.6549522358144216,1.0,0.0,0.0,3.880502798018128,0.520695180244772,30,-3.456862899388932,,,,0.0,0,,33,2033,1192.659004688263
40,0.659559170578368,0.2229724823922139,0.6549522358144216,0.9958976401694312,9.979488200847156,6.609176179418961,3.2490768556579286,0.4979865716600097,40,-3.456862899388932,30.0,27.35789945203578,4.33552703197347,2.066551015595905,2443,0.0008459070878411,33,2033,1192.659004688263
50,0.6465962755655671,0.2314625594634756,0.6549522358144216,0.9763243901429144,19.84059835240888,13.139953410138636,3.0534838119305374,0.7546499044865768,50,-4.238153917520678,40.0,21.046036529995035,6.57684432802489,5.566669681749772,6339,0.0008781621204842,33,2033,1192.659004688263
60,0.6465962755655671,0.2314625594634756,0.6549522358144216,0.9763243901429144,29.603842253838025,19.605916165794305,3.0534838119305374,0.7546499044865768,60,-4.238153917520678,50.0,21.30032655695686,8.425417308986653,10.191561316081788,11477,0.0008879987205787,33,2033,1192.659004688263
70,0.641956489106123,0.2345013979787899,0.6549522358144216,0.9693185708139246,39.33205705862222,26.04867998915276,3.217538717391573,0.91527609519221,70,-4.238153917520678,60.0,27.400330654985737,7.255028510000557,14.42488926416263,15274,0.0009444080963835,33,2033,1192.659004688263
80,0.5280604037211777,0.3090978937521701,0.6549522358144216,0.7973418207068231,48.16535901622596,31.89876445328926,2.520953132118629,0.7426109606628599,80,-3.9579997305943215,70.0,29.24610749399289,9.276360772026235,19.88756661152001,20395,0.0009751197161814,33,2033,1192.659004688263
90,0.5058795843441625,0.3236252709953421,0.6549522358144216,0.7638500179088675,55.97131820930441,37.06846439361596,2.2952322414398187,0.8010500508241546,90,-3.9579997305943215,80.0,36.14320545800729,6.594944683020003,24.48860655486351,22500,0.0010883825135494,33,2033,1192.659004688263
100,0.5029236675349475,0.3255612553184189,0.6549522358144216,0.7593867480368819,63.587502039033154,42.11248065301151,2.2817295033701823,0.7920667680280992,100,-3.9579997305943215,90.0,39.86258361296496,6.971254416974261,29.27822804666357,24852,0.0011781034945543,33,2033,1192.659004688263
110,0.5017465894830372,0.3263321852202456,0.6549522358144216,0.7576094256881306,71.17248290765822,47.13583193810143,2.148709974854269,0.6511997007286365,110,-3.9579997305943215,100.0,59.33082923298935,6.544337476952933,33.786146609752905,26872,0.0012572992933072,33,2033,1192.659004688263
