n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
200,0.5342920174781449,0.37497566529679677,0.8051733690847775,0.8570881080210886,87.92107714673449,54.80828545858738,0.6709161188808159,0.6994221792277583,200,8.4395016333207,190.0,,,0.002951554022729397,1.2923789718188345,0.9653541739098728,13947,6.9215901190928e-05,35,2035,171.86828804016113
210,0.5342920174781449,0.37497566529679677,0.8051733690847775,0.8570881080210886,96.49195822694537,60.151205633368825,0.6709161188808159,0.6994221792277583,210,8.4395016333207,200.0,,,0.0029893298633396626,1.281731827184558,1.0664579938165843,15363,6.941730090585071e-05,35,2035,171.86828804016113
220,0.5342920174781449,0.37497566529679677,0.8051733690847775,0.8570881080210886,105.06283930715625,65.49412580815027,0.6709161188808159,0.6994221792277583,220,8.4395016333207,210.0,,,0.002733096946030855,1.2938266098499298,1.1686823731288314,16779,6.96514913361244e-05,35,2035,171.86828804016113
230,0.5342920174781449,0.37497566529679677,0.8051733690847775,0.8570881080210886,113.63372038736713,70.83704598293173,0.6709161188808159,0.6994221792277583,230,8.4395016333207,220.0,,,0.00272891903296113,1.2932928781956434,1.2702489825896919,18195,6.981307955975224e-05,35,2035,171.86828804016113
240,0.5342920174781449,0.37497566529679677,0.8051733690847775,0.8570881080210886,122.20460146757802,76.17996615771318,0.6709161188808159,0.6994221792277583,240,8.4395016333207,230.0,,,0.002786233089864254,1.2890544342808425,1.3707945332862437,19611,6.989926741554453e-05,35,2035,171.86828804016113
250,0.5342920174781449,0.37497566529679677,0.8051733690847775,0.8570881080210886,130.7754825477889,81.52288633249464,0.6709161188808159,0.6994221792277583,250,8.4395016333207,240.0,,,0.0033257841132581234,1.307890702970326,1.4709878000430763,21027,6.995709326309394e-05,35,2035,171.86828804016113
260,0.47633557307322194,0.4216406508984832,0.8051733690847775,0.7641168906761153,138.8815075412749,86.57602428525146,0.8675798216112999,0.8175745204407918,260,8.4395016333207,250.0,,,0.0028487518429756165,1.3006668002344668,1.5714050941169262,22443,7.001760433618171e-05,35,2035,171.86828804016113
270,0.4732447509519295,0.42412929855912596,0.8051733690847775,0.7591587277286844,146.49788563329892,91.32392590537722,0.7625649401396649,0.6393999179046639,270,8.4395016333207,260.0,,,0.002728800754994154,1.2980092647485435,1.6740952446125448,23859,7.01661949206817e-05,35,2035,171.86828804016113
280,0.47125346663970585,0.4257326276576048,0.8051733690847775,0.755964395700758,154.07350125044613,96.0464169933354,0.7407820464942833,0.5565037465686115,280,8.4395016333207,270.0,,,0.002663025166839361,1.3019657447002828,1.7702391953207552,25255,7.009460286362127e-05,35,2035,171.86828804016113
290,0.47125346663970585,0.4257326276576048,0.8051733690847775,0.755964395700758,161.6331452074537,100.75895165973246,0.7407820464942833,0.5565037465686115,290,8.4395016333207,280.0,,,0.002728586085140705,1.2641953127458692,1.8362972275353968,26515,6.925503403867233e-05,35,2035,171.86828804016113
