n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
60,0.4649839957124672,0.3504099282046178,0.6549522358144216,0.9303063864926596,28.943983142882903,14.466727444870848,2.5879265044590576,0.8709309278543143,60,-3.491220255252267,50.0,22.236251697002444,6.632134288003726,8.873518781947496,11847,0.0007490097731026,3,55,735.3374526500702
70,0.4645310001852211,0.3507066186380015,0.6549522358144216,0.9294000657677842,38.24251540418512,19.114302424359288,2.5107625529584685,0.995396764957696,70,-3.491220255252267,60.0,27.90939362200152,6.841073593997862,12.91216829996847,17068,0.0007565132587279,3,55,735.3374526500702
80,0.3984618564184585,0.3939787520663871,0.6549522358144216,0.7972136959936107,46.875584212992095,23.429266707377685,2.21282261017775,0.8136831572202522,80,-3.491220255252267,70.0,15.253205667999282,6.53072069499467,16.5942305559729,22118,0.0007502590901515,3,55,735.3374526500702
90,0.3754588948161997,0.4090445931981398,0.6549522358144216,0.7511910322371149,54.61760785414573,27.298870463550976,1.9424503828696265,0.8853752557567692,90,-3.491220255252267,80.0,19.383817122004984,8.72440054499748,22.41686218204268,27524,0.0008144478339646,3,55,735.3374526500702
100,0.3717989375139919,0.4114416904162062,0.6549522358144216,0.7438684540754358,62.09290528570848,31.03515962520193,1.9000657298107095,0.6942152173586408,100,-3.491220255252267,90.0,23.8575530540038,8.239934654004173,27.78094470503129,32743,0.0008484544698112,3,55,735.3374526500702
110,0.2333343571952904,0.5021293768770453,0.6549522358144216,0.4668385249568236,68.14644018086977,34.06082609874834,1.829799095982592,0.8092036611894599,110,-3.491220255252267,100.0,28.106709710998985,9.098317515999952,33.85521000800509,37987,0.000891231474136,3,55,735.3374526500702
120,0.2332076377533689,0.5022123720588529,0.6549522358144216,0.4665849938520987,72.81355777491439,36.39353607349164,1.7678994834443735,0.9141628254698564,120,-3.491220255252267,110.0,34.154156180004065,5.450332280001021,37.33258827107056,41097,0.0009084017877477,3,55,735.3374526500702
130,0.2275311917285543,0.5059301730742851,0.6549522358144216,0.4552279707326807,77.42262259783828,38.69723022090125,1.4273236688458195,0.9395041804619768,130,-3.491220255252267,120.0,28.13690116199723,5.731616081997345,41.148581732966704,44149,0.0009320388170279,3,55,735.3374526500702
140,0.2242633175373743,0.5080704745821587,0.6549522358144216,0.4486898441340414,81.9422116721719,40.9562027672309,1.4163347476455148,0.9531348108033514,140,-3.491220255252267,130.0,31.45216242999595,11.572305494002649,49.65846276799857,49539,0.0010024114892912,3,55,735.3374526500702
150,0.2242633175373743,0.5080704745821587,0.6549522358144216,0.4486898441340414,86.42911011351231,43.198835942604646,1.4163347476455148,0.9531348108033514,150,-3.491220255252267,140.0,33.24360970000271,12.719315761998589,59.51726207495085,55172,0.0010787584657969,3,55,735.3374526500702
