n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
275,0.1484427579166363,0.2266480176854479,82.58515790074196,54.089017530172406,6.788560906076066,6.64011814815943,275,6.788560906076066,193.0,215.8468388969777,57.618031257996336,418.84134670026833,107172,0.0039081228931089,10,2010,3499.2292869091034
285,0.1484427579166363,0.2266480176854479,84.85163807759645,55.57344510933877,6.788560906076066,6.64011814815943,285,6.788560906076066,197.0,220.03374654299117,53.8065303460462,453.8360652559204,112764,0.0040246538368266,10,2010,3499.2292869091034
295,0.1484427579166363,0.2266480176854479,87.11811825445093,57.057872688505135,6.788560906076066,6.64011814815943,295,6.788560906076066,207.0,257.01514472905546,59.04601024801377,490.5512994724559,118496,0.004139813153798,10,2010,3499.2292869091034
305,0.1484427579166363,0.2266480176854479,89.38459843130542,58.5423002676715,6.788560906076066,6.64011814815943,305,6.788560906076066,217.0,270.4560128720477,51.7165174719994,525.0553680409212,124028,0.0042333615638478,10,2010,3499.2292869091034
75,0.6420768566553798,1.0,0.0,0.0,7.28219500481481,6.64011814815943,75,7.28219500481481,,,,0.0,0,,11,2011,2476.125592470169
85,0.4410231362438344,0.6868696974084265,8.434348487042133,5.415499964496071,7.081141284403264,6.64011814815943,85,7.081141284403264,32.0,15.31149330199696,12.66752317000646,5.539305393176619,4480,0.0012364520966912,11,2011,2476.125592470169
95,0.4410231362438344,0.6868696974084265,15.303045461126398,9.825731326934417,7.081141284403264,6.64011814815943,95,7.081141284403264,39.0,16.33655408996856,11.050708636990748,11.295104710792655,9533,0.0011848426215034,11,2011,2476.125592470169
105,0.4410231362438344,0.6868696974084265,22.171742435210664,14.23596268937276,7.081141284403264,6.64011814815943,105,7.081141284403264,49.0,14.571225001011044,20.302675362036094,20.519193603890017,15017,0.0013663976562489,11,2011,2476.125592470169
115,0.4410231362438344,0.6868696974084265,29.04043940929493,18.6461940518111,7.081141284403264,6.64011814815943,115,7.081141284403264,59.0,16.919134951021988,31.963590274972372,33.56142856134102,20274,0.0016553925501302,11,2011,2476.125592470169
125,0.4410231362438344,0.6868696974084265,35.90913638337919,23.056425414249446,7.081141284403264,6.64011814815943,125,7.081141284403264,69.0,23.303696323011536,21.870052742015105,44.624067089753225,25739,0.0017337140949435,11,2011,2476.125592470169
135,0.3359990581392154,0.5233003723097206,41.95998673196993,26.941536386164696,6.976117206298645,6.64011814815943,135,6.976117206298645,79.0,22.813297275046352,52.852425392949954,66.53826654504519,32367,0.0020557440153565,11,2011,2476.125592470169
145,0.3359990581392154,0.5233003723097206,47.19299045506713,30.30152696755685,6.976117206298645,6.64011814815943,145,6.976117206298645,83.0,24.80924877396319,37.93461772700539,83.76643973123282,38404,0.002181190493991,11,2011,2476.125592470169
155,0.3359990581392154,0.5233003723097206,52.42599417816434,33.66151754894901,6.976117206298645,6.64011814815943,155,6.976117206298645,92.0,30.007013617956545,35.18451557302615,100.65987512702122,44301,0.0022721806534168,11,2011,2476.125592470169
165,0.3359990581392154,0.5233003723097206,57.65899790126154,37.02150813034116,6.976117206298645,6.64011814815943,165,6.976117206298645,102.0,36.18600486998912,35.91538343101274,118.4390195364831,50194,0.0023596250455529,11,2011,2476.125592470169
175,0.3359990581392154,0.5233003723097206,62.89200162435875,40.38149871173332,6.976117206298645,6.64011814815943,175,6.976117206298645,112.0,41.30633063602727,22.896557626954746,132.24121031916002,55566,0.0023798943656041,11,2011,2476.125592470169
185,0.3359990581392154,0.5233003723097206,68.12500534745595,43.74148929312547,6.976117206298645,6.64011814815943,185,6.976117206298645,122.0,49.08506157598458,40.2611261800048,152.8388797295629,61547,0.0024832872395009,11,2011,2476.125592470169
195,0.3359990581392154,0.5233003723097206,73.35800907055317,47.10147987451762,6.976117206298645,6.64011814815943,195,6.976117206298645,130.0,54.23861192102777,36.20073901599972,172.44179972395068,67349,0.0025604210860436,11,2011,2476.125592470169
205,0.3359990581392154,0.5233003723097206,78.59101279365038,50.461470455909776,6.976117206298645,6.64011814815943,205,6.976117206298645,140.0,63.05718832596904,61.67631543101743,202.2885006715078,74028,0.0027325944328025,11,2011,2476.125592470169
215,0.3359990581392154,0.5233003723097206,83.82401651674759,53.82146103730193,6.976117206298645,6.64011814815943,215,6.976117206298645,149.0,74.35056210501352,37.1465262620477,223.417443749262,79796,0.0027998576839598,11,2011,2476.125592470169
225,0.3359990581392154,0.5233003723097206,89.0570202398448,57.18145161869408,6.976117206298645,6.64011814815943,225,6.976117206298645,159.0,86.35861279000528,43.39094462100184,248.45838705514325,85700,0.0028991643763727,11,2011,2476.125592470169
235,0.3359990581392154,0.5233003723097206,94.29002396294202,60.54144220008624,6.976117206298645,6.64011814815943,235,6.976117206298645,163.0,88.96639087004587,43.312583685969,274.209759736259,91549,0.002995223975535,11,2011,2476.125592470169
245,0.3359990581392154,0.5233003723097206,99.52302768603924,63.90143278147839,6.976117206298645,6.64011814815943,245,6.976117206298645,172.0,97.1505508759874,32.791419870976824,296.5447913040407,96989,0.0030575095248331,11,2011,2476.125592470169
255,0.3359990581392154,0.5233003723097206,104.75603140913644,67.26142336287054,6.976117206298645,6.64011814815943,255,6.976117206298645,182.0,107.7540062670014,50.16127973399125,324.7445534106228,103095,0.0031499544440624,11,2011,2476.125592470169
265,0.3359990581392154,0.5233003723097206,109.98903513223364,70.6214139442627,6.976117206298645,6.64011814815943,265,6.976117206298645,191.0,119.64173795800887,66.93084703898057,360.20147778920364,109750,0.0032820180208583,11,2011,2476.125592470169
