n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
200,0.4401399386577274,0.3666815989193207,0.6549522358144216,0.7263138547070869,148.1218405834125,89.76055930331233,2.618179200527599,0.8323313606139909,200,-8.345926664087543,,,,,,,21,2021,5.780529499053955
30,0.5256149652670888,0.3106995391352222,0.6549522358144216,1.0,0.0,0.0,5.330645627767253,0.353319911799867,30,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
40,0.5245177546556818,0.3114181596783225,0.6549522358144216,0.9979125202212432,9.989562601106217,5.250663599613854,4.847300443986849,0.3167435466080517,40,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
50,0.5244580802417015,0.3114572435691798,0.6549522358144216,0.9977989876585812,19.96812014050534,10.49554277410077,3.137349824641396,0.3766855522775542,50,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
60,0.5220273710500517,0.3130492419888656,0.6549522358144216,0.9931744823604592,29.922987490600544,15.727970030559536,3.1117209162154507,0.5420229260787661,60,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
70,0.4529367208325688,0.3583003178226781,0.6549522358144216,0.8617272162378617,39.19749598359215,20.60279048997264,2.8163835765588243,0.5375028624994634,70,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
80,0.4527530540892071,0.3584206107668877,0.6549522358144216,0.8613777841335676,47.8130209854493,25.13123936458152,2.788972252302396,0.7819193843155661,80,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
90,0.4450493503997367,0.3634661687223581,0.6549522358144216,0.8467212309557948,56.35351606089611,29.62025138702624,2.75268968395295,0.8394011591527392,90,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
100,0.4441747316273378,0.364039002242826,0.6549522358144216,0.8450572395739008,64.81240841354459,34.066371797161615,2.718426534957337,0.8416492249436757,100,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
110,0.4441597489479273,0.3640488151822044,0.6549522358144216,0.8450287345266694,73.26283828404743,38.50804420003794,2.70359881954711,0.7780302205261147,110,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
120,0.4343795040736408,0.3704544084294309,0.6549522358144216,0.8264214924948206,81.62008941915488,42.90074046514579,2.6334266270445306,0.7822762347273764,120,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
130,0.4123552525561693,0.384879241202938,0.6549522358144216,0.7845196195025248,89.67479497914161,47.13441424829484,2.5898030332340887,0.7562769830389768,130,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
140,0.4097814360432111,0.3865649680826761,0.6549522358144216,0.7796228477531696,97.49550731542008,51.24509769129174,2.5001567144344925,0.7100082984556485,140,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
150,0.3984101493181653,0.3940126177473317,0.6549522358144216,0.7579885955410631,105.18356453189124,55.28605561809862,2.4219048761623303,0.7158182909861482,150,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
160,0.3978654936947269,0.3943693411656516,0.6549522358144216,0.7569523700539108,112.75826935986612,59.26743383316308,2.4190544337649547,0.7338093279653449,160,-3.7177214977373993,,,,,,,22,2022,5.437255382537842
170,0.3962276437082364,0.3954420546762321,0.6549522358144216,0.7538363058344336,120.31221273930784,63.2378995201779,2.408931913036587,0.6971137689414871,170,-10.92077685563219,,,,,,,22,2022,5.437255382537842
180,0.3716333211419056,0.4115501612293916,0.6549522358144216,0.7070447869631372,127.61661820329569,67.07720434442861,2.2091819761901506,0.5846781115834443,180,-10.92077685563219,,,,,,,22,2022,5.437255382537842
190,0.3714288972914772,0.4116840490872834,0.6549522358144216,0.7066558637704262,134.68512145696351,70.79251543659552,2.225234487702241,0.6209541054866303,190,-10.92077685563219,,,,,,,22,2022,5.437255382537842
200,0.3705839967831957,0.4122374185642232,0.6549522358144216,0.7050484123770813,141.74364283770106,74.50257990696889,2.2222188599812367,0.5810259807755827,200,-10.92077685563219,,,,,,,22,2022,5.437255382537842
30,0.5930244295840158,0.2665495597657984,0.6549522358144216,1.0,0.0,0.0,3.0660365501837314,0.7053464504725954,30,-3.47512118477217,,,,,,,23,2023,5.501815319061279
40,0.5828260499546953,0.2732290113057061,0.6549522358144216,0.9828027664282326,9.914013832141164,5.879252397693556,3.062849431112689,0.7368883415856508,40,-3.47512118477217,,,,,,,23,2023,5.501815319061279
50,0.5812566113762435,0.2742569186116365,0.6549522358144216,0.980156267396898,19.728809001266814,11.69966570434825,3.0371978093542897,0.6871696739680697,50,-3.47512118477217,,,,,,,23,2023,5.501815319061279
60,0.5772523928571192,0.2768794904834266,0.6549522358144216,0.97340406914103,29.496610683956455,17.492210725515065,3.0289495298852747,0.7676479740217984,60,-3.47512118477217,,,,,,,23,2023,5.501815319061279
70,0.5263845498914547,0.3101954979648454,0.6549522358144216,0.8876270919575666,38.80176648944944,23.01039543925793,2.82676724750191,0.737095879005372,70,-3.47512118477217,,,,,,,23,2023,5.501815319061279
80,0.5234981199206068,0.3120859717277739,0.6549522358144216,0.8827597883072388,47.65370089077346,28.25980878831824,2.810237517133588,0.7829937662903074,80,-3.47512118477217,,,,,,,23,2023,5.501815319061279
90,0.5181978462026464,0.3155573978497805,0.6549522358144216,0.8738220895320326,56.43661027996982,33.46828861893451,2.7550334622648998,0.7497136715014217,90,-3.47512118477217,,,,,,,23,2023,5.501815319061279
100,0.5134291432135436,0.3186806705344284,0.6549522358144216,0.8657807631528683,65.13462454339432,38.62642356601546,2.711389426858335,0.6538519589574415,100,-3.47512118477217,,,,,,,23,2023,5.501815319061279
110,0.5073002845859745,0.3226947801955452,0.6549522358144216,0.8554458455308941,73.74075758681313,43.73007070501305,2.687152271470572,0.6607888045901885,110,-3.47512118477217,,,,,,,23,2023,5.501815319061279
