n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
175,0.3826754077113277,0.14790831542974942,51.13452537277939,132.29766891941634,7.0227935558707575,6.64011814815943,175,7.0227935558707575,75.0,32.65027438401012,3.098000888712704e-06,0.984572551009478,42.52980338700581,368.5218642096588,55660,0.006620946176961171,0.007876221775325085,0.08874808040360696,0.05150622720364674,75.0,450.0,0.03554413971801599,1.0,0.06855060189962386,0.03554413971801599,0.4924957625071208,0.4935696832338969,75.0,0.03331570699810982,1.0,0.06448311358690262,0.03331570699810982,0.4926113814115524,0.4936233341693878,10.0,3,55,1392.2275669574738
185,0.3826754077113277,0.14790831542974942,52.613608527076885,136.1244229965296,7.0227935558707575,6.64011814815943,185,7.0227935558707575,78.0,32.65027438401012,3.098000888712704e-06,0.9726954409998143,44.244238470011624,400.49581636358926,60959,0.006569921034852758,0.007579407707936078,0.08705979386568795,0.04957544312691552,78.0,468.0,0.035458430767250367,1.0,0.06839416004144229,0.035458430767250367,0.4924961657096178,0.49356953646892154,78.0,0.032671520859003066,1.0,0.06327522546052933,0.032671520859003066,0.4926725447177887,0.49364013969898224,10.0,3,55,1392.2275669574738
195,0.3826754077113277,0.14790831542974942,54.092691681374376,139.95117707364287,7.0227935558707575,6.64011814815943,195,7.0227935558707575,82.0,32.65027438401012,3.098000888712704e-06,0.9810370960040018,52.5755298199947,433.73980593563465,66513,0.006521128289742376,0.007305544920976921,0.08547248048920145,0.047812189515668124,82.0,492.0,0.03535390765656058,1.0,0.0682033772875623,0.03535390765656058,0.4924992083049402,0.4935705356481599,82.0,0.03331570699810982,1.0,0.06448311358690262,0.03331570699810982,0.49259738624095917,0.4936278730630875,10.0,3,55,1392.2275669574738
205,0.3826754077113277,0.14790831542974942,55.57177483567187,143.77793115075613,7.0227935558707575,6.64011814815943,205,7.0227935558707575,90.0,32.65027438401012,3.098000888712704e-06,1.20110325999849,48.24140367700602,469.9427260667435,71802,0.0065449810042442205,0.005121804811915615,0.07156678567544875,0.03899398603194758,90.0,540.0,0.035172734264698295,1.0,0.067872687180837,0.035172734264698295,0.49250546561347114,0.4935744626654519,90.0,0.03234942778944969,1.0,0.06267128139734268,0.03234942778944969,0.4926262885332108,0.4936299830675125,10.0,3,55,1392.2275669574738
215,0.3826754077113277,0.14790831542974942,57.05085798996936,147.6046852278694,7.0227935558707575,6.64011814815943,215,7.0227935558707575,92.0,32.65027438401012,3.098000888712704e-06,1.023586223993334,40.82646647900401,500.240262580759,77036,0.006493590822222844,0.005152804748291503,0.07178303941943043,0.03923876295152823,92.0,552.0,0.03512069406797704,1.0,0.06777711876708528,0.03512069406797704,0.4925048189318698,0.49357401385255484,92.0,0.03331570699810982,1.0,0.06448311358690262,0.03331570699810982,0.4925925761461258,0.4936131775379181,10.0,3,55,1392.2275669574738
225,0.3826754077113277,0.14790831542974942,58.52994114426685,151.43143930498266,7.0227935558707575,6.64011814815943,225,7.0227935558707575,94.0,32.65027438401012,3.098000888712704e-06,1.274314623005921,41.24868806399172,530.8094446337636,82273,0.006451806116633205,0.006490260696409044,0.08056215424384482,0.04501318971113871,94.0,564.0,0.0350822900877671,1.0,0.06770703355048566,0.0350822900877671,0.49250460653863054,0.49357347000152507,94.0,0.03331570699810982,1.0,0.06448311358690262,0.03331570699810982,0.4927854537963867,0.4937383681535721,10.0,3,55,1392.2275669574738
235,0.12478680935939668,0.04823149433768879,59.51064019310404,153.96875039033628,6.7649049575188265,6.64011814815943,235,6.7649049575188265,99.0,32.65027438401012,3.098000888712704e-06,1.33138607100409,55.91625743400073,572.0174271087599,87660,0.006525409846095823,0.004627832856000858,0.06802817692692388,0.034642380454857,99.0,594.0,0.034993068719602595,1.0,0.06754420930990065,0.034993068719602595,0.49251798096329275,0.4935810376297344,99.0,0.029664794728159905,1.0,0.05761508569121361,0.029664794728159905,0.4925957590341568,0.4936598569154739,10.0,3,55,1392.2275669574738
245,0.12450202820058553,0.048121423241879936,59.99240478100188,155.2151945781362,6.764620176360015,6.64011814815943,245,6.764620176360015,105.0,32.65027438401012,3.098000888712704e-06,1.3708513710007537,62.92031151299307,611.0252000356704,93385,0.006543076511598977,0.0016909070807479035,0.041120640568307096,0.0216769476534954,105.0,630.0,0.03462547913548492,1.0,0.06685793577205568,0.03462547913548492,0.4925190011660258,0.49358489570163544,105.0,0.029035796597599983,1.0,0.05642929151654243,0.029035796597599983,0.4924314498901367,0.49356251060962675,10.0,3,55,1392.2275669574738
255,0.12450202820058553,0.048121423241879936,60.47361901342068,156.46021486014206,6.764620176360015,6.64011814815943,255,6.764620176360015,115.0,32.65027438401012,3.098000888712704e-06,1.4104048000008333,55.2657980369986,647.9499826587271,98905,0.0065512358592460145,0.001666175560917246,0.040818813810757,0.02149780578153757,115.0,690.0,0.034139419784364494,1.0,0.06595109714114147,0.034139419784364494,0.49251138801160066,0.49358294917189555,115.0,0.03046243339776993,1.0,0.059113898873329164,0.03046243339776993,0.49248136579990387,0.49361529052257536,10.0,3,55,1392.2275669574738
265,0.12450202820058553,0.048121423241879936,60.95483324583948,157.70523514214793,6.764620176360015,6.64011814815943,265,6.764620176360015,118.0,32.65027438401012,3.098000888712704e-06,1.3155901309946785,92.42449654400116,700.5670692100975,105207,0.006658939701826851,0.004250661316171222,0.0651970959182326,0.034199263196063354,118.0,708.0,0.03399757651012328,1.0,0.06568626642732298,0.03399757651012328,0.49250775095769916,0.49358200698585836,118.0,0.028560250997543335,1.0,0.055534422397613525,0.028560250997543335,0.4923026098145379,0.4935169882244534,9.0,3,55,1392.2275669574738
275,0.12450202820058553,0.048121423241879936,61.43604747825828,158.9502554241538,6.764620176360015,6.64011814815943,275,6.764620176360015,127.0,32.65027438401012,3.098000888712704e-06,1.3756057680002414,78.26732889300911,744.7515405411978,111300,0.006691388504413277,0.001736756588331943,0.04167441167349508,0.022280103452187408,127.0,762.0,0.03361886317335715,1.0,0.06497932823858862,0.03361886317335715,0.4924964041221799,0.493579105833384,127.0,0.028560250997543335,1.0,0.055534422397613525,0.028560250997543335,0.4925518125295639,0.4936417281627655,10.0,3,55,1392.2275669574738
285,0.12450202820058553,0.048121423241879936,61.91726171067708,160.19527570615966,6.764620176360015,6.64011814815943,285,6.764620176360015,137.0,32.65027438401012,3.098000888712704e-06,1.4114820329996292,60.55524334299844,783.8197606693138,116934,0.006703095427072655,0.0016627445221957535,0.040776764489053735,0.021865732157262563,137.0,822.0,0.0332496214086992,1.0,0.06428991905311598,0.0332496214086992,0.492500448531478,0.49358367680633153,137.0,0.029296613484621047,1.0,0.05692153126001358,0.029296613484621047,0.49242154955863954,0.4935774028301239,10.0,3,55,1392.2275669574738
295,0.12153620092001738,0.04697509790169674,62.39274431639497,161.42546685176268,6.761654349079447,6.64011814815943,295,6.761654349079447,142.0,32.65027438401012,3.098000888712704e-06,1.4378166339884046,59.34610260699992,827.5319093402795,122354,0.006763423421713058,0.0018718428121567174,0.04326479876477778,0.02338346825991939,142.0,852.0,0.03313635924542454,1.0,0.06407931064006309,0.03313635924542454,0.4924950658435553,0.49358149523466405,142.0,0.029664794728159905,1.0,0.05761508569121361,0.029664794728159905,0.49238410890102385,0.4935416728258133,10.0,3,55,1392.2275669574738
305,0.12153620092001738,0.04697509790169674,62.86249529541193,162.64082886096284,6.761654349079447,6.64011814815943,305,6.761654349079447,152.0,32.65027438401012,3.098000888712704e-06,1.6528796880011214,39.12016240799858,858.4129096974648,127504,0.006732439058362598,0.0034209775071968513,0.05848912298194299,0.03376705476870326,152.0,912.0,0.03290796684297292,1.0,0.06365403268290193,0.03290796684297292,0.4924877660447045,0.4935788753393449,152.0,0.03255408736211913,1.0,0.06305440302406039,0.03255408736211913,0.49249686513628277,0.4935254326888493,7.0,3,55,1392.2275669574738
