problem,method,setup,depth,beta_tag,beta,latent_dim,epoch,seed,run,n_eval,delta_hv_regret,best_gap_regret,delta_hv_ratio,best_gap_ratio,bo_regret,bo_regret_col,bo_ratio,bo_ratio_col,bo_metric,bo_metric_col,bo_hv,bo_igd,bo_f_best,checkpoint,checkpoint_exists,adj_f1@0.5,adj_precision@0.5,adj_recall@0.5,adj_accuracy@0.5,adj_f1@0.3,adj_precision@0.3,adj_recall@0.3,adj_accuracy@0.3,adj_f1@0.1,adj_precision@0.1,adj_recall@0.1,adj_accuracy@0.1,adj_f1@0.03,adj_precision@0.03,adj_recall@0.03,adj_accuracy@0.03,adj_f1@0.01,adj_precision@0.01,adj_recall@0.01,adj_accuracy@0.01,best_adj_cutoff,best_adj_f1,best_adj_precision,best_adj_recall,bo_cutoff_adj_f1,feature_mae,feature_rmse,adj_edge_rate,n_graphs,eval_seconds,external_n_samples,external_seed,encoder_root,bo_experiment_root,analysis_root
mdgnc,gnn_dngo_node_d3_b0p0025_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p0025_z32,3,0p0025,0.0025,32,10,69,17,200,77.76873184622625,,0.2966608523064576,,77.76873184622625,delta_hv.regret,0.2966608523064576,delta_hv.ratio,77.76873184622625,delta_hv.regret,0.5435274186216066,1.1858396518159695,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p0025_z32/seed_069/epoch_010.pt,True,0.811941845703125,0.9315064453125,0.7297295166015625,0.9777703125,0.82675625,0.7875783203125,0.88238251953125,0.974683740234375,0.7986951171875,0.6756978759765625,0.986680029296875,0.9654494140625,0.7111561279296875,0.553037841796875,1.0,0.942890966796875,0.5525248046875,0.3828983642578125,1.0,0.88595048828125,0.3,0.82675625,0.7875783203125,0.88238251953125,0.82675625,0.03002642364501953,0.061428421020507815,0.07095016174316406,20000.0,0.4344182568602264,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p0025_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p0025_z32,3,0p0025,0.0025,32,10,70,18,200,62.14689840408635,,0.2908944842325124,,62.14689840408635,delta_hv.regret,0.2908944842325124,delta_hv.ratio,62.14689840408635,delta_hv.regret,0.5391606534187656,0.9346843709682962,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p0025_z32/seed_070/epoch_010.pt,True,0.0,0.0,0.0,0.929049853515625,0.7975900390625,0.6708438720703125,0.99495654296875,0.96470732421875,0.6914243896484376,0.5313791015625,1.0,0.9375123046875,0.5860490966796875,0.417485205078125,1.0,0.900489306640625,0.5449826416015625,0.37702198486328126,1.0,0.88225625,0.3,0.7975900390625,0.6708438720703125,0.99495654296875,0.7975900390625,0.024118180847167967,0.04837650909423828,0.07095016174316406,20000.0,0.4347230610437691,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p0025_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p0025_z32,3,0p0025,0.0025,32,10,71,19,200,49.88222760513384,,0.2004712951692115,,49.88222760513384,delta_hv.regret,0.2004712951692115,delta_hv.ratio,49.88222760513384,delta_hv.regret,0.5813282771830226,1.0690178926062626,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p0025_z32/seed_071/epoch_010.pt,True,0.80257275390625,0.881995263671875,0.743742041015625,0.97555263671875,0.8261652099609375,0.77254716796875,0.897849560546875,0.9745234375,0.8090142578125,0.6848808349609375,0.9991962890625,0.967219921875,0.7641357421875,0.620822119140625,1.0,0.956927294921875,0.6748950927734375,0.51024970703125,1.0,0.9323197265625,0.3,0.8261652099609375,0.77254716796875,0.897849560546875,0.8261652099609375,0.02768385009765625,0.06478280029296875,0.07095016174316406,20000.0,0.4330639778636396,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,52,0,200,113.02698479362684,,0.6292805812074322,,113.02698479362684,delta_hv.regret,0.6292805812074322,delta_hv.ratio,113.02698479362684,delta_hv.regret,0.3893755185485903,3.0573550198415345,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_052/epoch_100.pt,True,0.915099267578125,0.923631591796875,0.9138810546875,0.988543115234375,0.91017548828125,0.845477587890625,0.99307158203125,0.985950341796875,0.9011765625,0.826057080078125,0.99962001953125,0.984330908203125,0.888788671875,0.805445751953125,0.99994208984375,0.982304150390625,0.872470166015625,0.779651904296875,0.999982373046875,0.9794947265625,0.5,0.915099267578125,0.923631591796875,0.9138810546875,0.91017548828125,0.004044427299499512,0.050348568725585935,0.07095016174316406,20000.0,0.43797891796566546,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,53,1,200,115.55841262476004,,0.4944722609637628,,115.55841262476004,delta_hv.regret,0.4944722609637628,delta_hv.ratio,115.55841262476004,delta_hv.regret,0.4709143269250678,2.565296119827277,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_053/epoch_100.pt,True,0.891888330078125,0.876069140625,0.915115966796875,0.984690869140625,0.89082880859375,0.846859423828125,0.948373095703125,0.98382314453125,0.885289697265625,0.8127122314453125,0.979052734375,0.98222919921875,0.877778369140625,0.7903549072265625,0.995736865234375,0.980455859375,0.87026259765625,0.77696806640625,0.99808505859375,0.979119970703125,0.5,0.891888330078125,0.876069140625,0.915115966796875,0.89082880859375,0.0028569463729858397,0.04058710479736328,0.07095016174316406,20000.0,0.44263671385124326,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,54,2,200,72.0622170606616,,0.2676013436367889,,72.0622170606616,delta_hv.regret,0.2676013436367889,delta_hv.ratio,72.0622170606616,delta_hv.regret,0.5486517037725359,0.9193612550617276,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_054/epoch_100.pt,True,0.8389000732421875,0.95292666015625,0.7543312255859375,0.980725927734375,0.854675244140625,0.8237869384765625,0.896116748046875,0.979363427734375,0.821432421875,0.7028117919921875,0.999907421875,0.969838037109375,0.813622900390625,0.69181416015625,0.9999833984375,0.968169970703125,0.80338515625,0.676829638671875,0.9999833984375,0.96592900390625,0.3,0.854675244140625,0.8237869384765625,0.896116748046875,0.854675244140625,0.004049020385742188,0.050344094848632816,0.07095016174316406,20000.0,0.4444972900673747,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,55,3,200,90.67232954721476,,0.3635895068437159,,90.67232954721476,delta_hv.regret,0.3635895068437159,delta_hv.ratio,90.67232954721476,delta_hv.regret,0.535928665682487,0.952462384881852,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_055/epoch_100.pt,True,0.8772150390625,0.9399337890625,0.8247056884765624,0.984614990234375,0.887256494140625,0.872064208984375,0.90721943359375,0.9844099609375,0.85397001953125,0.7514876708984375,0.9958421875,0.97640595703125,0.8202966796875,0.699295361328125,0.999992919921875,0.969484130859375,0.7776362548828125,0.639719921875,1.0,0.959928466796875,0.3,0.887256494140625,0.872064208984375,0.90721943359375,0.887256494140625,0.0018645160675048828,0.027472407531738283,0.07095016174316406,20000.0,0.4391245630104095,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,56,4,200,128.42514642591112,,0.6439803474981519,,128.42514642591112,delta_hv.regret,0.6439803474981519,delta_hv.ratio,128.42514642591112,delta_hv.regret,0.3928657465370341,2.383570676984707,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_056/epoch_100.pt,True,0.883400927734375,0.900861865234375,0.877240966796875,0.984005224609375,0.8842244140625,0.82932978515625,0.95680068359375,0.982406201171875,0.86894970703125,0.773099609375,0.999994873046875,0.97860078125,0.851452587890625,0.7452712646484375,0.9999974609375,0.975530859375,0.8402733642578125,0.7284747314453125,0.99999833984375,0.9734771484375,0.3,0.8842244140625,0.82932978515625,0.95680068359375,0.8842244140625,0.004025713539123535,0.050349769592285154,0.07095016174316406,20000.0,0.44028940494172275,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,57,5,200,106.83273302714076,,0.456228156501767,,106.83273302714076,delta_hv.regret,0.456228156501767,delta_hv.ratio,106.83273302714076,delta_hv.regret,0.5008305663284788,1.7109242835758176,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_057/epoch_100.pt,True,0.918977099609375,0.9125703125,0.928599755859375,0.98875791015625,0.919413671875,0.870894775390625,0.97804228515625,0.987928759765625,0.909419140625,0.841210009765625,0.99637705078125,0.98591640625,0.89576552734375,0.816914111328125,0.99910556640625,0.9835865234375,0.8830927734375,0.79621953125,0.99967763671875,0.98139638671875,0.3,0.919413671875,0.870894775390625,0.97804228515625,0.919413671875,0.0006024951457977295,0.005492971038818359,0.07095016174316406,20000.0,0.4426194198895246,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,58,6,200,135.2248317085992,,0.7081675813340508,,135.2248317085992,delta_hv.regret,0.7081675813340508,delta_hv.ratio,135.2248317085992,delta_hv.regret,0.3668303675380199,2.3733949276358364,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_058/epoch_100.pt,True,0.83112783203125,0.867350341796875,0.805576953125,0.9776185546875,0.8397174560546875,0.782926611328125,0.910565478515625,0.975995263671875,0.81878828125,0.71620703125,0.963248974609375,0.97054990234375,0.792998583984375,0.663659423828125,0.9939138671875,0.963847314453125,0.754572802734375,0.60997646484375,0.998143603515625,0.954509521484375,0.3,0.8397174560546875,0.782926611328125,0.910565478515625,0.8397174560546875,0.0037333946228027344,0.0422780029296875,0.07095016174316406,20000.0,0.43999743601307273,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,59,7,200,127.57477523123276,,0.5723681560128517,,127.57477523123276,delta_hv.regret,0.5723681560128517,delta_hv.ratio,127.57477523123276,delta_hv.regret,0.4328004120372957,2.2153799221534807,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_059/epoch_100.pt,True,0.869330078125,0.938141015625,0.815363623046875,0.9834421875,0.882705322265625,0.8625685546875,0.9107677734375,0.98315244140625,0.8820478515625,0.8281634521484375,0.95217255859375,0.98206796875,0.873140771484375,0.799854248046875,0.97098671875,0.98018681640625,0.860442578125,0.772810107421875,0.97998994140625,0.97770263671875,0.3,0.882705322265625,0.8625685546875,0.9107677734375,0.882705322265625,0.00410510368347168,0.05035601806640625,0.07095016174316406,20000.0,0.4370353289414197,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,60,8,200,100.55841158334748,,0.482507283492098,,100.55841158334748,delta_hv.regret,0.482507283492098,delta_hv.ratio,100.55841158334748,delta_hv.regret,0.476951559130511,1.8562474977829035,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_060/epoch_100.pt,True,0.948903369140625,0.93793515625,0.962572705078125,0.992997607421875,0.946921630859375,0.90921044921875,0.990524951171875,0.99235361328125,0.93150009765625,0.875620654296875,0.99936396484375,0.9898021484375,0.916522021484375,0.8500139404296875,0.9999501953125,0.98735498046875,0.9048599609375,0.83062958984375,0.9999787109375,0.985383935546875,0.5,0.948903369140625,0.93793515625,0.962572705078125,0.946921630859375,0.002882289695739746,0.040565040588378905,0.07095016174316406,20000.0,0.4403953009750694,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,61,9,200,99.19759058447394,,0.4508044790257727,,99.19759058447394,delta_hv.regret,0.4508044790257727,delta_hv.ratio,99.19759058447394,delta_hv.regret,0.4994736224117047,1.488754672929642,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_061/epoch_100.pt,True,0.896042431640625,0.930442529296875,0.86764189453125,0.986470703125,0.904490771484375,0.87951318359375,0.93335673828125,0.986434326171875,0.891829296875,0.8127349365234375,0.994484228515625,0.983128369140625,0.859474169921875,0.757610205078125,0.99942197265625,0.97700458984375,0.8275451171875,0.708368017578125,0.999848779296875,0.970657373046875,0.3,0.904490771484375,0.87951318359375,0.93335673828125,0.904490771484375,0.004150098037719726,0.05040372009277344,0.07095016174316406,20000.0,0.4358712029643357,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,62,10,200,124.79190311879611,,0.643647540871148,,124.79190311879611,delta_hv.regret,0.643647540871148,delta_hv.ratio,124.79190311879611,delta_hv.regret,0.4092922274626844,2.479511648958377,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_062/epoch_100.pt,True,0.88146962890625,0.806529833984375,0.97912841796875,0.98158232421875,0.870607568359375,0.7770154541015625,0.9978328125,0.979327880859375,0.853029736328125,0.7492768310546875,0.9998447265625,0.976111328125,0.8462446533203125,0.73914326171875,0.99999619140625,0.97482412109375,0.8378,0.72638857421875,1.0,0.9731685546875,0.5,0.88146962890625,0.806529833984375,0.97912841796875,0.870607568359375,0.004097717475891114,0.05038177947998047,0.07095016174316406,20000.0,0.4302060909103602,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,63,11,200,59.77795689571376,,0.1628995132419768,,59.77795689571376,delta_hv.regret,0.1628995132419768,delta_hv.ratio,59.77795689571376,delta_hv.regret,0.5949926214094448,1.1175159187652095,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_063/epoch_100.pt,True,0.842791650390625,0.91791474609375,0.7892001953125,0.98062783203125,0.831137451171875,0.727401904296875,0.976319091796875,0.972711669921875,0.816168212890625,0.695931689453125,1.0,0.96870556640625,0.8144931396484375,0.69367421875,1.0,0.9683484375,0.812822119140625,0.691338330078125,1.0,0.967988232421875,0.5,0.842791650390625,0.91791474609375,0.7892001953125,0.831137451171875,0.00042927942276000975,0.0034847797393798828,0.07095016174316406,20000.0,0.43718896387144923,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,64,12,200,80.63176970187375,,0.2994674966476194,,80.63176970187375,delta_hv.regret,0.2994674966476194,delta_hv.ratio,80.63176970187375,delta_hv.regret,0.5318998452892467,1.0916434218461468,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_064/epoch_100.pt,True,0.91099306640625,0.9192763671875,0.9066986328125,0.988057177734375,0.913144482421875,0.8773712890625,0.9569546875,0.98760380859375,0.8973416015625,0.820340966796875,0.9961580078125,0.984208154296875,0.877556689453125,0.7870536376953124,0.999713818359375,0.98062216796875,0.85259482421875,0.748522216796875,0.9999990234375,0.975889013671875,0.3,0.913144482421875,0.8773712890625,0.9569546875,0.913144482421875,0.0016765670776367188,0.027283113098144532,0.07095016174316406,20000.0,0.4365422760602087,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,65,13,200,72.81151360533795,,0.3595780425441419,,72.81151360533795,delta_hv.regret,0.3595780425441419,delta_hv.ratio,72.81151360533795,delta_hv.regret,0.5221993697482014,1.3585723173998483,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_065/epoch_100.pt,True,0.85259306640625,0.9348984375,0.788839208984375,0.981730859375,0.85446748046875,0.776389892578125,0.954644091796875,0.9776236328125,0.84546005859375,0.7374418701171875,0.999748095703125,0.9744677734375,0.8397863037109375,0.72892763671875,1.0,0.973406396484375,0.830716357421875,0.7153517578125,1.0,0.971642626953125,0.3,0.85446748046875,0.776389892578125,0.954644091796875,0.85446748046875,0.00402765007019043,0.050344329833984375,0.07095016174316406,20000.0,0.4413374080322683,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0_z32,3,0,0.0,32,100,66,14,200,95.12723648518408,,0.3837256982678332,,95.12723648518408,delta_hv.regret,0.3837256982678332,delta_hv.ratio,95.12723648518408,delta_hv.regret,0.4937956715423315,1.8244976357392184,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0_z32/seed_066/epoch_100.pt,True,0.8478470703125,0.91751552734375,0.794350634765625,0.980957958984375,0.851240185546875,0.768932421875,0.9626388671875,0.976654052734375,0.832758349609375,0.7189596435546876,1.0,0.972021044921875,0.820108251953125,0.701180126953125,1.0,0.969520556640625,0.809907958984375,0.6868548095703125,1.0,0.967337109375,0.3,0.851240185546875,0.768932421875,0.9626388671875,0.851240185546875,0.0005072463274002076,0.004220062828063965,0.07095016174316406,20000.0,0.6529435059055686,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
