fit_index,output,epoch,mse,rmse,mse_scaled,rmse_scaled
4,f0_failure_rate,7,0.016435851032535236,0.12820238310006268,0.016435851032535236,0.12820238310006268
4,f0_failure_rate,8,0.008324545109644532,0.09123894513662754,0.008324545109644532,0.09123894513662754
4,f0_failure_rate,9,0.0076442388429616885,0.08743133787699744,0.0076442388429616885,0.08743133787699744
4,f0_failure_rate,10,0.005765005402887861,0.07592763267011465,0.005765005402887861,0.07592763267011465
4,f1_mass,1,0.686263012389342,0.8284099301609934,0.686263012389342,0.8284099301609934
4,f1_mass,2,0.22321243584156036,0.4724536335362025,0.22321243584156036,0.4724536335362025
4,f1_mass,3,0.06587529430786769,0.2566618286926743,0.06587529430786769,0.2566618286926743
4,f1_mass,4,0.059598503479113184,0.24412804730123325,0.059598503479113184,0.24412804730123325
4,f1_mass,5,0.03787841492642959,0.19462377790606572,0.03787841492642959,0.19462377790606572
4,f1_mass,6,0.02917471310744683,0.170806068707897,0.02917471310744683,0.170806068707897
4,f1_mass,7,0.013162747646371523,0.1147290183274115,0.013162747646371523,0.1147290183274115
4,f1_mass,8,0.00447857038428386,0.06692212178557895,0.00447857038428386,0.06692212178557895
4,f1_mass,9,0.004927395028062165,0.07019540603246173,0.004927395028062165,0.07019540603246173
4,f1_mass,10,0.002969364999444224,0.054491880123961806,0.002969364999444224,0.054491880123961806
5,f0_failure_rate,1,0.8724361487797329,0.9340429052135308,0.8724361487797329,0.9340429052135308
5,f0_failure_rate,2,0.15275395661592484,0.3908375066647581,0.15275395661592484,0.3908375066647581
5,f0_failure_rate,3,0.06161478427903993,0.24822325491186342,0.06161478427903993,0.24822325491186342
5,f0_failure_rate,4,0.048014069508228986,0.21912112976212264,0.048014069508228986,0.21912112976212264
5,f0_failure_rate,5,0.02880496292241982,0.16972024900529642,0.02880496292241982,0.16972024900529642
5,f0_failure_rate,6,0.02429255676854934,0.1558606966767098,0.02429255676854934,0.1558606966767098
5,f0_failure_rate,7,0.010488551442644425,0.10241362918403207,0.010488551442644425,0.10241362918403207
5,f0_failure_rate,8,0.007730298875165837,0.08792211823634505,0.007730298875165837,0.08792211823634505
5,f0_failure_rate,9,0.005886452538626534,0.07672322033534916,0.005886452538626534,0.07672322033534916
5,f0_failure_rate,10,0.004419764836451837,0.06648131193389491,0.004419764836451837,0.06648131193389491
5,f1_mass,1,0.3939819186925888,0.6276797899347953,0.3939819186925888,0.6276797899347953
5,f1_mass,2,0.09206964767404965,0.30342980683190907,0.09206964767404965,0.30342980683190907
5,f1_mass,3,0.04211945139936039,0.205230239972964,0.04211945139936039,0.205230239972964
5,f1_mass,4,0.029658254369028976,0.17221572044685401,0.029658254369028976,0.17221572044685401
5,f1_mass,5,0.011877600236662797,0.10898440363952448,0.011877600236662797,0.10898440363952448
5,f1_mass,6,0.007252523742083993,0.08516175046394944,0.007252523742083993,0.08516175046394944
5,f1_mass,7,0.005064199894799718,0.07116319199417433,0.005064199894799718,0.07116319199417433
5,f1_mass,8,0.0030326611096305506,0.05506960241031844,0.0030326611096305506,0.05506960241031844
5,f1_mass,9,0.0030576342167998,0.05529587884101129,0.0030576342167998,0.05529587884101129
5,f1_mass,10,0.0022550611756742,0.04748748441088662,0.0022550611756742,0.04748748441088662
6,f0_failure_rate,1,0.3974944455549121,0.6304716056690516,0.3974944455549121,0.6304716056690516
6,f0_failure_rate,2,0.12261446053162217,0.35016347686705157,0.12261446053162217,0.35016347686705157
6,f0_failure_rate,3,0.04142449056962505,0.20353007288758349,0.04142449056962505,0.20353007288758349
6,f0_failure_rate,4,0.02022542431950569,0.1422161183533909,0.02022542431950569,0.1422161183533909
6,f0_failure_rate,5,0.014085874310694635,0.11868392608392526,0.014085874310694635,0.11868392608392526
6,f0_failure_rate,6,0.008224501521908678,0.09068903749576725,0.008224501521908678,0.09068903749576725
6,f0_failure_rate,7,0.00723705455311574,0.08507087958353164,0.00723705455311574,0.08507087958353164
6,f0_failure_rate,8,0.004376973622129299,0.0661587002753931,0.004376973622129299,0.0661587002753931
6,f0_failure_rate,9,0.004093740310054272,0.0639823437368019,0.004093740310054272,0.0639823437368019
6,f0_failure_rate,10,0.0030695107707288116,0.055403165710352795,0.0030695107707288116,0.055403165710352795
6,f1_mass,1,0.38659040816128254,0.6217639489076884,0.38659040816128254,0.6217639489076884
6,f1_mass,2,0.11046069022268057,0.3323562700216149,0.11046069022268057,0.3323562700216149
6,f1_mass,3,0.04773414711235091,0.2184814571361856,0.04773414711235091,0.2184814571361856
6,f1_mass,4,0.02152418834157288,0.14671124136061586,0.02152418834157288,0.14671124136061586
6,f1_mass,5,0.008808012993540615,0.09385101487752072,0.008808012993540615,0.09385101487752072
6,f1_mass,6,0.004314450387028046,0.06568447599720992,0.004314450387028046,0.06568447599720992
6,f1_mass,7,0.003473342614597641,0.05893507117665712,0.003473342614597641,0.05893507117665712
6,f1_mass,8,0.0030339345830725506,0.05508116359584782,0.0030339345830725506,0.05508116359584782
6,f1_mass,9,0.0020218833851686213,0.044965357611928554,0.0020218833851686213,0.044965357611928554
6,f1_mass,10,0.0013588353831437416,0.03686238439308751,0.0013588353831437416,0.03686238439308751
7,f0_failure_rate,1,0.3864830748902427,0.6216776293950448,0.3864830748902427,0.6216776293950448
7,f0_failure_rate,2,0.0710384760879808,0.2665304412032157,0.0710384760879808,0.2665304412032157
7,f0_failure_rate,3,0.04090266115963459,0.2022440633483084,0.04090266115963459,0.2022440633483084
7,f0_failure_rate,4,0.02077199973993831,0.14412494489136263,0.02077199973993831,0.14412494489136263
7,f0_failure_rate,5,0.00894026727312141,0.09455298659017286,0.00894026727312141,0.09455298659017286
7,f0_failure_rate,6,0.009142261257188188,0.09561517273523167,0.009142261257188188,0.09561517273523167
7,f0_failure_rate,7,0.0070649621904724175,0.08405332944311258,0.0070649621904724175,0.08405332944311258
7,f0_failure_rate,8,0.004767150786291394,0.06904455652903706,0.004767150786291394,0.06904455652903706
7,f0_failure_rate,9,0.0032624296533564725,0.05711768249287144,0.0032624296533564725,0.05711768249287144
7,f0_failure_rate,10,0.003120776149444282,0.055863907395063965,0.003120776149444282,0.055863907395063965
7,f1_mass,1,0.33022956136200166,0.57465603743631,0.33022956136200166,0.57465603743631
7,f1_mass,2,0.08604305051267147,0.2933309573036427,0.08604305051267147,0.2933309573036427
7,f1_mass,3,0.04372474965122011,0.20910463804330146,0.04372474965122011,0.20910463804330146
7,f1_mass,4,0.017007367840657633,0.13041229942247637,0.017007367840657633,0.13041229942247637
7,f1_mass,5,0.007040152559056878,0.08390561696964559,0.007040152559056878,0.08390561696964559
7,f1_mass,6,0.0048048677466188865,0.0693171533360891,0.0048048677466188865,0.0693171533360891
7,f1_mass,7,0.002759146057845404,0.052527574261956964,0.002759146057845404,0.052527574261956964
7,f1_mass,8,0.0017991812330567175,0.04241675651268868,0.0017991812330567175,0.04241675651268868
7,f1_mass,9,0.0015228952850318616,0.03902429096129565,0.0015228952850318616,0.03902429096129565
7,f1_mass,10,0.0011249702915342317,0.03354057679191328,0.0011249702915342317,0.03354057679191328
8,f0_failure_rate,1,0.4586039939895272,0.6772030670260784,0.4586039939895272,0.6772030670260784
8,f0_failure_rate,2,0.11116418428719044,0.3334129335931503,0.11116418428719044,0.3334129335931503
8,f0_failure_rate,3,0.039721484575420615,0.19930249515603315,0.039721484575420615,0.19930249515603315
8,f0_failure_rate,4,0.019856887497007848,0.14091446872840221,0.019856887497007848,0.14091446872840221
8,f0_failure_rate,5,0.009606203529983759,0.09801124185512476,0.009606203529983759,0.09801124185512476
8,f0_failure_rate,6,0.00825386899523437,0.09085080624427265,0.00825386899523437,0.09085080624427265
8,f0_failure_rate,7,0.005629959923680872,0.07503305887194571,0.005629959923680872,0.07503305887194571
8,f0_failure_rate,8,0.0033474950236268342,0.05785754076718811,0.0033474950236268342,0.05785754076718811
8,f0_failure_rate,9,0.003531353420112282,0.05942519179701721,0.003531353420112282,0.05942519179701721
8,f0_failure_rate,10,0.004002139437943697,0.06326246468439004,0.004002139437943697,0.06326246468439004
8,f1_mass,1,0.1384437156841159,0.3720802543593464,0.1384437156841159,0.3720802543593464
8,f1_mass,2,0.027402208629064263,0.16553612484610197,0.027402208629064263,0.16553612484610197
8,f1_mass,3,0.008345956495031715,0.09135620665850633,0.008345956495031715,0.09135620665850633
8,f1_mass,4,0.003833349759224802,0.06191405138758731,0.003833349759224802,0.06191405138758731
8,f1_mass,5,0.004213496507145464,0.06491145127899595,0.004213496507145464,0.06491145127899595
8,f1_mass,6,0.0055019806895870715,0.07417533747538377,0.0055019806895870715,0.07417533747538377
8,f1_mass,7,0.00363075218629092,0.06025572326585185,0.00363075218629092,0.06025572326585185
8,f1_mass,8,0.005760811420623213,0.07590000935851861,0.005760811420623213,0.07590000935851861
8,f1_mass,9,0.009042257792316377,0.09509078710535725,0.009042257792316377,0.09509078710535725
8,f1_mass,10,0.008396444702520966,0.0916321161084964,0.008396444702520966,0.0916321161084964
9,f0_failure_rate,1,0.33853020959279756,0.5818334895765261,0.33853020959279756,0.5818334895765261
9,f0_failure_rate,2,0.07715293731201779,0.277764175717492,0.07715293731201779,0.277764175717492
9,f0_failure_rate,3,0.03496100793761963,0.18697862962814663,0.03496100793761963,0.18697862962814663
9,f0_failure_rate,4,0.017750682182271372,0.13323168610458763,0.017750682182271372,0.13323168610458763
9,f0_failure_rate,5,0.006600817305628549,0.08124541405906273,0.006600817305628549,0.08124541405906273
9,f0_failure_rate,6,0.005315428620881655,0.07290698609105752,0.005315428620881655,0.07290698609105752
9,f0_failure_rate,7,0.003833649087358605,0.06191646862797171,0.003833649087358605,0.06191646862797171
9,f0_failure_rate,8,0.0031774736125953496,0.056369083836757095,0.0031774736125953496,0.056369083836757095
9,f0_failure_rate,9,0.002710053623145954,0.05205817537280724,0.002710053623145954,0.05205817537280724
9,f0_failure_rate,10,0.002511976344976574,0.05011962035946176,0.002511976344976574,0.05011962035946176
9,f1_mass,1,0.19856315004554662,0.44560425272381166,0.19856315004554662,0.44560425272381166
9,f1_mass,2,0.05328975524753332,0.23084573907164352,0.05328975524753332,0.23084573907164352
9,f1_mass,3,0.02500836259092797,0.15814032563178806,0.02500836259092797,0.15814032563178806
9,f1_mass,4,0.008587712146849795,0.09266990960851205,0.008587712146849795,0.09266990960851205
9,f1_mass,5,0.004096021716990931,0.06400016966376676,0.004096021716990931,0.06400016966376676
9,f1_mass,6,0.0018270857928490097,0.04274442411413458,0.0018270857928490097,0.04274442411413458
9,f1_mass,7,0.0008186966032636436,0.028612874781532238,0.0008186966032636436,0.028612874781532238
9,f1_mass,8,0.0010565779944458468,0.03250504567672297,0.0010565779944458468,0.03250504567672297
9,f1_mass,9,0.0007511050379517573,0.027406295589731882,0.0007511050379517573,0.027406295589731882
9,f1_mass,10,0.0006032383237404495,0.02456091048272538,0.0006032383237404495,0.02456091048272538
10,f0_failure_rate,1,0.740564122175177,0.8605603535924584,0.740564122175177,0.8605603535924584
10,f0_failure_rate,2,0.10745525018622477,0.32780367628540225,0.10745525018622477,0.32780367628540225
10,f0_failure_rate,3,0.039262959151528776,0.19814883081040063,0.039262959151528776,0.19814883081040063
10,f0_failure_rate,4,0.01422674193357428,0.11927590676064584,0.01422674193357428,0.11927590676064584
10,f0_failure_rate,5,0.007799272735913594,0.08831349124518628,0.007799272735913594,0.08831349124518628
10,f0_failure_rate,6,0.005299388785109234,0.07279690093066624,0.005299388785109234,0.07279690093066624
10,f0_failure_rate,7,0.0049221363151445985,0.07015793836156105,0.0049221363151445985,0.07015793836156105
10,f0_failure_rate,8,0.0032355267030652612,0.056881690402670534,0.0032355267030652612,0.056881690402670534
10,f0_failure_rate,9,0.0027551672101253644,0.05248968670248818,0.0027551672101253644,0.05248968670248818
10,f0_failure_rate,10,0.002895935690806558,0.053813898676889765,0.002895935690806558,0.053813898676889765
10,f1_mass,1,0.43453116218249005,0.6591897770615759,0.43453116218249005,0.6591897770615759
10,f1_mass,2,0.08378444736202557,0.28945543242790517,0.08378444736202557,0.28945543242790517
10,f1_mass,3,0.03768290678272024,0.19412085612504454,0.03768290678272024,0.19412085612504454
10,f1_mass,4,0.011648959635446468,0.10793034622128508,0.011648959635446468,0.10793034622128508
10,f1_mass,5,0.0057248115772381425,0.07566248460920473,0.0057248115772381425,0.07566248460920473
10,f1_mass,6,0.0027740971660629534,0.052669698746650846,0.0027740971660629534,0.052669698746650846
10,f1_mass,7,0.0018526956021863346,0.0430429506677497,0.0018526956021863346,0.0430429506677497
10,f1_mass,8,0.0014508938329527155,0.03809060032281869,0.0014508938329527155,0.03809060032281869
10,f1_mass,9,0.001005707747632793,0.0317128956046715,0.001005707747632793,0.0317128956046715
10,f1_mass,10,0.0007731533344970861,0.02780563494144822,0.0007731533344970861,0.02780563494144822
11,f0_failure_rate,1,0.21806883296141258,0.46697840738241053,0.21806883296141258,0.46697840738241053
11,f0_failure_rate,2,0.0667168483711206,0.25829604792005745,0.0667168483711206,0.25829604792005745
11,f0_failure_rate,3,0.020210299282692946,0.14216293216831505,0.020210299282692946,0.14216293216831505
11,f0_failure_rate,4,0.007016859509838888,0.08376669690180513,0.007016859509838888,0.08376669690180513
11,f0_failure_rate,5,0.00532745745462867,0.0729894338560635,0.00532745745462867,0.0729894338560635
11,f0_failure_rate,6,0.006597339175641537,0.08122400615360915,0.006597339175641537,0.08122400615360915
11,f0_failure_rate,7,0.006226104146872575,0.0789056661265373,0.006226104146872575,0.0789056661265373
11,f0_failure_rate,8,0.007210962689266755,0.08491738743783134,0.007210962689266755,0.08491738743783134
11,f0_failure_rate,9,0.005215240252884821,0.07221662033690597,0.005215240252884821,0.07221662033690597
11,f0_failure_rate,10,0.0027636833927737405,0.05257074654951878,0.0027636833927737405,0.05257074654951878
11,f1_mass,1,0.33592008598721945,0.5795861333634712,0.33592008598721945,0.5795861333634712
11,f1_mass,2,0.07507536402688576,0.27399883946266224,0.07507536402688576,0.27399883946266224
11,f1_mass,3,0.0367594317604716,0.1917274934913394,0.0367594317604716,0.1917274934913394
11,f1_mass,4,0.019588036516394753,0.1399572667509435,0.019588036516394753,0.1399572667509435
11,f1_mass,5,0.008981043078864995,0.09476836539090983,0.008981043078864995,0.09476836539090983
11,f1_mass,6,0.0026452632020944012,0.05143212227873162,0.0026452632020944012,0.05143212227873162
11,f1_mass,7,0.0010605429706629366,0.032565978730308975,0.0010605429706629366,0.032565978730308975
11,f1_mass,8,0.0007163078105524898,0.026763927412704024,0.0007163078105524898,0.026763927412704024
11,f1_mass,9,0.0005334603987508812,0.023096761650735393,0.0005334603987508812,0.023096761650735393
11,f1_mass,10,0.0005933831584675667,0.02435945726956097,0.0005933831584675667,0.02435945726956097
12,f0_failure_rate,1,0.3430699506508453,0.5857217348287882,0.3430699506508453,0.5857217348287882
12,f0_failure_rate,2,0.09075801114418677,0.3012607029537486,0.09075801114418677,0.3012607029537486
12,f0_failure_rate,3,0.03597621686224427,0.1896739751843786,0.03597621686224427,0.1896739751843786
12,f0_failure_rate,4,0.017548997420817614,0.13247262894959702,0.017548997420817614,0.13247262894959702
12,f0_failure_rate,5,0.011101877649447747,0.1053654480816541,0.011101877649447747,0.1053654480816541
12,f0_failure_rate,6,0.006931900262965688,0.08325803422472625,0.006931900262965688,0.08325803422472625
12,f0_failure_rate,7,0.005349744015672643,0.0731419442978695,0.005349744015672643,0.0731419442978695
12,f0_failure_rate,8,0.004895319401319804,0.06996655916450233,0.004895319401319804,0.06996655916450233
12,f0_failure_rate,9,0.005460395394558353,0.07389448825560911,0.005460395394558353,0.07389448825560911
12,f0_failure_rate,10,0.003784087619611195,0.06151493818261703,0.003784087619611195,0.06151493818261703
12,f1_mass,1,0.17010788779173577,0.4124413749755664,0.17010788779173577,0.4124413749755664
12,f1_mass,2,0.02855322599810149,0.16897699842908054,0.02855322599810149,0.16897699842908054
12,f1_mass,3,0.010318064047688884,0.1015778718407158,0.010318064047688884,0.1015778718407158
12,f1_mass,4,0.004059737369451406,0.06371606837722653,0.004059737369451406,0.06371606837722653
12,f1_mass,5,0.0017472582777762519,0.04180021863311545,0.0017472582777762519,0.04180021863311545
12,f1_mass,6,0.0008131790309562348,0.02851629413083395,0.0008131790309562348,0.02851629413083395
12,f1_mass,7,0.0007410197514608237,0.027221677969236645,0.0007410197514608237,0.027221677969236645
12,f1_mass,8,0.0007002891475817055,0.026462976922139836,0.0007002891475817055,0.026462976922139836
12,f1_mass,9,0.0007881776587704995,0.02807450193272357,0.0007881776587704995,0.02807450193272357
12,f1_mass,10,0.0005602395976893604,0.023669381016185456,0.0005602395976893604,0.023669381016185456
13,f0_failure_rate,1,0.25941449105739595,0.5093274890062345,0.25941449105739595,0.5093274890062345
13,f0_failure_rate,2,0.06858754940330983,0.2618922476960894,0.06858754940330983,0.2618922476960894
13,f0_failure_rate,3,0.01955539801468452,0.1398406164699102,0.01955539801468452,0.1398406164699102
13,f0_failure_rate,4,0.01153895325648288,0.10741951990435854,0.01153895325648288,0.10741951990435854
13,f0_failure_rate,5,0.006388424693917235,0.07992762159552375,0.006388424693917235,0.07992762159552375
13,f0_failure_rate,6,0.005170865620796879,0.07190873118611452,0.005170865620796879,0.07190873118611452
13,f0_failure_rate,7,0.004059735119032363,0.06371605071747906,0.004059735119032363,0.06371605071747906
13,f0_failure_rate,8,0.004742654459550977,0.0688669329907393,0.004742654459550977,0.0688669329907393
13,f0_failure_rate,9,0.007179810060188174,0.0847337598610387,0.007179810060188174,0.0847337598610387
13,f0_failure_rate,10,0.0031539120206919807,0.05615970103812858,0.0031539120206919807,0.05615970103812858
13,f1_mass,1,0.20188037206729254,0.44931099704691463,0.20188037206729254,0.44931099704691463
13,f1_mass,2,0.022464772593230008,0.14988252931289225,0.022464772593230008,0.14988252931289225
13,f1_mass,3,0.009006253303959965,0.09490128188786474,0.009006253303959965,0.09490128188786474
13,f1_mass,4,0.0015971687816393873,0.039964594100771085,0.0015971687816393873,0.039964594100771085
13,f1_mass,5,0.0007716438888261715,0.027778478878912206,0.0007716438888261715,0.027778478878912206
13,f1_mass,6,0.0007114061833514521,0.026672198697359994,0.0007114061833514521,0.026672198697359994
13,f1_mass,7,0.0004603769746609032,0.021456397056843053,0.0004603769746609032,0.021456397056843053
13,f1_mass,8,0.0004931894577263544,0.022207869274794338,0.0004931894577263544,0.022207869274794338
13,f1_mass,9,0.0004908836786247169,0.02215589489559645,0.0004908836786247169,0.02215589489559645
13,f1_mass,10,0.0006267765905552855,0.02503550659673747,0.0006267765905552855,0.02503550659673747
14,f0_failure_rate,1,0.34932868811301887,0.5910403438962681,0.34932868811301887,0.5910403438962681
14,f0_failure_rate,2,0.09113337530288845,0.30188304904861496,0.09113337530288845,0.30188304904861496
14,f0_failure_rate,3,0.02875298935396131,0.1695670644729138,0.02875298935396131,0.1695670644729138
14,f0_failure_rate,4,0.014327393844723701,0.11969709204790106,0.014327393844723701,0.11969709204790106
14,f0_failure_rate,5,0.011346500687068328,0.10651995440793395,0.011346500687068328,0.10651995440793395
14,f0_failure_rate,6,0.006293364349403419,0.07933072764952695,0.006293364349403419,0.07933072764952695
14,f0_failure_rate,7,0.0042506174359004945,0.0651967593972315,0.0042506174359004945,0.0651967593972315
14,f0_failure_rate,8,0.003970522120653186,0.06301207916465847,0.003970522120653186,0.06301207916465847
14,f0_failure_rate,9,0.0034522392707003746,0.05875575946833106,0.0034522392707003746,0.05875575946833106
14,f0_failure_rate,10,0.0030516974584315903,0.05524217101482879,0.0030516974584315903,0.05524217101482879
14,f1_mass,1,0.10637629750999622,0.32615379425969615,0.10637629750999622,0.32615379425969615
14,f1_mass,2,0.028172862294013612,0.16784773544499673,0.028172862294013612,0.16784773544499673
14,f1_mass,3,0.00784630740963621,0.08857938478921724,0.00784630740963621,0.08857938478921724
14,f1_mass,4,0.0015562642402073834,0.0394495150820309,0.0015562642402073834,0.0394495150820309
14,f1_mass,5,0.0012654319616558496,0.0355729105030197,0.0012654319616558496,0.0355729105030197
14,f1_mass,6,0.00076767098835262,0.027706876192610023,0.00076767098835262,0.027706876192610023
14,f1_mass,7,0.0006565258481714409,0.02562276035425225,0.0006565258481714409,0.02562276035425225
14,f1_mass,8,0.0006844633317086846,0.026162250127018595,0.0006844633317086846,0.026162250127018595
14,f1_mass,9,0.0006235433957044734,0.024970850920713,0.0006235433957044734,0.024970850920713
14,f1_mass,10,0.00039708210988465,0.019926919227132175,0.00039708210988465,0.019926919227132175
15,f0_failure_rate,1,0.3303542553501971,0.5747645216522999,0.3303542553501971,0.5747645216522999
15,f0_failure_rate,2,0.04675667793216074,0.21623292518060414,0.04675667793216074,0.21623292518060414
15,f0_failure_rate,3,0.01890045475652989,0.13747892477223514,0.01890045475652989,0.13747892477223514
15,f0_failure_rate,4,0.010478251805419432,0.10236333232861966,0.010478251805419432,0.10236333232861966
15,f0_failure_rate,5,0.007444217219017446,0.08627987725430215,0.007444217219017446,0.08627987725430215
15,f0_failure_rate,6,0.005547913380295914,0.07448431633770906,0.005547913380295914,0.07448431633770906
15,f0_failure_rate,7,0.004555933382909964,0.06749765464747619,0.004555933382909964,0.06749765464747619
15,f0_failure_rate,8,0.003994529039653785,0.06320228666475435,0.003994529039653785,0.06320228666475435
15,f0_failure_rate,9,0.003634543515919872,0.0602871753851503,0.003634543515919872,0.0602871753851503
15,f0_failure_rate,10,0.002585540748173919,0.050848212831661244,0.002585540748173919,0.050848212831661244
