n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
295,0.1608936584425908,0.2155125374249975,62.18879575263876,46.42784583362487,6.801011806602021,6.64011814815943,295,6.801011806602021,169.0,22.630663505056877,2.9799994081258774e-06,1.7616765680722892,50.08511742413975,777.6862527611665,113676,0.0068412527953232,0.0006375501439885,0.0252497553253209,0.0119974658165117,169.0,1014.0,0.0323645121489579,1.0,0.0626350403184721,0.0323645121489579,0.5006495125194979,0.501462876091342,169.0,0.0325641565024852,1.0,0.0630739107728004,0.0325641565024852,0.5005663335323334,0.5013992726802826,10.0,0,52,1125.821538925171
305,0.1608936584425908,0.2155125374249975,64.34392112688873,48.03678241805078,6.801011806602021,6.64011814815943,305,6.801011806602021,176.0,22.630663505056877,2.9799994081258774e-06,1.8967563330661503,46.248106475919485,813.9036016520113,118890,0.006845854164791,0.0006174950239869,0.024849447156566,0.0123905957680635,176.0,1056.0,0.0323596420295705,1.0,0.0626284748908471,0.0323596420295705,0.5006429461592977,0.5014578530734236,176.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5008372962474823,0.5015952289104462,10.0,0,52,1125.821538925171
75,1.6564524018675568,1.0,0.0,0.0,8.296570550026987,6.64011814815943,75,8.296570550026987,,22.55522592482157,2.17510387301445e-06,,,0.0,0,,,,,,,,,,,,,,,,,,,,,1,53,1160.57150888443
85,1.6564524018675568,1.0,10.0,16.56452401867557,8.296570550026987,6.64011814815943,85,8.296570550026987,31.0,22.55522592482157,2.17510387301445e-06,0.8644850309938192,42.06055251206271,33.572939910925925,5158,0.0065089065356583,0.0146782513869527,0.1211538335627592,0.0794769625940929,31.0,186.0,0.0415965004433547,1.0,0.0797193321970201,0.0415965004433547,0.4937409095225795,0.4948028076079584,31.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.4936033934354782,0.4947139501571655,10.0,1,53,1160.57150888443
95,1.6564524018675568,1.0,20.0,33.12904803735114,8.296570550026987,6.64011814815943,95,8.296570550026987,41.0,22.55522592482157,2.17510387301445e-06,0.7063229100313038,53.86752249696292,68.97635239339434,10677,0.0064602746458175,0.0094469280019185,0.0971953085386254,0.0632902962507579,41.0,246.0,0.0393149304408125,1.0,0.0755121698830185,0.0393149304408125,0.4937073690135304,0.4947811350589845,41.0,0.0327788852155208,1.0,0.0634765401482582,0.0327788852155208,0.4933926999568939,0.4945651948451995,10.0,1,53,1160.57150888443
105,1.6564524018675568,1.0,30.0,49.69357205602671,8.296570550026987,6.64011814815943,105,8.296570550026987,50.0,22.55522592482157,2.17510387301445e-06,0.7102568061091006,65.99540077499114,109.4102392005734,16455,0.0066490573807701,0.0086298737820074,0.0928971139595168,0.0631609264659159,50.0,300.0,0.0381277058646082,1.0,0.0733256250619888,0.0381277058646082,0.4936506950855255,0.4947423511743545,50.0,0.0318890701979398,1.0,0.0617985062301158,0.0318890701979398,0.4937187522649765,0.4947517335414886,10.0,1,53,1160.57150888443
115,1.6564524018675568,1.0,40.0,66.25809607470228,8.296570550026987,6.64011814815943,115,8.296570550026987,53.0,22.55522592482157,2.17510387301445e-06,0.7784054351504892,45.580700539052486,142.42618368915282,21759,0.0065456217514202,0.0089736239245628,0.0947292136806955,0.0612192993485575,53.0,318.0,0.0378553285702781,1.0,0.0728251055445311,0.0378553285702781,0.4936502232866467,0.4947398574847095,53.0,0.0333157069981098,1.0,0.0644831135869026,0.0333157069981098,0.4937752515077591,0.4947837054729461,10.0,1,53,1160.57150888443
125,0.1622208589161777,0.0979327016781664,45.489663508390834,75.35146237862095,6.802339007075608,6.64011814815943,125,6.802339007075608,53.0,22.55522592482157,2.17510387301445e-06,0.7772962721064687,92.53845927701332,188.2211886961013,28297,0.0066516305154645,0.0089736239245628,0.0947292136806955,0.0612192993485575,53.0,318.0,0.0378553285702781,1.0,0.0728251055445311,0.0378553285702781,0.4936502232866467,0.4947398574847095,53.0,0.0324567921459674,1.0,0.0628725960850715,0.0324567921459674,0.4936153024435043,0.4947330951690674,10.0,1,53,1160.57150888443
135,0.1622208589161777,0.0979327016781664,46.4689905251725,76.97367096778272,6.802339007075608,6.64011814815943,135,6.802339007075608,60.0,22.55522592482157,2.17510387301445e-06,0.8745846401434392,23.29959020903334,206.24451886001043,31301,0.0065890712392578,0.0046577863999072,0.0682479772587237,0.0402903557071664,60.0,360.0,0.0372004476375877,1.0,0.0716170060137907,0.0372004476375877,0.4936353067557017,0.494733061393102,60.0,0.04115523211658,1.0,0.0790558699518442,0.04115523211658,0.4932281672954559,0.4943440705537796,4.0,1,53,1160.57150888443
145,0.1622208589161777,0.0979327016781664,47.44831754195417,78.5958795569445,6.802339007075608,6.64011814815943,145,6.802339007075608,61.0,22.55522592482157,2.17510387301445e-06,0.9455269379541278,48.87709564203397,244.32744349096905,36543,0.0066860258733811,0.0071213353698967,0.0843880048934487,0.0512269657792612,61.0,366.0,0.0370588050697182,1.0,0.0713533571020501,0.0370588050697182,0.4936325281369881,0.4947306621270101,61.0,0.029296613484621,1.0,0.0569215312600135,0.029296613484621,0.49357550740242,0.4946868568658829,10.0,1,53,1160.57150888443
