n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
180,0.4928736916319876,0.3321435095059435,0.6549522358144216,0.922963530373596,142.3918958607004,76.03899510843411,3.1923683200359134,0.6629672770611822,180,-7.004762375407884,,,,,,,8,2008,4.25714635848999
190,0.4928736916319876,0.3321435095059435,0.6549522358144216,0.922963530373596,151.62153116443636,80.96773202475399,3.1923683200359134,0.6629672770611822,190,-7.004762375407884,,,,,,,8,2008,4.25714635848999
200,0.4928736916319876,0.3321435095059435,0.6549522358144216,0.922963530373596,160.85116646817232,85.89646894107386,3.1923683200359134,0.6629672770611822,200,-7.004762375407884,,,,,,,8,2008,4.25714635848999
30,0.6360924570395884,0.2383420588916543,0.6549522358144216,1.0,0.0,0.0,3.705869609086722,0.8014989609570905,30,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
40,0.6232128853233394,0.2467775631835437,0.6549522358144216,0.979752044575106,9.898760222875527,6.296526711814638,3.2957075163105505,0.6457814804779415,40,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
50,0.6086024401032722,0.2563467069466708,0.6549522358144216,0.956782985504566,19.581435373273887,12.455603338947697,3.2827105089650463,0.6434815123581147,50,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
60,0.6060935297240934,0.2579899234089721,0.6549522358144216,0.9528387312512528,29.12954395705298,18.529083188084524,3.2721736758964464,0.6225284226624243,60,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
70,0.6022524674508014,0.260505635732767,0.6549522358144216,0.94680020299835,38.62773862830099,24.570813173959,3.277683842037504,0.8206492487986939,70,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
80,0.60217563725531,0.2605559558410822,0.6549522358144216,0.94667941836297,48.09513673510759,30.592953697489552,3.2774231772080453,0.8368645085288694,80,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
90,0.5951024433821863,0.2651885599826334,0.6549522358144216,0.935559660857838,57.50633213121163,36.57934410067704,3.273510186066136,0.8185061208260499,90,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
100,0.550493333914633,0.2944053959660978,0.6549522358144216,0.865429746607374,66.5112791685377,42.30732298716113,3.146382166711852,0.764221761796425,100,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
110,0.5367564632396368,0.3034023901277801,0.6549522358144216,0.8438340327721112,75.05759806543513,47.74357197293248,3.0268232296357613,0.7302638979260024,110,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
120,0.5364731416851208,0.3035879522133647,0.6549522358144216,0.8433886233801582,83.49371134619648,53.10971999755627,2.54615275160128,0.7078738994581336,120,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
130,0.5249408865879471,0.3111410284732409,0.6549522358144216,0.8252587823962775,91.83694837507866,58.41679013892161,2.5361413570656417,0.7390233394308416,130,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
140,0.4676169257933016,0.3486854847614322,0.6549522358144216,0.7351398693982605,99.63894163405136,63.379579200827855,2.529989406129018,0.8194510280397028,140,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
150,0.4674799562797815,0.3487751932505507,0.6549522358144216,0.7349245398309873,106.98926368019758,68.05506361119328,2.5298897141449235,0.86675315034411,150,-3.741822228503216,,,,,,,9,2009,4.3725104331970215
160,0.4670157461609167,0.3490792287057888,0.6549522358144216,0.7341947557976641,114.33486015834085,72.72754212339677,2.500147449293615,0.8779958696459607,160,-7.246108894499646,,,,,,,9,2009,4.3725104331970215
