n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.esp_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.esp_semantic_type,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.esp_semantic_type.sigma,kernel_diagnostics.f1_mass.graph_0.esp_semantic_type.sigma,run,seed,runtime_sec
70,0.2248162084994751,0.5077083574103692,0.6549522358144216,0.4497960284281658,21.175852391527386,10.584074881772834,1.972917438935651,0.7390979983227087,70,-3.491220255252267,60.0,,,17.721426337957382,32.200136297382414,166.64161065686494,15328,0.0108717125950459,0.903186690595266,0.096813309404734,0.0345313052331705,0.9654686947668294,13.580493455140244,20.000000000000004,3,55,1586.699107170105
80,0.2164681284942997,0.5131759510745165,0.6549522358144216,0.4330937930493621,25.590301498915025,12.790496566741709,1.8599761220163584,0.5991554327024199,80,-3.491220255252267,70.0,,,18.96531912125647,45.06691778637469,208.30890870746225,19599,0.010628547819147,0.9283079921182492,0.0716920078817507,0.0279653767506982,0.9720346232493018,16.956414538713844,19.999999999999982,3,55,1586.699107170105
90,0.1555153069646074,0.5530971378145859,0.6549522358144216,0.3111437911854599,29.31148942008913,14.650413744036245,1.3520394789734012,0.9109256604985306,90,-3.491220255252267,80.0,,,22.0732000740245,59.8468219190836,264.17859969008714,24781,0.0106605302324396,0.9138562848406054,0.0861437151593945,0.0123181683245706,0.9876818316754292,11.6343164394121,20.000000000000004,3,55,1586.699107170105
100,0.1554246819198277,0.5531564928902851,0.6549522358144216,0.3109624751429464,32.42202075173117,16.205113688458418,1.3297680234073332,0.9494258712439232,100,-3.491220255252267,90.0,,,22.150590787641704,78.47956658899784,338.64076016750187,30460,0.011117556144698,0.010887356773845,0.989112643226155,0.0262042754599509,0.973795724540049,8.555240772820355,20.000000000000004,3,55,1586.699107170105
110,0.1550262188162552,0.5534174671908595,0.6549522358144216,0.3101652589517371,35.527659422204586,17.757368192138834,1.1977377500279434,0.9656116195900944,110,-3.491220255252267,100.0,,,24.517742516472936,43.60232115164399,379.3673981642351,34053,0.0111404985805724,0.8843629731649167,0.1156370268350833,0.0257363129501617,0.9742636870498382,9.510244852534491,19.999999999999996,3,55,1586.699107170105
120,0.1544634096752012,0.5537860802961296,0.6549522358144216,0.309039231081688,38.62368187237171,19.304816334596115,1.0973564840047,0.9937713117445356,120,-3.491220255252267,110.0,,,26.595703872852027,67.85138669516891,443.2231464777142,39437,0.0112387642690294,0.8497745881489058,0.1502254118510941,0.0113731136291148,0.9886268863708852,10.167947008007674,20.000000000000025,3,55,1586.699107170105
130,0.1423532768824449,0.5617176388447549,0.6549522358144216,0.2848101522698185,41.592928789129246,20.788899767384347,1.0661558944677338,0.979073183518517,130,-3.491220255252267,120.0,,,27.93822615593672,89.85242431052029,529.0641056252643,45197,0.0117057350183699,0.8898848948405945,0.1101151051594054,0.0112360877287972,0.9887639122712027,10.77156872673345,19.999999999999996,3,55,1586.699107170105
140,0.1354562150986513,0.5662348848806007,0.6549522358144216,0.271011009321541,44.37203459708604,22.177947227289827,0.8578745244153205,0.9002633986671996,140,-3.491220255252267,130.0,,,30.803750361315902,78.14648828748614,603.0979931401089,50410,0.0119638562416208,0.0121612954508011,0.9878387045491988,0.0123585525861056,0.9876414474138944,12.894954460835253,20.000000000000004,3,55,1586.699107170105
150,0.1342439491327859,0.567028861185346,0.6549522358144216,0.2685855951555237,47.070017619471365,23.526448048447016,0.8365349000314869,0.9213339778661656,150,-3.491220255252267,140.0,,,36.06000142451376,92.026875522919,691.1054760059342,55888,0.0123659010164245,0.0121896413652314,0.9878103586347684,0.0108121138607314,0.9891878861392686,12.127190214120802,20.000000000000004,3,55,1586.699107170105
160,0.1342439491327859,0.567028861185346,0.6549522358144216,0.2685855951555237,49.755873571026605,24.868887539774875,0.8365349000314869,0.9213339778661656,160,-3.491220255252267,150.0,,,38.51650725118816,90.33355553727596,777.4212790327147,61285,0.0126853435429993,0.0109262658083312,0.9890737341916688,0.0109144302994496,0.9890855697005504,2.0846925405944394,20.000000000000004,3,55,1586.699107170105
170,0.1342439491327859,0.567028861185346,0.6549522358144216,0.2685855951555237,52.441729522581845,26.211327031102734,0.8365349000314869,0.9213339778661656,170,-3.491220255252267,160.0,,,37.31107667181641,71.53697924222797,844.9410146726295,66636,0.0126799479961676,0.0102741351152412,0.9897258648847588,0.0110758544553628,0.9889241455446371,11.169116712150664,19.999999999999996,3,55,1586.699107170105
180,0.1341505706098889,0.5670900196576945,0.6549522358144216,0.2683987701529143,55.12665134912403,27.55329962981611,0.8165072638499289,0.9610270088793704,180,-3.491220255252267,170.0,,,40.56830490287393,33.786721237935126,876.1733964243904,69354,0.0126333505843122,0.0103125055949057,0.9896874944050944,0.0121605037955746,0.9878394962044252,10.290097638705262,20.000000000000004,3,55,1586.699107170105
190,0.1316331508620026,0.5687388093500559,0.6549522358144216,0.2633620985888685,57.78545569283295,28.882218237175568,0.9298410086637142,1.0039979651244737,190,-3.491220255252267,180.0,,,41.71868472546339,60.21014601364732,932.8278508596122,73758,0.0126471413386969,0.0102413316587808,0.9897586683412192,0.0103155379038152,0.9896844620961848,10.91200490608623,20.000000000000004,3,55,1586.699107170105
200,0.1313009977320035,0.5689563537851816,0.6549522358144216,0.2626975506023121,60.41575393878885,30.1968889801456,0.9239281190125166,1.0079625667822532,200,-3.491220255252267,190.0,,,45.84895805083215,104.36139279976489,1033.1286662220955,79438,0.0130054717669389,0.0102071281908539,0.989792871809146,0.0104294667278553,0.9895705332721446,10.523511205121167,20.000000000000004,3,55,1586.699107170105
30,0.6213873249054238,0.2479732180608718,0.6549522358144216,1.0,0.0,0.0,3.319833663474882,0.7228243465026919,30,-3.5164359751911767,,,,,,0.0,0,,,,,,,,4,56,1808.6393468379972
40,0.3919448529145778,0.3982470780820642,0.6549522358144216,0.6307577209983041,8.15378860499152,5.066660889100008,3.3565450599540942,0.8145950656940624,40,-3.5164359751911767,30.0,,,13.093761439435184,55.1827389607206,51.277600976638496,5035,0.0101842305812588,0.9832301017708474,0.0167698982291526,0.0266989202110468,0.9733010797889532,10.415453074310992,20.000000000000004,4,56,1808.6393468379972
50,0.3554232208442502,0.422167002662117,0.6549522358144216,0.5719833775147349,14.167494097556716,8.80350125789415,2.9429140995150327,0.8242619844087805,50,-3.5164359751911767,40.0,,,14.761209233663976,71.42806955985725,118.750353182666,10228,0.0116103200217702,0.8818074026525441,0.1181925973474558,0.0122371747611324,0.9877628252388676,11.508136056273193,20.000000000000004,4,56,1808.6393468379972
60,0.3551545336025474,0.422342979971805,0.6549522358144216,0.5715509785408039,19.88516587783441,12.356390030128138,2.667261265673208,0.971636009616476,60,-3.5164359751911767,50.0,,,16.303349748253822,64.92082592751831,179.69374902173877,15431,0.0116449840594737,0.7264983461506327,0.2735016538493673,0.0294771110543113,0.9705228889456886,9.470725969832026,20.000000000000004,4,56,1808.6393468379972
70,0.3551545336025474,0.422342979971805,0.6549522358144216,0.5715509785408039,25.60067566324245,15.907935366153612,2.667261265673208,0.971636009616476,70,-3.5164359751911767,60.0,,,17.659239972941577,80.06180860381573,255.72081467416135,20735,0.0123328099674059,0.0271820852401993,0.9728179147598008,0.0270444587364776,0.9729555412635223,9.123045143563902,20.000000000000004,4,56,1808.6393468379972
80,0.2839255490651203,0.4689945626493838,0.6549522358144216,0.4569220157626071,30.743040634759502,19.10333577949195,2.661798733265116,0.951975522928434,80,-3.5164359751911767,70.0,,,19.956778356805444,83.71020151209086,335.376340566203,26083,0.0128580431915885,0.828929870101349,0.171070129898651,0.0273707254792233,0.9726292745207766,9.776478309756058,20.000000000000004,4,56,1808.6393468379972
90,0.2775960809630317,0.4731400619343628,0.6549522358144216,0.4467359887092681,35.26133065711888,21.910943929632708,2.3174011232341822,0.7523338190083501,90,-3.5164359751911767,80.0,,,22.25997534301132,77.96228068787605,409.29206787329167,31353,0.0130543191360728,0.0265451776050157,0.9734548223949842,0.0110638474149856,0.9889361525850144,11.279991615488347,20.000000000000004,4,56,1808.6393468379972
100,0.2765574111093939,0.4738203410772759,0.6549522358144216,0.4450644550103858,39.72033287571715,24.68171138999484,2.286723046117088,0.96132815350512,100,-3.5164359751911767,90.0,,,24.02001255378127,77.69263294991106,482.9543201820925,36693,0.0131620287297874,0.0268891088141082,0.9731108911858918,0.0110444559490497,0.9889555440509502,7.169389158308711,20.000000000000004,4,56,1808.6393468379972
110,0.2765574111093939,0.4738203410772759,0.6549522358144216,0.4450644550103858,44.17097742582101,27.44728550108878,2.286723046117088,0.96132815350512,110,-3.5164359751911767,100.0,,,28.1723496587947,84.03380915056914,562.9887711564079,42081,0.013378692786683,0.0264572761732582,0.9735427238267418,0.0112356965368766,0.9887643034631232,8.171440369062388,20.000000000000004,4,56,1808.6393468379972
120,0.2742831894880361,0.4753098476129217,0.6549522358144216,0.44140454511167,48.60332242643128,30.20148850407593,2.50484636302472,0.9328832941424048,120,-6.965699948875898,110.0,,,30.35401511285454,34.43828405626118,595.0275600906461,44737,0.0133005691058999,0.0960179355177923,0.9039820644822076,0.0122930481265186,0.9877069518734812,0.0002196139262477,20.000000000000004,4,56,1808.6393468379972
130,0.2735005671809823,0.4758224278427248,0.6549522358144216,0.4401450692973332,53.0110704984763,32.940407287421024,2.022135514830864,0.8949790215434926,130,-6.965699948875898,120.0,,,30.7066042535007,52.28216868359596,643.6815824666992,49341,0.0130455722921444,0.0106773730696241,0.989322626930376,0.0108545807734285,0.9891454192265716,0.1672639126926287,20.000000000000004,4,56,1808.6393468379972
140,0.2722116594249025,0.4766666008593279,0.6549522358144216,0.4380708271871067,57.4021499808985,35.66896842045045,1.732582463201115,0.8523244660878998,140,-6.965699948875898,130.0,,,32.19820852763951,84.51853619329631,724.1410859627649,54804,0.0132132889198373,0.0105086908060661,0.989491309193934,0.011145331538111,0.988854668461889,0.001025021495664,20.000000000000004,4,56,1808.6393468379972
150,0.261065245065048,0.4839669698656285,0.6549522358144216,0.420132877838766,61.69316850602787,38.3353529429002,1.725300960112072,0.7670880197986464,150,-6.965699948875898,140.0,,,34.288459434174,101.60021493863314,812.363079816103,60183,0.0134982151075237,0.4086484663079866,0.5913515336920133,0.0102652849763556,0.9897347150236444,8.171784493015844,19.999999999999996,4,56,1808.6393468379972
160,0.261065245065048,0.4839669698656285,0.6549522358144216,0.420132877838766,65.89449728441552,40.94600539355068,1.725300960112072,0.9126180884100196,160,-6.965699948875898,150.0,,,36.32880358491093,91.98379810340704,900.2858463972807,65553,0.0137337093099824,0.0111058893482566,0.9888941106517434,0.0102819056447724,0.9897180943552276,1.848446231764007,20.000000000000004,4,56,1808.6393468379972
170,0.261065245065048,0.4839669698656285,0.6549522358144216,0.420132877838766,70.09582606280318,43.55665784420116,1.725300960112072,0.9126180884100196,170,-6.965699948875898,160.0,,,38.50544031336904,84.32734622433782,980.4835652625188,70934,0.0138224767426413,0.6274195199901565,0.3725804800098433,0.0102708347112992,0.9897291652887008,11.561242902422087,20.000000000000004,4,56,1808.6393468379972
180,0.2610580411718041,0.4839716880716152,0.6549522358144216,0.4201212845973927,74.29709687498398,46.16727427538542,1.725300960112072,0.9481888169721931,180,-6.965699948875898,170.0,,,42.43525439500809,94.2357492269948,1070.4178000492975,76420,0.014007037425403,0.4401390061701986,0.5598609938298015,0.0103882668302598,0.9896117331697402,10.569248396250844,20.000000000000004,4,56,1808.6393468379972
190,0.2604598031022401,0.4843635054328254,0.6549522358144216,0.4191585387453511,78.4934959916977,48.77486349675564,1.724731072119328,0.9479485010334948,190,-6.965699948875898,180.0,,,44.19830651488155,75.62681448925287,1142.378839467652,81078,0.0140898744353295,0.4377796303277463,0.5622203696722536,0.0109449612466084,0.9890550387533916,10.090416201274376,20.000000000000004,4,56,1808.6393468379972
200,0.2545957544440654,0.4882041772124215,0.6549522358144216,0.4097215122352476,82.63789624660069,51.350141284487165,1.722504117659725,1.0199068610923545,200,-6.965699948875898,190.0,,,45.14854877907783,89.39246787782758,1227.6381765166298,86528,0.0141877562929529,0.6321934717649772,0.3678065282350228,0.0108353259316054,0.9891646740683946,10.01310878218939,20.000000000000004,4,56,1808.6393468379972
30,0.5157888993027613,0.3171351430078186,0.6549522358144216,1.0,0.0,0.0,4.45884023165276,0.857703403997682,30,-3.611878168611273,,,,,,0.0,0,,,,,,,,5,57,1577.0948543548584
40,0.501045306423646,0.3267914921279327,0.6549522358144216,0.9714154513618932,9.857077256809466,5.084171028632037,3.3372089950954056,0.8383053774487023,40,-3.611878168611273,30.0,,,14.089401114732029,29.822534893639386,27.491513699293137,2601,0.0105695938866947,0.9829490721949906,0.0170509278050093,0.6247627050050228,0.3752372949949772,14.00235522881314,20.000000000000004,5,57,1577.0948543548584
50,0.486588055110868,0.3362603011989676,0.6549522358144216,0.9433860553583712,19.431084790410782,10.022337836304608,2.8546350402598404,0.6216553133982752,50,-3.611878168611273,40.0,,,15.149778782390058,60.71518589835614,84.56640773173422,7345,0.0115134659947902,0.915198623868864,0.084801376131136,0.4744822088327396,0.5255177911672603,11.624290479842331,20.00000000000001,5,57,1577.0948543548584
60,0.3812893599961819,0.4052259169926723,0.6549522358144216,0.739235296671963,27.844191550562456,14.361724911839858,3.20654940015774,0.9157258941824604,60,-3.611878168611273,50.0,,,15.568258966319265,44.95857622567564,126.33018894866107,11206,0.0112734418123024,0.7767613418655039,0.223238658134496,0.027723762549639,0.972276237450361,10.9711377561949,20.00000000000001,5,57,1577.0948543548584
70,0.3740849434967571,0.409944465686709,0.6549522358144216,0.7252675348431145,35.16670570813784,18.138596429304556,3.07658239526134,1.1005877475736037,70,-3.611878168611273,60.0,,,17.2981921127066,76.9971612105146,198.8870257474482,16494,0.0120581439158147,0.8463151086551598,0.1536848913448402,0.0341952086216118,0.965804791378388,9.18970920318312,20.000000000000004,5,57,1577.0948543548584
80,0.3281820858295914,0.4400086449460903,0.6549522358144216,0.6362720994446079,41.97440387957645,21.649931575936293,2.709154647505689,0.9759008942759048,80,-3.611878168611273,70.0,,,18.395409080199897,61.104764956980944,256.10522389318794,21521,0.0119002473813107,0.4246300789940256,0.5753699210059743,0.0265315588866044,0.9734684411133956,0.0001129489771727,19.999999999999996,5,57,1577.0948543548584
90,0.2690294506462528,0.4787507956137328,0.6549522358144216,0.5215882912756058,47.76370583317752,24.63598925831551,2.7365581278823017,1.018638880426333,90,-3.611878168611273,80.0,,,20.067433926276863,77.89852835424244,330.0494349626824,26895,0.0122717767229106,0.7448823012907091,0.2551176987092908,0.0268094049601278,0.9731905950398722,11.956118230956957,20.000000000000004,5,57,1577.0948543548584
100,0.2687650625877499,0.4789239571637718,0.6549522358144216,0.521075701611772,52.97702579761441,27.324961824485527,2.715579039857925,1.044821929993815,100,-3.611878168611273,90.0,,,23.71937312092632,70.2732365867123,396.364142802544,32175,0.0123190098773129,0.8979566411541026,0.1020433588458974,0.0279109370396987,0.9720890629603012,15.091983542091354,20.000000000000025,5,57,1577.0948543548584
110,0.2686989068526771,0.4789672860103697,0.6549522358144216,0.520947440349922,58.18714150742288,30.012281671687663,2.6497286315623474,1.052037720478684,110,-3.611878168611273,100.0,,,24.01945513766259,65.68568642437458,458.1165236560628,37416,0.0122438668926679,0.7385182367163573,0.2614817632836427,0.0283113269308368,0.9716886730691632,10.34926274542257,20.000000000000004,5,57,1577.0948543548584
120,0.2631888977021638,0.4825760788228563,0.6549522358144216,0.5102647576517062,63.34320249743102,32.67172069446187,2.13438778043549,0.967941871530653,120,-3.611878168611273,110.0,,,26.77292656060308,67.45893462374806,521.5676897959784,42693,0.0122167027333749,0.7931728173937826,0.2068271826062172,0.0161162839785835,0.9838837160214164,11.124417480990916,20.000000000000004,5,57,1577.0948543548584
130,0.2543280728537848,0.4883794958684621,0.6549522358144216,0.4930855883047952,68.35995422721354,35.25930554724161,2.1201275623099063,1.029998563855024,130,-3.611878168611273,120.0,,,27.23821853101253,73.2650796175003,590.8079268420115,47945,0.0123226181424968,0.7151771648903729,0.2848228351096271,0.0269092771976413,0.9730907228023586,5.22760787119597,20.00000000000001,5,57,1577.0948543548584
140,0.2543280728537848,0.4883794958684621,0.6549522358144216,0.4930855883047952,73.29081011026149,37.80258627577946,2.1201275623099063,1.029998563855024,140,-3.611878168611273,130.0,,,31.08383421599865,72.52951453160495,659.3441651575267,53214,0.012390426676392,0.841953559068205,0.158046440931795,0.0265538090039315,0.9734461909960684,12.648062366292772,19.999999999999996,5,57,1577.0948543548584
150,0.2534672923004979,0.4889432660163829,0.6549522358144216,0.4914167261899834,78.21332168273538,40.34156310155088,1.90175317931718,0.9837071561367964,150,-3.611878168611273,140.0,,,32.83870514202863,61.59459659736604,717.116646352224,58164,0.0123292181822471,0.7445593063064826,0.2554406936935175,0.0163415038364761,0.983658496163524,5.956097335238496,20.00000000000001,5,57,1577.0948543548584
160,0.2519335876862544,0.4899477692825607,0.6549522358144216,0.4884432139327075,83.11262138334884,42.86856750148464,1.3433942259071183,0.9699080415479648,160,-3.611878168611273,150.0,,,34.455183140933514,27.79015755932778,742.4833084112033,60814,0.0122090852174039,0.8308722485904362,0.1691277514095639,0.0161629861881713,0.9838370138118286,4.258649715837424,20.000000000000004,5,57,1577.0948543548584
170,0.2519335876862544,0.4899477692825607,0.6549522358144216,0.4884432139327075,87.99705352267591,45.387903378347175,1.3433942259071183,0.9699080415479648,170,-3.611878168611273,160.0,,,38.049615778028965,75.04050272982568,813.5225922474638,66117,0.012304287736096,0.7625162317218482,0.2374837682781517,0.0163964012884155,0.9836035987115844,5.279114594906942,20.000000000000004,5,57,1577.0948543548584
180,0.2519335876862544,0.4899477692825607,0.6549522358144216,0.4884432139327075,92.881485662003,47.90723925520972,1.3433942259071183,0.9699080415479648,180,-3.611878168611273,170.0,,,38.05116507876664,80.3032384198159,889.8327712640166,71450,0.0124539226209099,0.77171618494784,0.2282838150521601,0.0164014112804096,0.9835985887195904,6.189836812581684,20.000000000000004,5,57,1577.0948543548584
190,0.2431742480297537,0.4956847183748437,0.6549522358144216,0.4714608018095667,97.68100574071435,50.38277843378976,1.328887159004332,0.971215955216264,190,-3.611878168611273,180.0,,,41.13207524269819,80.65570193808526,966.5672298427672,76689,0.0126037271296113,0.8144441706248137,0.1855558293751862,0.0122325640057717,0.9877674359942282,3.310459002099962,20.000000000000004,5,57,1577.0948543548584
200,0.2431742480297537,0.4956847183748437,0.6549522358144216,0.4714608018095667,102.39561375881,52.814520914087296,1.328887159004332,0.971215955216264,200,-3.611878168611273,190.0,,,42.30013407021761,80.75771323312074,1043.3474026648328,81989,0.0127254558863363,0.8306769043915634,0.1693230956084367,0.0112192904849644,0.9887807095150356,2.519241554361312,20.000000000000004,5,57,1577.0948543548584
30,0.6211987190983436,0.2480967458559066,0.6549522358144216,1.0,0.0,0.0,3.995619725057795,0.5901130125719013,30,-3.6379424351679095,,,,,,0.0,0,,,,,,,,6,58,1531.3487176895142
40,0.4634393121040061,0.3514216221876053,0.6549522358144216,0.7460403536837265,8.730201768418633,5.423190156011748,3.447298150791444,0.6564084191418985,40,-3.6379424351679095,30.0,,,13.482475835829971,55.92675025016069,52.03806557506323,5160,0.0100848964292758,0.9731343893814944,0.0268656106185057,0.0264496271391636,0.9735503728608365,11.190939119046302,20.000000000000004,6,58,1531.3487176895142
50,0.3948077949657537,0.3963719877846394,0.6549522358144216,0.6355579669237063,15.638193371455795,9.714425691360546,2.8055231212871736,1.0846080671653109,50,-3.6379424351679095,40.0,,,14.77618010994047,45.032100294716656,94.2291952939704,8461,0.0111368863365997,0.9503284385775173,0.0496715614224826,0.6657951857068325,0.3342048142931675,9.91885288294799,20.000000000000004,6,58,1531.3487176895142
60,0.3915220763460082,0.3985239765408989,0.6549522358144216,0.6302686472282074,21.967326442215363,13.646075047919355,2.517865274255036,1.065390470316276,60,-3.6379424351679095,50.0,,,15.623963638208808,49.50633917283267,139.91431971918792,13699,0.0102134695758221,0.9606990471976632,0.0393009528023368,0.0321855183071031,0.9678144816928969,10.88071955143243,20.000000000000004,6,58,1531.3487176895142
70,0.3800421812264897,0.4060427595163426,0.6549522358144216,0.6117884173652397,28.1776117651826,17.503896335781846,1.676202121783402,1.034463911497283,70,-3.6379424351679095,60.0,,,17.453707047738135,59.49750713817775,195.4144330369309,18901,0.0103388409627496,0.93678720897316,0.06321279102684,0.0263470366053246,0.9736529633946752,9.404413666549576,20.000000000000004,6,58,1531.3487176895142
80,0.3793596119764932,0.406489809772726,0.6549522358144216,0.6106896236475269,34.29000197024643,21.30090530179676,1.3830689355513477,1.0755953206023368,80,-3.6379424351679095,70.0,,,21.167232275009155,33.4008560590446,226.03129794541744,22205,0.0101792973630001,0.964611073669716,0.035388926330284,0.0262427103920711,0.9737572896079288,9.570464747390098,20.000000000000004,6,58,1531.3487176895142
90,0.2802993965577626,0.4713695193414818,0.6549522358144216,0.4512233975057307,39.59956707601272,24.59920034446804,1.3364975295270949,1.068159722222482,90,-3.6379424351679095,80.0,,,21.40111639071256,81.38666691910475,303.4068635031581,27472,0.011044221880575,0.02671615369286,0.97328384630714,0.0261024939659526,0.9738975060340472,8.459242931667575,20.00000000000001,6,58,1531.3487176895142
100,0.1399263178922587,0.5633071810616073,0.6549522358144216,0.2252521030554582,42.98194457881866,26.700328916718146,1.3597471445222802,1.0447559450340198,100,-3.6379424351679095,90.0,,,22.764281664974988,83.84273578971624,383.3060350874439,32736,0.0117090064481746,0.9737309791726868,0.0262690208273133,0.02629278521309,0.97370721478691,3.456690603449091,20.000000000000004,6,58,1531.3487176895142
110,0.1270584545855854,0.5717350169044673,0.6549522358144216,0.2045375347360794,45.13089276777635,28.035252779107367,1.224977726761823,1.153080989061792,110,-3.6379424351679095,100.0,,,25.102485567331318,82.88842823728919,462.2429701341316,37944,0.0121822414646355,0.964228617557545,0.0357713824424551,0.0266218133301986,0.9733781866698014,3.337619139399703,20.000000000000004,6,58,1531.3487176895142
120,0.1270584545855854,0.5717350169044673,0.6549522358144216,0.2045375347360794,47.17626811513715,29.30583732496322,1.224977726761823,1.153080989061792,120,-3.6379424351679095,110.0,,,27.77716775238514,34.056907845661044,493.4588822573424,41290,0.0119510506722533,0.3007156234224835,0.6992843765775164,0.0263964721341464,0.9736035278658536,0.0001261762528961,20.000000000000004,6,58,1531.3487176895142
130,0.1248339429503129,0.5731919657735842,0.6549522358144216,0.2009565363101628,49.20373847036836,30.565299312642715,1.025825467956848,1.094350135622009,130,-3.6379424351679095,120.0,,,29.670189351774752,62.86522122379392,552.4688537409529,46344,0.0119210437972758,0.8120659694133301,0.1879340305866699,0.0261747276176133,0.9738252723823868,0.0001075151660165,20.000000000000004,6,58,1531.3487176895142
140,0.1248339429503129,0.5731919657735842,0.6549522358144216,0.2009565363101628,51.21330383346999,31.813638742145844,1.0165958706615237,1.0626571605003203,140,-3.6379424351679095,130.0,,,31.604694764129817,60.72051090933383,609.2674865284935,51557,0.0118173572265355,0.8778660620786403,0.1221339379213598,0.0257019203756867,0.9742980796243133,2.8538865934576583,20.000000000000004,6,58,1531.3487176895142
150,0.1248337376731552,0.5731921002203176,0.6549522358144216,0.2009562058568773,53.22286754430519,33.061977145263185,1.0164281702936993,1.0885095622863206,150,-3.6379424351679095,140.0,,,32.565926626324654,20.300880825147036,627.5794326737523,53286,0.0117775669533039,0.8789856880592741,0.1210143119407257,0.0165714409741463,0.9834285590258536,2.78556379462945,20.00000000000001,6,58,1531.3487176895142
160,0.1248337376731552,0.5731921002203176,0.6549522358144216,0.2009562058568773,55.23242960287397,34.31031452199474,1.0164281702936993,1.1753528759212253,160,-3.6379424351679095,150.0,,,36.23625640198589,87.74565129633993,711.2940034875646,58647,0.0121283953738053,0.063917771205025,0.9360822287949748,0.0121773890454159,0.987822610954584,1.3928430912555452,20.000000000000004,6,58,1531.3487176895142
170,0.1247391143194769,0.5732540739973695,0.6549522358144216,0.2008038820500677,57.24123004240869,35.5581787819579,1.0127882806586233,1.190384097101533,170,-3.6379424351679095,160.0,,,36.78825593460351,90.2880559405312,790.6102326847613,63987,0.0123557946564889,0.0163567981164236,0.9836432018835763,0.010385414351376,0.989614585648624,3.1148104031112904,20.000000000000004,6,58,1531.3487176895142
180,0.1224996613180697,0.5747208087476424,0.6549522358144216,0.1971988311499987,59.231243608409024,36.79437266014563,1.0878997316677437,1.1344143139704763,180,-7.089492166993447,170.0,,,39.94741898961365,73.96996916551143,860.4957578368485,69302,0.0124166078588907,0.7341925733758073,0.2658074266241926,0.0109860100590179,0.989013989940982,0.0002193180380077,19.997166150064963,6,58,1531.3487176895142
190,0.1224197668230402,0.5747731358257913,0.6549522358144216,0.1970702177247401,61.20258885278272,38.01896980085118,1.0779203837517768,1.2196250366371917,190,-7.089492166993447,180.0,,,43.42533686663956,70.4299290003255,924.9959755102172,74597,0.0123999085152247,0.8123865871866457,0.1876134128133544,0.0165284525001521,0.9834715474998478,0.000441695954103,20.000000000000004,6,58,1531.3487176895142
200,0.1223896232191949,0.5747928784465253,0.6549522358144216,0.197021692827765,63.173048405545245,39.24301675106236,1.032087474002963,1.2184067226009698,200,-7.089492166993447,190.0,,,47.579964604228735,48.58884013351053,970.2881619185208,78562,0.0123506041332771,0.5043346380048683,0.4956653619951316,0.0103993017703707,0.9896006982296291,0.0001245288253253,20.000000000000004,6,58,1531.3487176895142
30,0.5926042889878593,0.2668247317886075,0.6549522358144216,1.0,0.0,0.0,3.699604296471626,0.8201290591777262,30,-3.561040025486759,,,,,,0.0,0,,,,,,,,7,59,1682.7069590091703
40,0.3960733175611477,0.3955431309313125,0.6549522358144216,0.6683605315068215,8.341802657534107,4.943388032745036,3.737786130861047,0.9962573880937192,40,-3.561040025486759,30.0,,,13.913661639206111,58.55034242849797,54.50322557426989,5167,0.0105483308639964,0.8307968215448102,0.1692031784551898,0.0165432244485496,0.9834567755514504,11.120796834269765,20.000000000000004,7,59,1682.7069590091703
50,0.239524577834326,0.4980750780293243,0.6549522358144216,0.4041897473327824,13.704554051732126,8.121377509722404,3.523854605584072,1.0740722943188394,50,-3.561040025486759,40.0,,,15.033392403274776,75.44557753112167,125.78670275676996,10416,0.0120762963476161,0.8268420465426817,0.1731579534573182,0.5144323121901722,0.4855676878098278,10.838472109091938,20.000000000000004,7,59,1682.7069590091703
60,0.2271419232702806,0.5061851253213635,0.6549522358144216,0.383294430180768,17.641974939299878,10.454710015245436,1.896385343932696,0.885131177836295,60,-3.561040025486759,50.0,,,15.95434160809964,61.27447662129998,183.0076169380918,15655,0.0116900426022415,0.0161988688088916,0.9838011311911083,0.0345169132122196,0.9654830867877804,6.74501070129458,20.000000000000004,7,59,1682.7069590091703
70,0.2253465698705324,0.5073609960446056,0.6549522358144216,0.3802648311159103,21.45977124578327,12.717152480949505,1.8054187006526623,0.9929882965867776,70,-3.561040025486759,60.0,,,18.04355090390891,35.89686060603708,216.0321340439841,18844,0.0114642397603472,0.9829492613635986,0.0170507386364015,0.3819256118395854,0.6180743881604146,5.791490186791568,20.00000000000001,7,59,1682.7069590091703
80,0.2209321452449718,0.5102522333229508,0.6549522358144216,0.3728156365899979,25.22517358431281,14.948546056527023,1.6039256688897257,1.0566133235154365,80,-3.561040025486759,70.0,,,19.289895401336253,34.90642013028264,247.7957018604502,22570,0.0109789854612516,0.952858288583796,0.047141711416204,0.0272930662657027,0.9727069337342972,6.107350544524714,20.000000000000004,7,59,1682.7069590091703
