n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_tsfc.graph_0.ld_wloa_adsg,kernel_weight.f0_tsfc.sizing,kernel_weight.f0_tsfc.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.g0_jet_mach.graph_0.ld_wloa_adsg,kernel_weight.g0_jet_mach.sizing,kernel_weight.g0_jet_mach.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.g1_pr.graph_0.ld_wloa_adsg,kernel_weight.g1_pr.sizing,kernel_weight.g1_pr.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.g2_pr.graph_0.ld_wloa_adsg,kernel_weight.g2_pr.sizing,kernel_weight.g2_pr.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.g3_pr.graph_0.ld_wloa_adsg,kernel_weight.g3_pr.sizing,kernel_weight.g3_pr.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.g4_pr_perc_sum.graph_0.ld_wloa_adsg,kernel_weight.g4_pr_perc_sum.sizing,kernel_weight.g4_pr_perc_sum.interaction.graph_0_ld_wloa_adsg_sizing,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_sum,run,seed,runtime_sec
165,0.1569005200405744,0.1380253732509649,19.976849946790253,22.70870979442904,6.797018668200004,6.64011814815943,165,6.797018668200004,80.0,,,186.68159205210395,339.53596478817053,2655.1135478187352,46361,0.0572704115057642,0.0173531290878873,0.451993500036784,0.5306533708753287,0.0175058944970142,0.4526420303434253,0.5298520751595605,0.0120420231942931,0.0347484903050148,0.953209486500692,0.0102297380508833,0.6229836971960014,0.3667865647531152,0.0064790429249761,0.6058544292952394,0.3876665277797844,0.0175210562017219,0.4644900055669483,0.5179889382313296,0.9805589310589689,1.0,0.1378636166539984,0.4963464576573489,3.723515957983479e-17,0.0,0.0,0.0012710676320028,0.0016374150350243,2.6176774880373435,1.0,0.4407711970079617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4407711970079615,0.0,0.0,0.925901756271816,0.3433528202686818,0.9326352352501288,1.0,0.0,2.231269987118488e-18,0.0,3.201889811790627,0.9307799077456969,0.5116438572734145,0.6274483030630724,0.0,0.0,0.0,0.0,0.0,0.0,2.069872068082184,0.0,0.0,0.4028990403088557,0.944513136199916,1.0,0.4727805302316046,5.551115123125783e-17,0.0,0.0,2.820192706740376,0.0,0.0,1.0,1.0,0.8907482035749391,5.551115123125784e-16,0.0,0.0,0.0,2.8907482035749394,4,56,13632.281157493591
175,0.1569005200405744,0.1380253732509649,21.357103679299904,24.277714994834785,6.797018668200004,6.64011814815943,175,6.797018668200004,90.0,,,182.581384165911,443.7407463830896,3082.178816244937,51874,0.0594166406339387,0.7001288841296568,0.2918732370662082,0.007997878804135,0.0689669714719278,0.930343358813353,0.0006896697147192,0.012184831273718,0.0138300955651101,0.973985073161172,0.0057926797002286,0.5508710205329161,0.4433362997668551,0.0065211273821155,0.3937568741747057,0.5997219984431787,0.0065589328246152,0.402402414527864,0.5910386526475208,0.0556284995213001,0.0020960150770905,0.654786198714368,0.8496415997869046,1.0,0.9689316982260946,0.6140769536820847,1.3552527156068804e-20,0.0003652068287124,4.145526171836556,0.9963291141364826,0.9932078029713745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.989536917107857,0.2674814655901414,0.8915409214359621,0.8724657798232412,0.9327274987003584,0.949437660404947,0.9028668274650214,0.5373980609499857,0.0,0.0,5.353918214369658,0.3774065829383252,0.9663782693068796,0.0372159617715157,0.0,0.0,0.0,0.0,3.2652567848157523e-19,0.000254989687129,1.3812558037038496,0.0,0.0,0.8224836093197511,1.0,1.0,0.9809122353807186,0.0,0.0,0.0,3.8033958447004697,0.0,0.0,0.0005145605261014,0.5361747604462741,0.8124064962026665,0.1617530213919686,0.4938414450477801,0.0,0.0,2.004690283614791,4,56,13632.281157493591
185,0.1569005200405744,0.1380253732509649,22.737357411809555,25.84672019524053,6.797018668200004,6.64011814815943,185,6.797018668200004,99.0,,,193.09326486382636,294.26578363101,3368.9471615056973,57015,0.0590887864861123,0.6813532194040227,0.3086924201223349,0.0099543604736424,0.0611024856981149,0.938286489444904,0.0006110248569811,0.011825971549602,0.0223896466681442,0.9657843817822538,0.0065989874742279,0.6183879176272316,0.3750130948985404,0.8983356906792161,0.0089833569067921,0.0926809524139916,0.0065606188091526,0.3987769408891335,0.5946624403017138,0.0008605181751488,0.7832707509564641,0.5756271436194242,0.7934441176861426,0.7516790524800627,0.992933594739285,2.9757942503837383e-05,2.2869889575866112e-20,1.207021949837378e-20,3.8978449355990312,0.8868805743693373,0.527656555149197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4145371295185345,5.551115123125783e-17,0.0,1.0,0.7443140809503904,0.312864248575902,1.0,0.0,1.717876683468519e-19,0.0,3.0571783295262924,0.8465130991427691,0.997464463381977,0.993819968755797,0.4451753366545579,0.0,0.0,0.0,0.0,0.1105293123008847,3.393502180235986,0.0,0.0542529520946764,0.7383037116328554,0.4505194567785159,0.9096563575850312,0.5875936581376184,4.860816833776244e-20,1.266901806239855e-18,0.0,2.7403261362286973,7.170012147455852e-17,0.0,0.604952135532109,0.8327855358801862,1.0,0.3506956076612298,0.8728111007466778,0.9281816235332996,0.565453987224316,5.154879990577818,4,56,13632.281157493591
195,0.1569005200405744,0.1380253732509649,24.11761114431921,27.415725395646277,6.797018668200004,6.64011814815943,195,6.797018668200004,107.0,,,192.83336382103155,396.0134409209713,3753.6343416736927,62312,0.0602393494298641,0.0578004783966893,0.8500946972919996,0.0921048243113111,0.0561905223570885,0.932908832557489,0.0109006450854225,0.0120905309466722,0.0091680368075997,0.978741432245728,0.0073470826328399,0.5171072542696382,0.4755456630975218,0.056136506537749,0.8665937439977821,0.0772697494644687,0.0120931819989791,0.0105457693988763,0.9773610486021445,0.8571925299572031,0.8292381322057254,0.7841852298052558,0.952704294704952,0.9606312121212148,0.7012605213731229,0.0026353115568818,0.0,0.0,5.087847231724355,0.5776773456888852,0.7102469087126652,0.6377106715215918,0.999710449516896,0.1474863016740456,0.047274296596244,0.0,4.1489839433668974e-19,0.0,3.120105973710328,0.0,0.0088502479547136,0.7905995936327751,0.9013980135441674,0.9545358774748504,0.0064030025493024,0.0,0.0,0.0,2.661786735155809,0.403896932543837,0.9953330501569618,0.8995011536963861,1.0,0.9958229148762436,0.8647507609175493,0.0838365201434444,0.0,1.4374149114905477e-18,5.243141332334423,0.0,1.4161332086907834e-20,0.8294565065544589,0.1723672062159091,0.8488118790544604,0.0085602134685655,0.0,2.0448357244583969e-07,0.0,1.8591960097769664,0.0,0.7218146168796253,0.9446596494282384,0.9477292557042482,1.0,0.4010295478612911,0.0,0.0,0.0,4.015233069873402,4,56,13632.281157493591
205,0.1029194882660817,0.090538264494284,25.26042933304545,28.71482543717956,6.743037636425512,6.64011814815943,205,6.743037636425512,117.0,,,195.9791199620813,427.72329085180536,4168.3824158166535,67672,0.0615968556539876,0.4620033167766866,0.5142789915477854,0.0237176916755276,0.0065995997066551,0.6169115039528653,0.3764888963404795,0.0122832542928184,0.0001228325429281,0.9875939131642532,0.0599359905253549,0.8845029109726428,0.0555610985020024,0.7530343772284873,0.0085840044557028,0.2383816183158098,0.0121379590942687,0.0139201073850469,0.9739419335206844,0.1790216755564884,0.6403822623008233,0.6307059207236233,0.5869745471379477,0.4796636335794273,0.4930836687980208,0.6993773807505239,0.2837807202856037,0.2023459414042809,4.19533575053674,0.9492378989442214,0.3996734431001318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3489113420443533,0.0671163952605299,0.6712155957260335,0.7957385882072304,1.0,0.8550114530793707,0.6529313962690666,0.0,1.76519697363748e-19,9.305163696511524e-19,4.042013428542232,0.0391482336007777,0.7255027970084722,1.0,0.9220494554912628,0.3611473493269759,0.338634218157247,0.0,0.1039373918380581,0.4110808847466828,3.9015003301694766,0.0,0.0001426894057737,0.4697714104791188,0.9593905424683988,0.5142902915865625,0.0,0.0,0.0,0.0,1.9435949339398544,0.4230593986635681,0.4074388865471364,0.8490597259013539,0.7733361961334925,1.0,1.0,0.9354233927262158,0.2289687422157655,0.4857184144370533,6.1030047566245855,4,56,13632.281157493591
215,0.0781435339712732,0.0687428597479807,26.05683495425677,29.62014054836633,6.718261682130703,6.64011814815943,215,6.718261682130703,127.0,,,200.3377885899972,479.9694725670852,4633.103929369012,73124,0.0633595526690144,0.7337691473926695,0.2588931611334037,0.0073376914739266,0.0642271114539691,0.9351306174314912,0.0006422711145396,0.0123082336740331,0.0017952774809163,0.9858964888450504,0.2476507830595259,0.3320584777278876,0.4202907392125863,0.0122721232958452,0.0070020217402269,0.9807258549639278,0.0121384351951695,0.0097910500043915,0.9780705148004388,0.9873383993798784,0.8872835844317175,0.9457535280302308,0.942283199009772,0.8309203889435909,0.815496319812631,0.5330375133213617,0.0,0.0,5.942112932929183,0.7303351863708979,0.8222383130008225,0.8748327991520918,0.5124520110620377,0.9707616870670812,0.6019304138051479,0.0,0.0,0.0,4.512550410458079,0.2976664590206792,0.7658438527113729,0.5932279475608209,0.9661306747521162,0.9385183628570384,0.9037692403022284,0.3612176165842962,0.0,0.0,4.826374153788552,0.1247131140728141,0.5477608548819081,0.8547687139815293,0.8252461875454385,0.0,0.0,0.0,0.0,0.0,2.35248887048169,0.0,0.1257831115898811,0.5915496068398047,0.9933727897369212,0.6305942706285056,0.4779938833651355,0.0,2.810547965174988e-17,0.0,2.8192936621602485,0.0,0.2557030935693795,0.3692030775983577,0.8273585903729188,0.8295506038093281,0.7251501414383603,0.8505296517244524,0.4150257048953374,0.0172208909735597,4.289741754381694,4,56,13632.281157493591
225,0.0781435339712732,0.0687428597479807,26.744263551736584,30.401575888079066,6.718261682130703,6.64011814815943,225,6.718261682130703,137.0,,,210.6922698582057,450.33697967091575,5070.137830119114,78496,0.0645910343217376,0.6906707823247353,0.3024225098520174,0.0069067078232473,0.2235481926495144,0.7742163254239904,0.0022354819264951,0.0120848916808832,0.0084236294544264,0.9794914788646903,0.0179037028632099,0.4485022930756029,0.5335940040611871,0.4380525231193118,0.0043805252311931,0.557566951649495,0.0192824684202269,0.0056945273932592,0.9750230041865138,0.7585919803069353,0.9818466850988514,0.6009660324041752,0.6325768190217705,0.7949162121256781,0.6108281777192026,0.3631257921904351,0.065474139305822,0.1112829460836213,4.919608784256491,0.0227754052991485,0.951750099074249,0.9736642129542504,0.2620753537610021,0.1713072627622301,0.0,4.7375569848614044e-20,0.0,7.888609052210118e-31,2.3815723338508805,0.0,0.6002341887038616,0.8947791954412787,0.8796932834174325,0.968277544011988,0.4354175279314253,0.0,0.0,0.0,3.7784017395059855,0.6650173181741051,0.4840070325763372,1.0,0.9495344052417308,0.8899064262126316,0.0523046827496461,0.0,0.0,0.0,4.040769864954451,0.0,0.0,0.0611956905377085,0.8517208850084382,0.9755648005594156,0.868728216031096,0.0,0.0,0.0,2.7572095921366584,0.0,0.0,0.7555211586729889,0.872138216351501,0.7256470617510691,0.8417973026389215,0.3924327926349462,8.73895929239168e-05,0.0,3.5876239216423507,4,56,13632.281157493591
235,0.0781435339712732,0.0687428597479807,27.431692149216392,31.183011227791795,6.718261682130703,6.64011814815943,235,6.718261682130703,147.0,,,227.18198675080205,558.7223207380157,5612.170387369813,84009,0.066804394616884,0.0535470994817827,0.8175505588612073,0.1289023416570099,0.0581637174504392,0.9412546453750564,0.0005816371745044,0.0121762571880181,0.0135307132899614,0.9742930295220203,0.0120609774989579,0.0199725812848549,0.9679664412161872,0.0174128556646018,0.4262619773114363,0.5563251670239617,0.0121552851287793,0.011407223793794,0.9764374910774266,0.4331570630274882,0.7752452773871651,0.0035829943053737,0.9908521428355902,0.9477306125285868,0.269133791055369,0.0,0.0,0.6164264157304261,4.036128296869999,0.9652862911668404,0.9265099536336692,0.0539280502851249,0.9999999999999876,2.3719397226999576e-19,0.0368268403841873,0.0,1.0771796401631272e-17,2.0644235681146478e-17,2.982551135469809,0.0058213975267652,0.6165122953719587,0.8268132750562153,1.0,0.9856853884408644,0.5748409798256467,0.2201794541622425,2.5211250008516997e-16,0.0,4.229852790383693,0.0965545533262421,0.9693327753126596,0.9924499591863744,0.7887370588805315,0.9884943987587772,0.0,1.3462062073150756e-16,0.0,0.0,3.835568745464585,0.0,3.8163916471489756e-16,0.8816150766074559,1.0,0.8897895885339999,0.8437487491947463,0.0,0.0,0.0,3.6151534143362025,0.0,0.0,0.8834585600046242,0.9722262965091538,0.8171233984366972,0.5407506211462839,0.373013012685251,0.0236335861371792,0.5513141801533629,4.161519655072553,4,56,13632.281157493591
245,0.0781435339712732,0.0687428597479807,28.1191207466962,31.964446567504528,6.718261682130703,6.64011814815943,245,6.718261682130703,157.0,,,227.57310737483203,493.4881108598784,6092.046495945193,89394,0.0681482705320848,0.0121959113836565,0.0200550061970912,0.9677490824192522,0.0707102808197674,0.9285826163720348,0.0007071028081976,0.0121891564226565,0.0180496397251294,0.969761203852214,0.0121859731437523,0.0263388076338688,0.9614752192223788,0.012158072352426,0.0209616161425354,0.9668803115050386,0.0119973844059464,0.0222471977887008,0.9657554178053528,1.0,0.752824062014711,0.6747917526053857,0.8444046241318817,0.069180486553006,0.0,0.0,0.0,0.0621161394988289,3.4033170648038134,1.0,0.0610530509946412,0.529618509697635,0.0,0.1738488670980085,0.9257921567383312,3.656904914112072e-05,0.0,0.0,2.690349153577757,0.0,0.8804269177682263,0.8584704120203382,0.9929942577687456,0.9952143736933412,0.0755124901372017,0.0,0.0,0.0,3.802618451387853,0.0080506695221158,0.9755929214212736,0.7950809881092431,1.0,0.3892836188221636,0.1491001801637061,0.0,0.0,0.0,3.317108378038502,0.0,4.191135043490432e-17,0.5369838531349318,1.0,1.0,0.9491122343756888,0.7154373299294217,0.0,0.0,4.201533417440042,5.75362816666572e-18,2.7974946845761146e-17,0.6082000263178171,0.914599402358906,0.9999999999999998,0.8973726794386362,0.7094960677632316,0.2982975652312463,0.2658484023390788,4.693814143448916,4,56,13632.281157493591
255,0.0781435339712732,0.0687428597479807,28.80654934417601,32.74588190721726,6.718261682130703,6.64011814815943,255,6.718261682130703,166.0,,,227.72670488106087,594.3143313380424,6669.8453076391015,94900,0.0702828799540474,0.7683534875111576,0.2239629776137309,0.0076835348751115,0.2392745906046074,0.7583326634893466,0.002392745906046,0.0118465948719458,0.01557715737399,0.972576247754064,0.0123517469374912,0.011373169542987,0.9762750835195216,0.8515568820322015,0.008515568820322,0.1399275491474765,0.0121645215392595,0.0302436740761805,0.95759180438456,0.5754480122386181,0.6034235290837121,0.7103785175506462,0.9643200958853316,0.9910530565515108,0.9992663553896992,0.7470040198420231,0.9350312156842804,0.9036888501234231,7.429613652349245,0.9878119482803682,0.9669684124448886,0.6631064220166127,0.8924703317776195,0.9544581552307296,0.9949383158293696,0.0,1.200871153696254e-18,0.0,5.459753585579588,0.0,0.242484087621196,0.9785701397348088,0.941383983272482,0.8839505695456548,0.2740698271533508,0.0,0.0,0.0,3.3204586073274927,0.6390748283279836,0.5949396887802723,0.9909189526278936,0.6957661249836213,0.915188104306606,0.0089107926609048,0.0,0.0,0.0,3.844798491687282,0.6803796087291782,0.6882617764446101,0.5618311940526249,1.0,0.8610787474302226,0.942369598493066,0.7204763350742175,0.8520068497575312,0.6137288670020952,6.920132976983545,0.0,0.3198416870015534,0.782684258238289,0.9464308912051972,0.6270217986492281,0.9848177276811766,0.9892861880956304,0.923180695928817,0.066009219467299,5.63927246626719,4,56,13632.281157493591
265,0.0781435339712732,0.0687428597479807,29.493977941655817,33.52731724693,6.718261682130703,6.64011814815943,265,6.718261682130703,175.0,,,235.0868042679504,435.2397873289883,7094.98278265656,100145,0.0708470995322438,0.7497726801203153,0.2427295930784815,0.0074977268012031,0.0586744950069471,0.9407387600429832,0.0005867449500694,0.0120728646110193,0.016731303210178,0.9711958321788026,0.0063898582468899,0.5420178001650383,0.4515923415880718,0.2532901018881029,0.1117930689142553,0.6349168291976417,0.0177678177630171,0.4204585266298241,0.5617736556071586,0.1330538234633014,0.7030714764632644,0.4451777705996815,0.918838714762294,1.0,0.5126348440877136,0.8547952225721139,0.7943234857393264,0.3323594931608126,5.694254830848508,0.9464365117955502,1.0,0.2995836633200106,0.834546823433091,0.0,0.0,0.0,1.6418121648031312e-18,0.0,3.080566998548652,0.0007734466688364,0.8265399506910561,0.2288005299369581,0.9947032848354256,0.8999536951222151,0.8308098376190375,0.0,0.0,0.0,3.781580744873529,0.0,0.0,0.3875646260161129,0.880932068174371,0.9203841717264436,0.5438114629455781,0.0,0.0,0.0,2.7326923288625053,0.0,0.0,0.0,0.9895737147980692,0.9581859864828216,0.94908091654121,0.4401890026155233,0.0126887887533845,0.0,3.3497184091910084,0.0,0.0,0.2302607721446978,0.7540106226556402,0.9590447328469806,0.9071087205641724,0.947956153901098,0.0,0.0,3.798381002112589,4,56,13632.281157493591
275,0.0781435339712732,0.0687428597479807,30.181406539135622,34.308752586642726,6.718261682130703,6.64011814815943,275,6.718261682130703,183.0,,,234.3413398389239,402.0400040559471,7487.746713402914,105357,0.0710702346631255,0.7493992261912283,0.2431067815468594,0.0074939922619122,0.0568157789192677,0.9426160632915396,0.0005681577891926,0.0119019033142595,0.0166030712609478,0.9714950254247924,0.2838407752266751,0.0885143261717149,0.6276448986016099,0.3436264376442336,0.0034362643764423,0.6529372979793241,0.3745466060640178,0.0037454660606401,0.6217079278753421,0.4504674121634225,0.6226119317799595,0.7369477591344759,0.7809681675982221,1.0,0.9123080799843554,0.5975076956558385,0.63137287003609,0.8208735774287199,6.553057493781084,0.7078782952035608,1.0,1.0,0.484805705958055,2.1260458604865427e-18,0.0,0.0,1.0545500569842799e-20,3.2071196302962738e-19,3.1926840011616155,0.0,0.8855675347416427,0.4428543716277681,0.8722203957887684,0.6334919732151288,0.9345391406583384,0.0,0.0,0.0,3.768673416031647,0.5922346705175163,0.6040972260336546,0.1424649232345792,1.0,0.9908505126871084,0.9328947365402972,0.1864504568121962,0.0,0.0019144532736187,4.450906979098971,0.0,0.5058956402874852,0.8507478574956842,0.9937993807653868,0.971672925631043,1.0,0.849213294036341,0.2026628245816333,0.0,5.373991922797574,0.0,0.0,0.7773518721189618,0.5318122033838789,0.976103279165031,0.3378554059278389,0.0,0.002097191751197,0.0,2.625219952346908,4,56,13632.281157493591
285,0.0571924226392246,0.0503121690091564,30.77668168292131,34.98543236969522,6.697310570798654,6.64011814815943,285,6.697310570798654,193.0,,,240.47393682505933,480.95726661616936,7957.297506512608,110656,0.0719102218272177,0.7525916899634998,0.2398823931368652,0.0075259168996349,0.1797189900579772,0.8184838200414429,0.0017971899005797,0.0121554106737736,0.0085070451163898,0.9793375442098364,0.2982388235431791,0.032666857104424,0.6690943193523969,0.8603841696669263,0.0086038416966692,0.1310119886364043,0.7821942675119166,0.0078219426751191,0.2099837898129643,0.0667100754895673,0.0983664233914542,0.8137196610232434,0.9982025729135,0.7059000207769901,0.9724744194694124,0.6894047745885235,0.4489381991100327,0.8520703066821316,5.645786453444856,0.4741308370749147,0.5264981778579679,1.0,1.0,0.6289914887689765,1.9232117251639693e-18,0.0,0.0,2.9787768847098053e-19,3.629620503701859,0.0,0.3748840320516445,0.9870577518979587,0.9963121342452742,0.990584287890047,0.3417424984004708,0.0,0.0,0.0,3.690580704485396,0.5009215722742424,1.4452014871630148e-18,0.9326007943815412,1.0,0.9999999999999998,0.109876458394671,0.132128985009046,0.4450733541754292,0.0,4.120601164234929,0.011874387309211,0.0937144731517277,0.6888690557720905,0.962336642063708,0.9912844831321568,0.9886909396901546,0.0,0.0013711674461901,2.710505431213761e-20,3.738141148565239,0.7574376329675634,0.8645042232644823,0.9624786570582472,0.9376352853449303,0.9666620588874574,0.2524008674284883,0.7931923111759054,0.3606327734205153,0.6577112240349485,6.552655033582539,4,56,13632.281157493591
295,0.0571924226392246,0.0503121690091564,31.279803373012875,35.557356596087466,6.697310570798654,6.64011814815943,295,6.697310570798654,203.0,,,250.64442310296,506.8387779640034,8452.376182624837,115978,0.0728791338238703,0.0066119715461982,0.6302793678226201,0.3631086606311818,0.0595072032565009,0.9308434119055916,0.0096493848379072,0.0119475239844854,0.0206421784366246,0.96741029757889,0.0121170338024849,0.0237807755135618,0.9641021906839532,0.0118785272246762,0.0115967547700875,0.9765247180052362,0.0116923053647543,0.0532110840732248,0.9350966105620206,0.0,0.0,0.0,0.8150615458886501,0.9917009934492288,0.5662829346549132,0.0,0.0,0.0,2.373045473992792,1.0,0.4993322721980667,0.3778268122655037,0.9668307810933472,0.0223668685017979,0.3124878211058928,0.0,0.8259794088873942,0.0,4.004823964052003,0.0,0.1244843027140948,0.696397538550271,0.9998939346014936,0.5611487212348242,0.1466064119535849,0.0,0.0,0.0,2.528530909054268,7.273056023458384e-16,0.2747045332829237,0.3733762556876884,0.9999999999999996,0.9955999378306636,0.6680092260638087,0.0,3.549854835883212e-17,1.6231609928139906e-17,3.311689952865085,0.0105639213376242,0.0002229374485057,0.3933131302540722,0.4874704654984511,0.8017625621190438,0.1241180636677623,0.0050905003114747,0.0,0.0,1.8225415806369345,0.1550193493728823,1.1982739471288386e-17,0.5856033846180659,0.9210377506494144,0.9927433939924324,0.992597464796808,0.9738981038603846,0.6153427751811105,4.263514751635205e-18,5.236242222471098,4,56,13632.281157493591
305,0.0571924226392246,0.0503121690091564,31.78292506310444,36.129280822479714,6.697310570798654,6.64011814815943,305,6.697310570798654,212.0,,,257.40345405298285,305.58182542491704,8753.461672760313,121005,0.0723396692100352,0.0174176380667392,0.4575716518525348,0.5250107100807261,0.0161208059896931,0.6849810220881086,0.2988981719221981,0.012027022666124,0.013564609549028,0.974408367784848,0.01710557173665,0.4617787195612125,0.5211157087021374,0.0057812357963697,0.5511959600758911,0.4430228041277391,0.0123496965489976,0.0098713846353642,0.9777789188156382,0.7703640820306602,0.3266428105847904,0.7535918886706654,0.60632145963131,1.0,0.5854882606333285,0.0696796807659806,0.0,0.0,4.112088182316735,0.9550797529046556,0.875133952633733,0.0,0.0,1.9330577364160595e-16,1.6129977919496065e-17,0.0,0.0,0.0,1.830213705538389,0.0,0.8301946377131255,1.0,0.9846254358781478,0.8802462775628747,0.0953651940918484,0.0,1.916624395843621e-18,0.0,3.790431545245996,0.0,0.0,0.6032656425154563,0.9566518817086376,0.7932388415510477,0.1040752693359708,0.0,0.0,0.0,2.4572316351111123,0.0,0.0,0.0,1.0,0.9109143756848026,0.9844903376077704,0.9867016050425006,0.0,0.0,3.882106318335073,9.418688405810668e-18,2.0025120737338445e-18,0.0,0.2422231210141023,0.7618342556541522,1.0,0.1606988400092741,0.1118920071280556,0.0,2.2766482238055845,4,56,13632.281157493591
75,3.197938390671795,1.0,0.0,0.0,9.838056538831225,6.64011814815943,75,9.838056538831225,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,57,13519.60360980034
