problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,train,f1,3.892638110860689e-12,3.274858088191591e-13,2.972072365992062e-12,1.0,250
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,test,f0,0.1772109893700049,0.0942656855377102,0.0947153928033874,0.9911139805301056,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,test,f1,0.537710656082034,0.0426869254515294,0.3285069687495555,0.9981778263954956,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,train,f0,3.0933265191126108e-12,1.5428962755821662e-12,2.219582093878423e-12,1.0,275
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,train,f1,5.8523284836616815e-12,4.799191426907418e-13,4.316327497442465e-12,1.0,275
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,test,f0,0.1866114704558307,0.0992661812580373,0.1044921024336041,0.9901462252584464,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,test,f1,0.81997867985502,0.0650951741106554,0.5239353926720958,0.9957626183075036,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,train,f0,7.238736649706049e-12,3.871338519807316e-12,5.295415957580948e-12,1.0,300
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,train,f1,8.028339700138806e-12,6.820674328475255e-13,6.243858763355093e-12,1.0,300
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,test,f0,0.1940878594989887,0.1032431746770425,0.0975454701971849,0.9893408468826056,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,test,f1,0.8397332013234252,0.0666634149028256,0.526111491569597,0.9955559891134936,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,train,f0,5.6992210309526855e-12,3.026811474450361e-12,2.1931612081971254e-12,1.0,25
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,train,f1,9.262809630555361e-13,9.261506660229004e-14,6.976108579692664e-13,1.0,25
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,test,f0,0.5749342858110602,0.3061710865166382,0.425306207925946,0.9062592657812212,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,test,f1,5.421094226886177,0.4270873757086686,4.319723449469908,0.8175963735102825,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,train,f0,3.51575354877305e-12,1.7059370870750612e-12,2.644586771793911e-12,1.0,50
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,train,f1,3.827077664211956e-12,3.758803238190579e-13,2.8318680733718798e-12,1.0,50
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,test,f0,0.3084658095366862,0.1642680118230388,0.2063041292136705,0.973016020291706,4500
