problem,model,cv_folds,fold,budget,weight_name,weight_value
mdgnc_edge_failures,MG LdWLOA + EW,10,0,200,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.3591967054366649
mdgnc_edge_failures,MG LdWLOA + EW,10,0,200,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1055689641015458
mdgnc_edge_failures,MG LdWLOA + EW,10,0,200,f0_failure_rate.interaction.graph_1_edge_weight_sizing,0.0018743785070313
mdgnc_edge_failures,MG LdWLOA + EW,10,0,200,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0997420040586983
mdgnc_edge_failures,MG LdWLOA + EW,10,0,200,f1_mass.graph_1.edge_weight,0.3058138911258583
mdgnc_edge_failures,MG LdWLOA + EW,10,0,200,f1_mass.sizing,0.2717962608077809
mdgnc_edge_failures,MG LdWLOA + EW,10,0,200,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.1467168784072458
mdgnc_edge_failures,MG LdWLOA + EW,10,0,200,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.00108653459915
mdgnc_edge_failures,MG LdWLOA + EW,10,0,200,f1_mass.interaction.graph_1_edge_weight_sizing,0.1748444310012666
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0022699144084554
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f0_failure_rate.graph_1.edge_weight,0.1617532007997273
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f0_failure_rate.sizing,0.2111720305211655
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.1940804146131863
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.2256602652694199
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f0_failure_rate.interaction.graph_1_edge_weight_sizing,0.2050641743880454
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0050080185567152
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f1_mass.graph_1.edge_weight,0.1403199354506821
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f1_mass.sizing,0.370538199883175
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.0719674831702382
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0746206873474918
mdgnc_edge_failures,MG LdWLOA + EW,10,0,225,f1_mass.interaction.graph_1_edge_weight_sizing,0.3375456755916975
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0035877578887581
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f0_failure_rate.graph_1.edge_weight,0.1627356537103212
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f0_failure_rate.sizing,0.1628431888923596
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.2399169943222654
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.3238704725784942
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f0_failure_rate.interaction.graph_1_edge_weight_sizing,0.1070459326078014
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0050415816802872
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f1_mass.graph_1.edge_weight,0.1388212835888348
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f1_mass.sizing,0.373433521668862
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.0750929879313134
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0726841181194145
