problem,model,cv_folds,fold,budget,fit_sec,predict_train_sec,predict_test_sec,predict_test_sec_per_point,n_train,n_test
mdgnc,ESP,10,2,75,27.02349325688556,0.0896792849525809,51.75438609905541,0.0115009746886789,75,4500
mdgnc,ESP,10,2,100,33.47574458923191,0.1160381129011511,52.327838962432,0.0116284086583182,100,4500
mdgnc,ESP,10,2,125,39.247246474027634,0.1505297422409057,52.33569605695084,0.0116301546793224,125,4500
mdgnc,ESP,10,2,150,46.26420629676432,0.1815350959077477,52.9245069869794,0.011761001552662,150,4500
mdgnc,ESP,10,2,175,55.21203983807936,0.2273291130550205,53.46963038109243,0.0118821400846872,175,4500
mdgnc,ESP,10,2,200,61.38037615222856,0.2816593060269952,54.367203189991415,0.0120816007088869,200,4500
mdgnc,ESP,10,2,225,70.39028484886512,0.3379759518429637,54.726865163072944,0.0121615255917939,225,4500
mdgnc,ESP,10,2,250,79.74249578919262,0.4269501389935612,55.56058377074078,0.0123467963934979,250,4500
mdgnc,ESP,10,2,275,91.34349933825432,0.5172098334878683,58.84915740508586,0.0130775905344635,275,4500
mdgnc,ESP,10,2,300,99.18062542937696,0.6200330471619964,59.42484505940229,0.0132055211243116,300,4500
mdgnc,ESP,10,3,25,18.51670596934855,0.0677014850080013,51.19735310599208,0.0113771895791093,25,4500
mdgnc,ESP,10,3,50,21.96322224568576,0.07406513299793,52.944270869717,0.0117653935266037,50,4500
mdgnc,ESP,10,3,75,27.328981432132423,0.0911952517926693,53.28711596131325,0.0118415813247362,75,4500
mdgnc,ESP,10,3,100,33.79179754387587,0.1213851366192102,53.24661611765623,0.0118325813594791,100,4500
mdgnc,ESP,10,3,125,40.49731126334518,0.149398342706263,54.478063181974,0.0121062362626608,125,4500
mdgnc,ESP,10,3,150,76.58393516857177,0.3816383900120854,77.73026045318693,0.0172733912118193,150,4500
mdgnc,ESP,10,3,175,55.2197686675936,0.2302682977169752,54.66568358615041,0.0121479296858112,175,4500
mdgnc,ESP,10,3,200,62.46961111109704,0.2791543584316969,55.48641683720052,0.0123303148527112,200,4500
mdgnc,ESP,10,3,225,72.58595763985068,0.3283695187419653,55.7034912686795,0.0123785536152621,225,4500
mdgnc,ESP,10,3,250,80.61423629615456,0.4217681875452399,56.87298498861492,0.012638441108581,250,4500
mdgnc,ESP,10,3,275,91.83110531885175,0.4802688499912619,57.84157289285213,0.0128536828650782,275,4500
mdgnc,ESP,10,3,300,100.08393599279223,0.5323298359289765,57.64281364530325,0.0128095141434007,300,4500
mdgnc,ESP,10,4,25,18.36541440524161,0.0674738204106688,51.18563659489155,0.0113745859099759,25,4500
mdgnc,ESP,10,4,50,22.166411325335503,0.0745378658175468,51.6766803143546,0.0114837067365232,50,4500
mdgnc,ESP,10,4,75,27.19576175976545,0.0907098231837153,52.80953077413142,0.0117354512831403,75,4500
mdgnc,ESP,10,4,100,33.67605640180409,0.1207619346678257,52.717596682719886,0.0117150214850488,100,4500
mdgnc,ESP,10,4,125,40.496069299057126,0.1516857733950019,53.18950510304421,0.0118198900228987,125,4500
mdgnc,ESP,10,4,150,47.79767392575741,0.1862505041062832,54.77081988286227,0.0121712933073027,150,4500
mdgnc,ESP,10,4,175,51.95346317067742,0.2209072140976786,53.028000524267554,0.0117840001165039,175,4500
mdgnc,ESP,10,4,200,60.437952214851975,0.2703349953517318,53.420943959616125,0.0118713208799146,200,4500
mdgnc,ESP,10,4,225,70.06279169768095,0.3084150124341249,54.11223668698221,0.012024941485996,225,4500
mdgnc,ESP,10,4,250,81.44012431288138,0.4014612319879234,54.84345993213356,0.0121874355404741,250,4500
mdgnc,ESP,10,4,275,90.725133552216,0.4836617088876664,55.72624056180939,0.0123836090137354,275,4500
mdgnc,ESP,10,4,300,98.4259722600691,0.542948404327035,56.05044565722346,0.0124556545904941,300,4500
mdgnc,ESP,10,5,25,17.11872800067067,0.0589467082172632,50.7512790877372,0.0112780620194971,25,4500
mdgnc,ESP,10,5,50,21.85658049909398,0.0707546910271048,51.31857370818034,0.0114041274907067,50,4500
mdgnc,ESP,10,5,75,27.452548713888973,0.0902481828816235,51.67582853091881,0.0114835174513152,75,4500
mdgnc,ESP,10,5,100,33.791697934269905,0.1170782190747559,52.08535802271217,0.0115745240050471,100,4500
mdgnc,ESP,10,5,125,40.75295530213043,0.1460234499536454,53.0846646130085,0.0117965921362241,125,4500
mdgnc,ESP,10,5,150,47.69414842594415,0.1862279139459133,53.3955749347806,0.0118656833188401,150,4500
mdgnc,ESP,10,5,175,54.93992291484028,0.2289225719869136,53.5065596299246,0.0118903465844276,175,4500
mdgnc,ESP,10,5,200,62.990477092098445,0.2798051289282739,53.63780405186117,0.0119195120115247,200,4500
mdgnc,ESP,10,5,225,71.62909003300592,0.3317356160841882,54.80415905313566,0.0121787020118079,225,4500
mdgnc,ESP,10,5,250,80.09723823424429,0.4091481422074139,54.64749999390915,0.0121438888875353,250,4500
mdgnc,ESP,10,5,275,89.2916240640916,0.4620038508437574,55.56082859588787,0.0123468507990861,275,4500
mdgnc,ESP,10,5,300,99.53040806297211,0.521242808084935,55.846090527717024,0.0124102423394926,300,4500
mdgnc,ESP,10,6,25,16.879799189977348,0.0648986203595995,50.8250103876926,0.0112944467528205,25,4500
mdgnc,ESP,10,6,50,22.021559878252447,0.0733077130280435,51.53567049698904,0.0114523712215531,50,4500
mdgnc,ESP,10,6,75,27.458744572475556,0.098283682949841,51.88245038129389,0.0115294334180653,75,4500
mdgnc,ESP,10,6,100,33.50969594717026,0.1186235155910253,51.58184539619833,0.0114626323102662,100,4500
mdgnc,ESP,10,6,125,39.01411259919405,0.1480019399896264,51.88793132640421,0.0115306514058676,125,4500
mdgnc,ESP,10,6,150,44.702934303320944,0.1810355130583048,52.08967765141279,0.0115754839225361,150,4500
mdgnc,ESP,10,6,175,52.63602458499372,0.2178890034556388,53.1862908564508,0.0118191757458779,175,4500
mdgnc,ESP,10,6,200,60.999846367165446,0.2621309477835893,53.40955464355648,0.0118687899207903,200,4500
mdgnc,ESP,10,6,225,118.50583735946566,0.6619965601712465,77.60339757613838,0.017245199461364,225,4500
mdgnc,ESP,10,6,250,129.56355174537748,0.7996901599690318,79.4525291705504,0.0176561175934556,250,4500
mdgnc,ESP,10,6,275,140.14714187011123,0.9536485858261584,79.44093633443117,0.0176535414076513,275,4500
mdgnc,ESP,10,6,300,155.41235162504017,1.0536397006362677,77.90635906998068,0.0173125242377734,300,4500
mdgnc,ESP,10,7,25,16.04236116912216,0.0642461469396948,48.9465959854424,0.0108770213300983,25,4500
mdgnc,ESP,10,7,50,21.170804229564965,0.068433903157711,49.11394515633583,0.0109142100347412,50,4500
mdgnc,ESP,10,7,75,27.770487220957875,0.1001044614240527,53.4182749716565,0.0118707277714792,75,4500
mdgnc,ESP,10,7,100,33.529893117025495,0.1197116365656256,54.017742739990354,0.0120039428311089,100,4500
mdgnc,ESP,10,7,125,40.0760051663965,0.1445419220253825,53.86938237212598,0.0119709738604724,125,4500
mdgnc,ESP,10,7,150,47.20579277258366,0.1999486424028873,54.205922830849886,0.0120457606290777,150,4500
mdgnc,ESP,10,7,175,55.18569269496948,0.2265191106125712,55.57518608123064,0.0123500413513845,175,4500
mdgnc,ESP,10,7,200,64.56072819419205,0.277692237868905,56.330231125466526,0.0125178291389925,200,4500
mdgnc,ESP,10,7,225,72.59864165447652,0.3403549613431096,56.422617088072,0.0125383593529048,225,4500
mdgnc,ESP,10,7,250,81.96755753457546,0.4491439824923873,57.48736879136413,0.0127749708425253,250,4500
mdgnc,ESP,10,7,275,91.00855010282248,0.4979514870792627,57.86498671211302,0.0128588859360251,275,4500
mdgnc,ESP,10,7,300,76.78983174450696,0.393023008480668,40.78599926549941,0.0090635553923332,300,4500
mdgnc,ESP,10,8,25,16.286418836563826,0.0477719660848379,37.333830785006285,0.0082964068411125,25,4500
mdgnc,ESP,10,8,50,18.999088204465806,0.0566365346312522,37.84928017389029,0.0084109511497533,50,4500
mdgnc,ESP,10,8,75,21.718320414423943,0.0701235039159655,38.630101300776005,0.008584466955728,75,4500
mdgnc,ESP,10,8,100,27.389398591592908,0.0885421428829431,38.35533293895424,0.0085234073197676,100,4500
mdgnc,ESP,10,8,125,32.10265928786248,0.1156449429690837,38.9501604475081,0.0086555912105573,125,4500
mdgnc,ESP,10,8,150,36.29219353664666,0.1338418601080775,39.04364107642323,0.0086763646836496,150,4500
mdgnc,ESP,10,8,175,43.53014912083745,0.178212777711451,39.27915464993566,0.008728701033319,175,4500
mdgnc,ESP,10,8,200,48.57714618742466,0.2067910581827163,39.70078327413648,0.0088223962831414,200,4500
mdgnc,ESP,10,8,225,56.50972751434893,0.2389892423525452,39.42603508755565,0.0087613411305679,225,4500
mdgnc,ESP,10,8,250,61.074125236831605,0.281088475137949,40.16128500178456,0.0089247300003965,250,4500
mdgnc,ESP,10,8,275,68.3887503920123,0.311345730908215,39.88155742175877,0.0088625683159463,275,4500
mdgnc,ESP,10,8,300,74.90414362587035,0.3779177237302065,40.95115910563618,0.0091002575790302,300,4500
mdgnc,ESP,10,9,25,15.74613881856203,0.0758745847269892,38.04926383122802,0.0084553919624951,25,4500
mdgnc,ESP,10,9,50,19.217672863975167,0.0547061935067176,37.92106905113906,0.0084269042335864,50,4500
mdgnc,ESP,10,9,75,22.583697048015893,0.0690364688634872,37.92857504170388,0.0084285722314897,75,4500
mdgnc,ESP,10,9,100,27.34865446295589,0.0851417379453778,38.54204580839723,0.0085648990685327,100,4500
mdgnc,ESP,10,9,125,40.12623359635472,0.1503007588908076,54.7050158791244,0.0121566701953609,125,4500
mdgnc,ESP,10,9,150,46.6029605390504,0.1952523840591311,56.26603993587196,0.0125035644301937,150,4500
mdgnc,ESP,10,9,175,54.85388544201851,0.2325707711279392,55.16120304260403,0.0122580451205786,175,4500
mdgnc,ESP,10,9,200,63.211653360165656,0.2836139779537916,55.80529302917421,0.0124011762287053,200,4500
mdgnc,ESP,10,9,225,71.61343570053577,0.3314659250900149,56.42930688150227,0.0125398459736671,225,4500
mdgnc,ESP,10,9,250,81.16012157406658,0.4339559376239776,56.47365469951183,0.0125497010443359,250,4500
mdgnc,ESP,10,9,275,87.49810775276273,0.5047659846022725,57.18147355224937,0.012706994122722,275,4500
mdgnc,ESP,10,9,300,100.6804107259959,0.545854952186346,56.44314100034535,0.0125429202222989,300,4500
