n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
260,0.18788602384354022,0.6538925462627314,0.8051733690847775,0.8939583203898916,155.6113667798301,32.70532898711598,0.6296279523117516,0.7869706919609302,260,7.744623456262052,250.0,36.19636413594708,363.0879793718923,1.528385337907821,9.584443603176624,149.16684646625072,21538,0.006925751994904388,0.02816175483682007,0.16781464428595042,0.09856645507254912,250.0,1250.0,0.0,0.0,0.0,0.03298675294965506,0.010196853555738926,0.045909555330872535,250.0,0.0,0.0,0.0,0.02500000037252903,0.010546127334237099,0.048589471727609634,1.0,18,2018,1350.4290549755096
270,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,164.37423164061832,34.547047777152756,0.6238624185288794,0.728574442563782,270,7.744623456262052,260.0,36.19636413594708,363.0879793718923,1.5578452222980559,21.729942846111953,167.90225683804601,25717,0.006528843054712681,0.02699214798432128,0.1642928725913613,0.09792865799453687,260.0,1300.0,0.0,0.0,0.0,0.032871540170162916,0.010189955405747662,0.04587273464466517,260.0,0.0,0.0,0.0,0.03921568766236305,0.00938195688650012,0.03996209427714348,10.0,18,2018,1350.4290549755096
280,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,172.96037815829584,36.3516251187909,0.6238624185288794,0.728574442563782,280,7.744623456262052,270.0,36.19636413594708,363.0879793718923,1.5322401970624924,11.395409674849361,178.22915116604418,27101,0.006576478770748097,0.02977856777807482,0.17256467708680945,0.10417562340206458,270.0,1350.0,0.0,0.0,0.0,0.03310650859579996,0.010160029517417705,0.04565382191428432,270.0,0.0,0.0,0.0,0.02380952425301075,0.010340841487050056,0.046225644648075104,1.0,18,2018,1350.4290549755096
290,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,181.54652467597336,38.15620246042904,0.6238624185288794,0.728574442563782,290,7.744623456262052,280.0,36.19636413594708,363.0879793718923,1.6922495048493147,9.693700288888067,186.7571368808858,28425,0.006570171921930899,0.0288568340487459,0.16987299387703125,0.10284764993176317,280.0,1400.0,0.0,0.0,0.0,0.03294687285753233,0.01015252962242812,0.04563722509358611,280.0,0.0,0.0,0.0,0.02500000037252903,0.010888393968343735,0.051756225526332855,1.0,18,2018,1350.4290549755096
300,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,190.13267119365088,39.96077980206719,0.6238624185288794,0.728574442563782,300,7.744623456262052,290.0,36.19636413594708,363.0879793718923,1.7160677816718817,46.31131263403222,228.4709718292579,34674,0.006589114951527308,0.02889546074434537,0.16998664872379057,0.10346543708848599,290.0,1450.0,0.0,0.0,0.0,0.03278089493256191,0.01016161924163843,0.04571550460211162,290.0,0.0,0.0,0.0,0.02500000037252903,0.010448389314115047,0.048014771193265915,10.0,18,2018,1350.4290549755096
310,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,198.7188177113284,41.76535714370533,0.6238624185288794,0.728574442563782,310,7.744623456262052,300.0,36.19636413594708,363.0879793718923,1.741252516862005,8.673873015213758,236.04126588720828,35971,0.006561987875989221,0.030246986731960846,0.17391660855697724,0.10518581726029202,300.0,1500.0,0.0,0.0,0.0,0.0325457253245016,0.010171005378166835,0.045789914938310784,300.0,0.0,0.0,0.0,0.02777777798473835,0.010219410061836243,0.0480758436024189,1.0,18,2018,1350.4290549755096
320,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,207.30496422900592,43.569934485343474,0.6238624185288794,0.728574442563782,320,7.744623456262052,310.0,36.19636413594708,363.0879793718923,1.8491965751163661,34.963090462144464,267.08669677982107,41118,0.0064956149807826515,0.030547451302692125,0.1747782918519692,0.10482764649628167,310.0,1550.0,0.0,0.0,0.0,0.03247671605598542,0.010170013502600692,0.045814037935868385,310.0,0.0,0.0,0.0,0.02541979979723692,0.01078539015725255,0.05076971165835857,10.0,18,2018,1350.4290549755096
330,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,215.89111074668344,45.37451182698162,0.6238624185288794,0.728574442563782,330,7.744623456262052,320.0,36.19636413594708,363.0879793718923,1.8450534958392382,9.195474056061357,275.1492007342167,42497,0.006474555868278154,0.02975977326798256,0.17251021206868467,0.1042549579418898,320.0,1600.0,0.0,0.0,0.0,0.03225618742289953,0.010191517593921163,0.045989077119156715,320.0,0.0,0.0,0.0,0.02631578966975212,0.010492528788745403,0.04858962818980217,1.0,18,2018,1350.4290549755096
340,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,224.47725726436096,47.17908916861976,0.6238624185288794,0.728574442563782,340,7.744623456262052,330.0,36.19636413594708,363.0879793718923,1.9496869868598878,8.715922036208212,282.80632867245004,43870,0.006446462928480739,0.030503473223015862,0.17465243549122314,0.10467467217802123,330.0,1650.0,0.0,0.0,0.0,0.032117154353270026,0.010185358024230508,0.04594824761152268,330.0,0.0,0.0,0.0,0.02500000037252903,0.010954323224723339,0.05098091810941696,1.0,18,2018,1350.4290549755096
350,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,233.06340378203848,48.983666510257905,0.6238624185288794,0.728574442563782,350,7.744623456262052,340.0,36.19636413594708,363.0879793718923,1.937487815041095,34.65845213131979,313.37635381286964,48555,0.006454049095105955,0.03017118065967746,0.17369853384435188,0.10364817560113278,340.0,1700.0,0.0,0.0,0.0,0.03198006963905166,0.010189049893661458,0.0459826439509497,340.0,0.0,0.0,0.0,0.02566666714847088,0.01027376325801015,0.04654431045055389,10.0,18,2018,1350.4290549755096
360,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,241.649550299716,50.78824385189605,0.6238624185288794,0.728574442563782,360,7.744623456262052,350.0,36.19636413594708,363.0879793718923,1.950483097229153,34.232388966251165,343.15596678107977,53725,0.006387267878661326,0.029592639693995115,0.1720251135561175,0.10335153767338343,350.0,1750.0,0.0,0.0,0.0,0.031799686710749356,0.01019147030743105,0.04599869162908622,350.0,0.0,0.0,0.0,0.02583333384245634,0.010274175181984901,0.04633246138691902,10.0,18,2018,1350.4290549755096
370,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,250.23569681739352,52.59282119353419,0.6238624185288794,0.728574442563782,370,7.744623456262052,360.0,36.19636413594708,363.0879793718923,2.012147754896432,36.82484764512628,375.6884666592814,58895,0.0063789535046995735,0.030900952247171102,0.17578666686404604,0.10636328377886549,360.0,1800.0,0.0,0.0,0.0,0.031648685327834554,0.01019469515627457,0.04601191360917356,360.0,0.0,0.0,0.0,0.02666666731238365,0.010637711826711893,0.049284574761986735,10.0,18,2018,1350.4290549755096
380,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,258.82184333507104,54.397398535172336,0.6238624185288794,0.728574442563782,380,7.744623456262052,370.0,36.19636413594708,363.0879793718923,2.0725954710505903,33.594976102001965,404.83710158756,64065,0.006319161813588699,0.03197830339316973,0.1788247840573832,0.10860592108516609,370.0,1850.0,0.0,0.0,0.0,0.03153897608454163,0.010204397184723938,0.04608768129066841,370.0,0.0,0.0,0.0,0.02631578966975212,0.01009581722319126,0.04560699090361595,10.0,18,2018,1350.4290549755096
