epoch,train_loss,train_loss_adj,train_loss_features,train_loss_features_binary,train_loss_features_continuous,train_loss_kl,train_adj_precision,train_adj_recall,train_adj_f1,train_adj_edge_rate,train_loss_recon,val_loss,val_loss_adj,val_loss_features,val_loss_features_binary,val_loss_features_continuous,val_loss_kl,val_adj_precision,val_adj_recall,val_adj_f1,val_adj_edge_rate,val_loss_recon,val_adj_f1_smooth
11,0.15391189201672872,0.03881361894475089,0.029051065438323552,0.026534092225962216,0.002516973290592432,34.41888413831923,0.6436673083835178,0.8750980623033312,0.7382050584157308,0.07070261960559421,0.06786468438307444,0.13445963954925538,0.027724896997213363,0.021242821872234346,0.019735841169953347,0.0015069810254499316,34.19676919555664,0.703948226928711,0.976804916381836,0.814828712463379,0.07104538249969482,0.04896771886944771,0.8004705413818358
12,0.1488765123155382,0.03692662382788128,0.02666420567035675,0.0243903199583292,0.002273885693401098,34.11427353583442,0.6630930273267958,0.8850459344651964,0.7544592399597168,0.07070261931419372,0.06359082949823804,0.12877341306209564,0.023787139326334,0.018572013452649118,0.01738319471478462,0.0011888186037540436,34.565704406738284,0.7338797149658203,0.9975133895874023,0.8423408050537109,0.07104538249969482,0.04235915277898312,0.818255435180664
13,0.14396472055382198,0.03481701238950093,0.024620231979423098,0.022509356053339112,0.00211087592297958,33.81099108886719,0.6826179741753472,0.8966345931159125,0.7715245916578505,0.07070261907577514,0.05943724436892403,0.12392856466770172,0.02281342576444149,0.01705032902956009,0.015965467035770415,0.0010848618745803833,33.625924774169924,0.7511660385131836,0.9925400009155273,0.8518836135864258,0.07104538249969482,0.03986375479400158,0.8289413589477539
14,0.13944649676481882,0.03278858773244752,0.022980551568998232,0.021010900914669037,0.0019696506458438106,33.470943925645614,0.703249291949802,0.9079315982394748,0.7889279460906983,0.07070261891682943,0.05576913930144575,0.12041604149341584,0.021494699358940123,0.01669670756161213,0.01576126806437969,0.0009354396318085492,32.889854431152344,0.7748347320556641,0.9884790115356445,0.8645490112304688,0.07104538249969482,0.03819140692055226,0.8378321884155273
15,0.13582762604289586,0.031291094541549686,0.02159773274593883,0.019712732911109924,0.0018849998073031506,33.17552038913303,0.7161950136820475,0.9155309872097439,0.8003165571424696,0.07070261918173897,0.05288882728748852,0.11704716205596924,0.01982198917865753,0.015494981460273265,0.014608075343072414,0.0008869061288423836,32.69207684326172,0.7863780822753906,0.9990323181152344,0.8766675796508789,0.07104538249969482,0.0353169706389308,0.8500539443969727
16,0.13245505816406675,0.029978017654683855,0.02033991026216083,0.018539294564061694,0.0018006157326615519,32.854853268093535,0.7279122032589382,0.9230196367899577,0.810561712053087,0.07070261875788371,0.05031792791684468,0.11561802512407303,0.018794337779283524,0.01294809339940548,0.012029394932091236,0.0009186983862891794,33.55023809814453,0.7883001403808594,0.9940082092285156,0.8761543197631836,0.07104538249969482,0.031742431178689,0.8623190658569335
17,0.12981584525108336,0.029102553387482962,0.019291613997684583,0.017556746486160492,0.0017348675991718967,32.56867222764757,0.7343802778455946,0.9264260143703884,0.8159263985951741,0.0707026187049018,0.048394167385167546,0.113541967689991,0.019739912301301957,0.013245455414056778,0.01239136802405119,0.0008540875371545553,32.222640441894534,0.7907639465332031,0.9946976318359375,0.8777383880615235,0.07104538249969482,0.03298536771535873,0.8693985824584962
18,0.1273037444750468,0.028435237573252784,0.01837911113599936,0.016708988176451788,0.001670123033432497,32.19575864495172,0.7416773787604438,0.9289234186808268,0.8214366251627604,0.07070261838701036,0.04681434870925215,0.10990825772285462,0.017741366431117057,0.012110232748091221,0.011398191399872302,0.0007120414483360947,32.022664993286135,0.8064565658569336,0.997215705871582,0.8886451950073242,0.07104538249969482,0.02985159917920828,0.8767508987426759
19,0.12422973806328244,0.02710674445496665,0.01734266694717937,0.015745071078340212,0.0015975959366187453,31.912131223890515,0.7521679799821642,0.9359626922607421,0.8308095423380534,0.07070261944664849,0.04444941140214602,0.10732443231344223,0.016680449649691582,0.010850375592708588,0.010087298668920993,0.000763077009934932,31.917443603515625,0.8250958251953125,0.9966508712768555,0.8998884658813476,0.07104538249969482,0.02753082524240017,0.8838187896728515
20,0.12237160478697882,0.026616960806979072,0.016615272593167092,0.015057470430930456,0.001557802143920627,31.65574909125434,0.7567922087775336,0.9375677023993598,0.8345176957448324,0.07070261928770277,0.04323223340014616,0.10552823382616043,0.01785513436794281,0.010845733001828194,0.01013486785441637,0.0007108651190064848,30.730947418212892,0.8024839553833008,0.9889071884155274,0.8829346084594727,0.07104538249969482,0.028700867369771003,0.8850721954345703
21,0.12039599623945024,0.025985130478938422,0.01586280278944307,0.014353150318066278,0.0015096524867953525,31.41922590298123,0.762796355565389,0.9405427602132161,0.8393025296529134,0.0707026190492842,0.04184793326838149,0.10286019557714463,0.01598911499977112,0.010044850155711174,0.009397917203605175,0.0006469327774830162,30.73049305725098,0.8210782928466797,0.9990737686157226,0.8981266860961914,0.07104538249969482,0.026033965155482293,0.889466668701172
22,0.11833566519949171,0.025414866324928072,0.015220274203353458,0.013740699153807429,0.0014795750379562379,31.080210725572375,0.7675207010904948,0.9433219367133246,0.8434178755018447,0.07070261886384752,0.04063514052828153,0.10221532046794891,0.015959488064050675,0.0093745072260499,0.00884259007871151,0.0005319171403534711,30.752530822753908,0.8251821670532227,0.9999545440673828,0.9013546524047852,0.07104538249969482,0.025333995290100574,0.8941899215698242
23,0.11699909973144532,0.025125836077663635,0.014643987874190013,0.013180516771972179,0.0014634711214651663,30.89171078830295,0.7700582156711154,0.9445836393568251,0.8454358105129666,0.07070261899630229,0.03976982395185365,0.10140217465162277,0.015847510516643525,0.009240928635001183,0.00851013508439064,0.0007307933298870921,30.525495178222656,0.8307303848266602,0.9984406814575195,0.9040023727416993,0.07104538249969482,0.025088439151644708,0.8972613571166992
24,0.11494089351760016,0.024317238468262885,0.013998764593568113,0.012599673889577388,0.0013990907393809822,30.64995706685384,0.7770237263573541,0.9480917256673177,0.8511584116617839,0.07070261791017321,0.038316003061831,0.09976198530197143,0.014971844755113125,0.007929990023374557,0.007382547698915005,0.0005474422569386661,30.744061584472657,0.8368433303833008,0.999414047241211,0.908083625793457,0.07104538249969482,0.02290183477848768,0.8989003890991212
25,0.11315992561313841,0.023605973058276705,0.013415857442551188,0.012064145347310437,0.0013517120769247412,30.455238776312935,0.7841080898708768,0.9500232637193468,0.8562651986016168,0.07070261891682943,0.03702183050082789,0.09853233855962754,0.015155809991061687,0.0075444233529269695,0.007001188047230243,0.000543235317338258,30.332843170166015,0.838180679321289,0.9994324417114258,0.9088888778686524,0.07104538249969482,0.022700233343988657,0.904091242980957
26,0.11173682256539663,0.023266538593504162,0.012935677245259285,0.01160849040829473,0.0013271868623172243,30.213843382093643,0.7882186690436469,0.9514196628994412,0.8592774904039171,0.07070261896981134,0.036202215838763444,0.09638600903749465,0.014719040177762509,0.007506716132164001,0.007008762661367655,0.000497953437268734,29.664100921630858,0.8379142608642578,0.9981718063354492,0.9080397491455078,0.07104538249969482,0.02222575630992651,0.9060738555908203
27,0.11032129021485647,0.022822035405370925,0.012472561915715535,0.011170417896575397,0.0013021440340412987,30.010677734375,0.7917425356970893,0.9534020606146918,0.8622858356899685,0.07070261912875705,0.03529459732108646,0.09628399151563645,0.01448701597750187,0.0069060797393321995,0.0064285478703677654,0.00047753182845190165,29.95635888671875,0.8384897308349609,0.9996937484741211,0.9091169967651367,0.07104538249969482,0.02139309571683407,0.9076263244628906
28,0.10944774740272098,0.0227884276509285,0.012084983653492398,0.010785995141499572,0.0012989885115789043,29.82973508029514,0.7918565372890897,0.9525186013115777,0.8620182240804036,0.07070261896981134,0.0348734113044209,0.09468051344156266,0.013882900841534138,0.006825769450515508,0.006286360718309879,0.0005394087065942586,29.58873760986328,0.8440571136474609,0.9995197372436524,0.9124832458496094,0.07104538249969482,0.020708670292049647,0.9093224990844726
29,0.10798307145966424,0.022209694903757838,0.01170868586997191,0.010430859270195166,0.0012778265478296412,29.625877092149523,0.7976828539106581,0.9549414948357476,0.8665639529758029,0.07070261891682943,0.033918380773729745,0.09286421644687652,0.013775400348007678,0.0062443938739597795,0.005811984252184629,0.00043240963434800503,29.13776982116699,0.847076904296875,0.9989970397949218,0.9140957412719727,0.07104538249969482,0.02001979422196746,0.9105249221801758
30,0.10675921710994508,0.021837652810745768,0.011247648547093073,0.009997854260934724,0.0012497942931950093,29.469566997951933,0.801190727657742,0.955785523308648,0.8690553673638238,0.07070261881086562,0.03308530135783884,0.0932766455411911,0.01346883437037468,0.00581738818436861,0.005388768773525953,0.00042861937009729443,29.596170028686522,0.8506107025146484,0.9987073135375977,0.9159707489013672,0.07104538249969482,0.01928622255474329,0.9119412963867187
31,0.10587089624669817,0.021817564682828056,0.010942760195997027,0.009698881427447001,0.0012438787404033874,29.244229093763565,0.8022597319285075,0.9563941095140245,0.8698915536668566,0.07070261894332038,0.03276032487882508,0.09087976199388505,0.013229337967932225,0.00582772408425808,0.005429957844316959,0.0003977663146797568,28.729080657958985,0.8510928573608398,0.999866081237793,0.9169544830322266,0.07104538249969482,0.019057062052190304,0.9137242431640626
32,0.1048104561302397,0.021389198035001753,0.010602159245974487,0.0093811567409171,0.001221002511576646,29.127639957004124,0.8065533002217611,0.9577828212314182,0.8731187422010633,0.07070261896981134,0.03199135728097624,0.09122661399841309,0.013819008715450764,0.005493696250021458,0.005134644832462072,0.0003590513349045068,28.76556428527832,0.8464870300292969,0.9994125366210938,0.9137071762084961,0.07104538249969482,0.019312704965472223,0.9146422790527344
33,0.10355064004659653,0.02104236689209938,0.010228301365342404,0.00903927721414301,0.0011890241560629674,28.911989284939235,0.8091856723361545,0.9595638788011339,0.8754440307617187,0.07070261865191989,0.031270668257441785,0.08978385078907013,0.012663446009159088,0.0053752056546509264,0.004960351780056953,0.00041485384269617496,28.698080307006837,0.8585499649047852,0.9999100952148438,0.9212181549072266,0.07104538249969482,0.018038651663810017,0.9163892608642579
34,0.10280679830577638,0.02104266601138645,0.009951444915599293,0.008762974952658018,0.0011884699089245664,28.725075273301865,0.8102496448092991,0.9596002875434028,0.8759798007541233,0.07070261865191989,0.030994110926985743,0.08954286408424378,0.012665984138846398,0.005227754395455122,0.004748082019388675,0.000479672362562269,28.659650848388672,0.8577897567749023,0.9991409301757812,0.920607421875,0.07104538249969482,0.01789373853430152,0.9176915969848632
35,0.10160346210665173,0.020444540502296552,0.009631212054027451,0.008474388379189703,0.0011568236468980709,28.611084184434677,0.8148825827704536,0.9618162002563476,0.8797609346177843,0.07070261960559421,0.030075752556324005,0.08872810757160186,0.012674522221088409,0.0048747406005859376,0.004548017948865891,0.0003267226365860552,28.471539001464844,0.8648431777954102,0.9958210678100586,0.9234152908325195,0.07104538249969482,0.017549262821674346,0.9191805053710936
36,0.10105861189630297,0.020425478789541457,0.009384116431077321,0.008247156035155058,0.0011369604288289945,28.499607379489476,0.8150285199483236,0.9610421964857313,0.8795581338670518,0.07070261886384752,0.029809595220618778,0.08846097826957702,0.012514171972870827,0.0046562631502747535,0.0043019154667854305,0.00035434776032343504,28.51621925354004,0.8605646743774414,0.9998723220825195,0.9224483795166015,0.07104538249969482,0.017170435123145582,0.9202792846679687
37,0.10028307765722275,0.020365139118499225,0.009148668968015247,0.008002887292868561,0.0011457816724561982,28.30770842827691,0.8154497375488281,0.9619398396809896,0.8802119051615397,0.07070261960559421,0.02951380808651447,0.08634931778907776,0.013011327028274537,0.005199745293706656,0.004840606231242418,0.0003591389902867377,27.255298599243165,0.8513106079101562,0.9999545440673828,0.9169987487792969,0.07104538249969482,0.018211072321981193,0.9209375991821289
38,0.09935241233640246,0.020104132640692923,0.008885346532695824,0.007759193876551257,0.0011261526851190462,28.14517406378852,0.817324836730957,0.9629978875054254,0.8817108260260688,0.07070261931419372,0.028989479173388746,0.08592307287454605,0.012657091699540615,0.004884454671293497,0.004469542190432548,0.0004149124757386744,27.352610656738282,0.853492790222168,1.0,0.9184432754516602,0.07104538249969482,0.01754154637083411,0.9203826232910156
39,0.09857127406199773,0.01993631681965457,0.008650617024964757,0.007539212092757225,0.001111404945763449,27.993736943562826,0.8191341340806749,0.9637838401794434,0.8831515083312989,0.07070261851946513,0.028586933844619328,0.08646293866634369,0.013243220314383507,0.004322209816426038,0.003956422571092844,0.00036578720877878366,27.559004928588866,0.8637469024658203,0.9923539810180664,0.9213567810058594,0.07104538249969482,0.017565430130809544,0.9205324951171875
40,0.09776770457956525,0.01974152384036117,0.008432438137630621,0.0073295964863565235,0.0011028417082917358,27.837497599283854,0.8209435704549154,0.9643668607076009,0.8844317245483398,0.07070261976453993,0.02817396197799179,0.0858054193854332,0.011935228414833545,0.0038161493986845017,0.0035211342703551055,0.0002950152116827667,28.0216173248291,0.8626768493652344,0.9997677993774414,0.923766616821289,0.07104538249969482,0.01575137781351805,0.9206027603149414
41,0.0973072199953927,0.019740561943915155,0.00823199825319979,0.007155696960786978,0.001076301374576158,27.733864439222547,0.8206121775309245,0.9640424656338162,0.8841990716722277,0.07070261859893799,0.027972560197114943,0.08449821734428406,0.011816110238432884,0.00407280046865344,0.003733279136940837,0.0003395212707109749,27.44372245788574,0.8691429977416992,0.9977587280273438,0.9268166275024414,0.07104538249969482,0.015888910707086326,0.9214764099121094
42,0.09696734635035197,0.019892632520861094,0.008056002039048406,0.007002636604011059,0.0010533654156865346,27.607485046386717,0.8197731764051649,0.9633512242635092,0.8833691575792101,0.07070261957910326,0.0279486345599095,0.08420108604431152,0.011774012684822083,0.003960290893912316,0.003587938604876399,0.0003723522298969328,27.38671417236328,0.8623667755126954,0.9999199981689453,0.9236292877197265,0.07104538249969482,0.0157343035787344,0.9228025177001953
43,0.09579839890533023,0.019390054863360193,0.007827409747987986,0.006779597844928503,0.0010478119050256081,27.432374572753908,0.8243281394110785,0.9653505460951063,0.8868513611687554,0.07070261952612135,0.027217464611348177,0.08341362392902374,0.011806089580059052,0.003554573141038418,0.0032152304630726574,0.00033934263605624437,27.22118522644043,0.8669636917114257,0.9995807800292968,0.9263400039672851,0.07104538249969482,0.01536066272109747,0.9243818634033204
44,0.09566690580050151,0.019635341230365966,0.007702151227328513,0.006664770824627744,0.0010373804025972883,27.331766052246095,0.8241499328613281,0.9635972196790907,0.8860728704664442,0.07070261846648322,0.027337492457694477,0.08340304762125016,0.011592317536473275,0.0035829877015203238,0.0032153983768075703,0.0003675893598701805,27.291097579956055,0.8704261016845704,0.9996581115722656,0.9283422088623047,0.07104538249969482,0.015175305237993599,0.9257789489746093
45,0.09505169485674964,0.019561580965916314,0.007543832361698151,0.006510698329657316,0.0010331340357661247,27.178513178507487,0.8240599555969238,0.9640036176045735,0.8862333390977648,0.07070261846648322,0.027105413327614465,0.08193774557113648,0.01112553557008505,0.0034442257024347783,0.0031343401521444323,0.00030988554819487034,26.947194931030275,0.8719984893798828,0.9999512176513672,0.9293812332153321,0.07104538249969482,0.014569761272519827,0.9269018722534179
46,0.09407847258779738,0.019160124167799948,0.007324874536444743,0.006305754700468646,0.0010191198288359575,27.037390057033964,0.828770741780599,0.9649188681708442,0.8893459209865994,0.07070261873139276,0.026484998704244693,0.08221962314844132,0.011685089573264123,0.0032348568607121707,0.002978173265233636,0.00025668358616530895,26.919871551513673,0.8725808410644531,0.9960470046997071,0.9281828918457031,0.07104538249969482,0.014919946433976294,0.9271751251220703
47,0.0936554711792204,0.01924167492157883,0.0071956681505673465,0.006180004405892558,0.0010156637375346488,26.887251780192056,0.8286409356858995,0.9641779073079427,0.8889707298278808,0.07070261968506707,0.026437343072146176,0.0811867448091507,0.011083483479917049,0.003185524057596922,0.002921596523374319,0.00026392755284905436,26.767095855712892,0.871376823425293,0.9998810958862304,0.92899609375,0.07104538249969482,0.014269007537513971,0.928248486328125
48,0.09299910541375478,0.01908976227376196,0.007070772600670656,0.006067735250211424,0.0010030373394903209,26.73542883131239,0.8303785052829319,0.9644303398132325,0.8901093182033962,0.07070261806911893,0.026160534874432616,0.0809436787366867,0.010864806421101093,0.0030053450874984265,0.0027187008298933508,0.00028664426878094673,26.829411514282228,0.8786422729492187,0.9997408294677734,0.9331810684204102,0.07104538249969482,0.013870151508599519,0.92961669921875
49,0.09231576542721855,0.018896774500608445,0.006911041855398151,0.0059170541163120005,0.0009939877228397462,26.603179984198675,0.8335910432603624,0.9648539615207248,0.8921699532402886,0.07070261886384752,0.025807816356006597,0.08027967315912246,0.011567452028393745,0.0031260957904160024,0.002733190407976508,0.0003929054136388004,26.234449295043945,0.8700206680297852,0.9997988967895508,0.9282276840209961,0.07104538249969482,0.014693547818809747,0.9295937942504884
50,0.09187104916572571,0.018835226411620776,0.006812726373473803,0.005817488151292006,0.000995238226527969,26.489239276462133,0.8347347980075412,0.9646303494771321,0.8926920013427735,0.07070261843999227,0.025647952785094578,0.07987396788597106,0.01108509198576212,0.0029595891423523425,0.0026656502336263655,0.00029393889382481575,26.331714538574218,0.8735422592163086,0.999835807800293,0.9302506866455078,0.07104538249969482,0.014044681128114462,0.9297676849365235
