fit_index,output,epoch,mse,rmse,mse_scaled,rmse_scaled
1,g1_pr,5,0.13162845373153687,0.36280635844970643,0.13162845373153687,0.36280635844970643
1,g1_pr,6,0.0713715017773211,0.26715445303666774,0.0713715017773211,0.26715445303666774
1,g1_pr,7,0.08296416606754065,0.2880350084061669,0.08296416606754065,0.2880350084061669
1,g1_pr,8,0.04432214656844735,0.21052825598585895,0.04432214656844735,0.21052825598585895
1,g1_pr,9,0.04244330688379705,0.20601773439147672,0.04244330688379705,0.20601773439147672
1,g1_pr,10,0.04517856612801552,0.21255250205070633,0.04517856612801552,0.21255250205070633
1,g2_pr,1,0.20851681008934975,0.45663640907110087,0.20851681008934975,0.45663640907110087
1,g2_pr,2,0.09371524676680565,0.30612946079527475,0.09371524676680565,0.30612946079527475
1,g2_pr,3,0.07323956536129117,0.27062809418331124,0.07323956536129117,0.27062809418331124
1,g2_pr,4,0.06001924630254507,0.24498825747889444,0.06001924630254507,0.24498825747889444
1,g2_pr,5,0.06173940096050501,0.24847414545683624,0.06173940096050501,0.24847414545683624
1,g2_pr,6,0.0760542998323217,0.27577944055408066,0.0760542998323217,0.27577944055408066
1,g2_pr,7,0.04342062259092927,0.20837615648372362,0.04342062259092927,0.20837615648372362
1,g2_pr,8,0.0340647310949862,0.18456633250673374,0.0340647310949862,0.18456633250673374
1,g2_pr,9,0.03692606184631586,0.19216155142565813,0.03692606184631586,0.19216155142565813
1,g2_pr,10,0.03572242963127792,0.1890037820554867,0.03572242963127792,0.1890037820554867
1,g3_pr,1,0.24279772490262985,0.4927450912009473,0.24279772490262985,0.4927450912009473
1,g3_pr,2,0.09914295747876167,0.3148697468458373,0.09914295747876167,0.3148697468458373
1,g3_pr,3,0.1369305569678545,0.370041290895833,0.1369305569678545,0.370041290895833
1,g3_pr,4,0.06491637602448463,0.2547869227893862,0.06491637602448463,0.2547869227893862
1,g3_pr,5,0.033063741866499186,0.18183438032038712,0.033063741866499186,0.18183438032038712
1,g3_pr,6,0.04367980919778347,0.2089971511714537,0.04367980919778347,0.2089971511714537
1,g3_pr,7,0.031604701187461615,0.17777711097737417,0.031604701187461615,0.17777711097737417
1,g3_pr,8,0.014413508004508913,0.12005627015907545,0.014413508004508913,0.12005627015907545
1,g3_pr,9,0.012185057392343879,0.11038594744053193,0.012185057392343879,0.11038594744053193
1,g3_pr,10,0.01031862001400441,0.10158060845458847,0.01031862001400441,0.10158060845458847
1,g4_pr_perc_sum,1,1.045326303690672,1.0224120029081583,1.045326303690672,1.0224120029081583
1,g4_pr_perc_sum,2,0.6453074738383293,0.8033103222530689,0.6453074738383293,0.8033103222530689
1,g4_pr_perc_sum,3,0.3105214238166809,0.5572444919572386,0.3105214238166809,0.5572444919572386
1,g4_pr_perc_sum,4,0.16636868752539158,0.4078831787722945,0.16636868752539158,0.4078831787722945
1,g4_pr_perc_sum,5,0.16259372746571898,0.40322912526963994,0.16259372746571898,0.40322912526963994
1,g4_pr_perc_sum,6,0.09809739887714386,0.3132050428667199,0.09809739887714386,0.3132050428667199
1,g4_pr_perc_sum,7,0.09756841650232673,0.31235943478999756,0.09756841650232673,0.31235943478999756
1,g4_pr_perc_sum,8,0.037999190390110016,0.19493381027956647,0.037999190390110016,0.19493381027956647
1,g4_pr_perc_sum,9,0.08512866450473666,0.2917681691081751,0.08512866450473666,0.2917681691081751
1,g4_pr_perc_sum,10,0.051339708268642426,0.22658267424638281,0.051339708268642426,0.22658267424638281
2,f0_tsfc,1,0.4299789294600487,0.6557277860972864,0.4299789294600487,0.6557277860972864
2,f0_tsfc,2,0.17088722065091133,0.4133850755057702,0.17088722065091133,0.4133850755057702
2,f0_tsfc,3,0.14637669175863266,0.3825920696494279,0.14637669175863266,0.3825920696494279
2,f0_tsfc,4,0.08127856370992959,0.28509395593370546,0.08127856370992959,0.28509395593370546
2,f0_tsfc,5,0.0315909693017602,0.17773848570796422,0.0315909693017602,0.17773848570796422
2,f0_tsfc,6,0.04076166916638613,0.20189519351977187,0.04076166916638613,0.20189519351977187
