epoch,train_loss,train_loss_adj,train_loss_features,train_loss_features_binary,train_loss_features_continuous,train_loss_kl,train_adj_precision,train_adj_recall,train_adj_f1,train_adj_edge_rate,train_loss_recon,val_loss,val_loss_adj,val_loss_features,val_loss_features_binary,val_loss_features_continuous,val_loss_kl,val_adj_precision,val_adj_recall,val_adj_f1,val_adj_edge_rate,val_loss_recon,val_adj_f1_smooth
33,0.2042822529607349,0.07379504603147506,0.05190363236599498,0.04725041443771786,0.0046532179568376806,7.8583575202094185,0.0,0.0,0.0,0.03943734853797489,0.12569867839747004,0.17188192546367645,0.07257881891727448,0.021581356406211852,0.018427680373191833,0.0031536759193986656,7.772175033569336,0.0,0.0,0.0,0.040057785034179685,0.09416017532348633,0.0
34,0.2021570693122016,0.07403848861985736,0.05023572187622388,0.04568733251425955,0.004548389377693335,7.788286139170329,0.0,0.0,0.0,0.03943734868367513,0.12427421049608124,0.17101382398605347,0.07336224323511123,0.01960835114121437,0.016663565307855607,0.0029447859060019255,7.804323154449463,0.0,0.0,0.0,0.040057785034179685,0.0929705943763256,0.0
35,0.19999388954374525,0.07413000584310955,0.04868105893002616,0.04421947145793173,0.004461587379376093,7.71828273985121,0.0,0.0,0.0,0.039437348551220365,0.12281106477313572,0.1692033257484436,0.07370510113239288,0.018425417304039002,0.015567642346024512,0.0028577746469527483,7.707281372070312,0.0,0.0,0.0,0.040057785034179685,0.09213051843643189,0.0
36,0.19796413350105285,0.07404482463995615,0.04710598119762209,0.04276533257298999,0.004340648417671521,7.681332942538791,0.0,0.0,0.0,0.039437348551220365,0.12115080583757824,0.1678535888195038,0.07378866851329803,0.017038832128047944,0.014313705503940581,0.002725126534700394,7.7026088981628416,0.0,0.0,0.0,0.040057785034179685,0.09082750064134598,0.0
37,0.19580957926644219,0.07378389475742976,0.04562767301665412,0.04138312412301699,0.004244549054652452,7.639801263597277,0.0,0.0,0.0,0.03943734868367513,0.11941156777408388,0.16724750292301177,0.07332727658748626,0.015871906369924544,0.013175407573580742,0.002696499012410641,7.804832355499268,0.0,0.0,0.0,0.040057785034179685,0.0891991829574108,0.0
38,0.1936616417037116,0.0732132471733623,0.04398820805218485,0.03986909955739975,0.004119108312245872,7.646018789927164,0.0,0.0,0.0,0.0394373488161299,0.11720145522554715,0.1649607688188553,0.07225052928924561,0.015588532015681267,0.012760148771107196,0.002828383030369878,7.712171108245849,0.0,0.0,0.0,0.040057785034179685,0.08783906130492687,0.0
39,0.19169255141417185,0.07225061498085658,0.042461891704135474,0.03844734248518944,0.004014549228466219,7.6980046501159665,0.0,0.0,0.0,0.03943734861744775,0.11471250668499205,0.16156278777122499,0.0702524157166481,0.014204330742359161,0.011816839851439,0.0023874909318983553,7.710604335784912,0.0,0.0,0.0,0.040057785034179685,0.08445674645900726,0.0
40,0.18942807009485033,0.07048092419571347,0.04086910303102599,0.037001978983481724,0.0038671240171210632,7.8078044162326385,0.0,0.0,0.0,0.03943734844525655,0.11135002722673946,0.15912849879264832,0.06644220036268235,0.013564326614141465,0.011166654095053673,0.002397672751918435,7.912197532653809,0.0,0.0,0.0,0.040057785034179685,0.08000652697682381,0.0
41,0.18658824025260076,0.0671162762509452,0.03904699210325877,0.03532355995310677,0.0037234321584304173,8.04249728902181,0.0,0.0,0.0,0.039437348551220365,0.10616326835420398,0.15455378651618956,0.05998483204841614,0.012451124809682369,0.010032885812222957,0.002418238991871476,8.21178310394287,0.0,0.0,0.0,0.040057785034179685,0.0724359568580985,0.0
42,0.18331734466552735,0.061523217813836205,0.0372364696794086,0.03365263508094682,0.0035838344515197805,8.45576594628228,0.0,0.0,0.0,0.03943734852472941,0.0987596874932448,0.1485259302854538,0.05010436627268791,0.011190269693732262,0.009092593580484391,0.0020976761616766453,8.723129623413087,0.0,0.0,0.0,0.040057785034179685,0.06129463596642017,0.0
43,0.1800091120402018,0.05497929524381955,0.03569633748796251,0.03219007289409637,0.0035062645715143947,8.933348105536567,0.43041107728746203,0.07754260381807884,0.12711562297824355,0.03943734888235728,0.09067563273178206,0.14536801028251647,0.042313836753368375,0.010949433408677578,0.008864495314657689,0.002084937995299697,9.210474151611328,0.011,0.0003400011453777552,0.0006547881029546261,0.040057785034179685,0.053263270162045954,0.0001309576205909252
44,0.176996972878774,0.05013115118940671,0.03434842986861865,0.030978699958986708,0.003369730115764671,9.251739483303494,0.5326595066918267,0.17193996885087756,0.25447026782565646,0.03943734865718418,0.08447958105802536,0.1414826536178589,0.036460083633661274,0.010468143470585346,0.008473882846534253,0.0019942606184631586,9.45544278717041,0.8299339828491211,0.0990797872543335,0.17571355819702147,0.040057785034179685,0.04692822710424662,0.03527366925999522
45,0.17480748563342624,0.04674767205781407,0.03339921623137262,0.030076582935121325,0.0033226333138429457,9.466059799194335,0.5456887389289008,0.24067135577731663,0.3287925952275594,0.039437348471747506,0.08014688828918669,0.14020919895172118,0.0337818663418293,0.00973835089802742,0.00777781393378973,0.0019605368860065937,9.668898315429688,0.7592346649169922,0.11905945873260498,0.20542119026184083,0.040057785034179685,0.04352021723985672,0.07635790731236339
46,0.17305486061837938,0.04453117206030422,0.032463102304273184,0.029234526563021872,0.0032285755280819202,9.606058826022679,0.5539768693712023,0.2910102692710029,0.37651280975341794,0.03943734873665704,0.0769942743645774,0.13852579653263092,0.032691324055194856,0.009573129564523697,0.007741058371961117,0.0018320711478590965,9.626134704589843,0.7470221405029297,0.1132368745803833,0.19477023315429687,0.040057785034179685,0.042264453619718555,0.11531195394322276
47,0.17141460394859315,0.0430422537724177,0.031584638393587536,0.028470987213982477,0.003113650967470474,9.67877146742079,0.5534376839531793,0.3273196957906087,0.4065565111372206,0.03943734853797489,0.07462689216600524,0.13620469832420348,0.029659052670001983,0.009254506655037404,0.007396649982780218,0.0018578566927462815,9.729114204406738,0.8730134429931641,0.22479826164245606,0.35558587265014646,0.040057785034179685,0.038913559325039385,0.18642912847325205
48,0.17013950157165528,0.041840671973096,0.030816004413697456,0.027769551656312414,0.003046452619549301,9.748282718234591,0.5530503599378798,0.35638581201765274,0.4288585864173041,0.03943734822008345,0.07265667638679346,0.13423112273216248,0.02859353819489479,0.008959526017308235,0.0073304703831672665,0.0016290556257590651,9.667806228637696,0.8476588134765625,0.2433953628540039,0.376573974609375,0.040057785034179685,0.03755306421220302,0.26161296577453613
49,0.16895443827576107,0.04098485592338774,0.030155404450164902,0.027158888689345784,0.0029965158601601917,9.781418129814996,0.5545560870700412,0.3803211636013455,0.4466471881866455,0.039437348590956794,0.07114026037355264,0.13289782297611236,0.027369080871343612,0.009062738120555879,0.007401659835129976,0.001661078187637031,9.646600524902343,0.8488441314697266,0.22336770629882813,0.35276471328735354,0.040057785034179685,0.03643181899189949,0.29702319679260253
50,0.16770175668928358,0.040185339162747066,0.029467422617806327,0.026559600348273912,0.0029078222399370537,9.804899837917752,0.5560557030571832,0.40167318598429363,0.46209933768378364,0.03943734865718418,0.0696527617805534,0.13208048057556152,0.026337576895952224,0.008460230976343155,0.00684942277520895,0.0016108081173151732,9.728267684936524,0.858180793762207,0.2714799213409424,0.41037890243530273,0.040057785034179685,0.034797807872295375,0.3380147392272949
51,0.1668527989387512,0.039617268214623136,0.028902285852366025,0.026059829894039366,0.002842455998270048,9.83332451968723,0.5551614110734727,0.41687080679999455,0.4719583560095893,0.03943734860420227,0.06851955406698916,0.1315225179195404,0.024180549532175064,0.008265573315322398,0.006631715454161167,0.001633857843466103,9.90763963317871,0.8962129898071289,0.3861543769836426,0.5389250602722168,0.040057785034179685,0.03244612284749746,0.40684570465087894
52,0.16602956189049614,0.039172776626216044,0.028444978356361388,0.025655081025428243,0.0027898972814695703,9.841180962456598,0.554410954369439,0.4293915292951796,0.4797560475667318,0.039437348379029166,0.06761775498257744,0.13157864010334014,0.02409581419825554,0.007969223536550999,0.006421817064285278,0.0015474063977599145,9.951360557556152,0.8864481811523437,0.4400976715087891,0.5872157478332519,0.040057785034179685,0.03206503773480654,0.4531716796875
53,0.16508594497044882,0.0387586102353202,0.027875698952211272,0.025135658043954106,0.0027400409378525283,9.845163829379612,0.5562619942559136,0.4387795314788818,0.4864741185506185,0.039437348498238455,0.06663430918753147,0.1294974157810211,0.024300233155488966,0.007660179007798433,0.0062351392544806004,0.0014250397682189942,9.75370018005371,0.878043716430664,0.4215340003967285,0.5686710815429687,0.040057785034179685,0.0319604121632874,0.4915911010742187
54,0.16424626350402832,0.03834405588441425,0.027398623920149273,0.024724287178781296,0.0026743366815563706,9.85035866970486,0.5584590477413601,0.4488302913241916,0.49342728021409776,0.0394373486439387,0.06574267980456353,0.1299546972513199,0.02375810642540455,0.007387402810156345,0.005983030024915933,0.0014043727433308958,9.880919166564942,0.871227424621582,0.4006150665283203,0.5465183944702149,0.040057785034179685,0.031145509235560895,0.530341837310791
55,0.16351931149429746,0.03807918530040317,0.026971149613459904,0.024341431031624478,0.002629718456003401,9.846897975497775,0.5613889774746365,0.45037788666619194,0.4957642773522271,0.039437348498238455,0.06505033491386307,0.1289584128856659,0.023095553368330003,0.007073360573500395,0.005618497181683778,0.001454863374121487,9.878949996948242,0.8961679992675782,0.46201477432250976,0.6086334762573242,0.040057785034179685,0.030168913941830397,0.5699927520751953
56,0.16286063504219056,0.03777867215540674,0.026495064851310517,0.023905857409040134,0.0025892073979808224,9.85868995751275,0.5638637477027045,0.45790188683403865,0.5013636173672146,0.03943734852472941,0.06427373700671726,0.12818969488143922,0.0223920087069273,0.007255608782172203,0.005836514040827751,0.001419094773940742,9.854208206176757,0.8410635986328125,0.4785943069458008,0.6095382423400879,0.040057785034179685,0.0296476174890995,0.5841153884887695
57,0.16213961786693998,0.037490805357694626,0.026103424166639647,0.023560571289724774,0.0025428528415246143,9.854538903130425,0.5642426115671794,0.4634214587741428,0.5049134237501356,0.03943734823332892,0.06359422952433427,0.12653342032432557,0.02369252596795559,0.00700439266115427,0.005707774274051189,0.0012966181961819529,9.583650566101074,0.8927639389038086,0.3700644798278809,0.5221793365478515,0.040057785034179685,0.030696918629109858,0.5711081062316895
58,0.16135896510548062,0.03732576003670692,0.0257352520359887,0.023240396501289475,0.002494855570917328,9.829795467800563,0.5673936443328857,0.4618248831431071,0.5051700611114502,0.03943734873665704,0.06306101207269563,0.126311399102211,0.023024535834789275,0.006583863414824009,0.005344500068575144,0.0012393633313477039,9.67030010986328,0.8893671646118164,0.39546483993530274,0.5460548210144043,0.040057785034179685,0.029608399249613282,0.5665848541259766
59,0.16077392179436154,0.037044468919436135,0.02534357210993767,0.022891138449311257,0.0024524336306171284,9.838588221232097,0.5684860386318631,0.4690863660176595,0.5100626564025879,0.039437349107530384,0.0623880410293738,0.12505882549285888,0.021596144795417785,0.006391720127314329,0.005040556289255619,0.0013511637905612589,9.707096282958984,0.9172996215820313,0.5380977935791016,0.6777758026123046,0.040057785034179685,0.027987864922732114,0.5928363357543945
60,0.1600732466114892,0.03691827664772669,0.025013544383976193,0.022604420736432075,0.002409123685831825,9.814142701043023,0.570969345940484,0.47185272873772516,0.5127501017252604,0.03943734867042965,0.06193182103170289,0.1247598683834076,0.021945759132504464,0.006493111528456211,0.005109510745853186,0.0013836007919162511,9.632099838256837,0.875906265258789,0.40693496322631834,0.5531935005187988,0.040057785034179685,0.028438870660960677,0.5817483406066895
61,0.1595108279519611,0.03665677591164907,0.024641969268520674,0.022258373426066503,0.0023835957960950003,9.821208423190647,0.5716422038608128,0.47648940912882487,0.5159752366807726,0.039437348498238455,0.06129874518016974,0.12423336005210876,0.020936813101172447,0.00609552152082324,0.004910092972218991,0.0011854284591972827,9.720102729797363,0.8780619049072266,0.5247065582275391,0.6554673919677735,0.040057785034179685,0.02703233462199569,0.5909341705322266
62,0.1588816732035743,0.0365048835641808,0.024368203995956315,0.022007898333999847,0.0023603056580242185,9.80085883755154,0.5743024787902832,0.4790145335727268,0.5184261292351616,0.03943734852472941,0.06087308756013712,0.12499063956737519,0.02114979964494705,0.005902288358658552,0.0047241259254515175,0.0011781624210998416,9.79385546875,0.8937192535400391,0.48026299285888674,0.6231408081054688,0.040057785034179685,0.027052088003605604,0.61112646484375
63,0.1582592731449339,0.03629900215069453,0.02399080579976241,0.021684212199515766,0.0023065935898986126,9.796946756150987,0.5765353656344944,0.4824118497636583,0.5214549073113336,0.039437348471747506,0.060289807950456936,0.12388808834552766,0.021923424527049064,0.005672972083091736,0.00453922002017498,0.0011337520806118846,9.629169509887696,0.9007802658081054,0.4404085693359375,0.5894925537109375,0.040057785034179685,0.0275963966101408,0.6198140113830567
64,0.157714787112342,0.036144887351327475,0.023725939374830987,0.02145949670010143,0.0022664426101578605,9.784396218193901,0.576918157365587,0.48439884101019964,0.522769521077474,0.03943734873665704,0.05987082672615846,0.12476059174537658,0.01954795515537262,0.0057143187709152695,0.004518726095557213,0.0011955926781520246,9.94983219909668,0.9144697341918945,0.5874817161560059,0.7143192672729493,0.040057785034179685,0.02526227392628789,0.6271227043151855
65,0.1571189649105072,0.035982296446959175,0.02337875848180718,0.021151424802011914,0.0022273337735484043,9.775791119045682,0.5807165086534288,0.4879429177178277,0.526369580162896,0.03943734869692061,0.05936105492876635,0.12317147028446197,0.02059838080406189,0.005586980171501637,0.004434558667242527,0.0011524215135723353,9.698611068725587,0.901535659790039,0.48069384765625,0.6264808578491211,0.040057785034179685,0.026185360975563527,0.64178017578125
66,0.15664763106240168,0.03588470690449079,0.023140614499648413,0.02095056331323253,0.0021900512199434967,9.762231197781032,0.5802667291429308,0.4890025865766737,0.526969479031033,0.03943734860420227,0.0590253214041392,0.12299286234378815,0.0203852256834507,0.005491756234318018,0.00432431561127305,0.001167440596036613,9.711588119506835,0.8946694564819336,0.5554980239868164,0.68423095703125,0.040057785034179685,0.025876981917768715,0.6475328887939453
67,0.15609904718399048,0.03566903864012824,0.02283511107497745,0.020686313319537374,0.002148797817942169,9.759490050421821,0.5837655472225614,0.4919256134033203,0.5302023340861003,0.0394373488691118,0.05850414971510569,0.12228806841373444,0.018582392394542693,0.005100804358720779,0.0040279868058860305,0.0010728174839168788,9.860487518310547,0.9029801483154297,0.680966293334961,0.7757843627929687,0.040057785034179685,0.023683196753263473,0.6780615997314453
68,0.15571402237150403,0.03550730194979244,0.0226274579382605,0.020509025471078024,0.0021184324738052155,9.757926569620768,0.5867026827070448,0.49406229379442,0.532793898264567,0.03943734836578369,0.05813475988805294,0.12310973155498504,0.02057845503091812,0.005529677890241146,0.004330811392515898,0.0011988665331155062,9.700159812927247,0.8933584823608398,0.4965456237792969,0.6339192276000977,0.040057785034179685,0.026108132921159266,0.6869469345092774
69,0.1551638495789634,0.03542318363653289,0.022358757858475048,0.020274714047710102,0.002084043777961698,9.738191038343642,0.5862191677093506,0.4965473467508952,0.5338577840593126,0.039437348551220365,0.05778194149500794,0.12156682193279267,0.021323062375187874,0.00509113859385252,0.004132809747010469,0.000958328764885664,9.515262413024903,0.9214551391601562,0.4736895446777344,0.6240417556762695,0.040057785034179685,0.026414200969040395,0.6688914321899414
70,0.15452172591951158,0.03523004182510906,0.02206202244758606,0.02002889021072123,0.002033132230862975,9.72296642812093,0.5906353348626031,0.5001812307569715,0.5378447755177815,0.03943734873665704,0.05729206427269512,0.12076053231954574,0.020237185716629028,0.005010315474122762,0.003968925911933183,0.0010413896245881915,9.551303192138672,0.9172500457763672,0.5251338577270508,0.6666451873779297,0.040057785034179685,0.02524750119075179,0.6769242980957031
71,0.15416437005996705,0.03509897426101897,0.021894584986898634,0.019900279306703142,0.001994305726347698,9.71708142513699,0.5927462868160671,0.5017315235137939,0.5395938470628526,0.03943734878963894,0.0569935592479176,0.12093620413541793,0.019464236721396445,0.004425552666187286,0.003686633823439479,0.0007389188604429364,9.704641609191894,0.924800392150879,0.6139721031188965,0.7373586730957031,0.040057785034179685,0.02388978938758373,0.6875498413085938
