n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
100,0.1855234805093812,0.5334432174587291,0.6549522358144216,0.3301181994093974,36.91754068929829,20.747328238124243,1.9191293103450164,1.0124988735284297,100,-7.085438766973514,90.0,20.96316298200145,57.0631354599991,0.4146478279981238,31.513076303999696,151.30767609697068,30199,0.0050103538559876,9.525297515685956e-05,0.0097597630686845,0.0064833718039893,90.0,180.0,0.5215150323179033,0.3022333708074358,0.3769763512743844,0.0668284206754631,0.0038532957977925,0.0150194509679244,90.0,0.5525837182998657,0.3007936626672745,0.38830206990242,0.0587042555212974,0.00361271915026,0.0130583509802818,10.0,11,63,437.5939099788666
110,0.1855234805093812,0.5334432174587291,0.6549522358144216,0.3301181994093974,40.218722683392265,22.60256304321805,1.9191293103450164,1.0124988735284297,110,-7.085438766973514,100.0,20.96316298200145,57.0631354599991,0.4012639020002098,33.35518997399777,180.7287698279688,35472,0.0050949698305133,5.971433186024621e-05,0.0077275048922822,0.0052936775637566,100.0,200.0,0.5246219009160995,0.3020893999934196,0.3781089231371879,0.0660160041600465,0.0038292381330393,0.0148233409691601,100.0,0.3876470655202865,0.2557692348957062,0.3081796318292618,0.0525252521038055,0.0034811470657587,0.0134415823966264,10.0,11,63,437.5939099788666
120,0.1846370524539957,0.5340237854954925,0.6549522358144216,0.3285409002300894,43.5120181815897,24.45336570803494,1.8981725539051737,0.987231566938648,120,-7.085438766973514,110.0,20.96316298200145,57.0631354599991,0.4067257380011142,32.51968513999964,209.3199135059658,40495,0.0051690310780581,0.0002019476770892,0.0142108295707622,0.0093264686853874,110.0,220.0,0.5121696431528439,0.2978784758936275,0.3717517148364674,0.0647895721549337,0.0037975934905592,0.0146977265534753,110.0,0.4117647111415863,0.2592592537403106,0.3181818127632141,0.0545454546809196,0.0035080951638519,0.0130568426102399,1.0,11,63,437.5939099788666
130,0.1846370524539957,0.5340237854954925,0.6549522358144216,0.3285409002300894,46.7974271838906,26.299736232574897,1.8981725539051737,0.987231566938648,130,-7.085438766973514,120.0,20.96316298200145,57.0631354599991,0.5160343610004929,33.116056832997856,238.46456470499103,45761,0.0052110872731144,0.0003645737066954,0.0190938133094328,0.0123836064118645,120.0,240.0,0.5075415867070358,0.2954766860852639,0.3688539393246174,0.0641684417923291,0.0037628486189836,0.0144827147014439,120.0,0.452953028678894,0.2618181824684143,0.3317300856113434,0.0555555559694767,0.0032032802700996,0.0108776225708425,10.0,11,63,437.5939099788666
140,0.1844031711424041,0.5341769665834346,0.6549522358144216,0.3281247347008197,50.08075535854515,28.144937350556894,1.8485351632232028,1.004615115221227,140,-7.085438766973514,130.0,20.96316298200145,57.0631354599991,0.4584540340001695,13.77708022799925,249.46049364797,49020,0.0050889533587917,0.001687048372797,0.0410736944137858,0.0257243689098588,130.0,260.0,0.5033424668587171,0.2928875704224293,0.3659982582697501,0.0635059121136482,0.0037198048998386,0.0142053999221668,130.0,0.9154545366764067,0.3365217447280884,0.4917073130607605,0.0911088928580284,0.0035942146321758,0.0128046015277504,10.0,11,63,437.5939099788666
150,0.1843716946864277,0.5341975821586519,0.6549522358144216,0.3280687258821937,53.36172266146021,29.988811679701055,1.7227529613554249,0.9845252330303292,150,-7.085438766973514,140.0,20.96316298200145,57.0631354599991,0.4722608590018353,14.224210520998897,261.14933770998323,51773,0.0050441221816387,0.0012966397927662,0.0360088849142295,0.021418619147554,140.0,280.0,0.5327790432742664,0.2960042971585478,0.374977476469108,0.0654775535953896,0.0037108341664341,0.0141053428939942,140.0,0.9888888895511628,0.3807453393936157,0.5494932442903518,0.098225774616003,0.0032942869001999,0.0112888216041028,10.0,11,63,437.5939099788666
160,0.1830593516339977,0.5350571041749964,0.6549522358144216,0.325733558795601,56.63073408484919,31.825966911303187,1.6035941536535965,0.978243288632172,160,-7.085438766973514,150.0,20.96316298200145,57.0631354599991,0.7216316939993703,12.056029335999485,270.723025139956,54441,0.0049727783314038,0.0029871632685198,0.0546549473380025,0.0287195554582833,150.0,300.0,0.5631863663593928,0.301653699974219,0.3866118609905243,0.0676607683300972,0.0036830643486852,0.0139175748080015,150.0,0.9200000047683716,0.3675889313220978,0.5250000059604645,0.0948260948061943,0.0033219715813174,0.0117981549352407,10.0,11,63,437.5939099788666
170,0.174765009945856,0.5404895018082536,0.6549522358144216,0.3109747092103206,59.8142754248788,33.615088719202454,1.578946666694039,0.7883560515359509,170,-7.085438766973514,160.0,20.96316298200145,57.0631354599991,0.6535604390010121,23.24517776200082,290.39707633395665,58946,0.0049264933385464,1.8162940662959848e-05,0.0042618001669435,0.0028743565166734,160.0,320.0,0.585487218759954,0.3057746519334614,0.3952611200511455,0.0693586012348532,0.0036604960507247,0.0137851110659539,160.0,0.6890162587165832,0.2585365891456604,0.3723604619503021,0.0689075663685798,0.0037308352068066,0.0138486079871654,10.0,11,63,437.5939099788666
180,0.174765009945856,0.5404895018082536,0.6549522358144216,0.3109747092103206,62.924022516982,35.362738818661015,1.578946666694039,0.7883560515359509,180,-7.085438766973514,170.0,20.96316298200145,57.0631354599991,0.8337077229989518,11.450314144000004,299.49862679194484,61428,0.0048756043952585,1.9122896928265957e-05,0.0043729734653054,0.0030152134739672,170.0,340.0,0.5915771622868146,0.3029959423577084,0.3939140225158018,0.0693320697721313,0.0036646336481413,0.0137888461789664,170.0,0.8888888955116272,0.2857142984867096,0.4324324429035187,0.0861538425087928,0.0037535226671025,0.0145053943619132,10.0,11,63,437.5939099788666
190,0.1622170977737982,0.5487077849401458,0.6549522358144216,0.2886471086219008,65.92213160614311,37.04764935725929,1.599023099086125,0.8149046753093194,190,-7.085438766973514,180.0,20.96316298200145,57.0631354599991,0.6926405760023044,34.55181509999966,330.0997344169228,66575,0.004958313697588,1.8722443361813206e-05,0.0043269438824432,0.0030604702991279,180.0,360.0,0.6080944807993041,0.3020358510315418,0.3960539347595638,0.0702666127019458,0.0036695719269725,0.0138286544113523,180.0,0.3966764637402126,0.2794612858976636,0.3278305658272334,0.0552669556013175,0.0034922284539788,0.0124486212485602,7.0,11,63,437.5939099788666
