n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
110,0.1197229332993895,0.5765394329717256,0.6549522358144216,0.1975654048726086,32.39794845628425,19.632877651681163,1.2281212138524067,1.0115472530056198,110,-11.10761819355767,100.0,,,0.0038674850948154,3.128230277914554,3.7785702547989786,39418,9.585900489114056e-05,21,2021,76.82454109191895
120,0.1181324514384781,0.5775811226225518,0.6549522358144216,0.1949408100340598,34.36047953081759,20.8221545753705,1.3277469221328777,1.003353864874816,120,-11.10761819355767,110.0,,,0.0043560662306845,4.329516455065459,4.290941102895886,44723,9.59448405271535e-05,21,2021,76.82454109191895
130,0.1177925876453223,0.5778037171737516,0.6549522358144216,0.194379970719102,36.30708343458341,22.001779770789504,1.2374963360862292,1.0103891316867102,130,-11.10761819355767,120.0,,,0.0044161900877952,3.3450071597471838,4.666741942521185,48571,9.608082894157389e-05,21,2021,76.82454109191895
140,0.1176274901000997,0.5779118481801225,0.6549522358144216,0.1941075286525199,38.24952093144152,23.178880159516616,1.2337475892491958,1.011684006971657,140,-11.10761819355767,130.0,,,0.0047224150039255,3.473657737020403,5.052544231992215,52573,9.610530561299936e-05,21,2021,76.82454109191895
150,0.1176274901000997,0.5779118481801225,0.6549522358144216,0.1941075286525199,40.19059621796672,24.35515506051761,1.2337475892491958,1.011684006971657,150,-11.10761819355767,140.0,,,0.0044903890229761,3.0479424549266696,5.367237074766308,55947,9.593431416816466e-05,21,2021,76.82454109191895
160,0.1176274901000997,0.5779118481801225,0.6549522358144216,0.1941075286525199,42.13167150449191,25.53142996151861,1.2337475892491958,1.011684006971657,160,-11.10761819355767,150.0,,,0.0045512737706303,2.840370477642864,5.648259608075023,58996,9.573970452361216e-05,21,2021,76.82454109191895
170,0.1176274901000997,0.5779118481801225,0.6549522358144216,0.1941075286525199,44.07274679101711,26.70770486251961,1.2337475892491958,1.011684006971657,170,-11.10761819355767,160.0,,,0.0045332629233598,2.9812522251158957,5.931571089662612,62140,9.545495799263938e-05,21,2021,76.82454109191895
180,0.1176274901000997,0.5779118481801225,0.6549522358144216,0.1941075286525199,46.01382207754231,27.883979763520607,1.2337475892491958,1.011684006971657,180,-11.10761819355767,170.0,,,0.0044660181738436,2.32358530908823,6.102639521472156,64255,9.497532521161242e-05,21,2021,76.82454109191895
190,0.1176274901000997,0.5779118481801225,0.6549522358144216,0.1941075286525199,47.95489736406751,29.060254664521604,1.2337475892491958,1.011684006971657,190,-11.10761819355767,180.0,,,0.0043975263833999,2.47848636796698,6.341827363241464,66752,9.50058030207554e-05,21,2021,76.82454109191895
200,0.1176274901000997,0.5779118481801225,0.6549522358144216,0.1941075286525199,49.895972650592704,30.2365295655226,1.2337475892491958,1.011684006971657,200,-11.10761819355767,190.0,,,0.004488528240472,4.526658813003451,6.984892155509442,72568,9.625306134259512e-05,21,2021,76.82454109191895
30,0.5256149652670888,0.3106995391352222,0.6549522358144216,1.0,0.0,0.0,5.330645627767253,0.353319911799867,30,-3.7177214977373993,,,,,,0.0,0,,22,2022,79.03810834884644
40,0.5252042540815555,0.3109685353444613,0.6549522358144216,0.9992186082728358,9.99609304136418,5.254096096743222,5.322598547083768,0.7453077307464617,40,-3.7177214977373993,30.0,,,0.0166837330907583,4.302993613295257,0.4759359802119434,5068,9.39100197734695e-05,22,2022,79.03810834884644
50,0.4073720192163642,0.3881430210204283,0.6549522358144216,0.7750388518891581,18.86738034217415,9.91697746323282,3.3872692757138743,0.9701501478496016,50,-7.35308697506581,40.0,,,0.0066201011650264,4.267076799180359,0.9304748233407736,10102,9.21079809286056e-05,22,2022,79.03810834884644
60,0.2426707743915524,0.4960144695598573,0.6549522358144216,0.4616892410364312,25.051020806802097,13.167191431272403,2.924590579874442,0.501752812852322,60,-10.92077685563219,50.0,,,0.0073067401535809,4.27580602793023,1.3803148008883,15144,9.11459852673204e-05,22,2022,79.03810834884644
70,0.1726630921045755,0.5418661575978985,0.6549522358144216,0.3284972908197878,29.001953466083197,15.243860763753045,1.8597979616298763,0.7354955686905849,70,-10.92077685563219,60.0,,,0.0045558349229395,4.100050091277808,1.813344890251756,19816,9.15091284947394e-05,22,2022,79.03810834884644
80,0.1726630921045755,0.5418661575978985,0.6549522358144216,0.3284972908197878,32.28692637428107,16.970491684798798,1.8596197201211495,0.6961382576743643,80,-10.92077685563219,70.0,,,0.0043117338791489,4.5034081330522895,2.407203669194132,25453,9.457445759612352e-05,22,2022,79.03810834884644
90,0.1721012053437822,0.5422341665881546,0.6549522358144216,0.3274282825191816,35.56655424097592,18.694313172040587,1.8682765841048856,0.6681304285920839,90,-10.92077685563219,80.0,,,0.0036197761073708,4.352924515027553,2.931442496366799,30830,9.508409005406418e-05,22,2022,79.03810834884644
100,0.1717067551484863,0.542492512625481,0.6549522358144216,0.3266778278682273,38.83708479291296,20.41335297450193,1.8349836446980292,0.741839272483221,100,-10.92077685563219,90.0,,,0.0039805001579225,3.208645560778677,3.255359208676964,34139,9.535602122724636e-05,22,2022,79.03810834884644
110,0.1692481072661316,0.5441028095531096,0.6549522358144216,0.3220001682793202,42.0804747736507,22.11812728657502,1.519019765021721,0.9918007879655732,110,-10.92077685563219,100.0,,,0.0040305461734533,3.28858994320035,3.594771937467158,37711,9.53242273465874e-05,22,2022,79.03810834884644
120,0.1673822079442573,0.5453248844857759,0.6549522358144216,0.3184502325941248,45.28272677801792,23.801278862626965,1.32138508019234,1.1162140122761683,120,-10.92077685563219,110.0,,,0.0039005833677947,2.7934014732018118,3.843867188785225,40270,9.545237618041284e-05,22,2022,79.03810834884644
130,0.1625739794389242,0.5484740444956504,0.6549522358144216,0.309302417514526,48.42149002856118,25.451059799542872,1.2075711249545884,1.0594746215745314,130,-10.92077685563219,120.0,,,0.0039386278949677,4.458907609805465,4.438398140948266,45875,9.67498232359295e-05,22,2022,79.03810834884644
140,0.1625227697854309,0.5485075843727011,0.6549522358144216,0.3092049894409794,51.51402706333871,27.07654354566465,1.2025716797750805,1.1743256069679655,140,-10.92077685563219,130.0,,,0.0038319649174809,3.6105704768560822,4.828484896570444,49989,9.659094793995568e-05,22,2022,79.03810834884644
150,0.1625223228400423,0.5485078771005827,0.6549522358144216,0.3092041391124724,54.60607270610597,28.701769008792017,1.2025291259977875,1.2551124940161529,150,-10.92077685563219,140.0,,,0.0039229029789566,3.285673917271197,5.1835711118765175,53637,9.664170464188e-05,22,2022,79.03810834884644
