n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
155,0.9119106134671568,0.8670364728614344,76.67591182153586,80.64433270791011,7.552028761626587,6.64011814815943,155,7.552028761626587,,,,,,,32,2032,34.932329177856445
165,0.9119106134671568,0.8670364728614344,85.34627655015021,89.76343884258168,7.552028761626587,6.64011814815943,165,7.552028761626587,,,,,,,32,2032,34.932329177856445
175,0.9119106134671568,0.8670364728614344,94.01664127876457,98.88254497725325,7.552028761626587,6.64011814815943,175,7.552028761626587,,,,,,,32,2032,34.932329177856445
185,0.271632724878363,0.2582659706051974,99.64315349609772,104.80026166898084,6.911750873037793,6.64011814815943,185,6.911750873037793,,,,,,,32,2032,34.932329177856445
195,0.271632724878363,0.2582659706051974,102.22581320214968,107.51658891776448,6.911750873037793,6.64011814815943,195,6.911750873037793,,,,,,,32,2032,34.932329177856445
205,0.271632724878363,0.2582659706051974,104.80847290820164,110.23291616654812,6.911750873037793,6.64011814815943,205,6.911750873037793,,,,,,,32,2032,34.932329177856445
215,0.271632724878363,0.2582659706051974,107.39113261425362,112.94924341533174,6.911750873037793,6.64011814815943,215,6.911750873037793,,,,,,,32,2032,34.932329177856445
225,0.271632724878363,0.2582659706051974,109.9737923203056,115.66557066411536,6.911750873037793,6.64011814815943,225,6.911750873037793,,,,,,,32,2032,34.932329177856445
235,0.271632724878363,0.2582659706051974,112.55645202635756,118.381897912899,6.911750873037793,6.64011814815943,235,6.911750873037793,,,,,,,32,2032,34.932329177856445
245,0.271632724878363,0.2582659706051974,115.13911173240952,121.09822516168262,6.911750873037793,6.64011814815943,245,6.911750873037793,,,,,,,32,2032,34.932329177856445
255,0.271632724878363,0.2582659706051974,117.7217714384615,123.81455241046623,6.911750873037793,6.64011814815943,255,6.911750873037793,,,,,,,32,2032,34.932329177856445
265,0.271632724878363,0.2582659706051974,120.30443114451349,126.53087965924988,6.911750873037793,6.64011814815943,265,6.911750873037793,,,,,,,32,2032,34.932329177856445
275,0.271632724878363,0.2582659706051974,122.88709085056544,129.24720690803352,6.911750873037793,6.64011814815943,275,6.911750873037793,,,,,,,32,2032,34.932329177856445
285,0.271632724878363,0.2582659706051974,125.4697505566174,131.96353415681716,6.911750873037793,6.64011814815943,285,6.911750873037793,,,,,,,32,2032,34.932329177856445
295,0.271632724878363,0.2582659706051974,128.05241026266938,134.6798614056008,6.911750873037793,6.64011814815943,295,6.911750873037793,,,,,,,32,2032,34.932329177856445
305,0.271632724878363,0.2582659706051974,130.63506996872135,137.39618865438445,6.911750873037793,6.64011814815943,305,6.911750873037793,,,,,,,32,2032,34.932329177856445
75,2.146587749678772,1.0,0.0,0.0,8.786705897838202,6.64011814815943,75,8.786705897838202,,,,,,,33,2033,33.763394355773926
85,2.146587749678772,1.0,10.0,21.46587749678772,8.786705897838202,6.64011814815943,85,8.786705897838202,,,,,,,33,2033,33.763394355773926
95,2.146587749678772,1.0,20.0,42.93175499357544,8.786705897838202,6.64011814815943,95,8.786705897838202,,,,,,,33,2033,33.763394355773926
105,2.146587749678772,1.0,30.0,64.39763249036315,8.786705897838202,6.64011814815943,105,8.786705897838202,,,,,,,33,2033,33.763394355773926
115,2.146587749678772,1.0,40.0,85.86350998715088,8.786705897838202,6.64011814815943,115,8.786705897838202,,,,,,,33,2033,33.763394355773926
125,2.146587749678772,1.0,50.0,107.3293874839386,8.786705897838202,6.64011814815943,125,8.786705897838202,,,,,,,33,2033,33.763394355773926
135,2.0352410116386777,0.9481284946041656,59.74064247302083,128.23853129052586,8.675359159798107,6.64011814815943,135,8.675359159798107,,,,,,,33,2033,33.763394355773926
145,2.0352410116386777,0.9481284946041656,69.22192741906248,148.59094140691263,8.675359159798107,6.64011814815943,145,8.675359159798107,,,,,,,33,2033,33.763394355773926
155,2.0352410116386777,0.9481284946041656,78.70321236510414,168.9433515232994,8.675359159798107,6.64011814815943,155,8.675359159798107,,,,,,,33,2033,33.763394355773926
165,0.4786195351915063,0.2229676076662274,84.5586928764561,181.51265425745032,7.118737683350936,6.64011814815943,165,7.118737683350936,,,,,,,33,2033,33.763394355773926
175,0.4763491186966639,0.2219099213474723,86.78308052152461,186.2874975268912,7.116467266856094,6.64011814815943,175,7.116467266856094,,,,,,,33,2033,33.763394355773926
185,0.4763491186966639,0.2219099213474723,89.00217973499933,191.0509887138578,7.116467266856094,6.64011814815943,185,7.116467266856094,,,,,,,33,2033,33.763394355773926
195,0.4763491186966639,0.2219099213474723,91.22127894847404,195.81447990082444,7.116467266856094,6.64011814815943,195,7.116467266856094,,,,,,,33,2033,33.763394355773926
205,0.4763491186966639,0.2219099213474723,93.44037816194876,200.57797108779107,7.116467266856094,6.64011814815943,205,7.116467266856094,,,,,,,33,2033,33.763394355773926
215,0.4763491186966639,0.2219099213474723,95.65947737542348,205.3414622747577,7.116467266856094,6.64011814815943,215,7.116467266856094,,,,,,,33,2033,33.763394355773926
225,0.4763491186966639,0.2219099213474723,97.8785765888982,210.10495346172436,7.116467266856094,6.64011814815943,225,7.116467266856094,,,,,,,33,2033,33.763394355773926
235,0.4763491186966639,0.2219099213474723,100.09767580237292,214.86844464869097,7.116467266856094,6.64011814815943,235,7.116467266856094,,,,,,,33,2033,33.763394355773926
245,0.3312700301093008,0.1543240103549803,101.9788454608852,218.9065403927208,6.971388178268731,6.64011814815943,245,6.971388178268731,,,,,,,33,2033,33.763394355773926
255,0.3312700301093008,0.1543240103549803,103.522085564435,222.2192406938138,6.971388178268731,6.64011814815943,255,6.971388178268731,,,,,,,33,2033,33.763394355773926
265,0.2872000952231479,0.1337937828379605,104.96267453039972,225.31159132047603,6.927318243382578,6.64011814815943,265,6.927318243382578,,,,,,,33,2033,33.763394355773926
275,0.2872000952231479,0.1337937828379605,106.30061235877932,228.1835922727075,6.927318243382578,6.64011814815943,275,6.927318243382578,,,,,,,33,2033,33.763394355773926
285,0.2872000952231479,0.1337937828379605,107.63855018715893,231.05559322493897,6.927318243382578,6.64011814815943,285,6.927318243382578,,,,,,,33,2033,33.763394355773926
295,0.2872000952231479,0.1337937828379605,108.97648801553854,233.92759417717045,6.927318243382578,6.64011814815943,295,6.927318243382578,,,,,,,33,2033,33.763394355773926
305,0.2872000952231479,0.1337937828379605,110.31442584391814,236.79959512940192,6.927318243382578,6.64011814815943,305,6.927318243382578,,,,,,,33,2033,33.763394355773926
75,3.438726628856478,1.0,0.0,0.0,10.078844777015908,6.64011814815943,75,10.078844777015908,,,,,,,34,2034,36.292497634887695
85,2.506544383012637,0.728916443074793,8.644582215373966,29.72635505934558,9.146662531172067,6.64011814815943,85,9.146662531172067,,,,,,,34,2034,36.292497634887695
95,2.506544383012637,0.728916443074793,15.933746646121897,54.79179888947196,9.146662531172067,6.64011814815943,95,9.146662531172067,,,,,,,34,2034,36.292497634887695
105,2.506544383012637,0.728916443074793,23.222911076869824,79.85724271959833,9.146662531172067,6.64011814815943,105,9.146662531172067,,,,,,,34,2034,36.292497634887695
115,2.381223231125202,0.6924723853134727,30.329855218811154,104.29608079028752,9.021341379284632,6.64011814815943,115,9.021341379284632,,,,,,,34,2034,36.292497634887695
125,2.170429969260886,0.631172583202011,36.94808006138857,127.05434679221796,8.810548117420316,6.64011814815943,125,8.810548117420316,,,,,,,34,2034,36.292497634887695
135,2.170429969260886,0.631172583202011,43.25980589340868,148.75864648482684,8.810548117420316,6.64011814815943,135,8.810548117420316,,,,,,,34,2034,36.292497634887695
145,2.170429969260886,0.631172583202011,49.57153172542879,170.4629461774357,8.810548117420316,6.64011814815943,145,8.810548117420316,,,,,,,34,2034,36.292497634887695
155,2.170429969260886,0.631172583202011,55.8832575574489,192.16724587004452,8.810548117420316,6.64011814815943,155,8.810548117420316,,,,,,,34,2034,36.292497634887695
165,2.170429969260886,0.631172583202011,62.19498338946901,213.8715455626534,8.810548117420316,6.64011814815943,165,8.810548117420316,,,,,,,34,2034,36.292497634887695
175,2.170429969260886,0.631172583202011,68.50670922148912,235.5758452552623,8.810548117420316,6.64011814815943,175,8.810548117420316,,,,,,,34,2034,36.292497634887695
185,0.606891715428211,0.1764873399168773,72.54500883708356,249.46245367870776,7.247009863587641,6.64011814815943,185,7.247009863587641,,,,,,,34,2034,36.292497634887695
195,0.606891715428211,0.1764873399168773,74.30988223625234,255.53137083298984,7.247009863587641,6.64011814815943,195,7.247009863587641,,,,,,,34,2034,36.292497634887695
205,0.606891715428211,0.1764873399168773,76.07475563542111,261.600287987272,7.247009863587641,6.64011814815943,205,7.247009863587641,,,,,,,34,2034,36.292497634887695
215,0.606891715428211,0.1764873399168773,77.83962903458989,267.66920514155413,7.247009863587641,6.64011814815943,215,7.247009863587641,,,,,,,34,2034,36.292497634887695
225,0.606891715428211,0.1764873399168773,79.60450243375867,273.73812229583626,7.247009863587641,6.64011814815943,225,7.247009863587641,,,,,,,34,2034,36.292497634887695
235,0.606891715428211,0.1764873399168773,81.36937583292745,279.8070394501184,7.247009863587641,6.64011814815943,235,7.247009863587641,,,,,,,34,2034,36.292497634887695
245,0.5846169559793921,0.1700097213525234,83.10186113927445,285.7645828071564,7.224735104138822,6.64011814815943,245,7.224735104138822,,,,,,,34,2034,36.292497634887695
255,0.5846169559793921,0.1700097213525234,84.80195835279969,291.6107523669503,7.224735104138822,6.64011814815943,255,7.224735104138822,,,,,,,34,2034,36.292497634887695
265,0.5846169559793921,0.1700097213525234,86.50205556632493,297.4569219267442,7.224735104138822,6.64011814815943,265,7.224735104138822,,,,,,,34,2034,36.292497634887695
275,0.5846169559793921,0.1700097213525234,88.20215277985017,303.3030914865381,7.224735104138822,6.64011814815943,275,7.224735104138822,,,,,,,34,2034,36.292497634887695
285,0.5846169559793921,0.1700097213525234,89.9022499933754,309.149261046332,7.224735104138822,6.64011814815943,285,7.224735104138822,,,,,,,34,2034,36.292497634887695
295,0.5846169559793921,0.1700097213525234,91.60234720690065,314.9954306061259,7.224735104138822,6.64011814815943,295,7.224735104138822,,,,,,,34,2034,36.292497634887695
305,0.5846169559793921,0.1700097213525234,93.30244442042589,320.84160016591983,7.224735104138822,6.64011814815943,305,7.224735104138822,,,,,,,34,2034,36.292497634887695
75,0.3527851281157756,1.0,0.0,0.0,6.9929032762752055,6.64011814815943,75,6.9929032762752055,,,,,,,35,2035,34.17146182060242
85,0.3527851281157756,1.0,10.0,3.5278512811577567,6.9929032762752055,6.64011814815943,85,6.9929032762752055,,,,,,,35,2035,34.17146182060242
