problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc,MG LdWLOA,10,1,50,test,f1,1.6350565170125793,0.1434154330702016,1.2647440732788526,0.9794320135572864,4500
mdgnc,MG LdWLOA,10,1,75,train,f0,4.656703342285594e-12,2.1114790470986002e-12,3.1591855057892338e-12,1.0,75
mdgnc,MG LdWLOA,10,1,75,train,f1,1.922909639039092e-11,1.9709202559967266e-12,1.4788952285016422e-11,1.0,75
mdgnc,MG LdWLOA,10,1,75,test,f0,0.3067463009286223,0.1581933353198882,0.1858672392898693,0.9749748686603694,4500
mdgnc,MG LdWLOA,10,1,75,test,f1,2.0949485617526427,0.1837538654581197,1.6378399859735442,0.9662345169291991,4500
mdgnc,MG LdWLOA,10,1,100,train,f0,1.9549320886223577e-12,9.272282911306285e-13,1.471671673414221e-12,1.0,100
mdgnc,MG LdWLOA,10,1,100,train,f1,1.5384349619424317e-11,1.5832567119686782e-12,1.2271357263671234e-11,1.0,100
mdgnc,MG LdWLOA,10,1,100,test,f0,0.3652747120639527,0.1883772512805441,0.2329839256202973,0.9645140111999868,4500
mdgnc,MG LdWLOA,10,1,100,test,f1,0.6544436337559081,0.0574031026931272,0.4286327578696356,0.9967048838012024,4500
mdgnc,MG LdWLOA,10,1,125,train,f0,1.971230699008132e-12,9.119483770274129e-13,1.3224941142198078e-12,1.0,125
mdgnc,MG LdWLOA,10,1,125,train,f1,5.342607202964876e-12,5.123522795155037e-13,4.130640718358336e-12,1.0,125
mdgnc,MG LdWLOA,10,1,125,test,f0,0.3164516779257185,0.1631985332735706,0.2067741811748986,0.9733662387373552,4500
mdgnc,MG LdWLOA,10,1,125,test,f1,0.855658927152415,0.0750522653627658,0.5680412549072066,0.994367157463917,4500
mdgnc,MG LdWLOA,10,1,150,train,f0,2.099571181452276e-12,9.991183197990717e-13,1.3231193918272766e-12,1.0,150
mdgnc,MG LdWLOA,10,1,150,train,f1,1.1979087364947829e-11,1.2083462077536946e-12,9.355218821838208e-12,1.0,150
mdgnc,MG LdWLOA,10,1,150,test,f0,0.3431005998288882,0.1769417530802296,0.2295355290745244,0.968691616016895,4500
mdgnc,MG LdWLOA,10,1,150,test,f1,0.617355656827196,0.0541500113060189,0.4124896304064275,0.997067776275558,4500
mdgnc,MG LdWLOA,10,1,175,train,f0,3.3173688813778256e-12,1.5557581620288344e-12,1.8993010339077695e-12,1.0,175
mdgnc,MG LdWLOA,10,1,175,train,f1,1.321135426463006e-11,1.3343544533324809e-12,1.0313324797347635e-11,1.0,175
mdgnc,MG LdWLOA,10,1,175,test,f0,0.2403165886824704,0.1239346084412078,0.1309506758676297,0.9846402128305244,4500
mdgnc,MG LdWLOA,10,1,175,test,f1,0.6672534319739042,0.0585266863367876,0.4077073267221773,0.9965746269864352,4500
mdgnc,MG LdWLOA,10,1,200,train,f0,1.582271264037558e-12,7.427091145527286e-13,1.031952301389083e-12,1.0,200
mdgnc,MG LdWLOA,10,1,200,train,f1,7.369050436753606e-12,7.727895371868574e-13,5.65552937814573e-12,1.0,200
mdgnc,MG LdWLOA,10,1,200,test,f0,0.2471448717845159,0.1274560490426133,0.1422941802030325,0.983754955562447,4500
mdgnc,MG LdWLOA,10,1,200,test,f1,0.8071025611484498,0.0707932491230719,0.5706739240600824,0.9949883158785988,4500
mdgnc,MG LdWLOA,10,1,225,train,f0,1.3378480648865418e-12,6.308947722776819e-13,8.348719246795453e-13,1.0,225
mdgnc,MG LdWLOA,10,1,225,train,f1,1.024767807088418e-11,1.05406096532844e-12,7.912288108653027e-12,1.0,225
mdgnc,MG LdWLOA,10,1,225,test,f0,0.2500432381311241,0.1289507768941337,0.1272419105700256,0.9833716971383992,4500
mdgnc,MG LdWLOA,10,1,225,test,f1,0.353052535991751,0.030967236801271,0.1931043961694472,0.999041030244894,4500
mdgnc,MG LdWLOA,10,1,250,train,f0,2.265418115406219e-12,1.0579824760827638e-12,1.5271979236786137e-12,1.0,250
mdgnc,MG LdWLOA,10,1,250,train,f1,9.077712358601352e-12,8.778849430783469e-13,7.285663627953909e-12,1.0,250
mdgnc,MG LdWLOA,10,1,250,test,f0,0.2261311752975316,0.1166189933890901,0.1343094403790292,0.9864000103809154,4500
mdgnc,MG LdWLOA,10,1,250,test,f1,0.6733358911610688,0.0590601960408148,0.3666724538923356,0.9965118932436206,4500
mdgnc,MG LdWLOA,10,1,275,train,f0,3.604946379636932e-12,1.6799671209894024e-12,2.4012178104468065e-12,1.0,275
mdgnc,MG LdWLOA,10,1,275,train,f1,6.121215987654602e-12,5.455156347163598e-13,4.684556581031012e-12,1.0,275
mdgnc,MG LdWLOA,10,1,275,test,f0,0.2150645388680642,0.1109117750061783,0.1267577850267765,0.9876985781649787,4500
mdgnc,MG LdWLOA,10,1,275,test,f1,0.4311438967379983,0.0378168509913218,0.2393460151033943,0.9985698857811002,4500
mdgnc,MG LdWLOA,10,1,300,train,f0,1.840164333403107e-12,8.610340450216087e-13,1.211157100537245e-12,1.0,300
mdgnc,MG LdWLOA,10,1,300,train,f1,2.817508006349387e-11,2.495490147157837e-12,2.224715818973285e-11,1.0,300
mdgnc,MG LdWLOA,10,1,300,test,f0,0.2041853576628016,0.1053012298905572,0.1047630079685727,0.988911650983536,4500
mdgnc,MG LdWLOA,10,1,300,test,f1,1.107989443683589,0.0971848888706464,0.546108666498297,0.9905550973752,4500
mdgnc,MG LdWLOA,10,2,25,train,f0,8.087463387756692e-13,3.743518421920351e-13,5.446310069601168e-13,1.0,25
mdgnc,MG LdWLOA,10,2,25,train,f1,2.72008353086098e-12,2.559372632576552e-13,2.2377832920028595e-12,1.0,25
mdgnc,MG LdWLOA,10,2,25,test,f0,0.6150151646523762,0.3165351621750147,0.4596631481124551,0.8998054911068372,4500
mdgnc,MG LdWLOA,10,2,25,test,f1,5.565966789509535,0.4830867102809651,4.461950125712304,0.7666272303499148,4500
mdgnc,MG LdWLOA,10,2,50,train,f0,4.27958013627652e-13,2.068348759900327e-13,2.730615733526065e-13,1.0,50
mdgnc,MG LdWLOA,10,2,50,train,f1,5.729634356657337e-12,6.035914650387309e-13,4.2182080051134105e-12,1.0,50
mdgnc,MG LdWLOA,10,2,50,test,f0,0.5412682556474134,0.2785792041052875,0.3934941880904178,0.9223936270400646,4500
mdgnc,MG LdWLOA,10,2,50,test,f1,2.9518245078283813,0.2561975744269932,2.311148123375723,0.9343628028577252,4500
mdgnc,MG LdWLOA,10,2,75,train,f0,3.640625554542838e-12,1.6844246269414457e-12,2.2970484773547163e-12,1.0,75
mdgnc,MG LdWLOA,10,2,75,train,f1,4.334764693401464e-12,4.5910167365998e-13,3.249596147725242e-12,1.0,75
mdgnc,MG LdWLOA,10,2,75,test,f0,0.3056773070148292,0.1573255774983221,0.1920766414590334,0.9752486626648196,4500
mdgnc,MG LdWLOA,10,2,75,test,f1,3.333294341579001,0.2893064688971043,2.64755848247536,0.9163017670542888,4500
mdgnc,MG LdWLOA,10,2,100,train,f0,1.2368663563313142e-12,5.887849803577341e-13,8.393641337534063e-13,1.0,100
mdgnc,MG LdWLOA,10,2,100,train,f1,1.164717283621921e-11,1.212187659341596e-12,9.181384541534498e-12,1.0,100
mdgnc,MG LdWLOA,10,2,100,test,f0,0.3783199943318995,0.194713216262863,0.2532475045577766,0.9620867634125716,4500
mdgnc,MG LdWLOA,10,2,100,test,f1,1.175383012276379,0.1020149659877439,0.7265427154214449,0.9895929467145196,4500
mdgnc,MG LdWLOA,10,2,125,train,f0,2.259083223351288e-12,1.1244126832675668e-12,1.4112906399077474e-12,1.0,125
mdgnc,MG LdWLOA,10,2,125,train,f1,1.1841462856997828e-11,1.2324699585247605e-12,8.44127612253942e-12,1.0,125
mdgnc,MG LdWLOA,10,2,125,test,f0,0.3292583911228877,0.1694622575534,0.2091017273641935,0.9712825432649052,4500
mdgnc,MG LdWLOA,10,2,125,test,f1,1.592599671792432,0.1382264331312235,1.164372872259927,0.9808934531838194,4500
mdgnc,MG LdWLOA,10,2,150,train,f0,1.3468108749655469e-12,6.275770027888947e-13,9.572935037264566e-13,1.0,150
mdgnc,MG LdWLOA,10,2,150,train,f1,6.637619886756391e-12,6.847253088928282e-13,5.2468607236733074e-12,1.0,150
mdgnc,MG LdWLOA,10,2,150,test,f0,0.3312749408229639,0.1705001325897145,0.1882779055231898,0.9709297047868898,4500
mdgnc,MG LdWLOA,10,2,150,test,f1,1.1684695696976013,0.1014149278706655,0.747334831522768,0.9897150124049876,4500
mdgnc,MG LdWLOA,10,2,175,train,f0,1.4746819550659797e-12,7.24552088897423e-13,9.155749174689326e-13,1.0,175
mdgnc,MG LdWLOA,10,2,175,train,f1,1.623102226672038e-12,1.7701472790812245e-13,1.246190452418107e-12,1.0,175
mdgnc,MG LdWLOA,10,2,175,test,f0,0.2838786809748709,0.146106290519194,0.1550743010517136,0.9786529518707208,4500
mdgnc,MG LdWLOA,10,2,175,test,f1,1.482741554529927,0.1286915224008847,0.9989082576423646,0.9834384920621426,4500
mdgnc,MG LdWLOA,10,2,200,train,f0,1.1795845616833212e-12,5.719173032754423e-13,7.717804173523747e-13,1.0,200
mdgnc,MG LdWLOA,10,2,200,train,f1,4.097524088791013e-12,4.401759442589124e-13,3.1236524478117645e-12,1.0,200
mdgnc,MG LdWLOA,10,2,200,test,f0,0.2856363495930849,0.1470109249950459,0.1647224239952096,0.978387787932101,4500
mdgnc,MG LdWLOA,10,2,200,test,f1,0.9645112226735146,0.0837127800454371,0.5947041468706041,0.9929921704570642,4500
mdgnc,MG LdWLOA,10,2,225,train,f0,1.2258979849627742e-12,5.96893752421011e-13,8.142582904232161e-13,1.0,225
mdgnc,MG LdWLOA,10,2,225,train,f1,4.147317000545972e-12,4.4609924115099085e-13,3.235543191395765e-12,1.0,225
mdgnc,MG LdWLOA,10,2,225,test,f0,0.2598978165798484,0.1337638520938488,0.1480193967009987,0.982107231873015,4500
mdgnc,MG LdWLOA,10,2,225,test,f1,1.0757562909956495,0.0933680683579743,0.6085064296428169,0.9912824038111008,4500
mdgnc,MG LdWLOA,10,2,250,train,f0,2.2451265094470498e-12,1.067903895600589e-12,1.5183534429752398e-12,1.0,250
mdgnc,MG LdWLOA,10,2,250,train,f1,1.1344361413829888e-11,1.1541804579396865e-12,9.170591397378302e-12,1.0,250
mdgnc,MG LdWLOA,10,2,250,test,f0,0.2647330733778439,0.1362524554367866,0.1527512520630092,0.9814352683874464,4500
mdgnc,MG LdWLOA,10,2,250,test,f1,1.0735109352642276,0.0931731872969253,0.5737623808228034,0.991318757168932,4500
mdgnc,MG LdWLOA,10,2,275,train,f0,1.5674035102902037e-12,7.424541074528551e-13,1.056173330611769e-12,1.0,275
mdgnc,MG LdWLOA,10,2,275,train,f1,1.2754711268787543e-11,1.255267159796708e-12,9.961731641603613e-12,1.0,275
mdgnc,MG LdWLOA,10,2,275,test,f0,0.248275369528376,0.1277820269718817,0.1287993418569702,0.9836717535829572,4500
mdgnc,MG LdWLOA,10,2,275,test,f1,1.0022944029283318,0.0869920939442649,0.5279131391706942,0.9924323755911922,4500
mdgnc,MG LdWLOA,10,2,300,train,f0,2.056776282221919e-12,9.768229995428442e-13,1.3427821817420712e-12,1.0,300
mdgnc,MG LdWLOA,10,2,300,train,f1,4.644575733511573e-12,4.5136228586522773e-13,3.3064750937228384e-12,1.0,300
mdgnc,MG LdWLOA,10,2,300,test,f0,0.2423951332946649,0.1247555950449272,0.1192078497358868,0.984436041504986,4500
mdgnc,MG LdWLOA,10,2,300,test,f1,1.0916013625845045,0.0947433089581254,0.5956710612010642,0.9910237054076652,4500
mdgnc,MG LdWLOA,10,3,25,train,f0,5.76016814036275e-13,2.86491319007081e-13,3.201705567335012e-13,1.0,25
mdgnc,MG LdWLOA,10,3,25,train,f1,2.608511836390436e-12,2.5769406708206064e-13,2.105196017510025e-12,1.0,25
mdgnc,MG LdWLOA,10,3,25,test,f0,1.3474105342779694,0.6953721079530792,0.8903356959219428,0.5164576314808912,4500
mdgnc,MG LdWLOA,10,3,25,test,f1,5.052240107030696,0.4423574547936927,4.065851307505498,0.8043198821884461,4500
mdgnc,MG LdWLOA,10,3,50,train,f0,2.489066523136852e-12,1.1824878823285952e-12,8.99822438782394e-13,1.0,50
mdgnc,MG LdWLOA,10,3,50,train,f1,2.853718849220036e-12,2.706581050403919e-13,2.0664003841375237e-12,1.0,50
mdgnc,MG LdWLOA,10,3,50,test,f0,0.5799996483408413,0.2993264248857445,0.4040965278980476,0.9104036913651188,4500
mdgnc,MG LdWLOA,10,3,50,test,f1,3.5597017980205483,0.3116757307329088,2.799882576491567,0.9028582388721074,4500
mdgnc,MG LdWLOA,10,3,75,train,f0,2.0326798985977917e-12,9.677290295362704e-13,1.117908728550295e-12,1.0,75
mdgnc,MG LdWLOA,10,3,75,train,f1,3.9720950858021286e-12,4.036533603211309e-13,3.101992736750011e-12,1.0,75
mdgnc,MG LdWLOA,10,3,75,test,f0,0.3661312335195492,0.1889531372681303,0.2532993447187361,0.9642967119165312,4500
mdgnc,MG LdWLOA,10,3,75,test,f1,0.9661806396972118,0.084595585243986,0.6728974587550753,0.9928435869572276,4500
mdgnc,MG LdWLOA,10,3,100,train,f0,1.9241243833720987e-12,9.353088243855984e-13,1.0867484689924822e-12,1.0,100
mdgnc,MG LdWLOA,10,3,100,train,f1,8.136076615611629e-12,9.2087692769695e-13,6.102567340349197e-12,1.0,100
mdgnc,MG LdWLOA,10,3,100,test,f0,0.3101722847056601,0.1600738230534732,0.2064421801463554,0.9743763711730452,4500
mdgnc,MG LdWLOA,10,3,100,test,f1,1.062662200417279,0.0930431919947538,0.7811877626261057,0.9913429644234274,4500
mdgnc,MG LdWLOA,10,3,125,train,f0,3.729951966530181e-12,1.7392868386733017e-12,2.039140412080087e-12,1.0,125
mdgnc,MG LdWLOA,10,3,125,train,f1,1.9616132208582596e-11,2.0411811116544266e-12,1.4217420130080429e-11,1.0,125
mdgnc,MG LdWLOA,10,3,125,test,f0,0.2837030902078126,0.146413591739005,0.1745956058362741,0.978563060154084,4500
mdgnc,MG LdWLOA,10,3,125,test,f1,1.3521173883004636,0.118386932093458,1.0613742624885083,0.985984534309499,4500
mdgnc,MG LdWLOA,10,3,150,train,f0,2.4636295140327057e-12,1.1725930358331233e-12,1.366367759677208e-12,1.0,150
mdgnc,MG LdWLOA,10,3,150,train,f1,9.306076894710855e-12,1.0031641580528122e-12,7.248862251193107e-12,1.0,150
mdgnc,MG LdWLOA,10,3,150,test,f0,0.3438226328860078,0.1774401067155365,0.236336361955741,0.968515008528779,4500
mdgnc,MG LdWLOA,10,3,150,test,f1,0.6018535297186722,0.052696306969746,0.4229277432136105,0.9972230992317505,4500
mdgnc,MG LdWLOA,10,3,175,train,f0,2.243501171327005e-12,1.0823767975089828e-12,1.5366933122809965e-12,1.0,175
mdgnc,MG LdWLOA,10,3,175,train,f1,7.589533937112916e-12,8.257673855690249e-13,6.0476728387064735e-12,1.0,175
mdgnc,MG LdWLOA,10,3,175,test,f0,0.2561370954139002,0.1321873233374905,0.1619006263605464,0.9825265115488696,4500
mdgnc,MG LdWLOA,10,3,175,test,f1,0.7021436602133062,0.0614773795091917,0.4314770832913564,0.9962205318086828,4500
mdgnc,MG LdWLOA,10,3,200,train,f0,1.1751236042462137e-12,5.6194641051449e-13,7.591194339795494e-13,1.0,200
mdgnc,MG LdWLOA,10,3,200,train,f1,8.707031740596374e-12,9.14766208958925e-13,6.73621158853166e-12,1.0,200
mdgnc,MG LdWLOA,10,3,200,test,f0,0.2524063112840049,0.1302619389362817,0.145314268760408,0.9830318272645604,4500
mdgnc,MG LdWLOA,10,3,200,test,f1,0.7272000033283869,0.0636712301441606,0.4379740249979836,0.9959459744519292,4500
mdgnc,MG LdWLOA,10,3,225,train,f0,3.474034827327426e-12,1.6609160391235317e-12,2.219469052988643e-12,1.0,225
mdgnc,MG LdWLOA,10,3,225,train,f1,7.863247580414499e-12,8.36393512313762e-13,6.152731657493859e-12,1.0,225
mdgnc,MG LdWLOA,10,3,225,test,f0,0.2593324952181179,0.1338364064054082,0.1502930393887168,0.9820878163204864,4500
mdgnc,MG LdWLOA,10,3,225,test,f1,0.6805050925648064,0.0595827780041977,0.4117106810761206,0.9964498925653024,4500
mdgnc,MG LdWLOA,10,3,250,train,f0,1.8507366736585315e-12,8.629023576518213e-13,1.2892744649661836e-12,1.0,250
mdgnc,MG LdWLOA,10,3,250,train,f1,1.4541355781780796e-11,1.4058822008333309e-12,1.0504123792998144e-11,1.0,250
mdgnc,MG LdWLOA,10,3,250,test,f0,0.2497292381405454,0.1288803540758742,0.1456873652631613,0.9833898543332772,4500
mdgnc,MG LdWLOA,10,3,250,test,f1,0.6139242385816845,0.0537531783648262,0.3475228189625657,0.9971105958156792,4500
mdgnc,MG LdWLOA,10,3,275,train,f0,2.697818490529411e-12,1.251037594719201e-12,1.9034535563894843e-12,1.0,275
mdgnc,MG LdWLOA,10,3,275,train,f1,6.767602595397026e-12,6.153802093152594e-13,5.248430377171396e-12,1.0,275
mdgnc,MG LdWLOA,10,3,275,test,f0,0.2352717483031461,0.1214191275764616,0.1263369842412816,0.9852573954585708,4500
mdgnc,MG LdWLOA,10,3,275,test,f1,0.564985743498912,0.0494682853930683,0.3226138961108757,0.99755288874027,4500
mdgnc,MG LdWLOA,10,3,300,train,f0,3.656222245086054e-12,1.7035699685274684e-12,2.455071701490397e-12,1.0,300
mdgnc,MG LdWLOA,10,3,300,train,f1,1.5702978162282737e-11,1.395991299835415e-12,1.2332985003619494e-11,1.0,300
mdgnc,MG LdWLOA,10,3,300,test,f0,0.2360915512163169,0.1218422117555853,0.1173599927758404,0.9851544754345072,4500
mdgnc,MG LdWLOA,10,3,300,test,f1,0.6796126157446745,0.0595046356819303,0.3709339641002389,0.9964591983323609,4500
mdgnc,MG LdWLOA,10,4,25,train,f0,7.224809709310592e-13,3.232653066016872e-13,5.583444817602867e-13,1.0,25
mdgnc,MG LdWLOA,10,4,25,train,f1,1.7707854051998239e-12,1.969600163273957e-13,1.454054654459469e-12,1.0,25
mdgnc,MG LdWLOA,10,4,25,test,f0,0.5054113030931018,0.2602288293550903,0.364062396628693,0.9322809563724792,4500
mdgnc,MG LdWLOA,10,4,25,test,f1,4.785245161742355,0.4166410330136921,3.733468680216304,0.8264102496092836,4500
mdgnc,MG LdWLOA,10,4,50,train,f0,1.5309741431879169e-12,7.134909265919308e-13,1.0903722369448588e-12,1.0,50
mdgnc,MG LdWLOA,10,4,50,train,f1,2.102769204553911e-12,2.1217906197292492e-13,1.6682122350175632e-12,1.0,50
mdgnc,MG LdWLOA,10,4,50,test,f0,0.4476745851630772,0.2305010444286664,0.3106596487069709,0.946869268517294,4500
mdgnc,MG LdWLOA,10,4,50,test,f1,4.041957966324664,0.3519246110839287,3.2259914884022067,0.8761490681134255,4500
mdgnc,MG LdWLOA,10,4,75,train,f0,1.2287852085773905e-12,5.893206924755975e-13,7.437132391411677e-13,1.0,75
mdgnc,MG LdWLOA,10,4,75,train,f1,3.096779146407351e-12,3.017619755716987e-13,2.56259606127666e-12,1.0,75
mdgnc,MG LdWLOA,10,4,75,test,f0,0.553979754480519,0.2852360089943018,0.3726510094304491,0.9186404191730024,4500
mdgnc,MG LdWLOA,10,4,75,test,f1,1.439647657722094,0.1253470338540975,1.0412080197919162,0.9842881211039796,4500
mdgnc,MG LdWLOA,10,4,100,train,f0,1.6110647593713789e-12,7.75831800780003e-13,1.084909939663703e-12,1.0,100
mdgnc,MG LdWLOA,10,4,100,train,f1,1.3610179828189172e-11,1.3928229278462372e-12,1.0725713650572288e-11,1.0,100
mdgnc,MG LdWLOA,10,4,100,test,f0,0.2995192017382632,0.1542180215612656,0.1982253348010239,0.976216801825729,4500
mdgnc,MG LdWLOA,10,4,100,test,f1,2.2707500298824708,0.1977093348800597,1.6095253840163477,0.9609110189012844,4500
mdgnc,MG LdWLOA,10,4,125,train,f0,2.895307589849479e-12,1.3946027925148549e-12,1.574349539623654e-12,1.0,125
mdgnc,MG LdWLOA,10,4,125,train,f1,2.1927255805506747e-12,2.454812208770384e-13,1.767659796314547e-12,1.0,125
mdgnc,MG LdWLOA,10,4,125,test,f0,0.3861122258444249,0.1988034931475878,0.2484140929162176,0.960477171112317,4500
mdgnc,MG LdWLOA,10,4,125,test,f1,1.6624098158873597,0.1447424571933987,1.178355976503176,0.9790496210856172,4500
mdgnc,MG LdWLOA,10,4,150,train,f0,1.312418713966618e-12,6.441936278046775e-13,7.527223289116591e-13,1.0,150
mdgnc,MG LdWLOA,10,4,150,train,f1,8.338149781191679e-12,8.55914956250021e-13,6.499547566818365e-12,1.0,150
mdgnc,MG LdWLOA,10,4,150,test,f0,0.3100801615084771,0.1596557040607461,0.1957504475654748,0.9745100561608674,4500
mdgnc,MG LdWLOA,10,4,150,test,f1,1.6255600221565616,0.1415340246873511,1.0401042502365376,0.9799681198558002,4500
mdgnc,MG LdWLOA,10,4,175,train,f0,1.780585907807125e-12,8.837629779893776e-13,1.1271694688730349e-12,1.0,175
mdgnc,MG LdWLOA,10,4,175,train,f1,3.390223917401841e-12,3.8172326493173917e-13,2.6181672702867737e-12,1.0,175
mdgnc,MG LdWLOA,10,4,175,test,f0,0.3233785022349187,0.1665028236610166,0.2106881100685702,0.9722768097129084,4500
mdgnc,MG LdWLOA,10,4,175,test,f1,0.9865088929068988,0.0858932134771267,0.6034903104444238,0.9926223558785728,4500
mdgnc,MG LdWLOA,10,4,200,train,f0,1.5300804339656813e-12,7.359584630635228e-13,8.335909740253555e-13,1.0,200
mdgnc,MG LdWLOA,10,4,200,train,f1,2.273063897469173e-11,2.4234734098494943e-12,1.416886163951858e-11,1.0,200
mdgnc,MG LdWLOA,10,4,200,test,f0,0.2613740142207056,0.1345776268323099,0.1582737557957673,0.9818888623561836,4500
mdgnc,MG LdWLOA,10,4,200,test,f1,1.1927146668842326,0.1038471079547134,0.6863529755861952,0.989215778169442,4500
mdgnc,MG LdWLOA,10,4,225,train,f0,1.274252694554334e-12,6.159383735921719e-13,7.349715897614967e-13,1.0,225
mdgnc,MG LdWLOA,10,4,225,train,f1,2.0258871778370598e-11,2.136749077258653e-12,1.544674117010598e-11,1.0,225
mdgnc,MG LdWLOA,10,4,225,test,f0,0.2434263473362539,0.1253366377321203,0.1444551107962861,0.9842907272420072,4500
mdgnc,MG LdWLOA,10,4,225,test,f1,1.0430362284648964,0.0908149273463949,0.5574538735139326,0.991752648971069,4500
mdgnc,MG LdWLOA,10,4,250,train,f0,1.3274538185756026e-12,6.322448607423311e-13,7.927614120717408e-13,1.0,250
mdgnc,MG LdWLOA,10,4,250,train,f1,6.530416946956159e-12,6.530379189607449e-13,5.120398327562725e-12,1.0,250
mdgnc,MG LdWLOA,10,4,250,test,f0,0.2358179017231854,0.1214191612471593,0.1312355162748529,0.9852573872820364,4500
mdgnc,MG LdWLOA,10,4,250,test,f1,1.1197702464717794,0.0974959937179323,0.6474597636434964,0.9904945312089528,4500
mdgnc,MG LdWLOA,10,4,275,train,f0,1.0270529124681685e-12,4.857946440558522e-13,6.714192838072367e-13,1.0,275
mdgnc,MG LdWLOA,10,4,275,train,f1,3.4434671287986485e-12,3.272663934742268e-13,2.6124847739662404e-12,1.0,275
mdgnc,MG LdWLOA,10,4,275,test,f0,0.2247070909052194,0.115698368548915,0.1173206482101333,0.9866138875151196,4500
mdgnc,MG LdWLOA,10,4,275,test,f1,1.153296053151768,0.1004150138006321,0.6461936202480956,0.9899168250034188,4500
mdgnc,MG LdWLOA,10,4,300,train,f0,1.2902273350811812e-12,6.116424815596494e-13,7.942254261668798e-13,1.0,300
mdgnc,MG LdWLOA,10,4,300,train,f1,4.158930739816283e-12,3.9102532934895814e-13,3.043917710480552e-12,1.0,300
mdgnc,MG LdWLOA,10,4,300,test,f0,0.2270535345170851,0.1169065177741631,0.1157730556929464,0.9863328661019192,4500
mdgnc,MG LdWLOA,10,4,300,test,f1,1.0383249739923806,0.0904047285239996,0.5735770524764112,0.991826985060502,4500
mdgnc,MG LdWLOA,10,5,25,train,f0,4.178799895981748e-13,2.126931573486876e-13,3.107558654846798e-13,1.0,25
mdgnc,MG LdWLOA,10,5,25,train,f1,9.294534321952412e-12,7.509117125050374e-13,6.062350621505175e-12,1.0,25
mdgnc,MG LdWLOA,10,5,25,test,f0,0.997235560785478,0.514811383122589,0.7689456489601894,0.7349692398074069,4500
mdgnc,MG LdWLOA,10,5,25,test,f1,5.2495390162019,0.4609032503261943,4.218774921774338,0.7875681938387495,4500
mdgnc,MG LdWLOA,10,5,50,train,f0,2.1620701713202277e-12,1.028452774142265e-12,1.149000894429264e-12,1.0,50
mdgnc,MG LdWLOA,10,5,50,train,f1,3.3289938540920595e-11,3.2450385336322998e-12,2.364934914567129e-11,1.0,50
mdgnc,MG LdWLOA,10,5,50,test,f0,0.5495039320239601,0.2836750817968579,0.3890251262760269,0.919528447967546,4500
