n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_tsfc.graph_0.ld_wloa_adsg,kernel_weight.f0_tsfc.sizing,kernel_weight.f0_tsfc.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.g0_jet_mach.graph_0.ld_wloa_adsg,kernel_weight.g0_jet_mach.sizing,kernel_weight.g0_jet_mach.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.g1_pr.graph_0.ld_wloa_adsg,kernel_weight.g1_pr.sizing,kernel_weight.g1_pr.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.g2_pr.graph_0.ld_wloa_adsg,kernel_weight.g2_pr.sizing,kernel_weight.g2_pr.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.g3_pr.graph_0.ld_wloa_adsg,kernel_weight.g3_pr.sizing,kernel_weight.g3_pr.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.g4_pr_perc_sum.graph_0.ld_wloa_adsg,kernel_weight.g4_pr_perc_sum.sizing,kernel_weight.g4_pr_perc_sum.interaction.graph_0_ld_wloa_adsg_sizing,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.g1_pr.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.g2_pr.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.g3_pr.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_adsg.w_sum,run,seed,runtime_sec
175,0.15361794951341778,0.05937505173951981,27.675266140432118,71.60276096065405,6.793736097672848,6.64011814815943,175,6.793736097672848,102.0,,,176.71446993597783,447.9539624431636,3396.257919384865,53102,0.06395725056278229,0.0121613735045441,0.02612962003182571,0.9617090064636302,0.06660778181806831,0.932726140363751,0.000666077818180683,0.012049136766530069,0.0354454863376159,0.952505376895854,0.012060857496058178,0.020131890455279355,0.9678072520486626,0.011968063182600417,0.03790003893614016,0.9501318978812594,0.011964427803400178,0.045295134240276785,0.942740437956323,0.05969005903302958,0.5217629153989329,0.9999999999999997,0.8076307066164606,0.38059464875489524,0.0,0.0,0.0,0.0,2.769678329803318,0.0,0.39701539433580185,0.0,0.8951452621065152,0.00040439022761534847,0.00015573468214189097,0.0,0.0,0.0,1.2927207813520745,0.0,0.0,0.1590771479837691,0.8923231924520456,0.4163138639755722,0.06558662570359847,0.0,0.0,0.0,1.5333008301149853,0.043436612270653166,0.0,0.9579552702973106,0.7692514735853684,0.965531833725897,0.014118298411598227,0.7429281814759519,0.0,0.0,3.493221669766779,0.0,0.0007061459025298711,0.42612595195641173,0.9397039400063946,0.5806417075606066,0.34103399805830165,0.01049599278471133,0.0,0.0004712196053537949,2.29917895587431,0.0062893906587575005,0.9718547633902064,0.8683820457627164,0.06738518267379413,0.3681290668628949,0.13906976154176548,0.6263672060207764,0.411091425234189,0.8872232174496597,4.345792059594761,3,55,14504.126418590546
185,0.15330231806653227,0.05925305666310584,28.268406682445246,73.1373622985538,6.793420466225962,6.64011814815943,185,6.793420466225962,112.0,,,185.88390288711525,419.6407796549611,3803.623285826063,58434,0.06509263931659758,0.012027075488117529,0.026809161500940763,0.9611637630109418,0.06579654796833587,0.9335454865519808,0.0006579654796833593,0.012152728110352819,0.026978731100401405,0.9608685407892458,0.012065602498981018,0.028910044653682004,0.959024352847337,0.01222333977131621,0.012014069365134461,0.9757625908635493,0.01236418406506041,0.006754206331777624,0.9808816096031621,0.9072763684299453,0.8754455009783466,0.7631378828804598,0.9440940858434413,0.9193316775297495,0.013439888728020748,0.0,0.0,0.0,4.422725404389963,0.9558167837088843,0.9697462632621585,0.821807263121288,0.7834453137135028,0.9292284513201023,0.282863233308114,0.09431752591344497,0.0,0.005502674292061376,4.842727508639556,0.0,0.0,0.41058386986088663,0.6690558947280306,0.8749218892895849,0.0,0.0,0.0,0.0,1.9545616538785022,0.2798726515253444,0.0445583854436187,0.6264641014902604,0.9374984542218888,0.9769094240725043,0.999208057863669,0.0,0.0,0.0,3.8645110746172855,0.0,0.3994968343663535,0.9421111329386592,0.9708078114639003,1.0,0.7403710357731413,0.028827449662120287,0.0,0.0,4.081614264204175,0.09417565144703198,0.35617847841726236,0.792089641359837,0.7350890127052976,1.0173315740049417e-17,0.0,8.997122183678217e-17,0.48961299675362135,0.6795863108241913,3.146732091507242,3,55,14504.126418590546
195,0.15330231806653227,0.05925305666310584,28.860937249076304,74.67038547921912,6.793420466225962,6.64011814815943,195,6.793420466225962,122.0,,,188.19157290598378,436.3083845630754,4227.799055406591,63761,0.06630697535180739,0.01209447654549722,0.016048970077168018,0.9718565533773348,0.06126563848500196,0.9381217051301478,0.0006126563848500196,0.012224018209297792,0.00483655477275449,0.9829394270179477,0.011940035872112318,0.01733752354061037,0.9707224405872774,0.012206065488708322,0.0015134825538959742,0.9862804519573958,0.012096529080586541,0.010492467549686652,0.9774110033697267,0.7041646820658706,0.7591833036762946,0.38717372838156816,0.9999999999999999,0.6803120814609429,0.0,0.0,0.0,0.0,3.530833795584676,0.9653429877291471,0.7063890410370666,0.4284568808509227,0.9999999999999999,0.35968272946756774,0.9924882845046962,0.24125430465090125,1.0403267967771205e-18,0.10842759875683106,4.802041826997133,3.0814879110195774e-32,0.008315833122585794,0.6384781475600004,0.9966379784280156,0.8480367970462503,0.1393176549073123,0.006809942603951698,9.477431584949184e-20,0.0,2.6375963536681164,3.047133305907161e-17,0.445046869251343,0.9770467941205823,0.3099471649207005,0.9932184407056452,0.46263257158652343,0.6851272921041078,0.42520730958448216,0.2680861336304504,4.566312575903834,0.0,0.23218761032784396,0.7248943321617084,0.9255304638412772,0.832523635197089,0.9604344017313909,0.3021078028593032,0.0,0.0,3.9776782461186126,0.88874502433379,0.7007197807420784,0.11622110815346483,0.5285455126689905,0.7277968823052402,3.2808945218753935e-17,0.0,0.7484322426510669,0.9650717175965703,4.675532268451201,3,55,14504.126418590546
205,0.1529243537558731,0.059106969239258796,29.45273737858813,76.20151883833115,6.793042501915303,6.64011814815943,205,6.793042501915303,132.0,,,198.90290438593365,418.31827900302596,4635.081019840436,69043,0.06713325058065896,0.012062811002591073,0.015698690599160705,0.9722384983982483,0.06088709503381549,0.9385040340158463,0.0006088709503381537,0.012167173986441166,0.016358156534337004,0.9714746694792219,0.012094861149949903,0.014528101332253044,0.973377037517797,0.01196178610439981,0.018359570187798796,0.9696786437078013,0.01220890772734142,0.0037971743941656736,0.9839939178784929,0.4495696392212975,0.9875089711084847,0.5797622109629945,0.9999999999999999,0.8016324507838654,0.4314456865156831,1.1187741605470814e-16,0.0,0.0,4.249918958592325,0.0,7.14007288003978e-18,6.529745819016902e-16,0.9525072589444149,0.6961870996882747,0.4890222852005996,4.0079200015543053e-16,0.0,0.0,2.1377166438332904,0.05918489323614512,0.41588119086928427,0.9796589061020635,0.8563178877671541,0.9322615624231501,0.9281822249603555,0.0,0.0,0.0,4.171486665358152,0.0,0.4851454876587343,0.9991422460909227,0.8372464480606193,0.32246361368309945,0.006193556805363911,0.7511827141516721,0.5210501195552688,0.15974422004352895,4.08216840604921,0.041186709962903655,1.0723436381453691e-18,0.1638645358496794,0.8599354232141095,0.6347162092262406,0.6696769830715833,0.014699968787910515,0.00019743698871556043,0.0,2.384277267101143,0.6929125913088127,1.0,1.0,0.8596730163266033,0.06270629486633046,1.9605456762420047e-20,0.452248242490136,0.5445383252136584,0.9999999999999999,5.612078470205541,3,55,14504.126418590546
215,0.1529243537558731,0.059106969239258796,30.043807070980716,77.73076237588988,6.793042501915303,6.64011814815943,215,6.793042501915303,142.0,,,203.60720841097645,484.7408766641747,5106.610889761476,74414,0.06862432996158621,0.017471396569815275,0.4691514537511884,0.5133771496789964,0.06264560876400864,0.9367279351483513,0.0006264560876400856,0.01211408749201544,0.007143452340263185,0.9807424601677214,0.012232738847822045,0.025842147862883188,0.9619251132892949,0.012058563765513949,0.01434046096577652,0.9736009752687095,0.011947132149354936,0.029184163289595257,0.9588687045610498,8.143414343971302e-17,0.12184326374176972,0.03631978156936125,0.9806135446611944,0.981810902418132,0.3942099405645656,0.0,0.0,8.576074462839767e-18,2.514797432955023,0.030940317657180808,0.0,0.9551018353448364,0.2756771883625205,0.8817788808180235,0.5700515264530935,0.24053242929211416,0.0,0.0,2.954082177927769,0.000842740424254171,0.0601718483472203,0.9820578686495969,0.9526536696255733,0.9324136688599809,0.625851308398604,0.01221013311705438,0.0029468096616618446,0.0018768986573792356,3.5710249457413252,0.5308325978127091,0.773535053552774,1.0,0.9069127851933185,0.9372267814340562,0.0336916153951317,0.9194912584893223,0.9146890049646269,0.7157326672274249,6.732111764069364,0.0,2.1753942109921374e-17,0.9151730028320485,0.8913414492138632,0.23215813053255366,0.9904300570545931,0.02815117947424113,0.0,0.0,3.0572538191072995,0.5767226408758447,0.10558464746570743,0.8800909477245632,0.7199384890716246,0.06270868219783159,8.342418564790172e-17,0.14406296163169685,0.016912144719957264,0.9937225688983792,3.4997430825856046,3,55,14504.126418590546
225,0.1529243537558731,0.059106969239258796,30.634876763373303,79.26000591344861,6.793042501915303,6.64011814815943,225,6.793042501915303,152.0,,,208.9186411469709,500.3283428889699,5593.782039928716,79780,0.07011509200211476,0.01215378981059023,0.47034773879632996,0.5174984713930798,0.057805026792382044,0.8841029062524324,0.05809206695518569,0.012223517606702702,0.004904963746716175,0.9828715186465811,0.012367123007283171,0.0006902358232803197,0.9869426411694365,0.011877416786306482,0.02570911396441643,0.9624134692492771,0.012303395958160605,0.010351959168687962,0.9773446448731514,3.3388834895044703e-16,1.3736024430021755e-16,0.015460715832278588,0.8661450036076693,0.9999999999999994,1.0,4.128641872824801e-16,1.3763262243853668e-15,4.687237812358683e-18,2.88160571943995,0.9744697090153589,0.57959818254004,0.3723460940388228,0.9306727463815871,0.40198964478430294,0.0,0.0,0.0,0.0,3.2590763767601114,0.0,0.0,0.9436629474891397,0.9943916976893309,0.26352731113129746,0.7306209882680713,0.008054886602445306,0.0,0.0,2.9402578311802845,0.459828552896276,0.5385837945252707,0.750171683744327,0.09945870546164849,0.8945602780098227,0.06065866225875978,0.8301019158471054,0.7277686184805735,0.24887910560876145,4.610011316832544,0.6559727427487773,0.009007010228525283,0.7071696982867143,0.9949359996142634,0.9558575431053465,0.43516911261852703,0.7647215953723082,0.0,0.0,4.522833701974461,0.09639048952513546,1.0,0.8353880370245464,0.0,0.7720825284386861,2.4057291975847384e-17,0.6244357904631989,0.6754562823473671,0.7405573486048832,4.744310476403817,3,55,14504.126418590546
235,0.15286912605430025,0.05908562311630423,31.22583972515112,80.78897331249948,6.79298727421373,6.64011814815943,235,6.79298727421373,162.0,,,226.97606082912534,519.493179254001,6099.053966019535,85187,0.07159606472841555,0.012048832297532754,0.015507067806614368,0.9724440998958529,0.05589014443882656,0.9435509541167851,0.000558901444388264,0.012177329733988537,0.0025175025893137857,0.9853051676766976,0.012053224992467046,0.011832530891384727,0.9761142441161482,0.012001408664507164,0.025740819116616416,0.9622577722188764,0.011951898708788548,0.03416163852914737,0.953886462762064,0.9321832176313052,0.9681661256402749,0.8698913942293128,1.0,0.742654915295755,0.8629221123389433,0.5423743331490105,4.836789440034708e-17,0.0,5.918192098284601,0.9032540423166773,0.35013285860237797,0.5173123461292817,0.8797858009269257,1.0,0.07012014540637708,0.04270655794000548,0.0,0.0,3.763311751321645,1.5521040326467095e-17,0.017342327894609964,0.9429660159927888,0.9773136985772608,0.4155040721810166,0.4818252705547446,0.006834411247577873,1.7630037667223646e-17,0.0,2.8417857964479984,0.0,0.16735696795522528,1.0,0.4667039568855038,0.8470907874551126,0.020204861151628964,0.010947463347041803,0.0,0.8027739611957352,3.315077997990248,0.0,0.05055504566949619,0.5047494084934127,1.0,1.0,0.04222183999450968,0.5289854032186845,0.0,0.0,3.126511697376103,0.5905902340735795,0.42366869918767447,0.819736962911123,0.27939078858886723,0.45685975165231274,0.6006534980851402,0.8121909297612003,0.003515661314667462,1.0,4.986606525574565,3,55,14504.126418590546
245,0.15130773589299729,0.05848212839510406,31.81367848270816,82.30985762223597,6.791425884052427,6.64011814815943,245,6.791425884052427,172.0,,,223.86882002814673,470.64212055900134,6558.71095421724,90466,0.07249918150705503,0.012095131180355536,0.017103978469083743,0.9708008903505607,0.06847955164897326,0.9308356528345371,0.000684795516489732,0.012228383814934428,0.015298080414256019,0.9724735357708095,0.011902161661318094,0.026848596099583344,0.9612492422390986,0.01213396179480412,0.012491581038319896,0.9753744571668761,0.006664353838805511,0.3931739620106321,0.6001616841505625,0.3267143513547047,0.6020819765033583,0.4648888632413733,0.9918308820682787,1.0,0.4767578428808735,0.19150806260982306,0.004298353856632138,0.0,4.058080332515043,0.8136878835544606,0.11917405787094743,0.8794779220485506,0.6955690185447023,0.9867263643562734,0.2528543685922799,0.0,0.0019549979360840926,0.0,3.7494446129032983,0.0,1.8112280638438316e-17,0.8019276237422426,0.9736982406569602,0.9143992554272817,0.026145612378952066,0.056181339960825624,5.327577695483088e-18,2.6491812391185852e-18,2.772352072166262,0.0,0.0,1.0,0.136190949942296,1.2102406750369443e-17,0.0,0.1326480893718177,0.0,0.3956615045510663,1.6645005438651799,0.0,0.16994435710036498,0.8141388232805189,0.9057109178919585,0.6881194143515709,0.08089679565309904,0.2446348699168346,0.0,0.0,2.903445178194347,0.027530895320816623,0.0,0.9314772426933938,0.18906465840537676,0.0,0.0,0.061151365398391735,0.6319842013347462,1.0,2.841208363152725,3,55,14504.126418590546
255,0.15130773589299729,0.05848212839510406,32.3984997666592,83.82293498116594,6.791425884052427,6.64011814815943,255,6.791425884052427,181.0,,,247.47174812294543,519.4314257581718,7065.260420428589,95819,0.07373548482481125,0.01230412684177738,0.00917643646615602,0.9785194366920665,0.06609667340726046,0.933242359858667,0.0006609667340726044,0.012182759392347172,0.0050102029451444775,0.9828070376625083,0.012271864854429054,0.01175177167833213,0.9759763634672388,0.012230907654745738,0.014062380445939627,0.9737067118993146,0.012338795362549386,0.016261210629840078,0.9713999940076106,0.17553063587103176,0.3815079008450759,0.34952188215277696,0.9853502525632954,0.8668086223239644,0.7073997307550471,0.0,0.0,0.02678461877703326,3.4929036432882246,0.9094557568398779,0.5317737489151328,0.04730018426700149,0.524583020278614,0.7647267758594365,0.13212761931327222,0.045427028394161864,8.673617379884035e-19,0.0,2.9553941338674967,0.0,0.0,0.9385972580066494,0.9884183188484589,0.9663432679635078,0.4541833705993487,0.20996783450582213,0.0,0.0,3.5575100499237866,0.0038743274734551547,0.910961310607669,0.9716069846903602,0.39319341210790915,0.5479537170388433,0.8486463565759629,0.4325789323946549,0.3847011712592099,0.9713329680998188,5.464849180247883,0.0,0.47122604559083586,0.9666208517110497,0.7288449592291069,0.9999999999999999,0.8877184575354401,0.037400546395561556,0.0005382766343207872,0.0,4.092349137096315,0.7802246902086116,0.5752807040372419,0.30054801312207335,0.7842714684112885,0.10118003854746319,3.469446951953614e-17,0.0,0.6909969300291477,0.8418482105478949,4.0743500549037215,3,55,14504.126418590546
265,0.15130773589299729,0.05848212839510406,32.98332105061024,85.33601234009592,6.791425884052427,6.64011814815943,265,6.791425884052427,191.0,,,237.80346085480414,539.2712328119669,7591.962042161729,101161,0.07504830954776771,0.012295763040556762,0.008402409370031139,0.9793018275894121,0.05592833624680142,0.8733748472982164,0.0706968164549823,0.01233929699855416,0.012113356171641311,0.9755473468298045,0.012197426561815274,0.014459458255247068,0.9733431151829376,0.012234837491669806,0.0015049724477994779,0.9862601900605308,0.012424681181219642,0.012137688734554548,0.9754376300842258,0.01738767816748004,0.8049365245656909,0.8619294083584796,1.0,0.3597218883957905,0.46684403021678944,0.6099151017605604,0.0,0.0,4.120734631464791,0.79823144300136,0.3354743615946917,0.005459463819028745,0.4392954915337271,0.18194068795902835,0.05030909642421292,0.0,0.0,0.0,1.8107105443320486,3.313085467038184e-19,0.0,0.8249677854854698,0.9882298168707361,2.168404344971009e-19,0.0,0.047640265451263986,2.534063493337457e-19,0.0,1.86083786780747,0.0,0.3910808176879847,0.55001454628595,0.9515262042297378,0.5153175909631543,0.22688152401134445,0.0,0.7612642726822696,0.5839058019243804,3.979990757784821,0.0528995076079165,0.6830812191591261,0.4699238036411744,0.9999999999999999,0.9476703535752473,0.6238591966595427,0.039755731910515846,0.0,0.0,3.817189812553523,0.303933325242957,0.4929918816634059,0.5265153442981823,0.0,0.5745038509450144,4.437269114212009e-18,4.0772101708088385e-18,0.12310883696676327,0.8687776874461056,2.8898309265624285,3,55,14504.126418590546
275,0.15116702118372594,0.05842774058970787,33.5678703955343,86.84838612547954,6.791285169343156,6.64011814815943,275,6.791285169343156,201.0,,,249.96362989000045,527.3158163027838,8107.427041028393,106474,0.07614466481045508,0.9286075658177965,0.03708919887251022,0.03430323530969334,0.19711555090632063,0.8009132935846162,0.0019711555090632066,0.012169050303245641,0.0060479382098675375,0.9817830114868867,0.5310181654141128,0.028885028827258116,0.44009680575862903,0.8163313506733156,0.05509266515132323,0.12857598417536098,0.6320081895725768,0.09612224116660431,0.27186956926081896,0.9834194051487375,0.20019039546961617,0.832801439946186,0.9997767678026621,0.8335066355317373,0.9830630502486769,0.21671275284917915,6.0090188481846164e-18,4.014812407023161e-18,5.049470446996795,0.9344240168942903,0.684232946829691,0.5900079054547667,0.9981147638477926,0.001845615639945673,2.4031341153141206e-16,0.0,0.0,0.0,3.2086252486664866,0.0,0.0,0.9961330868127611,0.9999999999999999,0.9209921994669407,0.0,0.05851823663191648,1.1693316376103289e-17,0.0,2.975643522911618,0.008774243381603047,0.6453027697094025,0.4157616420707165,0.4491027288061513,0.5186750248575537,0.9469789325886487,0.7095474443180533,0.9542681710252028,0.589263691680131,5.237674648437462,0.03924485213255051,0.003207934476158852,0.7199876870788887,0.9972024061867136,0.3080194753289673,0.6703110346658187,0.008775188496152768,0.0,0.0,2.7467485783652505,0.021068987352702913,0.5144217845461069,0.9892915786311097,0.0,0.008174831267007002,0.7134058917972262,0.6561029939061173,0.7178630057859974,1.0,4.620329073286268,3,55,14504.126418590546
285,0.1510645995335853,0.0583881534789854,34.15194986587777,88.35954422906609,6.791182747693015,6.64011814815943,285,6.791182747693015,211.0,,,257.27062188112177,526.7155258238781,8622.904047224903,111761,0.07715485766255584,0.012437998508560687,0.0045027800599773925,0.9830592214314618,0.061852273293926854,0.9375292039731338,0.0006185227329392662,0.012394962831706649,0.00019055750766963352,0.9874144796606238,0.012525013506127001,0.020727897994981773,0.9667470884988912,0.01201272118981714,0.02657093305739311,0.9614163457527898,0.012366657093000765,0.018240004767505136,0.9693933381394941,0.6185183493474202,0.6391817819594907,0.40662452698430174,0.964896612369832,0.9696670798189787,0.6590090043718325,0.07403801398499396,2.9617895180309664e-17,1.3641811101775386e-17,4.3319353688368505,0.7682995466432438,0.4717669006051874,0.8377666473750344,0.9600598532997875,0.4177105334446313,0.9687279064949105,0.017149034507984565,0.0,0.0,4.44148042237078,0.0,0.05179193825342179,0.4553184450396994,0.9977902836368573,0.9751620020799686,0.20054280963695936,0.04490573818798395,0.0,0.0,2.7255112168348905,0.0008998096978935281,0.5071696987125651,0.4582721634303446,0.03663700348334446,0.9519144333727584,0.0,7.806255641895632e-18,4.125424761498047e-17,0.8130729139866819,2.767966022683588,5.080369235258436e-19,0.5232946662577324,0.9305542419651915,0.9999999999999997,0.9712631746236996,0.005260243800682102,0.6297866167984116,0.0,9.167194135886552e-18,4.0601589434457175,0.6615896819459549,0.5675605903151612,0.8594127856054263,0.35816118032829924,0.03653385962027249,0.0,3.4794275442713635e-17,0.30775094503358635,1.0,3.7910090428487004,3,55,14504.126418590546
295,0.15074111970710202,0.0582631249162753,34.735206257854074,89.86857282526952,6.790859267866532,6.64011814815943,295,6.790859267866532,221.0,,,265.1834375599865,539.8556043028366,9150.971350130392,117072,0.07816532860231645,0.9342540935754,0.03665904772177266,0.02908685870282727,0.1960237360413992,0.8020160265981868,0.0019602373604139887,0.012198675546578093,0.012851542482482839,0.9749497819709392,0.4502339139085009,0.004502339139084992,0.5452637469524141,0.8279310887257143,0.10488170084812963,0.06718721042615604,0.012024676588318527,0.008283113794994731,0.9796922096166868,0.66095276961619,0.007415023343331818,0.9595681421045522,0.7781068571719917,0.5783646818969704,0.7627630573460544,0.5759205281143138,0.07560976313181618,5.659512030573144e-18,4.39870082272522,0.0,0.06061521675829666,0.7930486428057697,0.9893628878706108,0.0,0.0,0.0,0.0,0.0,1.843026747434677,0.0,0.0,1.0,0.7405403195047331,1.0,0.003960200982126321,0.075164429538924,0.0,0.0,2.8196649500257833,0.0,0.20006568177382217,0.7875266538590014,0.7537069360666818,0.2868557272597612,0.0,0.4852184887195509,0.0,0.7059319268577064,3.2193054145365245,0.026110077291511886,0.19773330905947928,0.05293791573598572,0.7474519826884664,1.0,0.6095403680098154,0.10370894326742824,0.06527725343865394,0.13434710529351643,2.9371069547848574,0.007976217316087542,0.04338569361976563,0.9999999999999998,4.624882697259702e-18,1.734723475976807e-18,3.6055871005529015e-18,1.832894487999499e-18,0.0042978700704274,0.40351849253011335,1.4591782735363938,3,55,14504.126418590546
305,0.1505159232084594,0.05817608395653839,35.31740230221814,91.37485803984733,6.790634071367889,6.64011814815943,305,6.790634071367889,230.0,,,265.85702741891146,470.6226187311113,9612.381071527954,122286,0.0786057363191858,0.011862935603437645,0.4699096960820692,0.5182273683144933,0.061410111274080505,0.9379757876131785,0.0006141011127408046,0.01213714108473387,0.0030547899393009157,0.9848080689759653,0.011994359455841406,0.027002339857617023,0.9610033006865415,0.012195042591909441,0.00773673864680579,0.9800682187612848,0.011898400963059389,0.034753418964693514,0.9533481800722471,7.520397967437666e-18,0.129344961428787,0.0012953443927507051,0.773240435916688,0.7587677473554251,0.6646980421129609,0.03612571411202839,0.0,0.022803140039636332,2.3862753853582763,0.7603925798506239,0.9060716554603614,0.9999999999999988,0.08031383935532857,0.8058642041985943,0.9858136941841772,0.0,0.0,0.0,4.538455973049084,8.728774208915579e-18,0.15012307187186685,0.9987003701606061,0.8950146138337953,0.7299450488078556,0.0,0.5544622211535022,0.0,3.018063155414689e-19,3.328245325827626,0.0052627893805782654,0.3640229377488253,0.46593305462446927,0.7915995653693718,0.7051126414020987,0.03706990330151656,0.0,0.4652259958619814,0.9354753163957283,3.7697022040845702,0.314267531347827,0.0,0.9278707148756694,1.0,0.0872097079726147,0.21013913784388488,0.0,0.006848304334862318,0.05086660359081071,2.597201999965669,0.026109109420479972,0.0,0.1053518849065021,0.007062948134705624,0.27244369867912854,0.0,0.35082458476343886,0.4276924655630444,0.9517429846438339,2.1412276761111335,3,55,14504.126418590546
