n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
80,0.3799187903343996,0.4061235746569961,0.6549522358144216,0.6519496475100747,44.2688834413031,25.797361361736925,2.5404074379928403,0.8743789801134226,80,-3.4142636890430804,70.0,21.022933504078537,361.2685234909877,0.3267219720873981,33.85039129201323,128.4411877526436,24675,0.0052053166262469,4.342621391362342e-06,0.0020838957246854,0.0015226950814123,70.0,140.0,0.9251934894493647,0.8989330274718148,0.9106194870812552,0.0691020586128745,0.0031837999654401,0.0113889702728816,70.0,0.9099055051803588,0.656568831205368,0.7623057305812836,0.0538383837789297,0.0032932856352999,0.0107688026502728,10.0,10,62,478.3621833324432
90,0.379369333158999,0.406483442862509,0.6549522358144216,0.651006765976079,50.78366550873388,29.59380197920392,2.538944882510929,0.9127111078612528,90,-3.4142636890430804,80.0,21.022933504078537,361.2685234909877,0.3167459471151232,27.513509242795408,152.03559720818885,29980,0.0050712340629816,6.72087679459461e-06,0.0025924653892761,0.0018501021736391,80.0,160.0,0.923282491415739,0.8686375029385089,0.8920802675187588,0.0671940992586314,0.0031974856741726,0.0113114493200555,80.0,0.9666666686534882,0.9400000035762788,0.9526315808296204,0.0804757580161094,0.0029848353471606,0.0108886305242776,10.0,10,62,478.3621833324432
100,0.3725885458046735,0.4109245347008066,0.6549522358144216,0.6393707741853013,57.235553209540775,33.35359137402228,2.4776729391537287,0.9675453847969931,100,-3.4142636890430804,90.0,21.022933504078537,361.2685234909877,0.3496233029291034,31.573970664991062,179.65105265611783,35260,0.0050950383623402,6.9556367002951305e-06,0.0026373541097651,0.0019594799252125,90.0,180.0,0.9281029555532668,0.8765666696760389,0.8988081912199656,0.0686698391205734,0.0031738578600602,0.011264469453858,90.0,0.9753002941608429,0.7425531685352326,0.8431027054786682,0.0573170743882656,0.0032391631277278,0.0106039995327591,10.0,10,62,478.3621833324432
110,0.2671440391077048,0.479985650116335,0.6549522358144216,0.4584255018747256,62.72453458984091,36.552254298584174,2.3239582283372617,1.005282088402458,110,-3.4142636890430804,100.0,21.022933504078537,361.2685234909877,0.3916697758249938,26.594788292888552,202.37487622676417,40510,0.0049956770236179,9.269052633977936e-06,0.0030445118876394,0.0022315422247672,100.0,200.0,0.9328226894140244,0.8631653195619583,0.8932376426458358,0.0675345626473426,0.0031803883868269,0.0111984224617481,100.0,0.9195524096488952,0.7776853740215302,0.8379019737243653,0.0678109899163246,0.0030602864222601,0.0098390911705791,10.0,10,62,478.3621833324432
120,0.2639571064120089,0.4820729388107712,0.6549522358144216,0.4529566498451418,67.28144534844024,39.20776002618274,2.008116306849051,0.949537238858761,120,-3.4142636890430804,110.0,21.022933504078537,361.2685234909877,0.3750767239835113,31.2020019388292,229.63376581505872,45814,0.0050123055357545,8.683260890493163e-06,0.0029467373297416,0.0019965270756606,110.0,220.0,0.9316163003444672,0.8553944154219194,0.8882071272893386,0.0675596923990683,0.0031694700264117,0.0110748468898236,110.0,0.879869419336319,0.8326086878776551,0.8532741844654084,0.062078271061182,0.0028309887740761,0.0085235501639544,10.0,10,62,478.3621833324432
130,0.2638102275604879,0.4821691374429687,0.6549522358144216,0.4527046022552041,71.80975160894198,41.846596696045225,2.007520084136822,0.9747124829191224,130,-3.4142636890430804,120.0,21.022933504078537,361.2685234909877,0.4084502800833434,29.342600053176284,255.04569853190333,51080,0.0049930637927154,1.114070804404749e-05,0.0033377699207775,0.0023749880174122,120.0,240.0,0.9273040602604548,0.8534956047932307,0.8852960487206777,0.0671029072875777,0.0031412632553838,0.0108622388293345,120.0,0.9779268503189088,0.8102040946483612,0.8861394822597504,0.0569105707108974,0.0031391823897138,0.0098325891420245,10.0,10,62,478.3621833324432
140,0.2622023537480472,0.4832222179913342,0.6549522358144216,0.4499454526897438,76.32300188366672,44.4766596025879,1.7999399742819242,0.9768652926777665,140,-3.4142636890430804,130.0,21.022933504078537,361.2685234909877,0.4547405729535967,32.57176258903928,283.6636374229565,56405,0.0050290512795489,1.0620314739287546e-05,0.0032588824371688,0.0023618318124654,130.0,260.0,0.931198121034182,0.8501654886282407,0.8853609282236833,0.0663188813970639,0.0031411031887938,0.0107830350072338,130.0,0.9195590257644654,0.7795454442501069,0.8437519133090973,0.062588907778263,0.0030194295803084,0.009395691473037,10.0,10,62,478.3621833324432
150,0.2622023537480472,0.4832222179913342,0.6549522358144216,0.4499454526897438,80.82245641056416,47.09868314006837,1.7999399742819242,0.9768652926777665,150,-3.4142636890430804,140.0,21.022933504078537,361.2685234909877,0.4935700979549438,26.90032343892381,306.66829778440297,61638,0.0049753122713975,1.4276420665215749e-05,0.0037784150996437,0.0027030712132205,140.0,280.0,0.9303667570863452,0.8451211997440883,0.8823888557297843,0.0660524547100067,0.0031324122167591,0.0106839390405054,140.0,1.0,0.9214633941650392,0.9589743375778198,0.0682352975010871,0.0029587947297841,0.0097142537124454,10.0,10,62,478.3621833324432
160,0.2597943713742906,0.4847993314308278,0.6549522358144216,0.4458132978721332,85.30125016337354,49.708666765680064,1.8938061306368263,1.0255056086125427,160,-7.694597134768908,150.0,21.022933504078537,361.2685234909877,0.4931449918076396,24.703338417224582,327.9629881235305,66235,0.0049515058220507,1.5423062468377118e-05,0.0039272207053305,0.0028131383014879,150.0,300.0,0.9350089732805889,0.8502106793721517,0.8874945545196533,0.0661979775627454,0.0031208377176274,0.0106192933519681,150.0,0.8628722250461578,0.8596734583377839,0.861011666059494,0.0663804147392511,0.0029034111183136,0.0093359199352562,10.0,10,62,478.3621833324432
170,0.2539430138824251,0.4886316911026746,0.6549522358144216,0.4357722297509185,89.70917780148879,52.27735369196364,1.8735142934640552,1.029607511929165,170,-7.694597134768908,160.0,21.022933504078537,361.2685234909877,0.5046460900921375,14.225374909117818,339.61168372188695,69253,0.0049039273926311,1.519760160164156e-05,0.0038984101376896,0.0028075130046495,160.0,320.0,0.9305004265159368,0.8508021030575037,0.8858393739908934,0.066209379886277,0.0031072485551703,0.0105390825134236,160.0,0.989108407497406,0.8961166381835938,0.9393026769161223,0.0727192215621471,0.0029680071631446,0.0098947327584028,10.0,10,62,478.3621833324432
