n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.esp_semantic_type.sigma,kernel_diagnostics.f1_mass.graph_0.esp_semantic_type.sigma,run,seed,runtime_sec
190,0.2056667211645381,0.5202503569550861,0.6549522358144216,0.3191743519198983,70.46773272137253,45.40736888639765,0.878484090824374,0.8667887742777154,190,-7.088277046871167,180.0,,,39.42179432418197,88.02300987765193,1088.8290515895933,79761,0.0136511459433757,15.927641157364336,20.000000000000004,0,52,1699.5590405464172
200,0.2054243903045536,0.5204090720936398,0.6549522358144216,0.3187982784611112,73.65759587327757,47.46282444374311,0.8786207846864557,0.8936863976919684,200,-7.088277046871167,190.0,,,42.06508195959032,87.98292005527765,1173.1364196250215,84694,0.0138514702295914,13.423156137386332,20.000000000000004,0,52,1699.5590405464172
30,0.5682713059480861,0.2827616734345414,0.6549522358144216,1.0,0.0,0.0,3.673599089744762,0.5355154332100325,30,-3.442439242563571,,,,,,0.0,0,,,,1,53,1503.0295119285583
40,0.5273526082207546,0.3095614659976717,0.6549522358144216,0.9279944327664688,9.639972163832343,5.478119570844203,3.486898894877159,0.9469883262318812,40,-3.442439242563571,30.0,,,11.156149711459877,72.17335643805563,68.08195973467082,5260,0.012943338352599,13.187902334899745,20.000000000000004,1,53,1503.0295119285583
50,0.5084596563999543,0.321935447033839,0.6549522358144216,0.8947480738124831,18.753684696727102,10.657180893947748,3.487027957518901,1.0620759628267775,50,-3.442439242563571,40.0,,,12.735572126694024,79.52926895860583,143.62361857295036,10531,0.0136381747766546,6.833898871282772,20.000000000000004,1,53,1503.0295119285583
60,0.4091633697730131,0.3869697719682237,0.6549522358144216,0.7200141296776859,26.82749571417795,15.245296024812586,3.439589157511058,1.0307251247254827,60,-3.442439242563571,50.0,,,14.406678447499871,79.99049187917262,219.5973711227998,15891,0.0138189774792523,9.657744116876987,20.00000000000001,1,53,1503.0295119285583
70,0.3945936184162977,0.3965122631945647,0.6549522358144216,0.694375405349686,33.89944338931481,19.264080965759145,3.304047997161887,0.9977051050654754,70,-3.442439242563571,60.0,,,17.223128443583846,78.8733664304018,294.36047332547605,21279,0.0138333790744619,6.412250921615701,20.00000000000001,1,53,1503.0295119285583
80,0.3530688508964492,0.4237090025233636,0.6549522358144216,0.6213033232557822,40.47783703234215,23.00239331232288,2.8500591873616274,1.0383324396385811,80,-3.442439242563571,70.0,,,18.42344215605408,65.15728238970041,355.5558232218027,26542,0.0133959695283626,13.478254326409589,20.000000000000004,1,53,1503.0295119285583
90,0.3475222481726474,0.4273417623784919,0.6549522358144216,0.6115428397231004,46.64206784723656,26.50534880766836,2.0111097880637545,1.096456160157368,90,-10.95045773429761,80.0,,,22.325477513484657,47.17058482859284,398.8911823481321,31568,0.0126359345650067,20.000000000000004,20.000000000000004,1,53,1503.0295119285583
100,0.285382797847451,0.4680401343012584,0.6549522358144216,0.50219462932644,52.21075519248426,29.66987403776885,1.9851321355504676,1.06764546351337,100,-7.813561111804847,90.0,,,22.486814925447103,73.38646792527288,468.8264415767044,36048,0.0130056158892783,14.057133255881151,20.000000000000004,1,53,1503.0295119285583
110,0.2796071800947159,0.4718228880616218,0.6549522358144216,0.4920311428151876,57.181884053192405,32.494823927479686,2.019071947866852,1.0849943859528233,110,-7.813561111804847,100.0,,,24.235308744944632,45.04743182566017,510.6864757165313,39924,0.0127914656777009,20.000000000000004,20.000000000000004,1,53,1503.0295119285583
120,0.2791532026991241,0.4721202215718738,0.6549522358144216,0.4912322684204399,62.09820110937054,35.288625841448884,2.006118270400523,1.0463585624987266,120,-7.813561111804847,110.0,,,26.65099339094013,49.050675470381975,556.3185463119298,44215,0.0125821224994216,0.0006039288380877,20.000000000000004,1,53,1503.0295119285583
130,0.2789769395386464,0.4722356655229204,0.6549522358144216,0.4909220941099779,67.00897292202264,38.07927655263774,1.9317985884838915,1.004858466949199,130,-7.813561111804847,120.0,,,27.857631891965863,47.85788626037538,600.6433858685195,48772,0.012315332278121,0.3225146247276084,19.999999999999996,1,53,1503.0295119285583
140,0.2772267223317526,0.4733819741957364,0.6549522358144216,0.4878421969049382,71.90279437709722,40.86029486198973,1.7571236245949895,1.0290321941753025,140,-7.813561111804847,130.0,,,31.525843023322523,52.17480801511556,649.3240764597431,53075,0.0122340852842156,3.271584755524457,20.000000000000004,1,53,1503.0295119285583
150,0.2768347081184645,0.4736387247812005,0.6549522358144216,0.4871523605377226,76.77776716431053,43.630602014240814,1.5820693067964104,0.9934040797371272,150,-7.813561111804847,140.0,,,31.920452625490725,46.08188490569592,692.1003952557221,57146,0.0121110908069807,3.236283690847876,20.000000000000004,1,53,1503.0295119285583
160,0.2767465502410953,0.4736964639800881,0.6549522358144216,0.4869972271068307,81.6485151025333,46.398508306038615,1.5456286961001413,0.9794899654143272,160,-7.813561111804847,150.0,,,34.37445680145174,36.64227818697691,726.6488780202344,59320,0.0122496439315616,3.517937557761569,20.000000000000004,1,53,1503.0295119285583
170,0.2760314214666265,0.4741648391698216,0.6549522358144216,0.4857387986643181,86.51219523138904,49.162398164577226,1.5456286961001413,0.9530344491970292,170,-7.813561111804847,160.0,,,35.99170818645507,47.76953353360295,768.1321414718404,62641,0.0122624501759524,2.7427325910820186,20.00000000000001,1,53,1503.0295119285583
180,0.2147075156855211,0.5143290683700296,0.6549522358144216,0.3778257206341077,90.83001782788118,51.61609285033797,1.5563749251519243,1.0512158750766385,180,-7.813561111804847,170.0,,,39.26476465258747,68.05966931115836,832.1698972731829,67837,0.012267197801689,2.9635405262107897,20.000000000000004,1,53,1503.0295119285583
190,0.2144408029960897,0.5145037524422927,0.6549522358144216,0.3773563802211048,94.60592833215723,53.76183444374602,1.5212685556745251,1.0481962471707484,190,-7.813561111804847,180.0,,,42.23195276129991,50.5851477375254,879.6893853796646,71685,0.0122715963643672,0.0002994990212577,20.00000000000001,1,53,1503.0295119285583
200,0.2144408029960897,0.5145037524422927,0.6549522358144216,0.3773563802211048,98.37949213436828,55.90624247370692,1.5212685556745251,1.0481962471707484,200,-7.813561111804847,190.0,,,45.13117177598178,97.0123582733795,972.6653832290322,77183,0.0126020675955719,3.13027226263452,20.000000000000004,1,53,1503.0295119285583
30,0.6065093766546663,0.2577175635320368,0.6549522358144216,1.0,0.0,0.0,4.334362302176666,0.854354190978625,30,-3.540551982110368,,,,,,0.0,0,,,,2,54,1433.6005229949951
40,0.5956762757282017,0.264812727204628,0.6549522358144216,0.9821386093217274,9.910693046608635,6.01092826191434,4.2885927189291,0.7652941411240941,40,-3.540551982110368,30.0,,,11.202767034992576,75.79554476588964,71.8230014666915,5294,0.0135668684296734,12.063690421197265,20.000000000000004,2,54,1433.6005229949951
50,0.4547457655780101,0.3571154799219631,0.6549522358144216,0.7497753259582873,18.57026272300871,11.263038468445398,3.636791717248011,0.9251864651789986,50,-3.540551982110368,40.0,,,13.302268836647272,57.24424637109041,125.23535894975066,10181,0.01230088978978,11.275311951663152,20.000000000000004,2,54,1433.6005229949951
60,0.4441484070142811,0.3640562436070044,0.6549522358144216,0.7323026223668261,25.980652464634275,15.757509331406856,3.317888098553845,0.9032146203352062,60,-3.540551982110368,50.0,,,14.295885204337536,82.52774847857654,203.7533467430621,15584,0.0130745217365927,10.891316035393888,20.00000000000001,2,54,1433.6005229949951
70,0.3143726288290874,0.4490531796839535,0.6549522358144216,0.5183310282242917,32.233820717589865,19.550114510623697,1.86437818747578,1.022313857800998,70,-7.470042153893229,60.0,,,15.838566150516272,26.278776049613956,227.6055550510064,18099,0.0125755873280847,9.69250301921718,19.999999999999996,2,54,1433.6005229949951
80,0.186074157106469,0.5330825505902558,0.6549522358144216,0.3067951861400747,36.35945178941169,22.05234844030148,1.8141530056634785,1.000330491130779,80,-6.970361075761656,70.0,,,17.697557160630822,76.76667261496186,300.27898743376136,23404,0.0128302421566296,11.815863324870714,20.000000000000004,2,54,1433.6005229949951
90,0.1854435767932094,0.5334955505762857,0.6549522358144216,0.3057554984822553,39.42220521252335,23.90993710979987,1.495741908958926,1.0009404222762877,90,-6.970361075761656,80.0,,,19.478778247721493,36.7136246971786,334.127334673889,26829,0.0124539615592787,1.616509610880953,19.999999999999982,2,54,1433.6005229949951
100,0.182119343547294,0.5356727645730667,0.6549522358144216,0.3002745720961688,42.452355565415466,25.74775171150239,1.314236164747426,0.972331078075561,100,-6.970361075761656,90.0,,,21.40750024002045,42.5176347149536,373.2937458585948,30965,0.0120553446103211,1.5312978561695934,20.000000000000004,2,54,1433.6005229949951
110,0.170864747825321,0.5430439872043603,0.6549522358144216,0.2817182295973106,45.362319573882864,27.512672168365462,1.182162125927995,0.9583587527844404,110,-6.970361075761656,100.0,,,23.60411818139255,27.416855272836983,398.31651814840734,33371,0.0119360078555754,0.0009390048723521,20.000000000000004,2,54,1433.6005229949951
120,0.1705456397641532,0.5432529877424885,0.6549522358144216,0.2811920908870933,48.176871176304886,29.21972410631283,1.113939257778695,0.9211842407074404,120,-6.970361075761656,110.0,,,25.98270091880113,27.211706734262407,423.2058259434998,35771,0.0118309755372648,0.0095739059364887,20.000000000000004,2,54,1433.6005229949951
130,0.1705456397641532,0.5432529877424885,0.6549522358144216,0.2811920908870933,50.98879208517582,30.925180503954365,1.113939257778695,0.9211842407074404,130,-6.970361075761656,120.0,,,27.148468393832445,110.0146321170032,529.118632378988,41821,0.0126519842275169,2.5362286133451937,20.000000000000025,2,54,1433.6005229949951
140,0.1703852413517315,0.5433580410413252,0.6549522358144216,0.280927629332836,53.799390686275466,32.62983490953379,1.1002799935857346,0.9218597660136648,140,-6.970361075761656,130.0,,,29.60713817831129,29.39848054666072,556.0069357044995,44431,0.0125139415206612,0.0169781138675549,20.000000000000004,2,54,1433.6005229949951
150,0.1696307773821648,0.5438521789050343,0.6549522358144216,0.279683684888435,56.60244725738182,34.32991500320328,1.069528987494191,0.9673619390575328,150,-6.970361075761656,140.0,,,32.98547811340541,53.80389368068427,606.2685055620968,48956,0.012383946922994,2.7077383770720087,19.999999999999996,2,54,1433.6005229949951
160,0.1680436554622177,0.5448916679550138,0.6549522358144216,0.2770668713962823,59.386200038805406,36.018287167425186,1.0398850671483555,1.0631852791833696,160,-6.970361075761656,150.0,,,34.10421509575099,23.873230516910557,628.0837171887979,50768,0.0123716458633154,0.0044500430884981,20.000000000000004,2,54,1433.6005229949951
170,0.1680107136831212,0.5449132432468847,0.6549522358144216,0.277012557678532,62.15659718417948,37.69855901315188,1.0255696815186726,1.0987001165733743,170,-6.970361075761656,160.0,,,36.54356987122446,44.214678006246686,669.8853513058275,53621,0.0124929663994671,0.0001321033996735,20.000000000000004,2,54,1433.6005229949951
180,0.1680107136831212,0.5449132432468847,0.6549522358144216,0.277012557678532,64.9267227609648,39.37866614998309,1.0255696815186726,1.0987001165733743,180,-6.970361075761656,170.0,,,39.12902819272131,99.64774784445764,765.4828723846003,59182,0.0129343866781217,1.9954261691986015,20.00000000000001,2,54,1433.6005229949951
190,0.1637505367713039,0.5477034556402445,0.6549522358144216,0.2699884669129196,67.66172788392205,41.03747240225522,1.0111023035264368,1.0696940476968813,190,-6.970361075761656,180.0,,,40.8434331798926,93.10142100881784,854.5718533992767,64534,0.0132421956394966,2.74790063869171,20.000000000000004,2,54,1433.6005229949951
200,0.162255645881052,0.5486825377711135,0.6549522358144216,0.2675237220173053,70.34928882857318,42.667503315517,1.0865871125867212,1.069673338113225,200,-6.970361075761656,190.0,,,41.34077774267644,68.78199843596667,919.8445341186598,69056,0.0133202695510695,3.634106838515593,20.000000000000043,2,54,1433.6005229949951
30,0.4998181270855287,0.3275952359791779,0.6549522358144216,1.0,0.0,0.0,3.299570298603057,0.7067994283854259,30,-3.491220255252267,,,,,,0.0,0,,,,3,55,1581.881831407547
40,0.3211540717976074,0.4446116584496734,0.6549522358144216,0.6425418655187183,8.212709327593592,4.104860994415681,3.2505141363395564,0.8807678756190358,40,-3.491220255252267,30.0,,,11.202063120901585,78.01714126113802,74.08155480679125,5286,0.0140146717379476,9.889487550518258,20.000000000000004,3,55,1581.881831407547
50,0.2766194457162909,0.4737797113727908,0.6549522358144216,0.5534402029979916,14.19261967017714,7.0937285819851725,2.06947894334926,0.9493915509410452,50,-3.491220255252267,40.0,,,12.970687855035068,41.18790565151721,112.1152835059911,9196,0.0121917446178763,10.07021268931024,20.000000000000004,3,55,1581.881831407547
60,0.2677569842815703,0.4795842003042802,0.6549522358144216,0.535708830415732,19.63836483724576,9.81561073197448,1.887055882361864,0.8408160799963562,60,-10.754310857630648,50.0,,,14.720185083337128,63.35403362195939,171.6446748487651,14243,0.0120511602084367,10.406284722682102,20.000000000000004,3,55,1581.881831407547
70,0.2660225157581823,0.4807201943416229,0.6549522358144216,0.532238631098429,24.978102144816564,12.484508232173242,1.803048256578372,0.8220762660601676,70,-10.754310857630648,60.0,,,16.178301576524973,71.70988971926272,239.31841727904973,19600,0.0122101233305637,12.095569352167931,20.000000000000004,3,55,1581.881831407547
80,0.2378256908068179,0.4991877678863868,0.6549522358144216,0.4758244607765522,30.01841760419147,15.003749264998245,1.3774514678267222,0.6285957099749232,80,-10.418504361906878,70.0,,,17.791085119359195,79.66658189333975,315.2607895443216,24910,0.0126559931571385,20.00000000000001,20.000000000000004,3,55,1581.881831407547
90,0.2366179904709641,0.4999787539215481,0.6549522358144216,0.4734081811932246,34.76458081404036,17.375967671387155,1.3101444445565047,0.6898182409395851,90,-10.418504361906878,80.0,,,19.174993878230453,81.24086786992848,392.4431985216215,30584,0.0128316504878897,20.000000000000004,20.000000000000004,3,55,1581.881831407547
100,0.2091805122297906,0.5179489916407143,0.6549522358144216,0.4185132569111399,39.22418800456218,19.604960184890928,1.1212757769606974,0.6074408978729859,100,-10.418504361906878,90.0,,,21.67879766691476,88.30555160995573,476.7045529708266,36125,0.0131959737846595,8.72735308335789,20.000000000000025,3,55,1581.881831407547
110,0.2091805122297906,0.5179489916407143,0.6549522358144216,0.4185132569111399,43.40932057367358,21.696765307188837,1.1212757769606974,0.6074408978729859,110,-10.418504361906878,100.0,,,23.83748420421034,19.1390581978485,493.7893860079348,37941,0.0130146645056254,6.489464686197992,20.000000000000004,3,55,1581.881831407547
120,0.2091805122297906,0.5179489916407143,0.6549522358144216,0.4185132569111399,47.594453142784985,23.78857042948674,1.1212757769606974,0.6074408978729859,120,-10.418504361906878,110.0,,,25.65292322356254,92.49979384895414,582.2298957603052,43591,0.0133566537991857,6.259309155540355,20.000000000000004,3,55,1581.881831407547
130,0.2053659866667647,0.5204473236867894,0.6549522358144216,0.4108814297397873,51.74142657603962,25.86130292396952,1.1152749769837085,0.8115930655048912,130,-10.418504361906878,120.0,,,31.03807716164738,44.50785247888416,623.3229382457212,47720,0.013062090072207,0.0015439551050895,20.000000000000004,3,55,1581.881831407547
140,0.2053659866667647,0.5204473236867894,0.6549522358144216,0.4108814297397873,55.85024087343749,27.91496279063717,1.1152749769837085,0.8115930655048912,140,-10.418504361906878,130.0,,,29.37977152876556,88.65360691491514,707.9536178121343,53183,0.0133116525546158,3.934897497411453,20.000000000000004,3,55,1581.881831407547
150,0.1996100311274051,0.5242171996365413,0.6549522358144216,0.399365329727723,59.901474670775045,29.939842879608012,1.0642625761999909,0.8448250750740359,150,-10.418504361906878,140.0,,,34.17531312908977,75.09277651458979,779.0088198240846,58669,0.013278031325301,4.937799520105557,20.000000000000004,3,55,1581.881831407547
160,0.1995730072485562,0.524241448508772,0.6549522358144216,0.3992912550256612,63.89475759454197,31.93575807148782,1.0519724255764,0.925435920861603,160,-10.418504361906878,150.0,,,38.67193193361163,50.348617631942034,825.4896100228652,63747,0.0129494660144456,5.8319379880049045,20.00000000000001,3,55,1581.881831407547
