n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
215,0.1682955521818234,0.2569600149083008,100.05718829061608,65.53229598441285,6.808413700341253,6.64011814815943,215,6.808413700341253,134.0,0.5632975900080055,79.52665846800664,572.7128811465227,77013,0.0074365740997821,10,2010,1690.7508268356323
225,0.1198794366811393,0.1830364584056502,102.25717065718582,66.97317092872767,6.759997584840569,6.64011814815943,225,6.759997584840569,142.0,0.6066959759918973,109.3379541960312,641.4005475861486,83460,0.007685125180759,10,2010,1690.7508268356323
235,0.1198794366811393,0.1830364584056502,104.08753524124232,68.17196529553907,6.759997584840569,6.64011814815943,235,6.759997584840569,150.0,0.6433772390009835,53.24921703099972,681.8218451151042,88815,0.0076768771616855,10,2010,1690.7508268356323
245,0.1198794366811393,0.1830364584056502,105.91789982529882,69.37075966235047,6.759997584840569,6.64011814815943,245,6.759997584840569,154.0,0.6536795339779928,102.70487753901398,748.5124771975097,95084,0.0078721180976558,10,2010,1690.7508268356323
255,0.1198794366811393,0.1830364584056502,107.74826440935531,70.56955402916186,6.759997584840569,6.64011814815943,255,6.759997584840569,163.0,0.6960765960393474,83.39953678997699,804.7983857192448,100997,0.0079685375379391,10,2010,1690.7508268356323
265,0.1198794366811393,0.1830364584056502,109.5786289934118,71.76834839597326,6.759997584840569,6.64011814815943,265,6.759997584840569,173.0,0.751606568985153,98.31803471397144,869.1734697885113,107178,0.0081096257607765,10,2010,1690.7508268356323
275,0.1198794366811393,0.1830364584056502,111.40899357746832,72.96714276278466,6.759997584840569,6.64011814815943,275,6.759997584840569,175.0,0.7644503319752403,66.06626225402579,917.0094697070308,112741,0.0081337709414235,10,2010,1690.7508268356323
285,0.1198794366811393,0.1830364584056502,113.2393581615248,74.16593712959606,6.759997584840569,6.64011814815943,285,6.759997584840569,178.0,0.7770216630306095,151.0578071050113,1009.1831331762952,119900,0.0084168735043894,10,2010,1690.7508268356323
295,0.1198794366811393,0.1830364584056502,115.0697227455813,75.36473149640746,6.759997584840569,6.64011814815943,295,6.759997584840569,185.0,0.8024656729539856,100.93008693598676,1075.9027848762344,126096,0.00853241010719,10,2010,1690.7508268356323
305,0.1198794366811393,0.1830364584056502,116.9000873296378,76.56352586321886,6.759997584840569,6.64011814815943,305,6.759997584840569,192.0,0.8365598490345292,67.58166974503547,1126.1590162910288,131624,0.0085558789908453,10,2010,1690.7508268356323
75,0.6420768566553798,1.0,0.0,0.0,7.28219500481481,6.64011814815943,75,7.28219500481481,,,,0.0,0,,11,2011,1571.5108683109283
85,0.3424631306549033,0.5333678158699194,7.666839079349597,4.922699936551416,6.982581278814333,6.64011814815943,85,6.982581278814333,32.0,0.2938730620080605,45.39697041996988,33.87930880422937,5300,0.0063923224158923,11,2011,1571.5108683109283
95,0.3424631306549033,0.5333678158699194,13.00051723804879,8.347331243100449,6.982581278814333,6.64011814815943,95,6.982581278814333,35.0,0.2029412809642963,41.942541625991,66.06670785904862,10531,0.0062735455188537,11,2011,1571.5108683109283
105,0.2739525282562036,0.4266662556305801,17.800687595551288,11.429409537655983,6.914070676415633,6.64011814815943,105,6.914070676415633,45.0,0.2304145119851455,44.38947193999775,99.59963927353964,15807,0.0063009830627911,11,2011,1571.5108683109283
115,0.2739525282562036,0.4266662556305801,22.06735015185709,14.16893482021802,6.914070676415633,6.64011814815943,115,6.914070676415633,55.0,0.2626139310305007,51.57262814498972,136.87511667230865,21218,0.0064508962518761,11,2011,1571.5108683109283
125,0.2739525282562036,0.4266662556305801,26.33401270816289,16.908460102780055,6.914070676415633,6.64011814815943,125,6.914070676415633,65.0,0.2900169139611535,53.22090004803613,175.14831225952366,26655,0.0065709364944484,11,2011,1571.5108683109283
135,0.2739525282562036,0.4266662556305801,30.6006752644687,19.64798538534209,6.914070676415633,6.64011814815943,135,6.914070676415633,72.0,0.3134005829924717,80.14047244697576,226.34217383281796,32641,0.0069342904271565,11,2011,1571.5108683109283
145,0.2739525282562036,0.4266662556305801,34.8673378207745,22.387510667904124,6.914070676415633,6.64011814815943,145,6.914070676415633,82.0,0.3502099199686199,99.68435637297809,287.7113284302177,38996,0.0073779702643916,11,2011,1571.5108683109283
155,0.2739525282562036,0.4266662556305801,39.13400037708031,25.12703595046616,6.914070676415633,6.64011814815943,155,6.914070676415633,90.0,0.373555366997607,52.021016417013016,325.9303524843999,44378,0.0073444128280769,11,2011,1571.5108683109283
165,0.2611642436760002,0.406749193603429,43.30107762325035,27.802619810127176,6.90128239183543,6.64011814815943,165,6.90128239183543,95.0,0.3922788299969397,98.53852506895782,387.2334428421455,50686,0.0076398501132885,11,2011,1571.5108683109283
175,0.2611642436760002,0.406749193603429,47.36856955928464,30.414262246887176,6.90128239183543,6.64011814815943,175,6.90128239183543,105.0,0.4388310950016603,72.43981090199668,435.8908666986972,56466,0.0077195279761041,11,2011,1571.5108683109283
185,0.1280753339779714,0.1994704102015515,50.39966757830954,32.360460135157034,6.768193482137401,6.64011814815943,185,6.768193482137401,114.0,0.4733497319975868,56.35924681095639,476.8548382778536,61921,0.0077010196585625,11,2011,1571.5108683109283
195,0.1280753339779714,0.1994704102015515,52.39437168032506,33.64121347493675,6.768193482137401,6.64011814815943,195,6.768193482137401,124.0,0.513642436999362,53.67200453899568,516.6262332217302,67318,0.0076744144689641,11,2011,1571.5108683109283
205,0.1280753339779714,0.1994704102015515,54.389075782340576,34.92196681471646,6.768193482137401,6.64011814815943,205,6.768193482137401,134.0,0.5636481249821372,97.34768463601358,579.3657792193117,73531,0.0078792044065674,11,2011,1571.5108683109283
215,0.1280753339779714,0.1994704102015515,56.383779884356095,36.20272015449618,6.768193482137401,6.64011814815943,215,6.768193482137401,139.0,0.5862471039872617,53.44655405404046,620.5687335602124,78863,0.0078689465726666,11,2011,1571.5108683109283
225,0.1280753339779714,0.1994704102015515,58.37848398637161,37.48347349427589,6.768193482137401,6.64011814815943,225,6.768193482137401,143.0,0.6106481599854305,73.94097480195342,671.6425918444875,84611,0.0079380056002705,11,2011,1571.5108683109283
235,0.1280753339779714,0.1994704102015515,60.37318808838713,38.764226834055606,6.768193482137401,6.64011814815943,235,6.768193482137401,153.0,0.6564851209986955,44.30568350799149,708.4179775894154,89757,0.0078926209386389,11,2011,1571.5108683109283
245,0.1280753339779714,0.1994704102015515,62.36789219040265,40.04498017383532,6.768193482137401,6.64011814815943,245,6.768193482137401,158.0,0.6784219939727336,68.78061668301234,758.0485418585013,95357,0.0079495846330998,11,2011,1571.5108683109283
255,0.1280753339779714,0.1994704102015515,64.36259629241816,41.32573351361504,6.768193482137401,6.64011814815943,255,6.768193482137401,168.0,0.7243010440142825,113.6841636430472,830.4657863663742,101826,0.0081557341579397,11,2011,1571.5108683109283
265,0.1280753339779714,0.1994704102015515,66.35730039443368,42.60648685339475,6.768193482137401,6.64011814815943,265,6.768193482137401,178.0,0.7811757439631037,57.65232650900725,873.9521709326073,107230,0.0081502580521552,11,2011,1571.5108683109283
275,0.1248974729924334,0.1945210634798964,68.32725776284092,43.87135088824677,6.765015621151863,6.64011814815943,275,6.765015621151863,188.0,0.8143718959763646,59.302632276027,918.4419379135944,112662,0.0081521891845839,11,2011,1571.5108683109283
285,0.1248974729924334,0.1945210634798964,70.27246839763988,45.12032561817111,6.765015621151863,6.64011814815943,285,6.765015621151863,197.0,0.8690008040284738,64.21091363299638,966.597283563111,118143,0.0081815874284816,11,2011,1571.5108683109283
295,0.1248974729924334,0.1945210634798964,72.21767903243885,46.36930034809544,6.765015621151863,6.64011814815943,295,6.765015621151863,207.0,0.9174318459699862,74.85276419302681,1019.9489593327162,123835,0.0082363544985885,11,2011,1571.5108683109283
305,0.1248974729924334,0.1945210634798964,74.16288966723782,47.61827507801978,6.765015621151863,6.64011814815943,305,6.765015621151863,212.0,0.9427212830050848,59.163282394991256,1064.7274165450945,129251,0.0082376725638106,11,2011,1571.5108683109283
75,2.136557745479746,1.0,0.0,0.0,8.776675893639176,6.64011814815943,75,8.776675893639176,,,,0.0,0,,12,2012,1839.2635567188263
85,1.3359562483232486,0.625284409536645,8.126422047683224,17.362569969014974,7.976074396482678,6.64011814815943,85,7.976074396482678,32.0,0.3201226850505918,57.83816720999312,40.08688663854264,5545,0.0072293754082132,12,2012,1839.2635567188263
95,1.1893679162292612,0.5566748283520877,14.036218237126889,29.989190791777524,7.829486064388691,6.64011814815943,95,7.829486064388691,41.0,0.2179037550231441,63.4059318510117,82.81729910633294,11205,0.0073911021067677,12,2012,1839.2635567188263
105,1.1893679162292612,0.5566748283520877,19.602966520647765,41.88286995407014,7.829486064388691,6.64011814815943,105,7.829486064388691,49.0,0.2435272440197877,44.46633763099089,116.58382074459224,16475,0.0070764079359388,12,2012,1839.2635567188263
115,1.1893679162292612,0.5566748283520877,25.16971480416864,53.77654911636275,7.829486064388691,6.64011814815943,115,7.829486064388691,59.0,0.2745873780222609,47.87000751198502,152.17695097340038,21807,0.0069783533256936,12,2012,1839.2635567188263
125,1.1893679162292612,0.5566748283520877,30.73646308768952,65.67022827865536,7.829486064388691,6.64011814815943,125,7.829486064388691,67.0,0.2991452029673382,74.40527364902664,201.12884239596315,27656,0.0072725210585754,12,2012,1839.2635567188263
135,1.1893679162292612,0.5566748283520877,36.3032113712104,77.56390744094797,7.829486064388691,6.64011814815943,135,7.829486064388691,74.0,0.3212473500170745,62.87721985898679,244.48732215585187,33271,0.0073483610999324,12,2012,1839.2635567188263
145,1.1893679162292612,0.5566748283520877,41.86995965473128,89.45758660324059,7.829486064388691,6.64011814815943,145,7.829486064388691,81.0,0.3451083039981313,61.37375819100998,287.10956519073807,38859,0.0073884959775274,12,2012,1839.2635567188263
155,1.1893679162292612,0.5566748283520877,47.43670793825216,101.3512657655332,7.829486064388691,6.64011814815943,155,7.829486064388691,84.0,0.3514849889907054,62.40356771601364,330.3317974265665,44464,0.0074291965955956,12,2012,1839.2635567188263
165,1.1893679162292612,0.5566748283520877,53.00345622177304,113.2449449278258,7.829486064388691,6.64011814815943,165,7.829486064388691,89.0,0.375485873024445,52.64072661596583,369.1501191661228,49854,0.0074046238850668,12,2012,1839.2635567188263
175,1.1893679162292612,0.5566748283520877,58.57020450529392,125.13862409011844,7.829486064388691,6.64011814815943,175,7.829486064388691,99.0,0.4150967999594286,59.35387892299332,411.6315673238714,55360,0.0074355413172664,12,2012,1839.2635567188263
185,1.1893679162292612,0.5566748283520877,64.1369527888148,137.03230325241103,7.829486064388691,6.64011814815943,185,7.829486064388691,103.0,0.4281507339910604,55.45110082800966,452.3683306055027,60784,0.0074422270762947,12,2012,1839.2635567188263
195,1.1664068281683342,0.545928061451214,69.6499672378313,148.81117697439902,7.806524976327764,6.64011814815943,195,7.806524976327764,108.0,0.4511149380123243,104.99874709005236,517.8378910734318,67185,0.0077076414537981,12,2012,1839.2635567188263
205,1.1664068281683342,0.545928061451214,75.10924785234344,160.47524525608236,7.806524976327764,6.64011814815943,205,7.806524976327764,117.0,0.4868410949711688,96.02926418499555,579.4394204983255,73385,0.0078958836342348,12,2012,1839.2635567188263
215,1.1664068281683342,0.545928061451214,80.56852846685558,172.1393135377657,7.806524976327764,6.64011814815943,215,7.806524976327764,123.0,0.5212404909543693,162.63839136098977,674.3410354736843,80900,0.0083354886955956,12,2012,1839.2635567188263
225,1.1664068281683342,0.545928061451214,86.02780908136772,183.80338181944904,7.806524976327764,6.64011814815943,225,7.806524976327764,132.0,0.5643735009944066,72.64289107901277,724.0574012486613,86648,0.0083563082961945,12,2012,1839.2635567188263
235,1.1664068281683342,0.545928061451214,91.48708969587986,195.4674501011324,7.806524976327764,6.64011814815943,235,7.806524976327764,142.0,0.611301694996655,98.097602482012,788.5438553690328,92816,0.0084957750319883,12,2012,1839.2635567188263
