fit_index,output,epoch,mse,rmse,mse_scaled,rmse_scaled
2,g4_pr_perc_sum,9,0.08778288103640079,0.2962817595404766,0.08778288103640079,0.2962817595404766
2,g4_pr_perc_sum,10,0.1021565094590187,0.31961931959601364,0.1021565094590187,0.31961931959601364
3,f0_tsfc,1,0.3632958859205246,0.6027403138338472,0.3632958859205246,0.6027403138338472
3,f0_tsfc,2,0.2962818443775177,0.5443177788548871,0.2962818443775177,0.5443177788548871
3,f0_tsfc,3,0.14176869243383408,0.3765218352683335,0.14176869243383408,0.3765218352683335
3,f0_tsfc,4,0.19155585914850234,0.4376709484858486,0.19155585914850234,0.4376709484858486
3,f0_tsfc,5,0.05783064290881157,0.2404800260080067,0.05783064290881157,0.2404800260080067
3,f0_tsfc,6,0.11092434637248516,0.33305306840274745,0.11092434637248516,0.33305306840274745
3,f0_tsfc,7,0.026910070795565844,0.16404289315775264,0.026910070795565844,0.16404289315775264
3,f0_tsfc,8,0.034387733414769174,0.18543929846386167,0.034387733414769174,0.18543929846386167
3,f0_tsfc,9,0.03416683077812195,0.18484271902923835,0.03416683077812195,0.18484271902923835
3,f0_tsfc,10,0.012263172212988139,0.11073920811071451,0.012263172212988139,0.11073920811071451
3,g0_jet_mach,1,0.2506877563893795,0.5006872840300416,0.2506877563893795,0.5006872840300416
3,g0_jet_mach,2,0.21593770235776902,0.4646909751197768,0.21593770235776902,0.4646909751197768
3,g0_jet_mach,3,0.15366857573390008,0.392005836351833,0.15366857573390008,0.392005836351833
3,g0_jet_mach,4,0.27452149987220764,0.5239479934804672,0.27452149987220764,0.5239479934804672
3,g0_jet_mach,5,0.048382920771837236,0.21996118014740063,0.048382920771837236,0.21996118014740063
3,g0_jet_mach,6,0.12707767263054848,0.35647955429526174,0.12707767263054848,0.35647955429526174
3,g0_jet_mach,7,0.02740720734000206,0.16555122270766248,0.02740720734000206,0.16555122270766248
3,g0_jet_mach,8,0.054451209306716916,0.23334782901650686,0.054451209306716916,0.23334782901650686
3,g0_jet_mach,9,0.03444543424993753,0.18559481202322853,0.03444543424993753,0.18559481202322853
3,g0_jet_mach,10,0.015772323217242958,0.12558791031481875,0.015772323217242958,0.12558791031481875
3,g1_pr,1,0.2070286065340042,0.45500396320692,0.2070286065340042,0.45500396320692
3,g1_pr,2,0.22272212505340577,0.4719344499540225,0.22272212505340577,0.4719344499540225
3,g1_pr,3,0.12496367045678199,0.3535020091269383,0.12496367045678199,0.3535020091269383
3,g1_pr,4,0.1019858717918396,0.3193522691196034,0.1019858717918396,0.3193522691196034
3,g1_pr,5,0.037509143783245234,0.1936727750181869,0.037509143783245234,0.1936727750181869
3,g1_pr,6,0.19085874632000924,0.4368738334119008,0.19085874632000924,0.4368738334119008
3,g1_pr,7,0.10941991060972214,0.3307868053742805,0.10941991060972214,0.3307868053742805
3,g1_pr,8,0.13293145298957826,0.364597659056635,0.13293145298957826,0.364597659056635
3,g1_pr,9,0.06645729914307594,0.2577931324591017,0.06645729914307594,0.2577931324591017
3,g1_pr,10,0.04697191845625639,0.21673005895873418,0.04697191845625639,0.21673005895873418
3,g2_pr,1,0.38677908256649973,0.6219156555084457,0.38677908256649973,0.6219156555084457
3,g2_pr,2,0.3131577670574188,0.5596050098573268,0.3131577670574188,0.5596050098573268
3,g2_pr,3,0.13995612412691116,0.3741071024812429,0.13995612412691116,0.3741071024812429
3,g2_pr,4,0.23358215987682343,0.48330338285265856,0.23358215987682343,0.48330338285265856
3,g2_pr,5,0.06334660016000271,0.25168750497393133,0.06334660016000271,0.25168750497393133
3,g2_pr,6,0.13368237167596816,0.36562599972645293,0.13368237167596816,0.36562599972645293
3,g2_pr,7,0.03945762432413176,0.19863943295361008,0.03945762432413176,0.19863943295361008
3,g2_pr,8,0.04642740823328495,0.21547020265754835,0.04642740823328495,0.21547020265754835
3,g2_pr,9,0.040373846795409916,0.2009324433619666,0.040373846795409916,0.2009324433619666
3,g2_pr,10,0.03738282546401024,0.1933463872535772,0.03738282546401024,0.1933463872535772
3,g3_pr,1,0.5228037008084356,0.7230516584646187,0.5228037008084356,0.7230516584646187
3,g3_pr,2,0.24158432483673095,0.4915122835054389,0.24158432483673095,0.4915122835054389
3,g3_pr,3,0.16602834761142732,0.40746576250211175,0.16602834761142732,0.40746576250211175
3,g3_pr,4,0.21705209612846374,0.46588850182040736,0.21705209612846374,0.46588850182040736
3,g3_pr,5,0.058467877376824615,0.24180131797991633,0.058467877376824615,0.24180131797991633
3,g3_pr,6,0.15126699358224868,0.3889305768157714,0.15126699358224868,0.3889305768157714
3,g3_pr,7,0.0441896703094244,0.2102133923170082,0.0441896703094244,0.2102133923170082
3,g3_pr,8,0.05095529183745384,0.22573278857413215,0.05095529183745384,0.22573278857413215
3,g3_pr,9,0.03896348573034629,0.19739170633627515,0.03896348573034629,0.19739170633627515
3,g3_pr,10,0.021620085276663304,0.1470377001882963,0.021620085276663304,0.1470377001882963
3,g4_pr_perc_sum,1,0.4871989399194717,0.6979963752910696,0.4871989399194717,0.6979963752910696
3,g4_pr_perc_sum,2,0.2862217824906111,0.5349969929734288,0.2862217824906111,0.5349969929734288
3,g4_pr_perc_sum,3,0.1829689212143421,0.4277486659410431,0.1829689212143421,0.4277486659410431
3,g4_pr_perc_sum,4,0.197863195464015,0.4448181599980098,0.197863195464015,0.4448181599980098
3,g4_pr_perc_sum,5,0.09474387355148792,0.30780492775699336,0.09474387355148792,0.30780492775699336
3,g4_pr_perc_sum,6,0.19662176333367826,0.44342052651369024,0.19662176333367826,0.44342052651369024
3,g4_pr_perc_sum,7,0.10535756163299084,0.3245882955884128,0.10535756163299084,0.3245882955884128
3,g4_pr_perc_sum,8,0.14515122175216674,0.38098716743765365,0.14515122175216674,0.38098716743765365
3,g4_pr_perc_sum,9,0.08778288103640079,0.2962817595404766,0.08778288103640079,0.2962817595404766
3,g4_pr_perc_sum,10,0.1021565094590187,0.31961931959601364,0.1021565094590187,0.31961931959601364
4,f0_tsfc,1,0.3632958859205246,0.6027403138338472,0.3632958859205246,0.6027403138338472
4,f0_tsfc,2,0.2962818443775177,0.5443177788548871,0.2962818443775177,0.5443177788548871
4,f0_tsfc,3,0.14176869243383408,0.3765218352683335,0.14176869243383408,0.3765218352683335
4,f0_tsfc,4,0.19155585914850234,0.4376709484858486,0.19155585914850234,0.4376709484858486
4,f0_tsfc,5,0.05783064290881157,0.2404800260080067,0.05783064290881157,0.2404800260080067
4,f0_tsfc,6,0.11092434637248516,0.33305306840274745,0.11092434637248516,0.33305306840274745
4,f0_tsfc,7,0.026910070795565844,0.16404289315775264,0.026910070795565844,0.16404289315775264
4,f0_tsfc,8,0.034387733414769174,0.18543929846386167,0.034387733414769174,0.18543929846386167
4,f0_tsfc,9,0.03416683077812195,0.18484271902923835,0.03416683077812195,0.18484271902923835
4,f0_tsfc,10,0.012263172212988139,0.11073920811071451,0.012263172212988139,0.11073920811071451
4,g0_jet_mach,1,0.2506877563893795,0.5006872840300416,0.2506877563893795,0.5006872840300416
4,g0_jet_mach,2,0.21593770235776902,0.4646909751197768,0.21593770235776902,0.4646909751197768
4,g0_jet_mach,3,0.15366857573390008,0.392005836351833,0.15366857573390008,0.392005836351833
4,g0_jet_mach,4,0.27452149987220764,0.5239479934804672,0.27452149987220764,0.5239479934804672
4,g0_jet_mach,5,0.048382920771837236,0.21996118014740063,0.048382920771837236,0.21996118014740063
4,g0_jet_mach,6,0.12707767263054848,0.35647955429526174,0.12707767263054848,0.35647955429526174
4,g0_jet_mach,7,0.02740720734000206,0.16555122270766248,0.02740720734000206,0.16555122270766248
4,g0_jet_mach,8,0.054451209306716916,0.23334782901650686,0.054451209306716916,0.23334782901650686
4,g0_jet_mach,9,0.03444543424993753,0.18559481202322853,0.03444543424993753,0.18559481202322853
4,g0_jet_mach,10,0.015772323217242958,0.12558791031481875,0.015772323217242958,0.12558791031481875
4,g1_pr,1,0.2070286065340042,0.45500396320692,0.2070286065340042,0.45500396320692
4,g1_pr,2,0.22272212505340577,0.4719344499540225,0.22272212505340577,0.4719344499540225
4,g1_pr,3,0.12496367045678199,0.3535020091269383,0.12496367045678199,0.3535020091269383
4,g1_pr,4,0.1019858717918396,0.3193522691196034,0.1019858717918396,0.3193522691196034
4,g1_pr,5,0.037509143783245234,0.1936727750181869,0.037509143783245234,0.1936727750181869
4,g1_pr,6,0.19085874632000924,0.4368738334119008,0.19085874632000924,0.4368738334119008
4,g1_pr,7,0.10941991060972214,0.3307868053742805,0.10941991060972214,0.3307868053742805
4,g1_pr,8,0.13293145298957826,0.364597659056635,0.13293145298957826,0.364597659056635
4,g1_pr,9,0.06645729914307594,0.2577931324591017,0.06645729914307594,0.2577931324591017
4,g1_pr,10,0.04697191845625639,0.21673005895873418,0.04697191845625639,0.21673005895873418
4,g2_pr,1,0.38677908256649973,0.6219156555084457,0.38677908256649973,0.6219156555084457
4,g2_pr,2,0.3131577670574188,0.5596050098573268,0.3131577670574188,0.5596050098573268
4,g2_pr,3,0.13995612412691116,0.3741071024812429,0.13995612412691116,0.3741071024812429
4,g2_pr,4,0.23358215987682343,0.48330338285265856,0.23358215987682343,0.48330338285265856
4,g2_pr,5,0.06334660016000271,0.25168750497393133,0.06334660016000271,0.25168750497393133
4,g2_pr,6,0.13368237167596816,0.36562599972645293,0.13368237167596816,0.36562599972645293
4,g2_pr,7,0.03945762432413176,0.19863943295361008,0.03945762432413176,0.19863943295361008
4,g2_pr,8,0.04642740823328495,0.21547020265754835,0.04642740823328495,0.21547020265754835
4,g2_pr,9,0.040373846795409916,0.2009324433619666,0.040373846795409916,0.2009324433619666
4,g2_pr,10,0.03738282546401024,0.1933463872535772,0.03738282546401024,0.1933463872535772
4,g3_pr,1,0.5228037008084356,0.7230516584646187,0.5228037008084356,0.7230516584646187
4,g3_pr,2,0.24158432483673095,0.4915122835054389,0.24158432483673095,0.4915122835054389
4,g3_pr,3,0.16602834761142732,0.40746576250211175,0.16602834761142732,0.40746576250211175
4,g3_pr,4,0.21705209612846374,0.46588850182040736,0.21705209612846374,0.46588850182040736
4,g3_pr,5,0.058467877376824615,0.24180131797991633,0.058467877376824615,0.24180131797991633
4,g3_pr,6,0.15126699358224868,0.3889305768157714,0.15126699358224868,0.3889305768157714
4,g3_pr,7,0.0441896703094244,0.2102133923170082,0.0441896703094244,0.2102133923170082
4,g3_pr,8,0.05095529183745384,0.22573278857413215,0.05095529183745384,0.22573278857413215
4,g3_pr,9,0.03896348573034629,0.19739170633627515,0.03896348573034629,0.19739170633627515
4,g3_pr,10,0.021620085276663304,0.1470377001882963,0.021620085276663304,0.1470377001882963
4,g4_pr_perc_sum,1,0.4871989399194717,0.6979963752910696,0.4871989399194717,0.6979963752910696
4,g4_pr_perc_sum,2,0.2862217824906111,0.5349969929734288,0.2862217824906111,0.5349969929734288
4,g4_pr_perc_sum,3,0.1829689212143421,0.4277486659410431,0.1829689212143421,0.4277486659410431
4,g4_pr_perc_sum,4,0.197863195464015,0.4448181599980098,0.197863195464015,0.4448181599980098
4,g4_pr_perc_sum,5,0.09474387355148792,0.30780492775699336,0.09474387355148792,0.30780492775699336
4,g4_pr_perc_sum,6,0.19662176333367826,0.44342052651369024,0.19662176333367826,0.44342052651369024
4,g4_pr_perc_sum,7,0.10535756163299084,0.3245882955884128,0.10535756163299084,0.3245882955884128
4,g4_pr_perc_sum,8,0.14515122175216674,0.38098716743765365,0.14515122175216674,0.38098716743765365
4,g4_pr_perc_sum,9,0.08778288103640079,0.2962817595404766,0.08778288103640079,0.2962817595404766
4,g4_pr_perc_sum,10,0.1021565094590187,0.31961931959601364,0.1021565094590187,0.31961931959601364
5,f0_tsfc,1,0.34979272186756133,0.5914327703700238,0.34979272186756133,0.5914327703700238
5,f0_tsfc,2,0.15247883796691894,0.3904853876483971,0.15247883796691894,0.3904853876483971
5,f0_tsfc,3,0.08390430174767971,0.28966239270516236,0.08390430174767971,0.28966239270516236
5,f0_tsfc,4,0.07114520780742169,0.2667305903105635,0.07114520780742169,0.2667305903105635
5,f0_tsfc,5,0.03190345745533705,0.17861538974941954,0.03190345745533705,0.17861538974941954
5,f0_tsfc,6,0.017162943072617055,0.13100741609778072,0.017162943072617055,0.13100741609778072
5,f0_tsfc,7,0.014880572445690632,0.12198595183745804,0.014880572445690632,0.12198595183745804
5,f0_tsfc,8,0.010326201980933546,0.10161792155389494,0.010326201980933546,0.10161792155389494
5,f0_tsfc,9,0.008938012272119522,0.09454106130205818,0.008938012272119522,0.09454106130205818
5,f0_tsfc,10,0.007992620021104813,0.08940145424491043,0.007992620021104813,0.08940145424491043
5,g0_jet_mach,1,0.2840502269566059,0.5329636262978984,0.2840502269566059,0.5329636262978984
5,g0_jet_mach,2,0.11431819647550583,0.3381097402848753,0.11431819647550583,0.3381097402848753
5,g0_jet_mach,3,0.06753488034009933,0.25987473971146047,0.06753488034009933,0.25987473971146047
5,g0_jet_mach,4,0.06801567934453487,0.260798158246056,0.06801567934453487,0.260798158246056
5,g0_jet_mach,5,0.037691739946603776,0.19414360650457635,0.037691739946603776,0.19414360650457635
5,g0_jet_mach,6,0.0223919827491045,0.14963950931857703,0.0223919827491045,0.14963950931857703
5,g0_jet_mach,7,0.016206080745905637,0.127303105798349,0.016206080745905637,0.127303105798349
5,g0_jet_mach,8,0.016378657333552836,0.12797912850755327,0.016378657333552836,0.12797912850755327
5,g0_jet_mach,9,0.0078088494949042795,0.08836769486019357,0.0078088494949042795,0.08836769486019357
5,g0_jet_mach,10,0.010664362460374832,0.10326840010562201,0.010664362460374832,0.10326840010562201
5,g1_pr,1,0.30178279280662534,0.549347606535812,0.30178279280662534,0.549347606535812
5,g1_pr,2,0.1498018428683281,0.38704243032040825,0.1498018428683281,0.38704243032040825
5,g1_pr,3,0.11198811382055282,0.33464625176528245,0.11198811382055282,0.33464625176528245
5,g1_pr,4,0.05660849418491125,0.23792539625880893,0.05660849418491125,0.23792539625880893
5,g1_pr,5,0.03324766354635358,0.18233941852038899,0.03324766354635358,0.18233941852038899
5,g1_pr,6,0.045674515143036845,0.21371596838569842,0.045674515143036845,0.21371596838569842
5,g1_pr,7,0.03168609756976366,0.1780058919523836,0.03168609756976366,0.1780058919523836
5,g1_pr,8,0.028023165464401246,0.16740121106013914,0.028023165464401246,0.16740121106013914
5,g1_pr,9,0.020971840899437665,0.14481657674257345,0.020971840899437665,0.14481657674257345
5,g1_pr,10,0.016344104148447513,0.12784406184272898,0.016344104148447513,0.12784406184272898
5,g2_pr,1,0.3103437818586826,0.5570850759611881,0.3103437818586826,0.5570850759611881
5,g2_pr,2,0.11014156602323055,0.33187582922417014,0.11014156602323055,0.33187582922417014
5,g2_pr,3,0.06273595541715622,0.2504714662734185,0.06273595541715622,0.2504714662734185
5,g2_pr,4,0.058509310334920885,0.24188697843191329,0.058509310334920885,0.24188697843191329
5,g2_pr,5,0.04094249457120895,0.20234251795213223,0.04094249457120895,0.20234251795213223
5,g2_pr,6,0.029343396611511707,0.17129914363916623,0.029343396611511707,0.17129914363916623
5,g2_pr,7,0.023994176276028158,0.15490053671962586,0.023994176276028158,0.15490053671962586
5,g2_pr,8,0.016468300484120846,0.12832887626766176,0.016468300484120846,0.12832887626766176
5,g2_pr,9,0.017182952351868154,0.13108376082439865,0.017182952351868154,0.13108376082439865
5,g2_pr,10,0.020038334280252458,0.14155682350297516,0.020038334280252458,0.14155682350297516
5,g3_pr,1,0.3195692390203476,0.5653045542186509,0.3195692390203476,0.5653045542186509
5,g3_pr,2,0.062179796397686005,0.2493587704446868,0.062179796397686005,0.2493587704446868
5,g3_pr,3,0.03042648620903492,0.1744318956184187,0.03042648620903492,0.1744318956184187
5,g3_pr,4,0.02864453848451376,0.1692469748164314,0.02864453848451376,0.1692469748164314
5,g3_pr,5,0.03353419117629528,0.1831234315326558,0.03353419117629528,0.1831234315326558
5,g3_pr,6,0.0203254914842546,0.14256749799394883,0.0203254914842546,0.14256749799394883
5,g3_pr,7,0.01410654652863741,0.11877098352980583,0.01410654652863741,0.11877098352980583
5,g3_pr,8,0.010074103064835072,0.1003698314476769,0.010074103064835072,0.1003698314476769
5,g3_pr,9,0.013522932212799788,0.11628814304476526,0.013522932212799788,0.11628814304476526
5,g3_pr,10,0.014182326756417752,0.11908957450766944,0.014182326756417752,0.11908957450766944
5,g4_pr_perc_sum,1,0.5352935701608658,0.7316375948246958,0.5352935701608658,0.7316375948246958
5,g4_pr_perc_sum,2,0.22219673842191695,0.4713774903640573,0.22219673842191695,0.4713774903640573
