epoch,train_loss,train_loss_adj,train_loss_features,train_loss_features_binary,train_loss_features_continuous,train_loss_kl,train_adj_precision,train_adj_recall,train_adj_f1,train_adj_edge_rate,train_loss_recon,val_loss,val_loss_adj,val_loss_features,val_loss_features_binary,val_loss_features_continuous,val_loss_kl,val_adj_precision,val_adj_recall,val_adj_f1,val_adj_edge_rate,val_loss_recon,val_adj_f1_smooth
1,0.6700068142679002,0.21347704521152708,0.45652977008289763,0.34121340272161693,0.11531636610709958,65.15080754597982,0.05681493635972341,0.11117270933919483,0.024822323467996385,0.03939738210042318,0.6700068152944247,0.22027103650569915,0.06418487906455994,0.1560861564874649,0.14599425113201142,0.010091904781758785,126.51620672607422,0.0,0.0,0.0,0.039767558574676516,0.22027103555202485,0.0
2,0.19713628775543637,0.05765049366487397,0.13948579426606497,0.13359084487623638,0.005894950189938148,130.14715842013888,0.005482336302598317,0.00017969239585929447,0.00034095032182004714,0.039397381914986505,0.19713628793093896,0.18250583124160766,0.056132406800985336,0.1263734245300293,0.12193521118164062,0.004438211262226105,151.0247854003906,0.0,0.0,0.0,0.039767558574676516,0.18250583133101464,0.0
3,0.17812688240740035,0.057748883151345784,0.12037800006734001,0.11609980269935397,0.004278197586743368,171.1201796468099,0.0,0.0,0.0,0.039397381875250076,0.1781268832186858,0.16752250528335572,0.057545962154865266,0.10997654330730439,0.10597919571399689,0.003997347790747881,194.21618737792969,0.0,0.0,0.0,0.039767558574676516,0.16752250546216965,0.0
4,0.15950863495137957,0.05947532062066926,0.10003331349955664,0.0960354100730684,0.00399790342648824,210.9315285373264,0.0,0.0,0.0,0.039397381822268165,0.1595086341202259,0.14754972410202027,0.05926440766453743,0.08828532016277313,0.08443428510427475,0.0038510346189141276,238.65714685058595,0.0,0.0,0.0,0.039767558574676516,0.14754972782731057,0.0
5,0.13711199253797532,0.05993309396505356,0.077178898996777,0.0732551110751099,0.003923788044187758,267.59825629340276,0.0,0.0,0.0,0.03939738183551365,0.13711199296183058,0.12483157205581664,0.058494922161102296,0.06633665180206298,0.06252640014886857,0.003810252854600549,302.1194787597656,0.0,0.0,0.0,0.039767558574676516,0.12483157396316527,0.0
6,0.11362502165635427,0.05808097182048692,0.05554405011733373,0.05161956547035111,0.003924484742598401,341.378574734158,0.2936843272315131,0.022185328660739793,0.04101847004890442,0.03939738223287794,0.11362502193782065,0.10169102215766906,0.055463938444852826,0.04622708332538605,0.042410516172647475,0.0038165671806782483,394.0403410644531,0.9702666778564453,0.07439558124542237,0.13785505294799805,0.039767558574676516,0.10169102177023887,0.02757101058959961
7,0.09274482480684916,0.0551287637717194,0.03761606107983324,0.033687550728519755,0.003928510083092584,441.92118739149305,0.7164128235710991,0.07518506521648831,0.1340353513293796,0.039397381782531736,0.09274482485155264,0.08408860266208648,0.05384442979097366,0.030244173735380173,0.026437285482883453,0.0038068879172205926,516.5585473632813,0.8780952606201172,0.07439558124542237,0.13633115768432616,0.039767558574676516,0.08408860352635383,0.05483724212646483
8,0.07889567886458503,0.053069259395202004,0.02582641934686237,0.0218978857845068,0.0039285334803991845,569.8888082682291,0.7519885563320584,0.07568685219022962,0.13553134621514215,0.03939738223287794,0.07889567874206438,0.0778474782705307,0.055545245558023454,0.022302232518792153,0.018490324944257737,0.0038119076509028674,640.1339975585937,0.8704730148315429,0.07847506713867188,0.14244003963470458,0.039767558574676516,0.07784747807681561,0.08332525005340577
9,0.07178373501698176,0.05195582890510559,0.019827906067172687,0.015898260310292244,0.003929645756880443,685.7013465711806,0.7856641379462348,0.07317882240315278,0.13248467911614312,0.03939738172954983,0.07178373497227827,0.0678348440527916,0.049993800014257433,0.017841044515371322,0.014008770644664765,0.003832273781299591,750.1528422851562,0.8911142730712891,0.0750038390159607,0.1377229585647583,0.039767558574676516,0.06783484452962876,0.11086984176635742
10,0.06309332063463,0.047876991858085,0.015216328538126416,0.011294912805159887,0.003921415773944723,791.9718541124132,0.7776193728976779,0.08374691825442844,0.14944523154364692,0.03939738150437673,0.06309332039621142,0.060780499041080474,0.046517299234867096,0.014263199880719184,0.01045496793091297,0.0038082318119704722,880.0760893554688,0.5983320388793946,0.12394264888763427,0.2048295555114746,0.039767558574676516,0.06078049911558628,0.15183575286865234
11,0.05586920643846194,0.04248474662502607,0.013384460051854452,0.009529968895018101,0.0038544911767045657,872.3727924262153,0.6314519877963596,0.17662116601732042,0.26634221098158095,0.039397381862004595,0.05586920667688052,0.05052421987056732,0.037463877201080326,0.013060343384742736,0.009467391856014728,0.003592951577156782,930.7928608398438,0.592555980682373,0.23887262535095216,0.3380036544799805,0.039767558574676516,0.050524220585823065,0.19186547317504882
12,0.04749736438857185,0.03607212772965431,0.011425236601796415,0.008334431674331427,0.003090804941745268,934.599842827691,0.5939217378828261,0.2819091726938883,0.37420973481072317,0.03939738188849555,0.04749736433145073,0.04666219639778137,0.03486704167723656,0.01179515428841114,0.00903046053647995,0.002764693643897772,1000.0129951171875,0.6599839248657227,0.31053623199462893,0.4197765998840332,0.039767558574676516,0.046662195965647704,0.24855456161499023
13,0.04393354338738653,0.03325855502817366,0.010674988116655085,0.007834896601736545,0.002840091552378403,999.2770930989583,0.6620798886617024,0.3684903466966417,0.46575293498569065,0.03939738207393222,0.043933543144828745,0.05072831776738167,0.03890063261985779,0.011827685505151748,0.009120427921414376,0.0027072575241327288,1007.8872934570312,0.6244624938964843,0.3288942031860352,0.43001268005371096,0.039767558574676516,0.05072831812500954,0.30606908969879154
14,0.03823244215051333,0.02928614209095637,0.00894629993620846,0.006240954196287526,0.002705345752131608,1097.639525607639,0.6964375296698676,0.442870271258884,0.5366207042270237,0.03939738172954983,0.03823244202716483,0.03835811868309975,0.029796315371990203,0.008561803072690964,0.0059771018140017985,0.0025847011636942626,1134.2256875,0.7337267532348632,0.43361215591430663,0.5423142242431641,0.039767558574676516,0.038358118444681163,0.38698734283447267
