n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_tsfc.graph_0.ld_wloa_semantic_type,kernel_weight.f0_tsfc.sizing,kernel_weight.f0_tsfc.interaction.graph_0_ld_wloa_semantic_type_sizing,kernel_weight.g0_jet_mach.graph_0.ld_wloa_semantic_type,kernel_weight.g0_jet_mach.sizing,kernel_weight.g0_jet_mach.interaction.graph_0_ld_wloa_semantic_type_sizing,kernel_weight.g1_pr.graph_0.ld_wloa_semantic_type,kernel_weight.g1_pr.sizing,kernel_weight.g1_pr.interaction.graph_0_ld_wloa_semantic_type_sizing,kernel_weight.g2_pr.graph_0.ld_wloa_semantic_type,kernel_weight.g2_pr.sizing,kernel_weight.g2_pr.interaction.graph_0_ld_wloa_semantic_type_sizing,kernel_weight.g3_pr.graph_0.ld_wloa_semantic_type,kernel_weight.g3_pr.sizing,kernel_weight.g3_pr.interaction.graph_0_ld_wloa_semantic_type_sizing,kernel_weight.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type,kernel_weight.g4_pr_perc_sum.sizing,kernel_weight.g4_pr_perc_sum.interaction.graph_0_ld_wloa_semantic_type_sizing,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_semantic_type.w_0,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_semantic_type.w_1,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_semantic_type.w_2,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_semantic_type.w_3,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_semantic_type.w_4,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_semantic_type.w_5,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_semantic_type.w_6,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_semantic_type.w_7,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_semantic_type.w_8,kernel_diagnostics.f0_tsfc.graph_0.ld_wloa_semantic_type.w_sum,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_semantic_type.w_0,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_semantic_type.w_1,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_semantic_type.w_2,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_semantic_type.w_3,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_semantic_type.w_4,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_semantic_type.w_5,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_semantic_type.w_6,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_semantic_type.w_7,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_semantic_type.w_8,kernel_diagnostics.g0_jet_mach.graph_0.ld_wloa_semantic_type.w_sum,kernel_diagnostics.g1_pr.graph_0.ld_wloa_semantic_type.w_0,kernel_diagnostics.g1_pr.graph_0.ld_wloa_semantic_type.w_1,kernel_diagnostics.g1_pr.graph_0.ld_wloa_semantic_type.w_2,kernel_diagnostics.g1_pr.graph_0.ld_wloa_semantic_type.w_3,kernel_diagnostics.g1_pr.graph_0.ld_wloa_semantic_type.w_4,kernel_diagnostics.g1_pr.graph_0.ld_wloa_semantic_type.w_5,kernel_diagnostics.g1_pr.graph_0.ld_wloa_semantic_type.w_6,kernel_diagnostics.g1_pr.graph_0.ld_wloa_semantic_type.w_7,kernel_diagnostics.g1_pr.graph_0.ld_wloa_semantic_type.w_8,kernel_diagnostics.g1_pr.graph_0.ld_wloa_semantic_type.w_sum,kernel_diagnostics.g2_pr.graph_0.ld_wloa_semantic_type.w_0,kernel_diagnostics.g2_pr.graph_0.ld_wloa_semantic_type.w_1,kernel_diagnostics.g2_pr.graph_0.ld_wloa_semantic_type.w_2,kernel_diagnostics.g2_pr.graph_0.ld_wloa_semantic_type.w_3,kernel_diagnostics.g2_pr.graph_0.ld_wloa_semantic_type.w_4,kernel_diagnostics.g2_pr.graph_0.ld_wloa_semantic_type.w_5,kernel_diagnostics.g2_pr.graph_0.ld_wloa_semantic_type.w_6,kernel_diagnostics.g2_pr.graph_0.ld_wloa_semantic_type.w_7,kernel_diagnostics.g2_pr.graph_0.ld_wloa_semantic_type.w_8,kernel_diagnostics.g2_pr.graph_0.ld_wloa_semantic_type.w_sum,kernel_diagnostics.g3_pr.graph_0.ld_wloa_semantic_type.w_0,kernel_diagnostics.g3_pr.graph_0.ld_wloa_semantic_type.w_1,kernel_diagnostics.g3_pr.graph_0.ld_wloa_semantic_type.w_2,kernel_diagnostics.g3_pr.graph_0.ld_wloa_semantic_type.w_3,kernel_diagnostics.g3_pr.graph_0.ld_wloa_semantic_type.w_4,kernel_diagnostics.g3_pr.graph_0.ld_wloa_semantic_type.w_5,kernel_diagnostics.g3_pr.graph_0.ld_wloa_semantic_type.w_6,kernel_diagnostics.g3_pr.graph_0.ld_wloa_semantic_type.w_7,kernel_diagnostics.g3_pr.graph_0.ld_wloa_semantic_type.w_8,kernel_diagnostics.g3_pr.graph_0.ld_wloa_semantic_type.w_sum,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type.w_0,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type.w_1,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type.w_2,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type.w_3,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type.w_4,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type.w_5,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type.w_6,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type.w_7,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type.w_8,kernel_diagnostics.g4_pr_perc_sum.graph_0.ld_wloa_semantic_type.w_sum,run,seed,runtime_sec
175,0.10431925886671767,0.09176964256472342,36.46992637850879,41.45723557816561,6.7444374070261475,6.64011814815943,175,6.7444374070261475,107.0,,,184.5301664210856,513.195242986083,3797.866015544627,53350,0.07118774162220481,0.5814297469547716,0.41275595557568073,0.005814297469547714,0.28851976876547436,0.7085950335468709,0.002885197687654744,0.012247188594435613,0.0003802205463675406,0.9873725908591969,0.011936826005862902,0.02580020554888122,0.9622629684452558,0.35835888918883485,0.6380575219192769,0.0035835888918883496,0.012171151845795201,0.0084307446491339,0.9793981035050708,0.5403402342166005,0.7213388737362995,0.427612028396747,0.03741873237607662,0.9524271716351875,0.0023586016664254895,0.0,0.0,0.0,2.6814956420273366,0.8858357650260531,0.6229051691827867,0.6850614143265596,0.017513764770174096,0.0,0.0,2.6424297207569166e-19,0.0,0.0,2.2113161133055734,0.13052069663455532,0.31979392514935745,1.0,0.9975990282365944,0.613123583469674,0.7067638474366884,0.22742274998033166,4.0044108219125615e-19,2.368900687237709e-17,3.9952238309072015,0.02410264908699743,0.0,0.4401216734286087,0.6619625086671166,1.0,1.0,0.5424255394347267,0.07034736094434273,0.023933031757611856,3.762892763319404,0.008168550215947255,0.9998287445731177,2.2640361680824627e-20,0.9998690264389434,0.049277189764177214,0.9999999999999999,0.0,6.219114384118549e-21,7.5262230844633765e-06,3.0571510372152697,7.741658072295732e-18,0.005077216091810166,0.1319144812457834,0.31122156557019726,0.7337033031684574,0.908891803694963,0.9999999999999998,0.9990094267830455,3.3502595045431366e-16,4.089817796554256,4,56,14816.436070203781
185,0.08857636641801392,0.07792062150526348,37.318377698858725,42.421713704589266,6.728694514577444,6.64011814815943,185,6.728694514577444,111.0,,,186.92521709296852,456.1165413991548,4241.963627108373,58475,0.0725432001215626,0.7156684047500067,0.2771749112024932,0.007156684047500063,0.3000690516203068,0.6969302578634902,0.0030006905162030663,0.012181851043594186,0.011101594462320856,0.9767165544940849,0.017854415432554505,0.4581190637125443,0.5240265208549011,0.010281230553705082,0.618952245338368,0.37076652410792693,0.7570330261868451,0.007570330261868442,0.23539664355128634,1.0,0.2866131084046386,1.0,0.9125114335327196,0.9747301611305857,0.600176763433193,0.0,0.0,0.0,4.774031466501137,1.0,0.836213831091762,0.9064286078295949,0.9012353781808741,0.6901459011801463,0.16169224406247068,0.0,0.0,0.0,4.495715962344848,0.0369054384523145,0.8573657941403254,0.9604289518303919,0.6192979145611087,0.8979629248515606,0.9566231524938787,0.039537148449121685,0.08718149611730774,0.0030090900339154354,4.4583119109299245,0.0,0.0,0.0377454757600517,0.00027495978517525464,0.731248342788699,0.9694991485383324,0.0,0.0,0.0,1.7387679268722582,0.025008732563909807,1.7961729547690166e-17,0.0,0.9994756683971026,0.03842367429147811,0.860062426805158,0.0238749868412769,0.0016302198695141955,0.0,1.9484757087684395,1.2663481374630692e-16,2.123451060968461e-17,0.8769420535569806,0.6596488744310831,0.9248444457665962,0.9101626825317715,0.7210341277992446,0.9161009152772385,0.7358504215193541,5.744583520882268,4,56,14816.436070203781
195,0.08857636641801392,0.07792062150526348,38.09758391391136,43.307477368769405,6.728694514577444,6.64011814815943,195,6.728694514577444,121.0,,,191.3633294450119,476.91743316408247,4706.393361889757,63812,0.0737540487978712,0.6907584658296924,0.30233394951201065,0.006907584658296922,0.006594749295628538,0.6188176851241761,0.3745875655801953,0.012472236976763761,0.00783282684768846,0.9796949361755478,0.4937743619412512,0.00493774361941249,0.5012878944393364,0.012224280427585327,0.0108145434147002,0.9769611761577145,0.01213078441073195,0.014632774320682156,0.9732364412685858,0.9571482350374634,0.36546031895024617,0.8218121932243557,0.8223816923310862,0.9960916827090879,0.5615466799713829,0.0,0.0,0.0,4.524440802223623,1.0,0.9883420378909351,0.7527773758929461,0.30410491020947666,0.7766080757451596,0.2509864090914251,0.0,6.379681857021614e-19,7.052578011062758e-18,4.072818808829942,0.0007013806219342625,1.1439890204302469e-17,0.9999999999999999,0.8773271724162734,0.7755471463193407,0.578824516162703,0.0037649951439944207,0.08134748485205626,6.933021828690944e-18,3.317512695516302,0.33166975348611527,0.06872141368242278,0.0457335324539569,0.9525475754488074,0.910112102779889,1.0,0.6900615606355888,0.5349616214905121,0.0,4.5338075599772925,7.713385061633379e-19,5.458742512100459e-18,0.5887451336979732,1.0,0.6296136381808003,0.3790350557564766,0.7787826634859486,0.89857525738559,0.5232123819195446,4.797964130426333,3.523452883565472e-19,0.0,9.217275713600619e-18,6.267548543144874e-18,0.9698366334337285,0.503560698350365,0.9784341701559585,0.8116152430424526,3.7342036476521887e-17,3.263446744982504,4,56,14816.436070203781
205,0.08115023650696696,0.07138785569596375,38.84412629991749,44.15611038339431,6.721268384666397,6.64011814815943,205,6.721268384666397,131.0,,,195.13752752216533,482.2381035219878,5176.965753972065,69118,0.07490039865117719,0.6921885030746974,0.30088961189455565,0.00692188503074697,0.006558607406829585,0.6153733522666556,0.378068040326515,0.304465382886076,0.003044653828860755,0.6924899632850633,0.012094367026731867,0.01173449206744938,0.9761711409058188,0.011937742584598562,0.46683102965230816,0.5212312277630933,0.01221096912280403,0.008516898896740798,0.9792721319804552,0.2968728162827993,0.0,0.9966339707255738,0.7102360661907198,0.3259980232623049,0.00274128665691815,1.731008007155619e-19,0.0,0.0,2.332482163118316,0.9991212169768092,0.8614169587600242,0.20243311336031983,0.0002637694997030802,1.4788462370155675e-18,0.0,8.572963869821956e-19,0.0,0.0,2.0632350585968564,0.0,0.0,0.9924543203653818,1.0,0.5728329442833898,0.6493278589097158,0.0034139144342052374,0.02604385604736677,0.01714624534110647,3.2612191393811654,0.0,0.0,0.04112892170401947,0.9020159965754307,0.6370969243257497,0.9319989678308264,0.7449223430519573,0.0,0.0,3.2571631534879835,0.009330638597292402,0.000896199048562014,0.16510068836969738,0.9999999999999999,0.5244660436273434,0.0,0.00028530928627634386,0.0,0.0,1.7000788789291716,0.0,0.0,0.0,0.7822490422598012,0.7702460939772212,0.8944767518212112,0.996516972583719,0.990302268912391,0.6827031558197723,5.116494285374116,4,56,14816.436070203781
215,0.08115023650696696,0.07138785569596375,39.558004856877126,44.96761274846398,6.721268384666397,6.64011814815943,215,6.721268384666397,141.0,,,205.35777581389993,388.31133841490373,5557.652852640953,74261,0.07483945614307581,0.010156556570117293,0.6210839454114239,0.3687594980184588,0.010112499232455295,0.6257929725985046,0.36409452816904,0.012030769992960186,0.02351904304732496,0.9644501869597149,0.012259573170897755,0.010693783313401328,0.9770466435157009,0.05616655008347932,0.8004782127498306,0.14335523716669002,0.012061010972044438,0.025831221354261535,0.962107767673694,0.25031776369258807,0.8736439682358427,0.9100150875955466,0.3726097914277935,0.3844671194734318,6.913625417456874e-17,0.0,0.0,0.0,2.7910537304252028,0.9991077540357602,1.2330042540957562e-05,4.930572514883546e-21,1.725554823016694e-20,0.0,8.157773302539667e-21,9.410465082820583e-21,7.413295262525062e-21,9.57123601984951e-22,0.9991200840783012,0.0,0.2317296437465196,0.9765367860654006,0.982820131253566,0.7609214360660361,0.4432803606830814,0.3026523377655291,1.9077170882814767e-18,1.0842021724855044e-17,3.697940695580133,0.0,0.0,0.05131449995201324,0.9311007255120651,0.9446345875412483,0.6540711154875254,0.24978673894034942,0.08325982500255663,0.0,2.914167492435758,0.0,0.0,0.0,0.4944959168194319,1.0,1.0,0.0,0.6993328083590338,0.0,3.193828725178466,1.7080913138410143e-17,0.0015895196877201547,0.03134896493387011,0.20257434185519893,0.168007098241617,0.5149395715306564,0.9325905843907395,0.8190312190656472,0.652266206848728,3.3223475065541774,4,56,14816.436070203781
225,0.08115023650696696,0.07138785569596375,40.27188341383676,45.77911511353365,6.721268384666397,6.64011814815943,225,6.721268384666397,145.0,,,206.87778642540798,472.4754216047004,6019.602760093287,79520,0.07569922988044878,0.016690138354163615,0.44690797476702365,0.5364018868788126,0.006596366718303588,0.6179674452711794,0.375436188010517,0.012161578988574239,0.004910924151807338,0.9829274968596183,0.012152885101750126,0.014499765336168558,0.9733473495620812,0.01218677114117984,0.48134998378779764,0.5064632450710225,0.012231198539679307,0.022917428593134084,0.9648513728671865,0.7808730053037255,1.0,0.2897551757313364,0.5933256858094531,0.5544152008559393,0.0016693143068079426,0.0,0.0,0.0,3.2200383820072624,1.0,0.47525456494557833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4752545649455784,0.40101151159912063,0.6378290833880244,0.980034403395884,1.0,0.9726095735880284,0.2944809640426966,0.7783846060989968,0.11337081491769882,0.0,5.177720957030449,1.544715424530929e-16,0.01452658207590192,0.4627417870856337,0.9841010281438868,0.5514397757744562,0.9792771135842749,0.6944116341877954,0.4234149393418396,0.0,4.109912860193789,0.020204992886224876,0.8634623365585166,0.5565065989549619,0.9362968151459691,0.8902406537959536,0.15845360614426515,9.998029409312728e-05,0.0,0.0,3.425264983779984,0.0,0.0,0.0,0.6355135510140607,0.056188323722287006,0.772099841219783,0.9501590307288527,0.8700901531825933,0.003251156751194921,3.2873020566187714,4,56,14816.436070203781
235,0.08115023650696696,0.07138785569596375,40.985761970796396,46.59061747860332,6.721268384666397,6.64011814815943,235,6.721268384666397,155.0,,,211.9205734077841,351.4374583149329,6363.164550025482,83798,0.07593456347437268,0.00992077154284405,0.6157826841855811,0.37429654427157477,0.058217483895203266,0.9394947579961789,0.0022877581086179506,0.011998400656132115,0.017740011776077463,0.9702615875677904,0.01229126803346188,0.00045550073340790224,0.9872532312331301,0.01211451575762213,0.01699463450700747,0.9708908497353704,0.012061705113582632,0.015134329334367074,0.9728039655520502,0.9875084153655441,0.003868470543085783,0.026521264812301402,1.0,0.0,0.0954597826655911,0.011533877569863741,0.0,0.0,2.1248918109563864,0.44509365965803305,0.6009681180054987,0.987568581164866,0.7598493057756592,0.9894838795515647,0.8975713361437992,0.12460358300865637,0.00576009760426946,0.29470052486293236,5.105599085775279,0.0028624490327331387,0.6615928302579653,0.9879949397774108,0.9751203283238215,0.823965154918231,0.3297941174032464,0.8176521708017798,0.3037879109229864,0.0,4.902769901438175,0.0037071082228905877,0.028982356133213455,0.004245459946982014,0.7967126167181857,0.9999999999999998,0.535397680011517,0.5938639959934928,0.2937403976435758,0.0,3.256649614669857,0.36642199459219643,0.34603053662980016,0.8765364920068109,1.0,0.9356160418546638,0.09853881968315012,0.2713460861181852,0.4685981368867362,0.0,4.363088107771543,0.0,0.0011439914149901607,0.36054379295803085,0.34298741865857213,0.6526444278751603,0.8342585036318407,0.7692685360554972,0.8352410399502147,0.0,3.796087710544306,4,56,14816.436070203781
245,0.08115023650696696,0.07138785569596375,41.69964052775603,47.40211984367299,6.721268384666397,6.64011814815943,245,6.721268384666397,165.0,,,221.15085769910365,518.926885779947,6871.0078903897665,89079,0.07713386870519165,0.7641508020631135,0.22820768991625548,0.007641508020631122,0.23716699838026603,0.7604613316359313,0.0023716699838026403,0.012231416063318566,0.007121503655591101,0.9806470802810903,0.012080211562331926,0.020416734621670964,0.9675030538159971,0.046639016705648934,0.7964209225324418,0.15694006076190928,0.3456556455703474,0.003456556455703473,0.6508877979739492,0.5185797988383465,0.11553277981171108,0.9787640905681877,0.6694078669712032,0.9840676115398606,0.5994877816617011,0.08035323600262081,0.1066782167640719,0.10646651160812656,4.159337893765829,0.15181719766007462,1.0,0.9524915376337526,0.004470967459805856,6.792842513057243e-17,0.0,0.0,0.0,0.0,2.1087797027536332,0.0,0.5965703656930476,0.9894406757582146,0.9618832639814281,0.9626002064096518,0.03383646391583856,0.34315410830598464,0.04027522949647531,0.0,3.9277603135606407,0.0,0.27502500122712004,0.15281540552823492,0.9996454409960391,0.47107552976543193,0.7139859262996336,0.417742548852973,0.850814023037193,0.2642557708820737,4.1453596465887,0.0,0.0,0.5521170696423855,0.98602776275168,0.7094108950937438,0.7909058359849763,0.8232315179394559,0.9177179117826325,0.22402929633779195,5.003440289532667,0.006799756370669351,0.0,0.3028049822399353,0.14828502290026696,0.685146926950393,0.4629083894764144,0.9978410787332791,0.8465487331472449,0.45130200979929846,3.9016368996175013,4,56,14816.436070203781
255,0.08115023650696696,0.07138785569596375,42.41351908471567,48.21362220874266,6.721268384666397,6.64011814815943,255,6.721268384666397,175.0,,,222.62598364893347,649.930563095957,7505.829411181156,94519,0.07941080006327993,0.7856633073990829,0.2064800595269262,0.007856633073991027,0.05649960842788139,0.9362073982267527,0.007292993345365938,0.012244724964570599,0.00012244724964570526,0.9876328277857837,0.012022995748047962,0.017566877200424248,0.9704101270515278,0.9103687370211607,0.009103687370211609,0.08052757560862754,0.011986260741925272,0.018539506158433198,0.9694742330996414,0.6925688287192437,0.052813549175165335,0.8668222318582548,0.9799909189798572,0.9999999999999999,0.15168959225967418,0.06755986299170151,1.3625732071335844e-16,0.0,3.811444983983897,0.9999999999999998,0.8996331328175884,0.5869232228846848,0.6534244659924301,0.0946179794500012,0.0,0.0,6.275799648081016e-19,0.0,3.234598801144704,0.0,0.02838442730868134,1.0,0.961689074725325,0.8644641709420161,0.636722843251689,0.06876177731657787,0.1990594957821348,4.421615756663256e-18,3.759081789326424,0.03952664589372768,0.03770610312830738,0.025642186947194705,0.47396942647100904,0.5756747050344954,0.9668080957231631,0.6707874911138468,0.0003728269125023394,9.375333238491398e-17,2.790487481224247,0.6348252459285595,0.14217227123232537,0.9312544497086086,0.9100023229389408,0.8032967921849109,0.5674624030368285,0.13544493771821633,0.173852598752217,0.5558733824460311,4.854184403946639,0.0,1.7654354083243388e-06,0.7450788979793546,0.6576504390344119,0.6437600120402613,0.4667003723602503,0.9578224285172366,0.1724809765746861,0.26005766177089484,3.9035525537125038,4,56,14816.436070203781
265,0.08115023650696696,0.07138785569596375,43.1273976416753,49.025124573812334,6.721268384666397,6.64011814815943,265,6.721268384666397,183.0,,,229.19011719198897,466.11536545399576,7962.283979618456,99741,0.07982959845618609,0.010274518913443163,0.6177037949935944,0.37202168609296243,0.060404128987119256,0.9385752144994329,0.0010206565134477134,0.012182665212979124,0.007930227039307135,0.9798871077477138,0.01194954107497594,0.02485486880329215,0.963195590121732,0.0065451846526339815,0.3914811804552349,0.6019736348921312,0.017766369216597782,0.4622126471375889,0.5200209836458133,1.0,1.0,0.8514925425824591,0.6449320491845679,0.8444773393173534,0.052363558990718394,0.0,0.0,0.0,4.393265490075099,0.9754210224551514,0.9685017506360762,0.9991631333456595,0.08587260843436414,0.39273112771712615,0.9756369179126135,0.7233035463207108,1.2199448918142287e-18,0.43303622061084335,5.553666327432545,0.0,0.8219455170486639,1.0,0.989228656960582,0.7914360570939374,0.9216228455374416,0.7560798164666587,0.4192226522638612,0.0,5.699535545371145,0.0,0.1760145527164492,0.48537055407916857,0.8936865531005443,0.8508461168431736,0.9758044216713913,0.47118520918843354,0.0017870901064241352,0.0,3.8546944977055846,7.713314178627685e-18,0.0,0.016149222613460273,0.45164608256220984,0.9325469693936188,0.9743152994651443,0.8143448473788208,0.9552169254756586,0.505533774724614,4.649753121613527,0.0,0.0,0.6857206943048327,0.5357908374919568,0.567016361749259,0.9799246326410339,0.9920170813539976,0.6098556883833136,0.14797914251524025,4.518304438439634,4,56,14816.436070203781
275,0.08115023650696696,0.07138785569596375,43.84127619863494,49.836626938882006,6.721268384666397,6.64011814815943,275,6.721268384666397,190.0,,,244.56365667516366,383.0468065976165,8339.271729429718,104820,0.0795580206967155,0.7757696207143925,0.2164726830784636,0.007757696207143937,0.016573888683658392,0.6782610076997975,0.3051651036165442,0.012149128691519896,0.0013494948342381568,0.9865013764742419,0.3075223120928925,0.004683260296800811,0.6877944276103066,0.8956455068742813,0.008956455068742814,0.0953980380569758,0.01209457684201816,0.014346802594360832,0.973558620563621,0.6863640636280992,0.6024722418127707,0.8590160174070437,0.8934982813312076,1.0,0.038408136591803754,0.4979191912903852,0.5854742968722008,0.010368483204885327,5.173520712138396,1.0,0.990190787630699,0.21973739701781586,0.0024374917521604025,1.4938514311410365e-19,0.0,1.3517420209173185e-18,9.513665370762202e-19,0.0,2.212365676400675,0.0,0.3359220871829707,0.9741875259341026,0.9854652410447498,0.9773745990137114,0.6839055313465123,0.5282667423737606,0.0022312566597439756,0.07502857721271435,4.562381560768266,5.1150285250140466e-17,0.22041570550902914,0.8169749658749655,0.39865613968340935,0.6800781151899093,0.9999999999999997,0.7358498481101334,5.8159816560231966e-18,3.302349088559749e-17,3.8519747743674464,0.5279532890725316,0.45378488160245006,0.363049818891875,0.9746555995916636,0.9999999999999998,0.21244970683825945,0.6435714972847381,0.5289979455253939,0.0,4.704462738806912,0.007501606918624864,0.09248985516576944,0.02289315430568808,0.09002523502988613,0.34733888082051223,1.0,0.06389386222851742,0.22026641075280132,0.386093771770294,2.2305027769920938,4,56,14816.436070203781
285,0.08115023650696696,0.07138785569596375,44.55515475559457,50.64812930395168,6.721268384666397,6.64011814815943,285,6.721268384666397,193.0,,,249.75324378721416,450.6726908828132,8780.772247950546,110019,0.07981141664576616,0.05316084046705929,0.8569899645528122,0.08984919498012843,0.05502921340615316,0.9218775847335218,0.02309320186032508,0.01222642947322131,0.002030928319105624,0.985742642207673,0.012259571477564356,0.011775716457176193,0.9759647120652595,0.006594963000786597,0.39121729725697996,0.6021877397422333,0.01209532000694199,0.013539077677364971,0.974365602315693,0.351948642163285,0.006403788003468889,1.0,0.2994881085022657,0.9609263842179288,0.16574117012417056,0.32083261925054857,0.0,0.0,3.1053407122616674,0.9999422113404373,0.1302782789529873,0.6951267933432164,0.973476979212219,0.0,0.0017237322667474134,0.0,0.0,0.0,2.800547995115607,0.5970407747394475,0.6508005720762626,1.0,0.954206154368716,0.9242387682502569,0.9230504142529468,0.6856191982413502,0.11693318560961748,0.0,5.851889067538598,0.051464560516610275,0.44748287188847014,0.9333481971495032,0.5646330518459156,0.9588719804936586,0.5491310317979399,1.0185292188779205e-16,0.0,0.0,3.5049316936920976,0.0,0.00011562928126250446,0.0013739119967410146,0.9763531320072365,0.7146725635030702,0.7089292563205545,0.8597801801435568,0.8901469753200865,0.5598278953910617,4.71119954396357,0.0,0.018438780832815267,0.6457837510514267,0.08493408245001684,0.9652662899335495,0.9870370445023257,0.7214834670171151,0.45149796835657824,0.001003727766448286,3.8754451119102757,4,56,14816.436070203781
295,0.042913703611022314,0.03775118117493112,45.10084993994904,51.26844900454162,6.683031851770452,6.64011814815943,295,6.683031851770452,203.0,,,247.0224430919625,499.36651658592746,9271.057263482828,115219,0.08046465655389153,0.8037588124405611,0.18820359943503334,0.008037588124405613,0.29629088768884315,0.7007462034342685,0.0029629088768884314,0.012067326929883018,0.013553703451376421,0.9743789696187406,0.017354635793085056,0.45200070756146105,0.5306446566454538,0.9134038827259559,0.009134038827259522,0.0774620784467846,0.8673445503475304,0.008673445503475295,0.12398200414899423,0.9947793451546061,0.6936344610026217,0.5578533997807053,0.5482191681221696,0.26116622812005624,0.9065772258325109,0.9891034333015076,0.25374287666126594,6.304185983346167e-05,5.205139179835277,0.9975398991992651,0.5727901315621271,0.999997961306645,0.2740356430760319,0.3311410429420277,0.12303789205635046,0.0007927279052817745,0.0,0.0,3.2993352980477293,0.0,0.324273564637386,0.885915995749001,0.9999999999999997,0.9266099966417374,0.001300615113556827,0.18234927196867243,0.03681169731318085,0.046807814395900885,3.4040689558194352,0.07687621580635015,0.3376129115789498,0.9999999999999998,0.559886581102659,0.967950086465757,0.9729019582178977,0.7193485171669917,0.34560631377808293,0.011461545337166226,4.991644129453855,0.7391914778477565,0.0027214134935030893,0.17839293369214598,0.6822048510858447,0.22866758917856195,0.9899660919022223,1.0,0.6433725170978171,0.0,4.464516874297852,0.13727390291836217,0.03443686676110376,0.04864765848301833,0.9999999999999999,0.9394792328676708,0.04154992254415623,0.9201416865686698,1.0,0.0,4.121529270142981,4,56,14816.436070203781
305,0.042913703611022314,0.03775118117493112,45.47836175169835,51.69758604065184,6.683031851770452,6.64011814815943,305,6.683031851770452,211.0,,,247.95116658881307,657.0395595850423,9914.08129731752,120618,0.08219404481352302,0.016261406640192138,0.6766901490862093,0.3070484442735985,0.06257288879297603,0.9267795733567304,0.010647537850293551,0.012203316961383963,0.0017414463420487114,0.9860552366965672,0.017678479043207067,0.45074413307783096,0.531577387878962,0.006557889082327348,0.39141309492415277,0.6020290159935199,0.012289744622216787,0.017978360299652243,0.969731895078131,1.0,0.9425402292847337,0.9654555193035823,0.7426320757991907,0.39645946281061833,0.6327604747453057,0.0008474602985658208,0.0,1.3691395687603905e-18,4.680695222241996,0.9807838267473857,0.9870039683660528,0.07312593915815428,0.8644948268443045,0.5709397141731124,0.0892614979747386,0.0,0.0,0.0,3.5656097732637484,0.07017477454721449,0.0,0.9951273192575705,0.9967361637679422,0.9080870303412237,0.6102839106288472,0.255231258065907,0.0,0.09567838478437816,3.9313188413930833,0.3012482179066126,0.016446101145584903,0.10518747314793027,0.5842841318849777,0.9743823704586942,0.9943981385452648,0.9462913649976807,0.7946468950984721,0.0016335880425966997,4.718518281227815,0.0,0.0,5.204170427930421e-18,0.8563048011222983,0.9915305204187612,0.9999999999999999,0.9708688969868748,0.2122592546437143,0.1130367026704536,4.144000175842102,0.0,0.0,0.0,0.661098015875356,0.8648326805340044,0.10256309244092636,0.9518580337083387,1.0,0.682455857034903,4.262807679593529,4,56,14816.436070203781
