n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
160,0.34170912879684356,0.3990840651277906,0.606242745548614,0.6321734365524241,104.06580074285708,56.25075660141047,1.71544481558193,0.8894610201473784,160,-10.629068937602494,150.0,30.29179861396551,128.5879377478268,0.49184360005892813,29.534698551055044,361.2807323257439,66245,0.005453705673269588,0.00145885305916893,0.03819493499364713,0.02303650863700052,150.0,300.0,0.8172858281930288,0.9685715293884277,0.8839433523019155,0.06366457849740982,0.004800946234414975,0.010667842825253805,150.0,0.8420834958553314,0.9555555582046509,0.8949568808078766,0.06401138007640839,0.005029401229694486,0.01067743506282568,10.0,7,2007,712.9138264656067
170,0.29712470366562893,0.4261130494280448,0.606242745548614,0.5496907433005528,109.97512164212196,59.444925763722836,1.5933998536979703,0.8516502033854404,170,-10.629068937602494,160.0,30.29179861396551,128.5879377478268,0.5373392200563103,27.41046388610266,385.53897172492,71457,0.005395398235651091,0.001329712805024245,0.03646522734090993,0.021966200626522325,160.0,320.0,0.8188356824219227,0.9677580311894417,0.884631697833538,0.06368625359609723,0.0048152246716199444,0.010668442340102047,160.0,0.6785714030265808,1.0,0.8085106015205383,0.0638655498623848,0.004903200408443808,0.01165607888251543,10.0,7,2007,712.9138264656067
180,0.29712470366562893,0.4261130494280448,0.606242745548614,0.5496907433005528,115.4720290751275,62.41617280037912,1.5933998536979703,0.8516502033854404,180,-10.629068937602494,170.0,30.29179861396551,128.5879377478268,0.5489976108074188,35.930172227090225,416.90226298524067,76714,0.005434500390870515,0.0012170993073031885,0.03488695038697404,0.021084554379986974,170.0,340.0,0.8112773418426513,0.9695209278779872,0.8805601060390472,0.06368929077597225,0.004821194930221228,0.01072121545781984,170.0,0.7428122520446777,0.9772727489471436,0.8440206944942474,0.06258890777826309,0.004775717528536916,0.010997332632541656,10.0,7,2007,712.9138264656067
190,0.29600551347196663,0.4267915503638417,0.606242745548614,0.5476202036185301,120.95858380972291,65.3818238860671,1.5664393101570255,0.8037152514660023,190,-10.629068937602494,180.0,30.29179861396551,128.5879377478268,0.5713644579518586,32.77112426189706,445.8827544590458,82007,0.005437130421293863,0.0011118851947846404,0.03334494256682174,0.020340634170613287,180.0,360.0,0.807473725742764,0.9699515846040514,0.8785301387310028,0.06362815838721063,0.004818668407905433,0.010736555300859941,180.0,0.8412969529628753,0.9796296238899231,0.9051332533359527,0.06109175533056259,0.00503737609833479,0.011350743006914854,10.0,7,2007,712.9138264656067
200,0.29600551347196663,0.4267915503638417,0.606242745548614,0.5476202036185301,126.43478584590821,68.34187902078676,1.5664393101570255,0.8037152514660023,200,-10.629068937602494,190.0,30.29179861396551,128.5879377478268,0.6020794601645321,28.023794885957614,470.7328415354714,87255,0.0053949096502833235,0.00018071431758854257,0.013443002551087409,0.010010275655380164,190.0,380.0,0.809253895596454,0.9704609550927815,0.8799303026575791,0.06349466348949231,0.0048301793389806625,0.010768880969599673,190.0,0.7910170316696167,0.9927172541618348,0.8776943922042847,0.06366185992956161,0.005241047032177449,0.012410713918507099,10.0,7,2007,712.9138264656067
210,0.2938676659542444,0.42808760491254993,0.606242745548614,0.5436651134608217,131.89121243130498,71.29124491791782,1.552739281659865,0.7745486735376979,210,-10.629068937602494,200.0,30.29179861396551,128.5879377478268,0.6247623509261757,35.742528482107446,502.64483534381725,92565,0.005430182416073216,0.0009999812527423926,0.03162248018012491,0.018632571571756393,200.0,400.0,0.8083420524001121,0.9715737700462341,0.8798185071349144,0.06350302331149578,0.004850722723640502,0.010850972617045046,200.0,0.9029720306396485,0.9647058844566345,0.9327359020709991,0.05923344939947128,0.005112432548776269,0.011457444168627262,10.0,7,2007,712.9138264656067
220,0.2938676659542444,0.42808760491254993,0.606242745548614,0.5436651134608217,137.3278635659132,74.22992157746026,1.552739281659865,0.7745486735376979,220,-10.629068937602494,210.0,30.29179861396551,128.5879377478268,0.6750636838842183,30.7225731019862,530.1300060178619,97864,0.00541700733689469,0.0009567860056975238,0.03093195767644725,0.018159552835775243,210.0,420.0,0.8128482418400901,0.9712467278753009,0.8823383830842517,0.06329971026806604,0.004863185096266014,0.010879852214739437,210.0,0.761904776096344,1.0,0.8648648858070374,0.05574912950396538,0.00508155687712133,0.011443827208131552,10.0,7,2007,712.9138264656067
230,0.20820385629826083,0.4800206680725473,0.606242745548614,0.3851841705340897,141.97210998588776,76.74027918872278,1.685436474124579,0.9208380734277672,230,-11.094016244368232,220.0,30.29179861396551,128.5879377478268,0.6665076108183712,35.171278425026685,560.5601369347423,103185,0.005432573890921571,0.0009911982309544736,0.03148330082685857,0.01838797580523333,220.0,440.0,0.8105326297608288,0.9725536947900598,0.8815441332080147,0.06295650205151601,0.004873111086304892,0.010905487441711804,220.0,0.822722566127777,0.947589099407196,0.8804537773132324,0.05393939390778542,0.004886559024453163,0.010346294473856687,10.0,7,2007,712.9138264656067
240,0.2067001254945941,0.4809322939635282,0.606242745548614,0.3824022177277633,145.81004192719703,78.81479909768706,1.6157427071110246,0.8896492990150072,240,-11.094016244368232,230.0,30.29179861396551,128.5879377478268,0.6825417659711093,25.073556544957682,582.531367552001,108251,0.00538130241339111,0.0009733017979267723,0.031197785144570316,0.017759405623142144,230.0,460.0,0.8110626269941744,0.9714682775995006,0.8814967264299808,0.06256445387135381,0.00487369577926786,0.010881174703978974,230.0,0.8367347121238708,0.9534883499145508,0.8913043141365051,0.0611664280295372,0.004816844128072262,0.011045955121517181,1.0,7,2007,712.9138264656067
250,0.20050183448323844,0.48468996292396177,0.606242745548614,0.3709351698815516,149.5767288652436,80.85080889757621,1.5792459746162129,0.9180218871359404,250,-11.094016244368232,240.0,30.29179861396551,128.5879377478268,0.7603513079229742,37.26340810698457,616.6139644987416,113732,0.005421640035335187,0.0009595102183972323,0.030975961944663354,0.017649894729899935,240.0,480.0,0.8105952148636182,0.970946283141772,0.88106424883008,0.06240494808492561,0.004877150347844387,0.010881787088389197,240.0,0.8040506184101105,0.9120060801506042,0.8544973790645599,0.0580451387912035,0.004878397611901164,0.010702494252473115,10.0,7,2007,712.9138264656067
