n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_tsfc.graph_0.esp_semantic_type,kernel_weight.f0_tsfc.sizing,kernel_weight.g0_jet_mach.graph_0.esp_semantic_type,kernel_weight.g0_jet_mach.sizing,kernel_weight.g1_pr.graph_0.esp_semantic_type,kernel_weight.g1_pr.sizing,kernel_weight.g2_pr.graph_0.esp_semantic_type,kernel_weight.g2_pr.sizing,kernel_weight.g3_pr.graph_0.esp_semantic_type,kernel_weight.g3_pr.sizing,kernel_weight.g4_pr_perc_sum.graph_0.esp_semantic_type,kernel_weight.g4_pr_perc_sum.sizing,kernel_diagnostics.f0_tsfc.graph_0.esp_semantic_type.sigma,kernel_diagnostics.g0_jet_mach.graph_0.esp_semantic_type.sigma,kernel_diagnostics.g1_pr.graph_0.esp_semantic_type.sigma,kernel_diagnostics.g2_pr.graph_0.esp_semantic_type.sigma,kernel_diagnostics.g3_pr.graph_0.esp_semantic_type.sigma,kernel_diagnostics.g4_pr_perc_sum.graph_0.esp_semantic_type.sigma,run,seed,runtime_sec
215,1.1972631663102415,0.4627555742714997,90.9961746494356,235.42961822645464,7.837381314469671,6.64011814815943,215,7.837381314469671,143.0,,,127.6592206833884,279.5719558084384,3586.924108798616,74365,0.0482340362912474,0.9409241598044408,0.059075840195559,0.0109783587145981,0.9890216412854018,0.9095009338960672,0.0904990661039328,0.8449236622539649,0.1550763377460351,0.9175574763138186,0.0824425236861814,0.9345355647382876,0.0654644352617123,20.000000000000075,19.999999999999996,17.052536315570915,20.000000000000004,5.551075020744512,0.0004308054486723,3,55,9333.573777914047
225,1.1972631663102415,0.4627555742714997,95.6237303921506,247.40224988955703,7.837381314469671,6.64011814815943,225,7.837381314469671,151.0,,,136.19777049683034,280.94995284546167,3856.1112170666456,79680,0.0483949700937079,0.9329840215244732,0.0670159784755268,0.0333742728131337,0.9666257271868662,0.9244398252970254,0.0755601747029746,0.8287533806372158,0.1712466193627841,0.9255609592252864,0.0744390407747134,0.9433196361271736,0.0566803638728265,20.000000000000004,20.000000000000004,15.719980608166315,20.000000000000004,5.333030834537723,0.0005715781147691,3,55,9333.573777914047
235,1.1918333345354712,0.4606568836980019,100.24079268199812,259.34773239378563,7.831951482694901,6.64011814815943,235,7.831951482694901,161.0,,,149.73142954707146,289.44338530115783,4132.292446028441,85056,0.0485831974937504,0.926316323755248,0.0736836762447521,0.0327557301119068,0.9672442698880932,0.8995682027996545,0.1004317972003453,0.8346227358399588,0.1653772641600411,0.9178426159245164,0.0821573840754836,0.2040525124980302,0.7959474875019699,19.999999999999996,20.000000000000004,17.17614898652924,20.000000000000004,6.370400800636077,0.0014616847931197,3,55,9333.573777914047
245,1.1899618015666569,0.4599335153207546,104.8437446770919,271.2567080742963,7.830079949726087,6.64011814815943,245,7.830079949726087,171.0,,,157.94418005365878,288.74515425413847,4408.536825597286,90401,0.0487664608311554,0.9191073786194706,0.0808926213805294,0.0110885310871137,0.9889114689128862,0.7963876351040383,0.2036123648959616,0.8020562853692706,0.1979437146307292,0.4591158942048495,0.5408841057951504,0.9089594504260222,0.0910405495739778,20.00000000000001,20.000000000000004,12.236474683016633,19.64844013545714,0.464970689087032,20.000000000000004,3,55,9333.573777914047
255,1.186999129745944,0.4587884096010179,109.43735430170076,283.1415127308593,7.827117277905374,6.64011814815943,255,7.827117277905374,181.0,,,159.66419998090714,292.96891224198043,4688.668877585791,95760,0.0489627075771281,0.9470769353858198,0.0529230646141801,0.0317234839194192,0.9682765160805809,0.9059911376243084,0.0940088623756914,0.3504740507710249,0.649525949228975,0.6140013897002953,0.3859986102997046,0.8173592634879583,0.1826407365120417,20.000000000000004,20.00000000000001,19.26441352755575,14.665762453046352,14.877565943750946,0.0013477170384148,3,55,9333.573777914047
265,1.1867056714457602,0.4586749846932386,114.02467127317205,295.0100367368178,7.82682381960519,6.64011814815943,265,7.82682381960519,191.0,,,169.88697078172115,284.7571166213602,4964.125804254785,100977,0.049160955507242,0.918136389051036,0.0818636109489641,0.2956264136245273,0.7043735863754728,0.8945309471394374,0.1054690528605626,0.6293602034013805,0.3706397965986195,0.4814692667894987,0.5185307332105012,0.8905553480228786,0.1094446519771214,20.00000000000001,20.00000000000001,0.0817576847716403,16.197077980250533,6.856073923879361,20.000000000000025,3,55,9333.573777914047
275,1.1792754778598038,0.4558031319572908,118.59706185642467,306.8399424833456,7.819393626019234,6.64011814815943,275,7.819393626019234,198.0,,,176.76510252431035,296.9762705601752,5248.576863864437,106324,0.0493639899163353,0.9604218499769768,0.0395781500230232,0.2183593138086639,0.7816406861913361,0.9216985108955762,0.0783014891044237,0.6936640882198857,0.3063359117801142,0.6757545243888452,0.3242454756111547,0.2908196347915679,0.7091803652084321,20.000000000000025,19.999999999999982,17.82450729701881,15.35699094964634,15.95539397527568,0.0003138343594571,3,55,9333.573777914047
285,1.1772864943675303,0.4550343676420734,123.15124935442152,318.6227523444823,7.81740464252696,6.64011814815943,285,7.81740464252696,208.0,,,188.678223955445,321.9911825656891,5556.244927718304,111741,0.0497243171952846,0.9505868536871436,0.0494131463128565,0.0268182588887268,0.9731817411112732,0.929881692700329,0.0701183072996709,0.4622974579950176,0.5377025420049824,0.5212991160632342,0.4787008839367657,0.9368489509648468,0.0631510490351531,20.00000000000001,20.000000000000004,18.0422122921677,10.510870644616636,7.601554257835411,19.999999999999996,3,55,9333.573777914047
295,1.1715661010302192,0.4528233717822205,127.69053805154296,330.36701532147106,7.811684249189649,6.64011814815943,295,7.811684249189649,218.0,,,198.499587838538,332.2220818782225,5872.890969327651,117205,0.0501078534988068,0.9138282264762038,0.0861717735237962,0.2398480019236563,0.7601519980763436,0.8597404452081585,0.1402595547918414,0.5686795790263284,0.4313204209736716,0.7401892841727138,0.2598107158272861,0.9148461478873424,0.0851538521126576,20.000000000000004,20.000000000000004,12.074620908182007,17.750332237427088,17.90882383354584,0.0001725108537524,3,55,9333.573777914047
305,1.1678162598657744,0.4513740163269555,132.21152499208884,342.063927125951,7.807934408025204,6.64011814815943,305,7.807934408025204,228.0,,,206.5707229124382,325.168808423914,6184.567414334044,122591,0.0504487883640238,0.8717421267172599,0.1282578732827401,0.2486649888720547,0.7513350111279454,0.927114922278877,0.0728850777211228,0.4931226717946068,0.5068773282053932,0.5352792482035028,0.4647207517964971,0.9231735570871108,0.0768264429128893,19.99999999999996,20.000000000000004,17.62674617639539,16.639452771882628,0.0047667396486932,20.00000000000001,3,55,9333.573777914047
75,1.1367512823550907,1.0,0.0,0.0,7.77686943051452,6.64011814815943,75,7.77686943051452,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,4,56,9660.645845651628
85,0.5178389199610285,0.4555428509288186,7.277714254644093,8.272951011580595,7.157957068120458,6.64011814815943,85,7.157957068120458,37.0,,,61.86989742517471,234.62293597776443,224.4992134980857,5243,0.0428188467476799,0.652647819082768,0.347352180917232,0.9230412943427372,0.0769587056572626,0.4542010152722965,0.5457989847277035,0.0099009900990099,0.99009900990099,0.99009900990099,0.0099009900990099,0.6849933895230955,0.3150066104769045,19.999999999999996,20.00000000000001,20.000000000000004,20.000000000000085,17.3192864672013,20.000000000000004,4,56,9660.645845651628
95,0.5178389199610285,0.4555428509288186,11.83314276393228,13.45134021119088,7.157957068120458,6.64011814815943,95,7.157957068120458,41.0,,,64.64346295315772,253.5930877160281,464.5751907490194,10618,0.0437535497032416,0.6924899222677695,0.3075100777322304,0.779439403132174,0.2205605968678261,0.3493682091962249,0.6506317908037751,0.6023393994628876,0.3976606005371124,0.968442791618236,0.031557208381764,0.7029344790770168,0.2970655209229831,20.000000000000004,20.000000000000025,13.408212632938444,20.000000000000004,0.0006115288074062,0.0008645208114342,4,56,9660.645845651628
105,0.5178389199610285,0.4555428509288186,16.388571273220464,18.629729410801165,7.157957068120458,6.64011814815943,105,7.157957068120458,43.0,,,66.3130501890555,250.70486184488985,703.2883017295972,15934,0.0441375864020081,0.7107603300358423,0.2892396699641577,0.7102648545510298,0.2897351454489701,0.0646004743299309,0.9353995256700692,0.1865077870973277,0.8134922129026723,0.9900990099009817,0.0099009900990184,0.6833969966873041,0.3166030033126959,20.000000000000004,20.00000000000001,0.039232265379407,7.224599815717474,20.000000000000124,20.000000000000004,4,56,9660.645845651628
115,0.4760602809039982,0.4187901859390995,20.76023645756005,23.5992254151263,7.116178429063428,6.64011814815943,115,7.116178429063428,53.0,,,70.39613561052829,271.6478071529418,962.497823203914,21270,0.04525142563253,0.769093228595616,0.2309067714043839,0.2173990017761072,0.7826009982238928,0.288838882229241,0.711161117770759,0.0226245800145736,0.9773754199854264,0.99009900990099,0.0099009900990099,0.4050173151750033,0.5949826848249966,20.000000000000004,12.5911487034951,16.14978173797828,9.99999999999998e-05,18.051362869416607,16.117286832891683,4,56,9660.645845651628
125,0.4483862007369446,0.3944453001258025,24.826413887884563,28.22145782333101,7.088504348896374,6.64011814815943,125,7.088504348896374,63.0,,,77.11649892479181,272.28842775151134,1221.6459771953523,26633,0.0458696345584557,0.7548969683234948,0.245103031676505,0.0168575294977845,0.9831424705022156,0.3239042821833297,0.6760957178166703,0.0191252422588711,0.9808747577411288,0.9386496626255886,0.0613503373744115,0.6059487391768945,0.3940512608231055,20.000000000000004,17.492485777698416,15.31976542534517,0.0039034724215368,0.0021681708019656,17.031549717903587,4,56,9660.645845651628
135,0.3741734414241682,0.329160342488434,28.444442100955747,32.33425603413657,7.014291589583598,6.64011814815943,135,7.014291589583598,73.0,,,87.47131778392941,273.7013537650928,1481.4227213831618,32031,0.0462496556892748,0.8199225998129153,0.1800774001870846,0.0102516643174108,0.9897483356825892,0.2482156276063029,0.7517843723936971,0.2423046631776529,0.757695336822347,0.9558586767983316,0.0441413232016683,0.0099009900990099,0.99009900990099,19.999999999999996,9.805071389600483,15.02783917510914,0.0026862474619059,0.0001021274749321,20.000000000000004,4,56,9660.645845651628
145,0.3741734414241682,0.329160342488434,31.736045525840087,36.075990448378256,7.014291589583598,6.64011814815943,145,7.014291589583598,83.0,,,87.54841946531087,193.9142349660397,1668.0580455241725,37163,0.0448849136378702,0.8528533970651526,0.1471466029348474,0.026772799779996,0.973227200220004,0.665645391771668,0.3343546082283319,0.5000382691283127,0.4999617308716873,0.2455585859038429,0.754441414096157,0.0099233456345769,0.990076654365423,9.889292669656095,19.99999999999997,19.999999999999996,0.0001027026038962,0.0010723890326841,0.0001461069816549,4,56,9660.645845651628
155,0.3741734414241682,0.329160342488434,35.027648950724426,39.81772486261994,7.014291589583598,6.64011814815943,155,7.014291589583598,93.0,,,97.77814075816424,288.81213919911534,1942.8540766472,42567,0.0456422598878755,0.8322497573765013,0.1677502426234986,0.0167405971079354,0.9832594028920646,0.0165882759562042,0.9834117240437956,0.0123673800262069,0.987632619973793,0.0587251607790902,0.9412748392209096,0.5028336066524415,0.4971663933475586,20.000000000000004,0.1925055002657671,9.099202811536896,4.588783749401158,0.0775429630703642,13.731316723558464,4,56,9660.645845651628
165,0.2482939434806761,0.2184241595630905,37.76557146098205,42.93006178714416,6.888412091640106,6.64011814815943,165,6.888412091640106,103.0,,,105.30197979416698,292.7314097788185,2221.0819984907284,47991,0.0462812193638542,0.7738507187646443,0.2261492812353556,0.0107331976298097,0.9892668023701904,0.0161731633901877,0.9838268366098124,0.0210262732891702,0.9789737267108296,0.0653612768789961,0.934638723121004,0.0104242193196141,0.9895757806803858,6.951757069450097,0.0001877361347926,0.0009071487755377,12.89161671468899,0.0251615964342746,5.77059570674526,4,56,9660.645845651628
175,0.171630924142339,0.1509837084034413,39.61261080081472,45.02968612525924,6.811749072301769,6.64011814815943,175,6.811749072301769,113.0,,,114.02372974716128,289.6476206528023,2497.330230840482,53372,0.0467910183399625,0.8603575707065827,0.1396424292934173,0.0121844337041246,0.9878155662958754,0.7117792851725453,0.2882207148274547,0.0675173533002008,0.9324826466997992,0.5063796309618626,0.4936203690381374,0.2602845940245981,0.7397154059754019,20.000000000000004,13.298127058702493,0.4344832435920779,0.8159920862293107,0.0011075691326156,0.0007615882617729,4,56,9660.645845651628
185,0.1705876583467152,0.1500659475776409,41.11785908072012,46.74077903770451,6.810705806506145,6.64011814815943,185,6.810705806506145,123.0,,,121.10215642023832,300.8777269842103,2783.093257966452,58825,0.0473114026003646,0.8922016006157618,0.107798399384238,0.0108753633388058,0.9891246366611942,0.3683322312020043,0.6316677687979956,0.3056053445786333,0.6943946554213667,0.8317072129439116,0.1682927870560884,0.0678947138412053,0.9321052861587946,20.000000000000004,12.193767093973694,20.000000000000004,0.0005999911758294,19.99999999999995,12.33572133215938,4,56,9660.645845651628
195,0.0879379384877809,0.0773589965129342,42.254983801173,48.033407021877,6.728056086647211,6.64011814815943,195,6.728056086647211,126.0,,,131.1418385952711,278.55573971942067,3050.137182349339,64130,0.0475617836012683,0.8755828566111971,0.1244171433888029,0.0106783474029764,0.9893216525970236,0.0531582808074284,0.9468417191925717,0.2694365623383713,0.7305634376616287,0.4510370944970852,0.5489629055029147,0.223652989586311,0.7763470104136889,20.000000000000004,0.0030582062441404,19.126069536775137,0.0004207050950035,0.566565617491216,13.757391201991949,4,56,9660.645845651628
205,0.0879379384877809,0.0773589965129342,43.02857376630234,48.912786406754805,6.728056086647211,6.64011814815943,205,6.728056086647211,136.0,,,140.28226621914655,296.90200230199844,3333.252763272263,69528,0.0479411569910289,0.8785854875830073,0.1214145124169927,0.0102337421647359,0.989766257835264,0.3735285400799283,0.6264714599200717,0.3349903843817242,0.6650096156182758,0.2895962871104026,0.7104037128895974,0.1037053414350543,0.8962946585649456,20.000000000000004,10.767070366650188,19.999999999999982,0.4446743455301019,0.0002500171880742,16.57556359900382,4,56,9660.645845651628
215,0.084189822811199,0.0740617794921478,43.78567764632775,49.7734252132497,6.724307970970629,6.64011814815943,215,6.724307970970629,146.0,,,139.61299929395318,296.9920478537679,3617.2535514114425,74894,0.0482983089621524,0.8572407958544961,0.1427592041455039,0.0108594925634602,0.9891405074365396,0.768125726685892,0.2318742733141079,0.3199439752572496,0.6800560247427504,0.0758021459894935,0.9241978540105064,0.0271248973711179,0.972875102628882,19.834597418380177,10.844956994209882,6.389789313550199,0.02241665326652,0.0340556668689344,14.343190312163545,4,56,9660.645845651628
225,0.084189822811199,0.0740617794921478,44.526295441249225,50.615323441361696,6.724307970970629,6.64011814815943,225,6.724307970970629,156.0,,,149.62528671324253,329.1314490130171,3919.9795691575855,80807,0.0485103959948715,0.4473388234781277,0.5526611765218723,0.0317302621931772,0.9682697378068228,0.2849133242342307,0.7150866757657693,0.3369059653867027,0.6630940346132973,0.0671188811403792,0.9328811188596208,0.2019047052861688,0.7980952947138311,0.0004467383151908,15.825765143254568,0.0008172264142297,0.0019127167435559,0.0294653071842081,20.000000000000004,4,56,9660.645845651628
235,0.084189822811199,0.0740617794921478,45.2669132361707,51.45722166947368,6.724307970970629,6.64011814815943,235,6.724307970970629,165.0,,,154.74306567944586,309.57457157969475,4214.940519251861,86242,0.0488734087712699,0.8885684028654549,0.111431597134545,0.0102009686855915,0.9897990313144084,0.2934443658185123,0.7065556341814876,0.0199329350003942,0.9800670649996058,0.1441485804023407,0.8558514195976593,0.1486787594299825,0.8513212405700175,20.000000000000004,15.934258565655066,13.517937724565734,0.0273764775289172,0.0001,20.000000000000004,4,56,9660.645845651628
245,0.084189822811199,0.0740617794921478,46.00753103109218,52.29911989758567,6.724307970970629,6.64011814815943,245,6.724307970970629,175.0,,,165.5992158409208,288.1916671814397,4489.637932714075,91629,0.0489980020813724,0.9131617184049412,0.0868382815950588,0.0121439152902282,0.9878560847097716,0.8554453711725055,0.1445546288274945,0.7596341144438925,0.2403658855561075,0.2061150648417467,0.7938849351582532,0.1517369874899253,0.8482630125100746,0.8419880481739896,13.443864659645309,19.467673551605188,20.000000000000004,0.0003357325189651,20.000000000000004,4,56,9660.645845651628
255,0.084189822811199,0.0740617794921478,46.74814882601365,53.141018125697656,6.724307970970629,6.64011814815943,255,6.724307970970629,184.0,,,179.12706702016294,357.6725254142657,4823.158001172356,97451,0.0494931606773902,0.9196475682545622,0.0803524317454378,0.0109929820010952,0.9890070179989048,0.8636303196188851,0.1363696803811149,0.2121775934788567,0.7878224065211433,0.1155858568202542,0.8844141431797459,0.100299213122758,0.899700786877242,19.76265821366996,20.000000000000004,20.000000000000004,0.0014572092796062,0.0018992385872215,17.09199913156012,4,56,9660.645845651628
265,0.0647180076005113,0.0569324254171329,47.40311985056006,53.885557277756206,6.704836155759941,6.64011814815943,265,6.704836155759941,194.0,,,181.0992230521515,310.731006921269,5119.817311941646,102863,0.0497731673385147,0.9074710723437878,0.0925289276562121,0.0107571889748451,0.9892428110251548,0.537720858835412,0.4622791411645879,0.0165944942799988,0.9834055057200012,0.0162647785115231,0.9837352214884768,0.1286015021105288,0.8713984978894711,20.000000000000053,20.000000000000004,16.248773036807613,7.070309497134436,3.8384924896320776,20.000000000000004,4,56,9660.645845651628
275,0.0647180076005113,0.0569324254171329,47.97244410473139,54.53273735376132,6.704836155759941,6.64011814815943,275,6.704836155759941,204.0,,,190.4522429611534,287.27509504556656,5394.940563891083,108194,0.0498635835988232,0.8930672682440498,0.10693273175595,0.0120958863746419,0.987904113625358,0.832411697052833,0.167588302947167,0.015769606500576,0.984230393499424,0.2701309528444602,0.7298690471555398,0.1601722954773496,0.8398277045226503,19.999999999999996,20.000000000000004,20.00000000000001,7.430774316849336,0.0002971881243664,20.000000000000004,4,56,9660.645845651628
285,0.0303798936375541,0.026725189677916,48.39073218020663,55.00822685995165,6.670498041796984,6.64011814815943,285,6.670498041796984,210.0,,,198.6669577676803,322.1951510692016,5702.875449318439,113618,0.0501934152099001,0.8987327576746527,0.1012672423253473,0.0323086712735797,0.9676913287264204,0.4133185336540519,0.5866814663459481,0.1424267252627135,0.8575732747372865,0.0684063957814345,0.9315936042185654,0.1180535285617369,0.881946471438263,20.000000000000004,20.000000000000004,15.230514975942954,10.983219339507787,0.1475604317745202,20.000000000000004,4,56,9660.645845651628
295,0.0278042199790187,0.0244593697940808,48.64665497756662,55.29914742803452,6.6679223681384485,6.64011814815943,295,6.6679223681384485,220.0,,,207.2236109348014,291.6530350279063,5984.006549412385,118888,0.0503331416914439,0.8624252749476897,0.1375747250523102,0.0107909032315953,0.9892090967684046,0.865678537975507,0.1343214620244928,0.0648679762584874,0.9351320237415124,0.2363361732604951,0.7636638267395048,0.1251865864810687,0.8748134135189313,20.00000000000001,20.00000000000001,20.000000000000004,0.0803166131588196,0.1577693162668359,20.000000000000004,4,56,9660.645845651628
305,0.0278042199790187,0.0244593697940808,48.89124867550743,55.5771896278247,6.6679223681384485,6.64011814815943,305,6.6679223681384485,228.0,,,215.62817873526365,318.93549239169806,6289.666794195771,124273,0.0506116919539704,0.8912586202991457,0.1087413797008542,0.0108123379992731,0.9891876620007268,0.8182953433001936,0.1817046566998063,0.3906081037427145,0.6093918962572854,0.2222430018836319,0.7777569981163681,0.1209767119698738,0.8790232880301262,0.1143284600203356,20.000000000000004,0.083271208596647,19.999999999999996,0.0008212585987841,20.000000000000004,4,56,9660.645845651628
75,3.197938390671795,1.0,0.0,0.0,9.838056538831225,6.64011814815943,75,9.838056538831225,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,5,57,9525.094559431076
85,3.197938390671795,1.0,10.0,31.97938390671795,9.838056538831225,6.64011814815943,85,9.838056538831225,36.0,,,59.82073231879622,249.5716700609773,233.43715839087963,5473,0.0426525047306558,0.0265625113919617,0.9734374886080382,0.5232528168487012,0.4767471831512987,0.0347663040295205,0.9652336959704796,0.0105216055036535,0.9894783944963464,0.99009900990099,0.0099009900990099,0.4871097200943232,0.5128902799056767,14.996107000512133,0.0014473747332737,1.342955831538731,20.000000000000004,0.0001107911260685,0.0001466289167811,5,57,9525.094559431076
95,1.0746345607031156,0.336039794837125,16.680198974185625,53.3422486635925,7.714752708862545,6.64011814815943,95,7.714752708862545,46.0,,,63.80474174488336,296.9184391554445,508.5059677045792,11168,0.0455324111483326,0.823599325752467,0.1764006742475329,0.8424674490271556,0.1575325509728444,0.0634496984345955,0.9365503015654044,0.0099012721071004,0.9900987278928997,0.99009900990099,0.0099009900990098,0.6811654345411743,0.3188345654588257,20.000000000000004,20.000000000000025,0.0010268541731221,20.000000000000004,9.999999999999938e-05,0.0004147443385061,5,57,9525.094559431076
105,1.0746345607031156,0.336039794837125,20.04059692255688,64.08859427062366,7.714752708862545,6.64011814815943,105,7.714752708862545,56.0,,,72.18066605646163,258.6222029356286,759.0373161574826,16329,0.0464840049089033,0.2124100081313288,0.7875899918686711,0.20846869094491,0.7915313090550901,0.0340369669979507,0.9659630330020492,0.0119963204666679,0.988003679533332,0.0099009900990099,0.99009900990099,0.3671096561422068,0.6328903438577932,0.0002683055999793,0.0003976074545824,5.491717290622224,11.258517454214012,20.000000000000053,0.0004134614034253,5,57,9525.094559431076
115,0.2770333664493529,0.0866287378322995,22.153939585904,70.846933906386,6.917151514608783,6.64011814815943,115,6.917151514608783,66.0,,,79.77645919658244,273.10584714915603,1021.7180858673528,21579,0.0473477958138631,0.332146978155359,0.667853021844641,0.2086936810134533,0.7913063189865467,0.0339394525921254,0.9660605474078744,0.0192733107806961,0.9807266892193038,0.2536857691851281,0.7463142308148719,0.8208148875447666,0.1791851124552334,0.0013573187403434,0.0001009109161957,5.569153244994387,0.009886584676144,0.0007050762840595,0.0044463745266356,5,57,9525.094559431076
125,0.2770333664493529,0.0866287378322995,23.020226964226996,73.61726757087953,6.917151514608783,6.64011814815943,125,6.917151514608783,76.0,,,84.9935680674389,311.5170845799148,1314.8833370823413,27144,0.048441030691215,0.8708209763431424,0.1291790236568577,0.3921025008173967,0.6078974991826034,0.0341419124458438,0.965858087554156,0.3340357672103811,0.6659642327896189,0.2644520369851043,0.7355479630148957,0.8863977511898123,0.1136022488101877,20.000000000000004,19.99999999999995,5.080056557208489,20.000000000000004,0.0001790165785881,0.0006167591083432,5,57,9525.094559431076
135,0.1971859052871059,0.0616603202432811,23.761672254604896,75.98836392956183,6.837304053446536,6.64011814815943,135,6.837304053446536,84.0,,,87.8173606870696,297.90879742149264,1595.8745157150552,32656,0.0488692588104806,0.8888612454529545,0.1111387545470454,0.7796102926787055,0.2203897073212944,0.6466671954734948,0.3533328045265051,0.4002467270368751,0.5997532729631249,0.0275583542124156,0.9724416457875844,0.8980502251781206,0.1019497748218794,20.000000000000004,19.551486573902327,15.937966214387693,19.999999999999982,0.0045020220744841,0.004432437968084,5,57,9525.094559431076
145,0.0768048559552632,0.0240169905021618,24.19005880833211,77.35831773577367,6.716923004114693,6.64011814815943,145,6.716923004114693,94.0,,,93.04855100717396,275.1295921988785,1857.0609287433329,38050,0.0488058062744634,0.7837277243502203,0.2162722756497797,0.6544455895780978,0.3455544104219022,0.0633336428089274,0.9366663571910724,0.4269165639042034,0.5730834360957966,0.0189632167521297,0.9810367832478702,0.8284807533424713,0.1715192466575286,20.000000000000004,17.280021749470563,0.0497769111624334,20.000000000000004,0.0160108789598478,20.00000000000001,5,57,9525.094559431076
155,0.0459010783112034,0.0143533341496178,24.38191043159101,77.971847407106,6.686019226470633,6.64011814815943,155,6.686019226470633,99.0,,,98.08668382558972,278.0350334942341,2121.9214103855197,43415,0.0488753060091102,0.8940408646364116,0.1059591353635883,0.3283699150945905,0.6716300849054095,0.5495446892158418,0.4504553107841582,0.3525729378706533,0.6474270621293468,0.0196272661289136,0.9803727338710864,0.4147334320442836,0.5852665679557164,20.000000000000004,16.492128174912143,15.840466695462366,20.000000000000004,0.0100949168131771,0.0001394597138331,5,57,9525.094559431076
165,0.0459010783112034,0.0143533341496178,24.52544377308719,78.43085819021803,6.686019226470633,6.64011814815943,165,6.686019226470633,109.0,,,105.7453076262027,272.3959512123838,2384.1006753863767,48663,0.0489920612248808,0.2104767319317877,0.7895232680682123,0.2286065224346663,0.7713934775653337,0.2001633352594129,0.7998366647405871,0.0122266209031211,0.9877733790968788,0.2859973309062513,0.7140026690937487,0.2271551386753856,0.7728448613246143,0.0001948091344854,0.0003896699572799,0.0002537415339413,19.999999999999996,0.0009557542950749,0.0001529249028676,5,57,9525.094559431076
175,0.0459010783112034,0.0143533341496178,24.66897711458337,78.88986897333007,6.686019226470633,6.64011814815943,175,6.686019226470633,119.0,,,118.83222036994994,268.6546615017578,2639.349385325797,54037,0.0488433737129336,0.885651064417122,0.114348935582878,0.2648582463646773,0.7351417536353226,0.3979771599326541,0.602022840067346,0.4555969700528686,0.5444030299471314,0.3111729641163921,0.6888270358836078,0.5499737209538295,0.4500262790461706,19.999999999999982,9.99999999999998e-05,8.952383790826069,20.000000000000004,0.000824809974973,0.0001132562236416,5,57,9525.094559431076
185,0.0459010783112034,0.0143533341496178,24.81251045607955,79.3488797564421,6.686019226470633,6.64011814815943,185,6.686019226470633,126.0,,,118.04656783584504,273.5660412274301,2900.5353178484365,59372,0.0488535895346027,0.8801415348821848,0.1198584651178151,0.6456082748861992,0.3543917251138008,0.554277210391065,0.4457227896089348,0.4437687343484337,0.5562312656515662,0.8917440986303495,0.1082559013696505,0.8998665635853361,0.1001334364146638,20.000000000000004,15.126451630118275,10.07287882886764,19.999999999999996,5.366699945119287,0.0001408953467167,5,57,9525.094559431076
195,0.0459010783112034,0.0143533341496178,24.95604379757573,79.80789053955414,6.686019226470633,6.64011814815943,195,6.686019226470633,136.0,,,128.12010629381984,234.83300749585032,3127.778597903438,64514,0.0484821681790531,0.8838189063430582,0.1161810936569418,0.3455347981510682,0.6544652018489318,0.0633728308135629,0.9366271691864372,0.4231280096934928,0.5768719903065072,0.8868748069392558,0.1131251930607442,0.2614292039005527,0.7385707960994472,20.000000000000004,19.99999999999997,0.0378962128353889,19.425857953645085,5.498964614325554,0.0001517173123557,5,57,9525.094559431076
205,0.0459010783112034,0.0143533341496178,25.09957713907191,80.26690132266617,6.686019226470633,6.64011814815943,205,6.686019226470633,137.0,,,128.84441524278373,294.5616979887709,3408.840564246289,69895,0.0487708786643721,0.8408129563176887,0.1591870436823112,0.3644249309342258,0.6355750690657742,0.5591251323065498,0.4408748676934502,0.4121122471588415,0.5878877528411585,0.778355908903799,0.2216440910962009,0.93010321764385,0.0698967823561499,0.6048615029762922,20.000000000000004,13.915818643819286,19.10974965119271,0.3035158774303225,19.897703027311785,5,57,9525.094559431076
215,0.036849428360556,0.0115228700052645,25.228958159846325,80.68065385602497,6.676967576519986,6.64011814815943,215,6.676967576519986,144.0,,,135.76974813826382,301.2585984040052,3696.540531755425,75280,0.0491038859159859,0.8673491250137673,0.1326508749862328,0.2549733987548996,0.7450266012451003,0.3663876642332365,0.6336123357667635,0.5213384865544286,0.4786615134455714,0.8101503801837502,0.1898496198162498,0.9419946757201204,0.0580053242798795,20.000000000000004,15.270257094170264,7.412125110266599,20.000000000000004,11.36168852159462,20.00000000000001,5,57,9525.094559431076
225,0.0265926817474264,0.0083155703765262,25.32815036175528,80.99786440656489,6.666710829906856,6.64011814815943,225,6.666710829906856,154.0,,,142.5778665561229,304.701885510236,3987.701849513687,80665,0.0494353418398771,0.8975612964698823,0.1024387035301176,0.0103428158293459,0.989657184170654,0.7636045828636915,0.2363954171363084,0.4933567225660967,0.5066432774339032,0.6544148424444379,0.3455851575555621,0.3965683093197232,0.6034316906802767,20.00000000000001,19.999999999999996,20.000000000000004,18.42084014031243,5.36343658403399,0.0001451930295176,5,57,9525.094559431076
