problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc_edge_failures,Hierarchical,10,5,150,test,f0,0.6418206534128245,0.3455564683115397,0.3144534780238818,0.8805907272080559,4500
mdgnc_edge_failures,Hierarchical,10,5,150,test,f1,3.119132290763504,0.2475537543470994,2.390911557499061,0.938717138708656,4500
mdgnc_edge_failures,Hierarchical,10,5,175,train,f0,5.450318702139733e-13,2.651070925449006e-13,3.265603660500866e-13,1.0,175
mdgnc_edge_failures,Hierarchical,10,5,175,train,f1,1.5578996994289744e-12,1.2961620937466922e-13,9.62988419165153e-13,1.0,175
mdgnc_edge_failures,Hierarchical,10,5,175,test,f0,0.2582421891819108,0.1390376866001902,0.1679519119587639,0.9806685217048672,4500
mdgnc_edge_failures,Hierarchical,10,5,175,test,f1,3.642874659016474,0.2891212088457757,2.8176488278075347,0.9164089265955574,4500
mdgnc_edge_failures,Hierarchical,10,5,200,train,f0,3.513977164026132e-13,1.6978834272412138e-13,1.7112755656967242e-13,1.0,200
mdgnc_edge_failures,Hierarchical,10,5,200,train,f1,1.2434404743601545e-12,1.0640347078742817e-13,8.303224774408591e-13,1.0,200
mdgnc_edge_failures,Hierarchical,10,5,200,test,f0,0.2599664080395716,0.1399660066470464,0.1457338583884262,0.9804095169832788,4500
mdgnc_edge_failures,Hierarchical,10,5,200,test,f1,5.339248152246809,0.4237559687332056,4.116426536791268,0.8204308789629825,4500
mdgnc_edge_failures,Hierarchical,10,5,225,train,f0,3.8840068245790804e-13,1.791194509944878e-13,2.488143024947931e-13,1.0,225
mdgnc_edge_failures,Hierarchical,10,5,225,train,f1,4.898213501808278e-13,3.940067684334649e-14,3.6466632183065597e-13,1.0,225
mdgnc_edge_failures,Hierarchical,10,5,225,test,f0,0.434106458716425,0.2337230719323556,0.2275207432809139,0.9453735256465028,4500
mdgnc_edge_failures,Hierarchical,10,5,225,test,f1,5.235712755406942,0.4155387551602435,4.143892219347944,0.8273275429598752,4500
mdgnc_edge_failures,Hierarchical,10,5,250,train,f0,3.814567119593645e-13,1.7296089708558897e-13,1.963122997494793e-13,1.0,250
mdgnc_edge_failures,Hierarchical,10,5,250,train,f1,4.707393619316822e-13,3.8220275973929114e-14,3.3293190426775255e-13,1.0,250
