problem,model,cv_folds,fold,budget,fit_sec,predict_train_sec,predict_test_sec,predict_test_sec_per_point,n_train,n_test
mdgnc_edge_failures,Hierarchical,10,6,50,33.86334413383156,0.0594067620113492,1.2976882215589285,0.0002883751603464,50,4500
mdgnc_edge_failures,Hierarchical,10,6,75,46.58784080296755,0.0762903802096843,1.8413244616240263,0.0004091832136942,75,4500
mdgnc_edge_failures,Hierarchical,10,6,100,104.6783095151186,0.107244455255568,2.806351727806032,0.0006236337172902,100,4500
mdgnc_edge_failures,Hierarchical,10,6,125,163.68664177134633,0.1352053647860884,3.339033054187894,0.000742007345375,125,4500
mdgnc_edge_failures,Hierarchical,10,6,150,216.87401194963604,0.1663267472758889,3.97279354184866,0.0008828430092997,150,4500
mdgnc_edge_failures,Hierarchical,10,6,175,286.2616836000234,0.2140380972996354,4.779269531369209,0.0010620598958598,175,4500
mdgnc_edge_failures,Hierarchical,10,6,200,477.0404503215104,0.2488351622596383,5.18791639059782,0.0011528703090217,200,4500
mdgnc_edge_failures,Hierarchical,10,6,225,563.6847666753456,0.3002158459275961,5.5920704724267125,0.0012426823272059,225,4500
mdgnc_edge_failures,Hierarchical,10,6,250,704.3275211453438,0.3584653437137604,6.246996123343706,0.001388221360743,250,4500
mdgnc_edge_failures,Hierarchical,10,6,275,779.9083857191727,0.4200018858537078,6.660505214706063,0.0014801122699346,275,4500
mdgnc_edge_failures,Hierarchical,10,6,300,847.0853150933981,0.4988384544849396,7.31985695566982,0.0016266348790377,300,4500
mdgnc_edge_failures,Hierarchical,10,7,25,20.504150297492743,0.0630597285926342,0.6622762437909842,0.0001471724986202,25,4500
mdgnc_edge_failures,Hierarchical,10,7,50,45.796122109517455,0.0638143038377165,1.4240382900461557,0.0003164529533435,50,4500
mdgnc_edge_failures,Hierarchical,10,7,75,69.25874028168619,0.0820277919992804,2.1075288644060493,0.0004683397476457,75,4500
mdgnc_edge_failures,Hierarchical,10,7,100,113.08633911702782,0.1054020645096898,2.828364880755544,0.0006285255290567,100,4500
mdgnc_edge_failures,Hierarchical,10,7,125,194.9566682325676,0.1344242142513394,3.3510872330516577,0.0007446860517892,125,4500
mdgnc_edge_failures,Hierarchical,10,7,150,301.8243103865534,0.1694968026131391,4.020834150724113,0.0008935187001609,150,4500
mdgnc_edge_failures,Hierarchical,10,7,175,368.51886592432857,0.205885405652225,4.597433148883283,0.0010216518108629,175,4500
mdgnc_edge_failures,Hierarchical,10,7,200,487.6547621730715,0.2570051094517112,5.25338923279196,0.0011674198295093,200,4500
mdgnc_edge_failures,Hierarchical,10,7,225,478.78428630996495,0.3127943892031908,5.80293435510248,0.0012895409678005,225,4500
mdgnc_edge_failures,Hierarchical,10,7,250,669.9024929460138,0.3549986761063337,6.106120241805911,0.0013569156092902,250,4500
mdgnc_edge_failures,Hierarchical,10,7,275,737.26751354523,0.4269077610224485,6.701208554208279,0.0014891574564907,275,4500
mdgnc_edge_failures,Hierarchical,10,7,300,1013.6145065715536,0.4833459472283721,7.194175340235233,0.0015987056311633,300,4500
mdgnc_edge_failures,Hierarchical,10,8,25,27.456742838025093,0.0516709359362721,0.717730394564569,0.0001594956432365,25,4500
mdgnc_edge_failures,Hierarchical,10,8,50,46.63930576387793,0.0648854626342654,1.2788465283811092,0.000284188117418,50,4500
mdgnc_edge_failures,Hierarchical,10,8,75,60.56038810592145,0.0801035538315773,2.0133258532732725,0.0004474057451718,75,4500
mdgnc_edge_failures,Hierarchical,10,8,100,117.19311449676752,0.1035754205659031,2.7004911275580525,0.0006001091394573,100,4500
mdgnc_edge_failures,Hierarchical,10,8,125,175.2764125019312,0.1353973131626844,3.378425498493016,0.0007507612218873,125,4500
mdgnc_edge_failures,Hierarchical,10,8,150,295.74499513115734,0.1679031020030379,3.917843025177717,0.0008706317833728,150,4500
mdgnc_edge_failures,Hierarchical,10,8,175,298.07243700139225,0.2070561470463872,4.662385324016213,0.0010360856275591,175,4500
mdgnc_edge_failures,Hierarchical,10,8,200,444.8843713896349,0.2517502875998616,5.069477749057114,0.0011265506109015,200,4500
mdgnc_edge_failures,Hierarchical,10,8,225,514.1707748780027,0.3011827366426587,5.6352617824450135,0.0012522803960988,225,4500
mdgnc_edge_failures,Hierarchical,10,8,250,710.6614365493879,0.3605859680101275,6.15168274845928,0.0013670406107687,250,4500
mdgnc_edge_failures,Hierarchical,10,8,275,751.7610315959901,0.4106665542349219,6.549883623607457,0.0014555296941349,275,4500
mdgnc_edge_failures,Hierarchical,10,8,300,944.43788687326,0.4733311217278242,7.115444940514863,0.001581209986781,300,4500
mdgnc_edge_failures,Hierarchical,10,9,25,20.227167467586696,0.0563854286447167,0.619125503115356,0.0001375834451367,25,4500
mdgnc_edge_failures,Hierarchical,10,9,50,38.90019892062992,0.0634000161662697,1.3826077496632934,0.0003072461665918,50,4500
mdgnc_edge_failures,Hierarchical,10,9,75,68.01746422611177,0.0808270955458283,2.023435590788722,0.0004496523535086,75,4500
mdgnc_edge_failures,Hierarchical,10,9,100,114.4374243542552,0.1429150626063347,2.4593864642083645,0.0005465303253796,100,4500
mdgnc_edge_failures,Hierarchical,10,9,125,170.6111015835777,0.1304503120481968,3.156354658305645,0.0007014121462901,125,4500
mdgnc_edge_failures,Hierarchical,10,9,150,214.21662329044196,0.1631822334602475,3.782376140356064,0.0008405280311902,150,4500
mdgnc_edge_failures,Hierarchical,10,9,175,276.92739070393145,0.2010301453992724,4.376929560676217,0.0009726510134836,175,4500
mdgnc_edge_failures,Hierarchical,10,9,200,419.2210775045678,0.2419313630089163,4.849047500640154,0.0010775661112533,200,4500
mdgnc_edge_failures,Hierarchical,10,9,225,550.8461984833702,0.2959584016352892,5.416870096698403,0.0012037489103774,225,4500
mdgnc_edge_failures,Hierarchical,10,9,250,480.1912188110873,0.3558759810402989,6.129237559624016,0.0013620527910275,250,4500
mdgnc_edge_failures,Hierarchical,10,9,275,704.6168381730095,0.4162881588563323,6.526589951477945,0.0014503533225506,275,4500
mdgnc_edge_failures,Hierarchical,10,9,300,721.0681465202942,0.4731495138257742,7.1309866942465305,0.0015846637098325,300,4500
